z6-15954,Port 1,Port 2,Port 3,Port 3,Port 3,Port 4,Port 4,Port 4,Port 5,Port 5,Port 5,Port 6,Port 6,Port 6,Port 7,Port 7,Port 8,Port 8
Records: 6142,PYR,PYR,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,Battery,Battery,Barometer,Barometer
Timestamp, W/m² Solar Radiation, W/m² Solar Radiation, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
9/4/2024 10:00,928.7,970.5,22.8,0.873,88.15,0,0,448,22.0,0.905,88.08,0,0,447,100,8510,88.03,25.4
9/4/2024 10:15,415.8,398.6,22.7,0.870,88.16,0,0,449,21.8,0.910,88.09,0,0,449,100,8502,88.03,25.6
9/4/2024 10:30,448.1,422.4,22.4,0.883,88.14,1,0,449,21.8,0.912,88.07,0,0,448,100,8500,88.02,25.1
9/4/2024 10:45,468.6,416.0,22.4,0.886,88.13,1,0,449,22.2,0.902,88.06,0,0,448,100,8499,88.00,24.8
9/4/2024 11:00,808.8,446.0,22.5,0.883,88.11,0,0,447,22.6,0.886,88.04,0,0,447,100,8503,87.99,25.1
9/4/2024 11:15,555.9,297.4,24.1,0.837,88.08,0,0,448,23.0,0.877,88.01,0,0,448,100,8497,87.96,25.7
9/4/2024 11:30,533.8,265.0,23.6,0.835,88.05,0,0,446,22.9,0.866,87.98,0,0,448,100,8493,87.93,25.5
9/4/2024 11:45,420.8,264.2,24.3,0.808,88.02,0,0,447,23.0,0.858,87.95,0,0,448,100,8486,87.90,25.4
9/4/2024 12:00,464.2,193.4,23.8,0.824,88.00,0,0,448,22.8,0.870,87.93,0,0,449,100,8481,87.89,25.0
9/4/2024 12:15,447.3,329.8,23.5,0.851,87.98,0,0,448,22.7,0.888,87.90,0,0,448,100,8476,87.85,24.7
9/4/2024 12:30,477.5,274.3,23.3,0.844,87.95,0,0,449,22.5,0.880,87.88,0,0,449,100,8473,87.84,24.4
9/4/2024 12:45,331.4,246.1,23.3,0.862,87.94,0,0,448,22.5,0.892,87.87,0,0,448,100,8471,87.81,24.2
9/4/2024 13:00,245.7,289.1,24.1,0.843,87.90,0,0,449,23.2,0.882,87.83,0,0,449,100,8467,87.78,24.6
9/4/2024 13:15,289.9,179.3,24.0,0.852,87.87,0,0,449,23.1,0.888,87.80,0,0,449,100,8463,87.75,24.7
9/4/2024 13:30,221.6,189.0,23.9,0.855,87.85,0,0,449,23.1,0.889,87.77,0,0,449,100,8459,87.72,24.7
