z6-15954,Port 1,Port 2,Port 3,Port 3,Port 3,Port 4,Port 4,Port 4,Port 5,Port 5,Port 5,Port 6,Port 6,Port 6,Port 7,Port 7,Port 8,Port 8
Records: 1436,PYR,PYR,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,Battery,Battery,Barometer,Barometer
Timestamp, W/m² Solar Radiation, W/m² Solar Radiation, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
2/28/2024 10:30,885.9,877.4,20.2,0.844,88.25,15,0,452,20.4,0.842,88.15,15,0,451,100,8282,88.09,20.6
2/28/2024 10:45,901.8,646.2,20.3,0.847,88.24,15,0,452,20.5,0.844,88.14,15,0,451,100,8282,88.09,20.7
2/28/2024 11:00,903.4,509.2,20.4,0.847,88.23,15,0,452,20.6,0.846,88.14,15,0,451,100,8284,88.08,20.8
2/28/2024 11:15,946.5,528.3,20.7,0.828,88.22,15,0,451,20.7,0.831,88.12,15,0,451,100,8287,88.06,20.9
2/28/2024 11:30,825.1,226.0,20.7,0.812,88.20,15,0,451,20.9,0.815,88.10,15,0,451,100,8284,88.05,21.0
2/28/2024 11:45,666.9,190.8,21.2,0.786,88.17,15,0,451,21.3,0.793,88.08,15,0,451,100,8287,88.02,21.1
2/28/2024 12:00,480.8,147.2,21.3,0.793,88.16,15,0,451,21.4,0.797,88.06,15,0,451,100,8288,88.01,21.4
2/28/2024 12:15,445.5,366.6,21.1,0.794,88.15,15,0,451,21.3,0.796,88.06,15,0,451,100,8289,88.00,21.4
2/28/2024 12:30,359.4,199.8,21.1,0.799,88.14,15,0,452,21.2,0.802,88.04,15,0,452,100,8291,87.98,21.5
2/28/2024 12:45,159.1,115.9,21.0,0.796,88.12,15,0,451,21.2,0.796,88.02,15,0,451,100,8291,87.96,21.5
2/28/2024 13:00,254.3,112.4,21.1,0.807,88.08,15,0,451,21.2,0.811,87.99,15,0,451,100,8289,87.94,21.5
2/28/2024 13:15,199.6,128.4,21.2,0.785,88.07,15,0,451,21.2,0.789,87.98,15,0,451,100,8294,87.92,21.5
2/28/2024 13:30,232.2,150.3,21.1,0.801,88.06,15,0,451,21.2,0.805,87.97,15,0,451,100,8295,87.91,21.6
2/28/2024 13:45,250.1,163.0,20.8,0.803,88.05,15,0,451,21.0,0.804,87.96,15,0,451,100,8298,87.90,21.5
2/28/2024 14:00,262.4,76.2,20.8,0.789,88.03,15,0,451,21.0,0.788,87.94,15,0,451,100,8292,87.88,21.4
2/28/2024 14:15,337.5,134.9,21.2,0.786,88.00,15,0,451,21.5,0.786,87.91,15,0,451,100,8297,87.86,21.5
2/28/2024 14:30,211.5,155.6,21.0,0.834,87.99,15,0,452,21.0,0.840,87.91,15,0,452,100,8297,87.85,21.6
2/28/2024 14:45,212.8,128.7,20.9,0.826,87.98,15,0,452,21.4,0.816,87.89,15,0,451,100,8301,87.83,21.6
2/28/2024 15:00,227.4,159.3,20.8,0.846,87.98,15,0,451,20.9,0.847,87.89,15,0,451,100,8298,87.83,21.6
2/28/2024 15:15,333.4,111.9,20.6,0.839,87.98,15,0,451,21.0,0.830,87.89,15,0,451,100,8299,87.82,21.5
2/28/2024 15:30,209.1,102.9,20.4,0.845,87.98,15,0,450,20.5,0.842,87.89,15,0,451,100,8298,87.83,21.3
2/28/2024 15:45,283.6,141.9,20.5,0.845,87.98,15,0,452,20.9,0.836,87.89,15,0,452,100,8297,87.83,21.3
2/28/2024 16:00,170.3,119.4,20.3,0.862,87.99,15,0,453,20.4,0.857,87.90,15,0,452,100,8300,87.83,21.1
2/28/2024 16:15,291.0,197.9,20.2,0.867,87.98,15,0,451,20.5,0.860,87.89,15,0,452,100,8299,87.83,20.9
2/28/2024 16:30,289.1,190.1,20.4,0.849,87.98,15,0,451,20.7,0.840,87.89,15,0,452,100,8297,87.83,21.0
2/28/2024 16:45,56.0,46.3,20.2,0.878,87.98,15,0,455,20.1,0.882,87.90,15,0,454,100,8294,87.84,20.8
2/28/2024 17:00,48.5,41.4,19.6,0.917,87.99,15,0,456,19.6,0.914,87.91,15,0,455,100,8292,87.84,20.4
2/28/2024 17:15,54.4,45.2,19.5,0.923,88.00,15,0,456,19.6,0.919,87.91,15,0,455,100,8291,87.85,20.1
2/28/2024 17:30,25.8,23.1,19.3,0.929,88.00,15,0,457,19.3,0.927,87.92,15,0,458,100,8286,87.86,19.9
2/28/2024 17:45,0.4,0.0,19.0,0.948,88.01,15,15,461,18.9,0.950,87.93,15,15,473,100,8286,87.88,19.6
2/28/2024 18:00,0.0,0.0,18.7,0.955,88.03,15,9,460,18.8,0.951,87.95,15,9,458,100,8283,87.88,19.2
2/28/2024 18:15,0.0,0.0,18.7,0.954,88.05,15,12,466,18.7,0.952,87.96,15,6,471,100,8285,87.90,19.0
2/28/2024 18:30,0.0,0.0,18.5,0.966,88.05,15,15,466,18.5,0.964,87.97,15,14,468,100,8282,87.90,18.8
2/28/2024 18:45,0.0,0.0,18.4,0.975,88.07,15,15,510,18.4,0.972,87.99,15,15,586,100,8279,87.93,18.6
2/28/2024 19:00,0.0,0.0,18.2,0.978,88.07,15,15,505,18.3,0.976,87.99,15,15,621,100,8280,87.93,18.4
2/28/2024 19:15,0.0,0.0,18.1,0.982,88.08,15,15,598,18.2,0.979,88.00,15,15,783,100,8279,87.95,18.2
2/28/2024 19:30,0.0,0.0,18.0,0.983,88.10,15,15,557,18.1,0.979,88.01,15,15,665,100,8277,87.95,18.1
2/28/2024 19:45,0.0,0.0,18.1,0.973,88.11,15,15,521,18.2,0.969,88.02,15,15,627,100,8278,87.96,18.0
2/28/2024 20:00,0.0,0.0,18.0,0.970,88.12,15,15,464,18.1,0.968,88.03,15,15,522,100,8275,87.98,18.0
2/28/2024 20:15,0.0,0.0,18.0,0.968,88.14,15,15,462,18.1,0.964,88.04,15,15,498,100,8275,88.00,17.9
2/28/2024 20:30,0.0,0.0,18.0,0.963,88.15,15,15,466,18.0,0.960,88.06,15,15,467,100,8275,88.01,17.9
2/28/2024 20:45,0.0,0.0,17.9,0.964,88.17,15,14,460,17.9,0.963,88.08,15,10,458,100,8271,88.02,17.8
2/28/2024 21:00,0.0,0.0,18.1,0.948,88.18,15,9,460,18.1,0.949,88.10,15,8,465,100,8269,88.04,17.8
2/28/2024 21:15,0.0,0.0,18.2,0.931,88.18,15,3,459,18.2,0.933,88.09,15,1,458,100,8273,88.04,17.8
2/28/2024 21:30,0.0,0.0,18.0,0.941,88.20,15,3,458,18.0,0.942,88.11,15,1,457,100,8271,88.05,17.8
2/28/2024 21:45,0.0,0.0,18.1,0.924,88.21,15,0,458,18.1,0.926,88.12,15,0,457,100,8268,88.06,17.8
2/28/2024 22:00,0.0,0.0,18.1,0.919,88.21,15,0,458,18.1,0.919,88.11,15,0,456,100,8266,88.05,17.9
2/28/2024 22:15,0.0,0.0,18.1,0.914,88.22,15,0,458,18.1,0.915,88.11,15,0,456,100,8265,88.05,18.0
2/28/2024 22:30,0.0,0.0,17.9,0.922,88.21,15,0,458,17.9,0.923,88.12,15,0,456,100,8265,88.06,18.0
2/28/2024 22:45,0.0,0.0,17.9,0.923,88.20,15,0,457,17.9,0.923,88.11,15,0,456,100,8265,88.05,18.0
2/28/2024 23:00,0.0,0.0,17.9,0.905,88.19,15,0,458,17.9,0.908,88.10,15,0,456,100,8263,88.04,17.9
2/28/2024 23:15,0.0,0.0,17.8,0.912,88.18,15,0,458,17.9,0.911,88.09,15,0,456,100,8263,88.03,17.9
2/28/2024 23:30,0.0,0.0,17.8,0.912,88.17,15,0,457,17.9,0.912,88.08,15,0,456,100,8262,88.02,17.9
2/28/2024 23:45,0.0,0.0,17.8,0.901,88.16,15,0,457,17.8,0.901,88.07,15,0,456,100,8261,88.01,17.8
2/29/2024 0:00,0.0,0.0,17.8,0.897,88.13,15,0,457,17.8,0.896,88.04,15,0,456,100,8260,87.98,17.8
2/29/2024 0:15,0.0,0.0,17.7,0.904,88.11,15,0,457,17.7,0.903,88.02,15,0,456,100,8219,87.96,17.9
2/29/2024 0:30,0.0,0.0,17.7,0.894,88.09,15,0,456,17.7,0.891,88.01,15,0,455,100,8241,87.95,17.9
2/29/2024 0:45,0.0,0.0,17.9,0.884,88.09,15,0,456,17.9,0.885,88.00,15,0,455,100,8243,87.94,17.9
2/29/2024 1:00,0.0,0.0,17.7,0.901,88.08,15,0,457,17.8,0.900,87.99,15,0,455,100,8241,87.92,17.8
