z6-15954,Port 1,Port 2,Port 3,Port 3,Port 3,Port 4,Port 4,Port 4,Port 5,Port 5,Port 5,Port 6,Port 6,Port 6,Port 7,Port 7,Port 8,Port 8
Records: 4026,PYR,PYR,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,Battery,Battery,Barometer,Barometer
Timestamp, W/m² Solar Radiation, W/m² Solar Radiation, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
5/21/2024 10:00,298.6,267.9,22.0,0.915,87.96,15,0,454,22.1,0.928,87.88,15,0,452,100,8272,87.83,23.0
5/21/2024 10:15,546.6,518.9,22.4,0.906,87.94,15,0,452,22.0,0.928,87.87,12,0,450,100,8296,87.82,23.4
5/21/2024 10:30,408.5,380.1,22.5,0.898,87.92,15,0,453,22.1,0.924,87.84,15,0,451,100,8302,87.80,23.8
5/21/2024 10:45,457.6,415.6,22.8,0.886,87.92,15,0,453,22.4,0.912,87.84,13,0,451,100,8308,87.78,24.0
5/21/2024 11:00,429.6,394.0,22.8,0.884,87.91,15,0,453,22.8,0.898,87.83,15,0,451,100,8317,87.78,24.3
5/21/2024 11:15,449.3,406.1,23.1,0.871,87.89,15,0,452,22.8,0.891,87.82,13,0,451,100,8328,87.77,24.4
5/21/2024 11:30,559.9,482.1,23.4,0.868,87.90,15,0,450,23.2,0.887,87.82,12,0,449,100,8340,87.77,24.7
5/21/2024 11:45,486.7,326.1,24.1,0.861,87.89,12,0,452,23.4,0.893,87.82,4,0,450,100,8349,87.77,25.4
5/21/2024 12:00,664.7,464.7,23.8,0.868,87.90,15,0,451,23.1,0.903,87.82,14,0,450,100,8352,87.77,25.4
5/21/2024 12:15,252.9,205.1,23.4,0.878,87.89,15,0,453,23.1,0.904,87.82,15,0,452,100,8354,87.76,25.1
5/21/2024 12:30,332.9,227.4,23.0,0.889,87.88,15,0,452,23.0,0.904,87.80,15,0,451,100,8352,87.75,24.8
5/21/2024 12:45,161.7,136.2,23.3,0.889,87.87,15,0,453,22.9,0.914,87.79,15,0,452,100,8349,87.74,24.6
5/21/2024 13:00,198.7,173.8,23.1,0.902,87.85,15,0,452,22.8,0.924,87.78,15,0,451,100,8351,87.73,24.3
5/21/2024 13:15,281.8,198.1,23.7,0.883,87.83,15,0,453,23.2,0.909,87.76,15,0,451,100,8352,87.70,24.4
5/21/2024 13:30,284.0,237.5,23.8,0.878,87.81,15,0,452,23.3,0.903,87.74,15,0,451,100,8354,87.69,24.5
5/21/2024 13:45,218.8,236.8,23.4,0.881,87.80,15,0,453,22.8,0.915,87.73,15,0,451,100,8352,87.68,24.3
5/21/2024 14:00,285.3,387.5,23.2,0.884,87.79,15,0,453,22.8,0.910,87.71,15,0,450,100,8352,87.67,24.1
5/21/2024 14:15,228.1,302.9,23.0,0.887,87.78,15,0,456,22.5,0.917,87.70,14,0,453,100,8352,87.66,24.0
5/21/2024 14:30,148.9,126.0,21.7,0.935,87.78,15,6,459,21.2,0.972,87.71,15,8,456,100,8351,87.66,23.1
5/21/2024 14:45,267.5,237.7,21.6,0.942,87.77,15,0,454,21.6,0.960,87.69,15,0,452,100,8352,87.63,22.9
5/21/2024 15:00,290.2,338.9,22.1,0.918,87.76,15,0,452,22.3,0.924,87.68,15,0,451,100,8350,87.62,23.7
5/21/2024 15:15,346.4,397.9,22.8,0.874,87.75,12,0,450,22.3,0.901,87.68,7,0,449,100,8349,87.63,24.3
5/21/2024 15:30,379.6,337.3,22.8,0.873,87.75,15,0,450,22.8,0.890,87.67,12,0,450,100,8347,87.61,24.7
5/21/2024 15:45,339.5,283.3,23.0,0.879,87.74,10,0,449,22.5,0.901,87.67,14,0,450,100,8343,87.61,24.7
5/21/2024 16:00,373.4,268.6,23.1,0.879,87.75,3,0,450,22.4,0.919,87.68,13,0,451,100,8343,87.62,24.9
5/21/2024 16:15,292.8,202.0,22.6,0.900,87.75,15,0,451,22.7,0.913,87.68,15,0,451,100,8339,87.61,24.6
5/21/2024 16:30,257.3,160.8,22.2,0.887,87.78,15,0,451,22.7,0.882,87.70,15,0,451,100,8335,87.64,24.1
5/21/2024 16:45,170.5,98.1,22.4,0.856,87.78,15,0,452,22.6,0.858,87.70,15,0,451,100,8335,87.64,23.9
5/21/2024 17:00,27.3,23.1,22.2,0.844,87.80,15,0,453,22.3,0.855,87.72,15,0,451,100,8331,87.65,23.1
5/21/2024 17:15,25.6,21.6,22.0,0.852,87.82,15,0,454,22.1,0.861,87.75,15,0,452,100,8327,87.69,22.7
5/21/2024 17:30,17.9,15.0,21.8,0.866,87.84,15,0,454,21.8,0.876,87.77,15,0,452,100,8326,87.70,22.3
5/21/2024 17:45,10.4,8.8,21.5,0.875,87.83,15,0,455,21.6,0.887,87.75,15,0,452,100,8322,87.69,22.0
5/21/2024 18:00,3.7,2.7,21.4,0.882,87.83,15,0,455,21.4,0.893,87.75,15,0,452,100,8318,87.69,21.7
5/21/2024 18:15,0.0,0.0,21.3,0.883,87.85,15,0,455,21.3,0.893,87.78,15,0,452,100,8318,87.71,21.5
5/21/2024 18:30,0.0,0.0,21.4,0.870,87.86,15,0,454,21.4,0.880,87.78,15,0,452,100,8315,87.71,21.4
5/21/2024 18:45,0.0,0.0,21.4,0.877,87.88,15,0,455,21.4,0.888,87.81,15,0,452,100,8314,87.74,21.4
5/21/2024 19:00,0.0,0.0,21.3,0.884,87.91,15,0,455,21.4,0.894,87.84,15,0,452,100,8311,87.77,21.3
5/21/2024 19:15,0.0,0.0,21.3,0.875,87.93,15,0,454,21.5,0.885,87.86,15,0,452,100,8310,87.79,21.3
5/21/2024 19:30,0.0,0.0,21.5,0.859,87.92,15,0,454,21.5,0.870,87.84,15,0,452,100,8309,87.78,21.3
5/21/2024 19:45,0.0,0.0,21.3,0.863,87.93,15,0,454,21.3,0.876,87.86,15,0,453,100,8311,87.80,21.2
5/21/2024 20:00,0.0,0.0,21.4,0.850,87.93,15,0,454,21.4,0.862,87.87,15,0,453,100,8306,87.80,21.1
5/21/2024 20:15,0.0,0.0,21.3,0.853,87.97,15,0,454,21.4,0.865,87.90,15,0,453,100,8304,87.83,21.1
5/21/2024 20:30,0.0,0.0,21.3,0.859,88.00,15,0,454,21.3,0.867,87.93,15,0,452,100,8304,87.87,21.0
5/21/2024 20:45,0.0,0.0,21.7,0.836,87.98,15,0,454,21.7,0.849,87.91,15,0,452,100,8299,87.85,21.2
5/21/2024 21:00,0.0,0.0,21.6,0.838,87.99,15,0,454,21.6,0.849,87.92,15,0,452,100,8299,87.85,21.2
5/21/2024 21:15,0.0,0.0,21.0,0.854,88.03,15,0,456,20.9,0.872,87.97,15,0,453,100,8297,87.90,20.9
5/21/2024 21:30,0.0,0.0,20.9,0.850,88.07,15,0,454,21.1,0.857,88.00,15,0,453,100,8298,87.93,20.7
5/21/2024 21:45,0.0,0.0,20.6,0.862,88.08,15,0,455,20.5,0.878,88.01,15,0,453,100,8295,87.94,20.5
5/21/2024 22:00,0.0,0.0,20.6,0.859,88.09,15,0,454,20.7,0.868,88.02,15,0,453,100,8295,87.96,20.3
5/21/2024 22:15,0.0,0.0,20.5,0.862,88.10,15,0,455,20.5,0.876,88.03,15,0,453,100,8295,87.96,20.2
5/21/2024 22:30,0.0,0.0,20.6,0.864,88.11,15,0,456,20.7,0.872,88.05,15,0,454,100,8290,87.98,20.1
5/21/2024 22:45,0.0,0.0,20.3,0.876,88.12,15,0,454,20.3,0.887,88.05,15,0,453,100,8289,87.98,20.1
5/21/2024 23:00,0.0,0.0,20.6,0.864,88.11,15,0,456,20.6,0.873,88.04,15,0,453,100,8287,87.97,20.1
5/21/2024 23:15,0.0,0.0,20.3,0.871,88.11,15,0,454,20.3,0.884,88.05,15,0,453,100,8288,87.98,20.1
5/21/2024 23:30,0.0,0.0,20.6,0.854,88.08,15,0,453,20.7,0.863,88.01,15,0,452,100,8284,87.94,20.1
5/21/2024 23:45,0.0,0.0,20.8,0.835,88.06,15,0,453,20.9,0.845,87.99,15,0,452,100,8284,87.92,20.2
5/22/2024 0:00,0.0,0.0,20.8,0.833,88.04,15,0,454,20.9,0.840,87.98,15,0,453,100,8283,87.91,20.3
5/22/2024 0:15,0.0,0.0,20.4,0.855,88.04,15,0,455,20.5,0.863,87.97,15,0,453,100,8241,87.90,20.3
5/22/2024 0:30,0.0,0.0,20.4,0.862,88.02,15,0,455,20.5,0.870,87.96,15,0,453,100,8264,87.88,20.3
5/22/2024 0:45,0.0,0.0,20.5,0.872,88.00,15,0,455,20.6,0.883,87.94,15,0,453,100,8261,87.87,20.2
5/22/2024 1:00,0.0,0.0,20.5,0.892,87.99,15,0,456,20.6,0.899,87.92,15,0,454,100,8264,87.85,20.1
5/22/2024 1:15,0.0,0.0,20.6,0.896,87.99,15,0,456,20.7,0.901,87.92,15,0,454,100,8263,87.85,20.1
5/22/2024 1:30,0.0,0.0,20.7,0.898,87.97,15,0,458,20.8,0.907,87.91,15,0,455,100,8261,87.84,20.2
5/22/2024 1:45,0.0,0.0,20.6,0.909,87.97,15,0,458,20.7,0.917,87.90,15,0,455,100,8263,87.83,20.2
5/22/2024 2:00,0.0,0.0,20.7,0.900,87.97,15,0,457,20.8,0.905,87.90,15,0,454,100,8262,87.83,20.2
5/22/2024 2:15,0.0,0.0,20.7,0.880,87.95,15,0,456,20.8,0.888,87.88,15,0,454,100,8257,87.81,20.2
5/22/2024 2:30,0.0,0.0,19.8,0.901,87.93,15,0,455,19.9,0.913,87.87,15,0,454,100,8260,87.80,20.0
5/22/2024 2:45,0.0,0.0,20.1,0.871,87.92,15,0,456,20.2,0.879,87.85,15,0,454,100,8257,87.78,19.9
5/22/2024 3:00,0.0,0.0,19.9,0.848,87.91,15,0,453,20.3,0.842,87.84,15,0,452,100,8258,87.78,19.7
5/22/2024 3:15,0.0,0.0,20.8,0.805,87.90,15,0,452,20.9,0.810,87.84,15,0,451,100,8254,87.77,19.8
5/22/2024 3:30,0.0,0.0,21.3,0.767,87.89,15,0,451,21.4,0.776,87.82,15,0,451,100,8255,87.75,20.0
5/22/2024 3:45,0.0,0.0,21.5,0.750,87.90,15,0,452,21.6,0.762,87.83,15,0,451,100,8256,87.76,20.1
5/22/2024 4:00,0.0,0.0,21.4,0.751,87.91,15,0,452,21.6,0.757,87.84,15,0,451,100,8254,87.77,20.1
5/22/2024 4:15,0.0,0.0,21.3,0.756,87.91,15,0,452,21.2,0.770,87.85,15,0,451,100,8254,87.78,20.0
5/22/2024 4:30,0.0,0.0,21.5,0.757,87.92,15,0,452,21.5,0.769,87.86,15,0,451,100,8252,87.79,20.1
5/22/2024 4:45,0.0,0.0,21.6,0.758,87.94,15,0,452,21.6,0.771,87.88,15,0,451,100,8251,87.81,20.2
5/22/2024 5:00,0.0,0.0,21.6,0.755,87.96,15,0,452,21.5,0.770,87.90,15,0,451,100,8250,87.82,20.2
5/22/2024 5:15,0.0,0.0,21.5,0.764,87.98,15,0,452,21.5,0.780,87.91,15,0,451,100,8251,87.84,20.3
5/22/2024 5:30,7.7,7.7,21.2,0.783,87.98,15,0,452,21.1,0.798,87.92,15,0,451,100,8250,87.85,20.3
5/22/2024 5:45,19.8,20.0,21.2,0.779,88.00,15,0,452,21.1,0.794,87.94,15,0,451,100,8250,87.86,20.5
5/22/2024 6:00,91.0,122.1,20.8,0.805,88.01,15,0,451,21.2,0.809,87.95,15,0,450,100,8264,87.87,20.7
5/22/2024 6:15,146.1,191.3,21.3,0.811,88.04,15,0,451,21.9,0.802,87.97,12,0,450,100,8282,87.90,22.0
5/22/2024 6:30,187.3,236.4,20.6,0.853,88.08,15,0,454,20.6,0.866,88.02,15,0,453,100,8298,87.93,23.0
5/22/2024 6:45,70.1,60.1,19.8,0.924,88.10,15,0,459,19.5,0.950,88.04,15,0,456,100,8292,87.95,22.7
5/22/2024 7:00,67.7,57.5,19.5,0.954,88.12,15,2,458,19.6,0.968,88.06,15,0,455,100,8291,87.98,21.6
5/22/2024 7:15,82.6,70.1,19.7,0.952,88.14,15,0,456,19.8,0.960,88.08,15,0,454,100,8287,88.00,21.1
5/22/2024 7:30,131.3,114.3,20.0,0.943,88.16,15,0,455,20.2,0.949,88.09,15,0,454,100,8292,88.02,21.1
5/22/2024 7:45,164.2,146.1,20.4,0.938,88.17,15,0,454,20.6,0.943,88.11,15,0,453,100,8293,88.03,21.3
5/22/2024 8:00,156.9,137.7,20.8,0.930,88.17,15,0,454,21.0,0.936,88.11,15,0,452,100,8295,88.04,21.8
5/22/2024 8:15,290.0,271.0,21.4,0.919,88.18,15,0,453,21.3,0.931,88.11,15,0,452,100,8305,88.05,22.4
5/22/2024 8:30,325.4,316.4,21.9,0.898,88.19,15,0,454,21.3,0.927,88.13,15,0,452,100,8314,88.06,22.9
5/22/2024 8:45,562.1,574.0,22.1,0.894,88.19,15,0,450,21.6,0.926,88.12,8,0,447,100,8291,88.05,23.6
5/22/2024 9:00,694.7,704.2,22.6,0.870,88.18,8,0,449,22.7,0.881,88.11,1,0,447,100,8305,88.05,24.8
5/22/2024 9:15,322.6,307.8,22.2,0.865,88.19,11,0,452,22.5,0.869,88.12,9,0,451,100,8311,88.05,24.9
5/22/2024 9:30,626.2,628.8,22.6,0.873,88.19,7,0,448,22.7,0.877,88.12,4,0,446,100,8254,88.05,24.6
5/22/2024 9:45,716.7,712.1,23.8,0.822,88.19,2,0,448,22.8,0.859,88.13,0,0,446,100,8320,88.06,25.2
5/22/2024 10:00,564.7,541.6,23.8,0.808,88.19,3,0,450,22.8,0.849,88.12,0,0,449,100,8333,88.06,25.4
5/22/2024 10:15,517.5,484.5,23.6,0.809,88.18,4,0,450,22.6,0.853,88.12,0,0,449,100,8349,88.05,25.4
5/22/2024 10:30,396.8,362.0,23.4,0.815,88.17,10,0,450,22.5,0.858,88.10,0,0,448,100,8357,88.04,25.2
5/22/2024 10:45,409.8,369.0,23.5,0.815,88.16,8,0,451,22.7,0.856,88.09,1,0,450,100,8361,88.03,25.3
5/22/2024 11:00,503.7,460.0,23.4,0.852,88.16,11,0,450,22.4,0.897,88.10,4,0,449,100,8373,88.03,25.1
5/22/2024 11:15,793.0,750.5,23.8,0.832,88.16,5,0,448,22.7,0.877,88.09,3,0,446,100,8391,88.03,25.4
5/22/2024 11:30,605.2,519.7,24.5,0.802,88.15,1,0,448,23.1,0.863,88.09,0,0,448,100,8403,88.03,26.3
5/22/2024 11:45,952.0,501.0,24.3,0.800,88.15,0,0,447,23.2,0.848,88.09,0,0,447,100,8416,88.02,26.3
5/22/2024 12:00,756.8,306.2,24.8,0.774,88.13,0,0,448,23.5,0.831,88.07,0,0,449,100,8417,88.01,26.7
5/22/2024 12:15,555.0,191.7,24.2,0.805,88.13,0,0,449,23.3,0.852,88.06,3,0,450,100,8412,88.00,26.0
5/22/2024 12:30,413.5,147.2,24.6,0.789,88.12,0,0,448,23.9,0.823,88.05,0,0,449,100,8411,87.99,25.7
5/22/2024 12:45,498.2,176.9,24.8,0.763,88.11,0,0,449,24.0,0.802,88.04,0,0,449,100,8403,87.98,25.5
5/22/2024 13:00,206.0,216.6,24.5,0.769,88.09,0,0,449,23.9,0.803,88.03,0,0,449,100,8399,87.97,25.2
5/22/2024 13:15,297.7,130.6,24.9,0.747,88.08,0,0,449,24.5,0.775,88.01,0,0,448,100,8396,87.95,25.3
5/22/2024 13:30,176.5,235.7,25.1,0.745,88.06,0,0,448,24.6,0.774,87.99,0,0,448,100,8393,87.93,25.4
5/22/2024 13:45,235.1,282.9,25.3,0.728,88.03,0,0,448,24.7,0.760,87.97,0,0,447,100,8392,87.90,25.6
5/22/2024 14:00,268.2,262.4,25.2,0.741,88.02,0,0,449,24.4,0.780,87.95,0,0,448,100,8385,87.89,25.5
5/22/2024 14:15,225.6,304.3,24.9,0.762,88.01,0,0,449,24.2,0.799,87.95,0,0,449,100,8384,87.88,25.5
5/22/2024 14:30,151.2,153.4,24.9,0.759,87.99,0,0,449,24.1,0.797,87.92,0,0,449,100,8382,87.85,25.9
5/22/2024 14:45,312.2,230.2,24.9,0.759,87.95,0,0,449,24.2,0.794,87.89,0,0,448,100,8374,87.82,26.3
5/22/2024 15:00,137.7,131.8,24.7,0.769,87.96,0,0,450,24.0,0.804,87.90,0,0,449,100,8374,87.83,26.4
5/22/2024 15:15,143.0,149.4,24.0,0.803,87.97,10,0,449,23.6,0.831,87.90,5,0,449,100,8371,87.83,25.3
5/22/2024 15:30,342.4,333.4,24.7,0.795,87.94,0,0,448,24.0,0.826,87.88,0,0,448,100,8370,87.81,25.9
5/22/2024 15:45,123.4,132.4,24.5,0.797,87.93,7,0,450,23.8,0.837,87.86,7,0,450,100,8368,87.79,25.9
5/22/2024 16:00,315.5,226.9,24.3,0.816,87.93,3,0,448,23.6,0.849,87.87,3,0,449,100,8364,87.80,25.6
5/22/2024 16:15,195.4,139.5,24.5,0.815,87.94,7,0,450,23.6,0.859,87.87,7,0,450,100,8359,87.80,25.5
5/22/2024 16:30,124.9,93.9,24.0,0.832,87.94,12,0,452,23.4,0.867,87.87,12,0,451,100,8355,87.81,25.0
5/22/2024 16:45,143.6,95.2,23.5,0.852,87.94,15,0,450,23.2,0.876,87.88,15,0,450,100,8354,87.82,24.4
5/22/2024 17:00,128.9,103.8,23.5,0.851,87.94,15,0,452,23.2,0.877,87.88,15,0,451,100,8353,87.82,24.1
5/22/2024 17:15,66.1,55.8,23.4,0.867,87.95,15,0,453,23.1,0.889,87.89,15,0,452,100,8349,87.82,24.0
5/22/2024 17:30,33.0,26.7,23.0,0.876,87.96,15,0,454,22.9,0.894,87.90,15,0,452,100,8347,87.83,23.7
5/22/2024 17:45,11.0,8.6,22.8,0.884,87.98,15,0,455,22.7,0.902,87.91,15,0,453,100,8342,87.84,23.4
5/22/2024 18:00,0.0,0.0,22.6,0.896,87.98,15,0,456,22.5,0.914,87.92,15,0,453,100,8339,87.85,23.1
5/22/2024 18:15,0.0,0.0,22.4,0.908,87.99,15,0,458,22.3,0.925,87.93,15,0,454,100,8337,87.86,22.8
5/22/2024 18:30,0.0,0.0,22.3,0.921,88.00,15,1,460,22.1,0.941,87.94,15,0,455,100,8335,87.87,22.6
5/22/2024 18:45,0.0,0.0,22.1,0.932,88.02,15,14,461,22.0,0.951,87.96,15,0,456,100,8332,87.89,22.4
5/22/2024 19:00,0.0,0.0,22.0,0.932,88.04,15,8,460,22.0,0.947,87.98,15,0,455,100,8331,87.91,22.3
5/22/2024 19:15,0.0,0.0,22.0,0.929,88.06,15,10,460,22.0,0.944,88.00,15,0,456,100,8327,87.93,22.2
5/22/2024 19:30,0.0,0.0,21.8,0.930,88.07,15,9,459,21.9,0.942,88.00,15,0,455,100,8327,87.94,22.1
