z6-15954,Port 1,Port 2,Port 3,Port 3,Port 3,Port 4,Port 4,Port 4,Port 5,Port 5,Port 5,Port 6,Port 6,Port 6,Port 7,Port 7,Port 8,Port 8
Records: 1834,PYR,PYR,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,Battery,Battery,Barometer,Barometer
Timestamp, W/m² Solar Radiation, W/m² Solar Radiation, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
4/18/2024 9:30,857.7,927.8,23.6,0.543,88.22,0,0,445,23.2,0.562,88.16,0,0,443,100,8599,88.07,27.6
4/18/2024 9:45,891.9,953.2,23.6,0.532,88.21,0,0,445,23.4,0.550,88.15,0,0,443,100,8613,88.06,27.5
4/18/2024 10:00,923.8,981.8,23.6,0.576,88.21,0,0,445,23.8,0.586,88.15,0,0,444,100,8624,88.04,27.5
4/18/2024 10:15,954.9,996.8,23.5,0.591,88.20,0,0,444,23.5,0.605,88.15,0,0,443,100,8627,88.04,27.3
4/18/2024 10:30,976.9,1007.8,23.7,0.589,88.20,0,0,445,23.7,0.603,88.14,0,0,443,100,8632,88.03,27.1
4/18/2024 10:45,981.4,1000.5,23.9,0.591,88.19,0,0,444,24.0,0.598,88.13,0,0,443,100,8630,88.04,27.0
4/18/2024 11:00,1004.5,1012.8,24.1,0.583,88.18,0,0,444,24.1,0.596,88.13,0,0,443,100,8621,88.03,26.9
4/18/2024 11:15,1019.5,973.2,24.3,0.597,88.17,0,0,444,24.3,0.611,88.12,0,0,443,100,8612,88.02,26.9
4/18/2024 11:30,771.1,501.0,24.4,0.617,88.15,0,0,444,24.4,0.636,88.10,0,0,445,100,8602,87.99,26.8
4/18/2024 11:45,801.3,602.8,24.4,0.635,88.12,0,0,445,23.9,0.660,88.07,0,0,444,100,8586,87.99,26.4
4/18/2024 12:00,224.5,977.4,24.0,0.654,88.12,0,0,447,23.3,0.692,88.07,0,0,444,100,8570,87.99,25.7
4/18/2024 12:15,67.9,336.7,23.5,0.701,88.11,0,0,447,22.9,0.735,88.05,0,0,447,100,8561,87.98,25.1
4/18/2024 12:30,310.5,430.7,23.6,0.694,88.08,0,0,447,22.9,0.728,88.03,0,0,445,100,8548,87.95,24.4
4/18/2024 12:45,370.8,316.6,23.5,0.684,88.07,0,0,445,23.0,0.715,88.02,0,0,446,100,8539,87.95,24.1
4/18/2024 13:00,713.0,255.6,23.7,0.687,88.05,0,0,447,23.1,0.721,88.00,0,0,447,100,8531,87.93,23.9
4/18/2024 13:15,642.2,250.1,23.5,0.695,88.04,0,0,446,23.0,0.724,87.99,0,0,446,100,8523,87.91,23.7
4/18/2024 13:30,254.2,294.3,23.5,0.702,88.02,0,0,447,23.2,0.728,87.97,0,0,447,100,8516,87.89,23.7
4/18/2024 13:45,90.3,243.9,23.5,0.707,88.02,0,0,447,23.1,0.732,87.97,0,0,446,100,8510,87.88,23.9
4/18/2024 14:00,183.5,409.2,23.6,0.705,88.00,0,0,447,23.3,0.730,87.95,0,0,446,100,8503,87.87,24.0
4/18/2024 14:15,355.8,524.2,23.6,0.716,87.99,0,0,448,23.2,0.743,87.94,0,0,446,100,8500,87.86,24.2
4/18/2024 14:30,214.8,313.1,23.6,0.721,87.97,0,0,447,23.3,0.747,87.92,0,0,446,100,8493,87.83,24.4
4/18/2024 14:45,143.6,523.7,23.7,0.695,87.96,0,0,447,23.3,0.722,87.91,0,0,446,100,8489,87.82,24.7
4/18/2024 15:00,56.0,506.3,23.7,0.706,87.94,0,0,448,23.2,0.737,87.89,0,0,446,100,8483,87.81,24.8
4/18/2024 15:15,56.2,443.1,23.6,0.709,87.92,0,0,448,23.3,0.734,87.87,0,0,446,100,8477,87.79,25.0
4/18/2024 15:30,49.8,390.2,23.8,0.705,87.92,0,0,448,23.3,0.733,87.87,0,0,446,100,8472,87.78,25.1
4/18/2024 15:45,63.9,346.3,23.7,0.715,87.91,0,0,448,23.1,0.749,87.86,0,0,446,100,8466,87.78,24.9
4/18/2024 16:00,53.1,278.3,23.8,0.721,87.91,0,0,448,23.1,0.760,87.87,0,0,447,100,8463,87.78,25.0
4/18/2024 16:15,54.2,224.7,23.8,0.720,87.92,0,0,448,23.0,0.762,87.87,0,0,447,100,8458,87.78,25.0
4/18/2024 16:30,55.3,179.1,23.6,0.733,87.93,0,0,447,22.8,0.775,87.88,0,0,447,100,8452,87.80,24.8
4/18/2024 16:45,40.6,60.8,23.0,0.756,87.95,0,0,449,22.5,0.792,87.90,0,0,449,100,8448,87.82,24.0
4/18/2024 17:00,30.6,27.6,22.2,0.783,87.96,0,0,450,22.2,0.803,87.91,0,0,449,100,8444,87.82,23.2
4/18/2024 17:15,30.6,27.1,22.1,0.799,87.98,2,0,450,22.0,0.816,87.93,0,0,450,100,8436,87.84,22.8
4/18/2024 17:30,16.8,15.2,21.8,0.809,87.99,15,0,451,21.8,0.825,87.94,10,0,450,100,8440,87.84,22.4
4/18/2024 17:45,8.4,7.7,21.5,0.821,88.00,15,0,451,21.6,0.832,87.95,15,0,450,100,8434,87.86,22.1
4/18/2024 18:00,0.9,0.0,21.2,0.829,88.01,15,0,452,21.2,0.842,87.96,15,0,451,100,8428,87.86,21.7
4/18/2024 18:15,0.0,0.0,21.0,0.833,88.02,15,0,452,21.0,0.846,87.97,15,0,451,100,8425,87.88,21.4
4/18/2024 18:30,0.0,0.0,20.8,0.841,88.04,15,0,452,20.8,0.853,88.00,15,0,451,100,8420,87.90,21.1
4/18/2024 18:45,0.0,0.0,20.6,0.845,88.07,15,0,452,20.7,0.857,88.02,15,0,451,100,8417,87.92,20.8
4/18/2024 19:00,0.0,0.0,20.4,0.846,88.08,15,0,453,20.4,0.858,88.03,15,0,452,100,8418,87.94,20.6
4/18/2024 19:15,0.0,0.0,20.3,0.843,88.10,15,0,452,20.3,0.858,88.05,15,0,451,100,8412,87.95,20.4
4/18/2024 19:30,0.0,0.0,20.3,0.841,88.11,15,0,452,20.3,0.852,88.06,15,0,451,100,8411,87.97,20.3
4/18/2024 19:45,0.0,0.0,20.2,0.842,88.13,15,0,453,20.2,0.855,88.08,15,0,452,100,8409,87.99,20.1
4/18/2024 20:00,0.0,0.0,20.2,0.850,88.14,15,0,453,20.1,0.863,88.09,15,0,452,100,8405,88.00,20.0
4/18/2024 20:15,0.0,0.0,20.0,0.858,88.15,15,0,454,19.9,0.872,88.10,15,0,452,100,8403,88.01,19.9
4/18/2024 20:30,0.0,0.0,19.7,0.873,88.16,15,0,454,19.7,0.885,88.12,15,0,453,100,8401,88.02,19.7
4/18/2024 20:45,0.0,0.0,19.6,0.881,88.17,15,0,455,19.6,0.893,88.12,15,0,453,100,8399,88.03,19.6
4/18/2024 21:00,0.0,0.0,19.6,0.890,88.17,15,0,455,19.6,0.901,88.12,15,0,453,100,8399,88.03,19.6
4/18/2024 21:15,0.0,0.0,19.4,0.900,88.18,15,0,456,19.4,0.911,88.13,15,0,454,100,8394,88.04,19.4
4/18/2024 21:30,0.0,0.0,19.2,0.903,88.19,15,0,457,19.2,0.915,88.14,15,0,454,100,8394,88.05,19.3
4/18/2024 21:45,0.0,0.0,19.1,0.914,88.21,15,0,456,19.1,0.925,88.16,15,0,454,100,8390,88.07,19.2
4/18/2024 22:00,0.0,0.0,19.3,0.894,88.22,15,0,455,19.3,0.904,88.16,15,0,453,100,8389,88.07,19.2
4/18/2024 22:15,0.0,0.0,19.3,0.886,88.21,15,0,455,19.4,0.897,88.15,15,0,453,100,8389,88.06,19.3
4/18/2024 22:30,0.0,0.0,19.4,0.884,88.20,15,0,455,19.4,0.893,88.15,15,0,453,100,8387,88.06,19.3
4/18/2024 22:45,0.0,0.0,19.3,0.886,88.20,15,0,455,19.3,0.898,88.14,15,0,453,100,8384,88.05,19.3
4/18/2024 23:00,0.0,0.0,19.2,0.895,88.20,15,0,455,19.2,0.907,88.15,15,0,453,100,8384,88.06,19.2
4/18/2024 23:15,0.0,0.0,19.1,0.894,88.18,15,0,455,19.1,0.905,88.13,15,0,453,100,8380,88.04,19.1
4/18/2024 23:30,0.0,0.0,19.1,0.892,88.17,15,0,456,19.1,0.902,88.12,15,0,454,100,8377,88.03,19.1
4/18/2024 23:45,0.0,0.0,19.0,0.894,88.15,15,0,456,18.9,0.906,88.10,15,0,454,100,8376,88.01,19.0
4/19/2024 0:00,0.0,0.0,18.8,0.893,88.13,15,0,455,18.8,0.901,88.07,15,0,453,100,8376,87.99,18.9
4/19/2024 0:15,0.0,0.0,18.7,0.882,88.11,15,0,454,18.8,0.889,88.05,15,0,453,100,8332,87.96,19.0
4/19/2024 0:30,0.0,0.0,18.9,0.860,88.09,15,0,453,19.0,0.870,88.04,15,0,452,100,8356,87.95,19.0
4/19/2024 0:45,0.0,0.0,19.0,0.846,88.07,15,0,453,19.0,0.856,88.02,15,0,452,100,8352,87.93,18.9
4/19/2024 1:00,0.0,0.0,18.8,0.854,88.05,15,0,453,18.8,0.864,88.00,15,0,452,100,8352,87.91,18.8
4/19/2024 1:15,0.0,0.0,18.9,0.849,88.03,15,0,453,18.8,0.861,87.98,15,0,452,100,8351,87.89,18.8
4/19/2024 1:30,0.0,0.0,18.9,0.844,88.02,15,0,453,18.8,0.855,87.96,15,0,452,100,8349,87.87,18.7
4/19/2024 1:45,0.0,0.0,19.1,0.816,88.01,15,0,452,19.0,0.829,87.96,15,0,451,100,8350,87.87,18.7
4/19/2024 2:00,0.0,0.0,19.3,0.774,88.00,15,0,450,19.2,0.788,87.94,15,0,450,100,8348,87.86,18.8
4/19/2024 2:15,0.0,0.0,19.6,0.734,87.99,10,0,450,19.6,0.746,87.94,10,0,450,100,8348,87.85,19.0
4/19/2024 2:30,0.0,0.0,19.9,0.689,87.98,0,0,449,19.9,0.700,87.93,0,0,449,100,8348,87.84,19.2
4/19/2024 2:45,0.0,0.0,20.2,0.650,87.97,0,0,448,20.3,0.661,87.92,0,0,448,100,8346,87.83,19.4
4/19/2024 3:00,0.0,0.0,20.2,0.639,87.97,0,0,448,20.1,0.655,87.92,0,0,448,100,8346,87.82,19.6
4/19/2024 3:15,0.0,0.0,19.7,0.649,87.98,0,0,448,19.8,0.658,87.93,0,0,449,100,8342,87.84,19.5
4/19/2024 3:30,0.0,0.0,19.3,0.662,87.99,0,0,448,19.5,0.670,87.94,0,0,448,100,8342,87.84,19.3
4/19/2024 3:45,0.0,0.0,19.3,0.654,87.98,0,0,448,19.4,0.663,87.94,0,0,448,100,8341,87.83,19.3
4/19/2024 4:00,0.0,0.0,19.5,0.633,87.99,0,0,448,19.5,0.645,87.94,0,0,448,100,8342,87.84,19.2
4/19/2024 4:15,0.0,0.0,19.6,0.625,87.99,0,0,448,19.4,0.641,87.94,0,0,448,100,8338,87.84,19.2
4/19/2024 4:30,0.0,0.0,19.5,0.620,88.00,0,0,448,19.4,0.638,87.95,0,0,448,100,8339,87.85,19.1
4/19/2024 4:45,0.0,0.0,19.5,0.610,87.99,0,0,447,19.5,0.623,87.94,0,0,448,100,8335,87.84,19.1
4/19/2024 5:00,0.0,0.0,19.3,0.621,88.00,0,0,448,19.3,0.637,87.96,0,0,448,100,8335,87.85,19.0
4/19/2024 5:15,0.4,0.4,19.7,0.603,88.02,0,0,447,19.7,0.617,87.97,0,0,448,100,8334,87.87,19.0
4/19/2024 5:30,5.9,5.9,20.4,0.539,88.04,0,0,446,20.3,0.551,87.99,0,0,447,100,8331,87.89,19.3
4/19/2024 5:45,18.3,18.5,20.5,0.514,88.04,0,0,446,20.5,0.526,88.00,0,0,446,100,8331,87.89,19.5
4/19/2024 6:00,40.5,42.1,20.1,0.533,88.06,0,0,446,20.1,0.543,88.01,0,0,446,100,8333,87.91,19.6
