z6-15954,Port 1,Port 2,Port 3,Port 3,Port 3,Port 4,Port 4,Port 4,Port 5,Port 5,Port 5,Port 6,Port 6,Port 6,Port 7,Port 7,Port 8,Port 8
Records: 2978,PYR,PYR,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,Battery,Battery,Barometer,Barometer
Timestamp, W/m² Solar Radiation, W/m² Solar Radiation, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
3/18/2024 8:45,217.7,195.2,20.9,0.937,88.09,15,2,461,20.7,0.953,88.01,15,2,464,100,8196,87.95,22.2
3/18/2024 9:00,264.8,235.3,20.3,0.971,88.10,15,3,457,20.4,0.974,88.01,15,3,456,100,8203,87.96,21.6
3/18/2024 9:15,394.2,365.1,20.5,0.972,88.08,15,0,456,20.6,0.974,88.00,15,0,456,100,8215,87.94,21.5
3/18/2024 9:30,247.2,219.0,20.4,0.972,88.09,15,3,457,20.6,0.975,88.00,15,5,457,100,8219,87.95,21.5
3/18/2024 9:45,565.6,756.6,20.7,0.967,88.09,15,0,455,21.0,0.959,88.00,15,0,452,100,8232,87.95,21.8
3/18/2024 10:00,495.8,562.5,21.3,0.934,88.08,15,0,455,21.3,0.939,88.00,15,0,453,100,8251,87.94,22.8
3/18/2024 10:15,526.1,566.5,21.3,0.926,88.06,15,0,454,21.4,0.933,87.98,15,0,452,100,8263,87.93,22.9
3/18/2024 10:30,684.3,690.7,21.5,0.924,88.04,15,0,454,21.4,0.933,87.96,15,0,452,100,8270,87.91,23.1
3/18/2024 10:45,687.4,643.4,21.9,0.913,88.02,15,0,453,21.7,0.926,87.93,15,0,452,100,8279,87.88,23.4
3/18/2024 11:00,867.0,702.2,22.2,0.904,88.00,15,0,453,21.8,0.926,87.91,15,0,452,100,8291,87.86,23.7
3/18/2024 11:15,730.2,592.7,22.0,0.907,87.98,15,0,453,21.9,0.922,87.90,15,0,452,100,8296,87.85,23.7
3/18/2024 11:30,762.3,575.1,21.9,0.915,87.97,15,0,452,21.8,0.925,87.88,15,0,452,100,8304,87.83,23.6
3/18/2024 11:45,420.8,325.9,21.8,0.919,87.96,15,0,455,21.8,0.927,87.87,15,0,455,100,8306,87.82,23.5
3/18/2024 12:00,215.7,183.7,21.2,0.942,87.95,15,0,457,21.3,0.952,87.87,15,4,457,100,8309,87.81,23.0
3/18/2024 12:15,239.5,203.1,21.1,0.959,87.95,15,0,457,21.3,0.957,87.86,15,0,458,100,8310,87.81,22.7
