z6-15954,Port 1,Port 2,Port 3,Port 3,Port 3,Port 4,Port 4,Port 4,Port 5,Port 5,Port 5,Port 6,Port 6,Port 6,Port 7,Port 7,Port 8,Port 8
Records: 1356,PYR,PYR,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,Battery,Battery,Barometer,Barometer
Timestamp, W/m² Solar Radiation, W/m² Solar Radiation, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
1/11/2024 9:15,237.3,217.9,19.0,0.978,88.28,15,0,455,19.1,0.959,88.19,15,0,454,100,8228,88.14,20.1
1/11/2024 9:30,286.9,255.4,19.7,0.957,88.26,15,0,454,19.8,0.938,88.18,15,0,453,100,8216,88.13,20.5
1/11/2024 9:45,189.7,165.3,19.9,0.941,88.26,15,0,455,20.1,0.926,88.18,15,0,454,100,8222,88.12,21.1
1/11/2024 10:00,199.8,168.8,19.7,0.940,88.26,15,0,454,20.0,0.916,88.18,15,0,454,100,8226,88.12,21.1
1/11/2024 10:15,212.2,178.0,19.9,0.939,88.26,15,0,454,20.0,0.918,88.18,15,0,454,100,8226,88.12,21.0
1/11/2024 10:30,233.5,195.4,20.5,0.920,88.26,15,0,454,20.1,0.919,88.18,15,0,453,100,8234,88.12,21.2
1/11/2024 10:45,221.7,181.8,20.6,0.906,88.25,15,0,454,20.2,0.911,88.17,15,0,454,100,8235,88.11,21.3
1/11/2024 11:00,212.6,176.9,20.3,0.919,88.24,15,0,453,20.2,0.911,88.16,15,0,453,100,8237,88.10,21.2
1/11/2024 11:15,336.2,273.9,20.8,0.913,88.23,15,0,453,20.5,0.913,88.15,15,0,452,100,8245,88.09,21.3
1/11/2024 11:30,306.0,256.3,20.7,0.910,88.21,15,0,453,20.6,0.902,88.13,15,0,453,100,8248,88.07,21.5
1/11/2024 11:45,295.9,244.4,20.5,0.909,88.20,15,0,453,20.8,0.893,88.11,15,0,453,100,8251,88.05,21.6
1/11/2024 12:00,319.3,344.4,21.0,0.896,88.18,15,0,452,20.7,0.893,88.10,15,0,452,100,8254,88.05,21.8
1/11/2024 12:15,313.3,278.9,21.1,0.892,88.17,15,0,453,20.8,0.894,88.09,15,0,453,100,8260,88.03,21.9
1/11/2024 12:30,314.2,512.3,21.3,0.894,88.14,15,0,452,20.9,0.896,88.06,15,0,452,100,8264,88.01,21.9
1/11/2024 12:45,283.1,421.9,21.5,0.873,88.11,15,0,452,21.4,0.869,88.03,15,0,452,100,8266,87.97,22.1
1/11/2024 13:00,350.3,250.3,21.9,0.863,88.09,15,0,452,21.4,0.867,88.01,15,0,452,100,8271,87.95,22.3
1/11/2024 13:15,249.0,192.4,21.4,0.881,88.07,15,0,451,21.1,0.880,87.99,15,0,452,100,8273,87.93,22.2
1/11/2024 13:30,346.8,169.4,22.2,0.851,88.05,15,0,451,21.8,0.854,87.97,15,0,452,100,8273,87.91,22.3
1/11/2024 13:45,268.6,163.1,22.6,0.864,88.03,15,0,451,21.6,0.887,87.95,15,0,452,100,8273,87.90,22.5
1/11/2024 14:00,527.5,129.1,22.4,0.866,88.02,11,0,451,22.0,0.874,87.94,15,0,452,100,8277,87.88,22.6
1/11/2024 14:15,382.0,126.9,22.3,0.859,88.00,15,0,451,22.4,0.852,87.92,15,0,452,100,8277,87.86,22.6
1/11/2024 14:30,199.6,146.5,22.0,0.871,87.99,15,0,451,22.3,0.858,87.90,15,0,452,100,8277,87.85,22.6
1/11/2024 14:45,213.1,164.4,22.0,0.875,87.99,15,0,450,21.9,0.866,87.90,15,0,452,100,8280,87.85,22.5
1/11/2024 15:00,387.8,134.2,22.1,0.851,87.98,12,0,450,22.0,0.846,87.89,15,0,451,100,8276,87.83,22.4
1/11/2024 15:15,311.6,104.7,22.3,0.826,87.96,12,0,450,22.3,0.818,87.88,15,0,451,100,8279,87.82,22.5
1/11/2024 15:30,350.6,83.9,22.3,0.831,87.96,4,0,450,22.5,0.820,87.87,15,0,452,100,8275,87.82,22.5
1/11/2024 15:45,320.3,87.9,21.9,0.855,87.97,13,0,450,22.5,0.829,87.88,15,0,452,100,8276,87.82,22.5
1/11/2024 16:00,219.9,106.0,21.9,0.882,87.97,15,0,451,22.0,0.872,87.89,15,0,452,100,8274,87.83,22.4
