z6-15954,Port 1,Port 2,Port 3,Port 3,Port 3,Port 4,Port 4,Port 4,Port 5,Port 5,Port 5,Port 6,Port 6,Port 6,Port 7,Port 7,Port 8,Port 8
Records: 2115,PYR,PYR,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,Battery,Battery,Barometer,Barometer
Timestamp, W/m² Solar Radiation, W/m² Solar Radiation, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
8/13/2024 9:00,188.8,168.5,20.4,0.945,88.14,15,0,452,19.9,0.971,88.07,15,0,452,100,8431,88.02,22.9
8/13/2024 9:15,588.5,590.1,20.9,0.937,88.15,15,0,451,20.6,0.958,88.07,14,0,450,100,8450,88.02,22.7
8/13/2024 9:30,430.7,410.5,21.0,0.927,88.14,15,0,451,21.1,0.936,88.06,9,0,450,100,8455,88.01,23.1
8/13/2024 9:45,614.7,613.4,21.1,0.920,88.15,15,0,451,21.5,0.915,88.06,3,0,449,100,8457,88.01,23.7
8/13/2024 10:00,806.8,808.6,21.7,0.900,88.15,10,0,450,21.7,0.903,88.07,0,0,448,100,8484,88.02,24.3
8/13/2024 10:15,506.7,480.7,22.0,0.899,88.16,11,0,450,21.6,0.916,88.08,3,0,449,100,8486,88.03,24.8
8/13/2024 10:30,544.0,513.2,22.0,0.906,88.17,11,0,450,21.5,0.933,88.10,6,0,450,100,8490,88.05,24.6
8/13/2024 10:45,625.5,575.1,22.4,0.892,88.18,2,0,449,22.3,0.902,88.11,0,0,448,100,8498,88.06,25.0
8/13/2024 11:00,524.8,464.2,22.5,0.890,88.18,0,0,450,21.6,0.923,88.10,0,0,449,100,8497,88.06,25.1
8/13/2024 11:15,452.1,396.2,22.3,0.903,88.17,9,0,449,21.5,0.936,88.09,4,0,449,100,8497,88.05,24.6
8/13/2024 11:30,348.3,288.2,21.9,0.911,88.15,13,0,450,21.2,0.944,88.08,14,0,450,100,8493,88.03,24.1
8/13/2024 11:45,397.0,315.5,21.9,0.914,88.14,8,0,450,21.3,0.941,88.06,10,0,450,100,8491,88.01,23.8
8/13/2024 12:00,240.1,195.0,21.7,0.913,88.11,10,0,450,21.2,0.935,88.03,15,0,451,100,8484,87.98,23.6
8/13/2024 12:15,268.4,224.5,21.4,0.918,88.10,15,0,450,21.0,0.941,88.02,15,0,451,100,8485,87.98,23.1
8/13/2024 12:30,434.1,358.5,21.6,0.920,88.06,6,0,450,21.5,0.933,87.98,15,0,450,100,8484,87.93,23.1
8/13/2024 12:45,361.8,271.7,21.8,0.911,88.05,14,0,450,22.1,0.912,87.96,15,0,451,100,8480,87.91,23.2
8/13/2024 13:00,237.3,202.3,21.7,0.931,88.05,15,0,451,21.3,0.947,87.97,15,0,451,100,8480,87.93,23.0
8/13/2024 13:15,205.1,169.4,21.8,0.934,88.07,15,0,451,21.5,0.952,87.99,15,0,451,100,8473,87.95,23.0
8/13/2024 13:30,239.7,201.6,21.7,0.933,88.06,15,0,450,21.5,0.951,87.99,15,0,450,100,8472,87.94,22.9
8/13/2024 13:45,243.7,201.6,21.6,0.912,88.05,15,0,451,22.0,0.911,87.97,15,0,451,100,8471,87.92,23.1
8/13/2024 14:00,179.8,146.5,21.5,0.930,88.03,15,0,451,21.4,0.940,87.95,15,0,451,100,8467,87.90,22.9
8/13/2024 14:15,143.2,118.1,21.4,0.932,88.03,15,0,451,21.2,0.949,87.96,15,0,451,100,8463,87.91,22.7
8/13/2024 14:30,141.0,115.4,21.4,0.935,88.01,15,0,451,21.5,0.941,87.94,15,0,451,100,8459,87.89,22.7
8/13/2024 14:45,138.2,114.1,21.4,0.930,88.00,15,0,451,21.3,0.941,87.93,15,0,451,100,8452,87.88,22.7
