Tree,Station,Timestamp,MC2_Port1_Wm2SolarRadiation,MC2_Port3_degreeCAirTemperature,MC2_Port3_RHRelativeHumidity,MC2_Port3_kPaAtmosphericPressure,MC2_Port3_kPaVPD,MC2_Port4_minLeafWetness,MC2_Port4_minLeafWetnesshigh,MC2_Port4_WetnessLevel
FB7,S2,2022-05-30T11:45:00Z,200.5,21.6,0.901,86.31,0.25,0,0,443
FB7,S2,2022-05-30T12:00:00Z,168.3,21.6,0.886,86.3,0.3,0,0,443
FB7,S2,2022-05-30T12:15:00Z,174.1,21.6,0.879,86.29,0.31,0,0,443
FB7,S2,2022-05-30T12:30:00Z,161.9,21.4,0.884,86.27,0.3,0,0,443
FB7,S2,2022-05-30T12:45:00Z,95,21.1,0.907,86.26,0.23,0,0,443
FB7,S2,2022-05-30T13:00:00Z,47.6,20.4,0.929,86.24,0.17,0,0,444
FB7,S2,2022-05-30T13:15:00Z,24.2,19.8,0.958,86.24,0.1,9,8,992
FB7,S2,2022-05-30T13:30:00Z,31.7,19.4,0.987,86.23,0.03,15,15,1027
FB7,S2,2022-05-30T13:45:00Z,39.4,19.2,0.994,86.21,0.01,15,15,900
FB7,S2,2022-05-30T14:00:00Z,29.7,19.1,0.998,86.2,0,15,15,690
FB7,S2,2022-05-30T14:15:00Z,27.8,18.9,1,86.19,0,15,15,1039
FB7,S2,2022-05-30T14:30:00Z,19,18.8,1,86.18,0,15,15,780
FB7,S2,2022-05-30T14:45:00Z,10.6,18.7,1,86.16,0,15,15,824
FB7,S2,2022-05-30T15:00:00Z,8.8,18.8,0.999,86.17,0,15,15,834
FB7,S2,2022-05-30T15:15:00Z,13,18.8,1.001,86.15,0,15,15,873
FB7,S2,2022-05-30T15:30:00Z,13.5,18.8,1,86.14,0,15,15,805
FB7,S2,2022-05-30T15:45:00Z,19.8,18.9,0.999,86.15,0,15,15,812
FB7,S2,2022-05-30T16:00:00Z,10.6,18.9,1,86.15,0,15,15,831
FB7,S2,2022-05-30T16:15:00Z,13.2,18.9,1,86.15,0,15,15,888
FB7,S2,2022-05-30T16:30:00Z,18.1,18.9,1,86.14,0,15,15,908
FB7,S2,2022-05-30T16:45:00Z,7.9,18.9,1,86.16,0,15,15,883
FB7,S2,2022-05-30T17:00:00Z,0,18.9,1,86.19,0,15,15,887
FB7,S2,2022-05-30T17:15:00Z,0,18.6,1.001,86.19,0,15,15,950
FB7,S2,2022-05-30T17:30:00Z,0,18.4,0.997,86.2,0.01,15,15,889
FB7,S2,2022-05-30T17:45:00Z,0,18.4,0.975,86.2,0.05,15,15,884
FB7,S2,2022-05-30T18:00:00Z,0,18.3,0.973,86.21,0.06,15,15,880
FB7,S2,2022-05-30T18:15:00Z,0,18.3,0.953,86.2,0.1,15,15,857
FB7,S2,2022-05-30T18:30:00Z,0,18.1,0.981,86.2,0.04,15,15,858
FB7,S2,2022-05-30T18:45:00Z,0,18.1,0.998,86.2,0,15,15,857
FB7,S2,2022-05-30T19:00:00Z,0,18.1,0.999,86.21,0,15,15,857
FB7,S2,2022-05-30T19:15:00Z,0,18,1,86.23,0,15,15,858
FB7,S2,2022-05-30T19:30:00Z,0,18,0.999,86.24,0,15,15,859
FB7,S2,2022-05-30T19:45:00Z,0,17.9,1,86.26,0,15,15,859
FB7,S2,2022-05-30T20:00:00Z,0,18.1,1,86.29,0,15,15,862
FB7,S2,2022-05-30T20:15:00Z,0,18.1,0.999,86.3,0,15,15,865
FB7,S2,2022-05-30T20:30:00Z,0,18,1,86.36,0,15,15,866
FB7,S2,2022-05-30T20:45:00Z,0,18,1,86.36,0,15,15,866
FB7,S2,2022-05-30T21:00:00Z,0,18,1,86.38,0,15,15,865
FB7,S2,2022-05-30T21:15:00Z,0,18,1,86.38,0,15,15,876
FB7,S2,2022-05-30T21:30:00Z,0,18.1,0.998,86.39,0,15,15,970
FB7,S2,2022-05-30T21:45:00Z,0,17.7,1.001,86.39,0,15,15,770
FB7,S2,2022-05-30T22:00:00Z,0,17.3,0.999,86.4,0,15,15,743
FB7,S2,2022-05-30T22:15:00Z,0,17.6,1.001,86.39,0,15,15,790
FB7,S2,2022-05-30T22:30:00Z,0,17.8,1.001,86.38,0,15,15,817
FB7,S2,2022-05-30T22:45:00Z,0,17.8,1,86.38,0,15,15,815
FB7,S2,2022-05-30T23:00:00Z,0,17.8,1.001,86.37,0,15,15,816
FB7,S2,2022-05-30T23:15:00Z,0,17.7,1,86.36,0,15,15,833
FB7,S2,2022-05-30T23:30:00Z,0,17.7,1,86.35,0,15,15,835
FB7,S2,2022-05-30T23:45:00Z,0,17.7,1,86.33,0,15,15,837
FB7,S2,2022-05-31T00:00:00Z,0,17.6,1.001,86.35,0,15,15,836
FB7,S2,2022-05-31T00:15:00Z,0,17.7,1,86.34,0,15,15,833
FB7,S2,2022-05-31T00:30:00Z,0,17.9,1.001,86.32,0,15,15,828
