Tree,Station,Timestamp,MC2_Port1_Wm2SolarRadiation,MC2_Port3_degreeCAirTemperature,MC2_Port3_RHRelativeHumidity,MC2_Port3_kPaAtmosphericPressure,MC2_Port3_kPaVPD,MC2_Port4_minLeafWetness,MC2_Port4_minLeafWetnesshigh,MC2_Port4_WetnessLevel,MC2_Port2_degreesWindDirection,MC2_Port2_msWindSpeed,MC2_Port2_msGustSpeed,MC2_Port2_degreeCAnemometerTemp,MC2_Port2_degreesXaxisLevel,MC2_Port2_degreesYaxisLevel
ET2,S2,2022-06-02T11:45:00Z,1227.2,NA,NA,NA,NA,0,0,443,37,0.5,1.68,21.3,-2.7,1.5
ET2,S2,2022-06-02T12:00:00Z,NA,NA,NA,NA,NA,0,0,443,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T12:15:00Z,NA,NA,NA,NA,NA,0,0,444,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T12:30:00Z,NA,NA,NA,NA,NA,0,0,444,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T12:45:00Z,NA,NA,NA,NA,NA,0,0,443,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T13:00:00Z,NA,NA,NA,NA,NA,0,0,444,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T13:15:00Z,NA,NA,NA,NA,NA,0,0,444,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T13:30:00Z,NA,NA,NA,NA,NA,0,0,444,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T13:45:00Z,NA,NA,NA,NA,NA,6,0,460,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T14:00:00Z,NA,NA,NA,NA,NA,15,12,464,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T14:15:00Z,NA,NA,NA,NA,NA,14,2,449,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T14:30:00Z,NA,NA,NA,NA,NA,0,0,446,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T14:45:00Z,NA,NA,NA,NA,NA,0,0,444,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T15:00:00Z,NA,NA,NA,NA,NA,0,0,444,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T15:15:00Z,NA,NA,NA,NA,NA,0,0,444,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T15:30:00Z,NA,NA,NA,NA,NA,0,0,444,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T15:45:00Z,NA,NA,NA,NA,NA,0,0,444,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T16:00:00Z,NA,NA,NA,NA,NA,9,8,510,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T16:15:00Z,NA,NA,NA,NA,NA,15,15,498,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T16:30:00Z,NA,NA,NA,NA,NA,15,15,511,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T16:45:00Z,NA,NA,NA,NA,NA,15,15,556,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T17:00:00Z,NA,NA,NA,NA,NA,15,15,569,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T17:15:00Z,NA,NA,NA,NA,NA,15,15,583,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T17:30:00Z,NA,NA,NA,NA,NA,15,15,560,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T17:45:00Z,NA,NA,NA,NA,NA,15,15,540,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T18:00:00Z,NA,NA,NA,NA,NA,15,15,520,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T18:15:00Z,NA,NA,NA,NA,NA,15,15,505,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T18:30:00Z,NA,NA,NA,NA,NA,15,15,502,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T18:45:00Z,NA,NA,NA,NA,NA,15,15,492,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T19:00:00Z,NA,NA,NA,NA,NA,15,15,485,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T19:15:00Z,NA,NA,NA,NA,NA,15,15,477,NA,NA,NA,NA,NA,NA
ET2,S2,2022-06-02T19:30:00Z,NA,NA,NA,NA,NA,15,15,472,NA,NA,NA,NA,NA,NA
