Tree,Station,Timestamp,MC3_Port1_Wm2SolarRadiation,MC3_Port3_degreeCAirTemperature,MC3_Port3_RHRelativeHumidity,MC3_Port3_kPaAtmosphericPressure,MC3_Port3_kPaVPD,MC3_Port4_minLeafWetness,MC3_Port4_minLeafWetnesshigh,MC3_Port4_WetnessLevel
FB1,S3,2022-05-27T13:15:00Z,245.2,21.1,0.875,86.05,0.31,0,0,442
FB1,S3,2022-05-27T13:30:00Z,191.7,20.5,0.885,86.03,0.28,0,0,443
FB1,S3,2022-05-27T13:45:00Z,314.2,20.2,0.898,86,0.24,0,0,443
FB1,S3,2022-05-27T14:00:00Z,425.9,20.4,0.875,85.96,0.3,0,0,443
FB1,S3,2022-05-27T14:15:00Z,340.9,20.7,0.851,85.95,0.36,0,0,443
FB1,S3,2022-05-27T14:30:00Z,305.1,21.6,0.817,85.94,0.47,0,0,442
FB1,S3,2022-05-27T14:45:00Z,293.3,21.8,0.811,85.94,0.49,0,0,442
FB1,S3,2022-05-27T15:00:00Z,250.1,21.1,0.847,85.94,0.38,0,0,442
FB1,S3,2022-05-27T15:15:00Z,312.7,21,0.866,85.93,0.33,0,0,443
FB1,S3,2022-05-27T15:30:00Z,330,21.6,0.822,85.91,0.46,0,0,442
FB1,S3,2022-05-27T15:45:00Z,306.7,22,0.806,85.9,0.51,0,0,442
FB1,S3,2022-05-27T16:00:00Z,222.5,21.1,0.868,85.9,0.33,0,0,443
FB1,S3,2022-05-27T16:15:00Z,231.8,20.8,0.892,85.91,0.27,0,0,443
FB1,S3,2022-05-27T16:30:00Z,153.6,20.2,0.908,85.93,0.22,0,0,443
FB1,S3,2022-05-27T16:45:00Z,114.8,20,0.925,85.94,0.18,0,0,443
FB1,S3,2022-05-27T17:00:00Z,63.9,19.5,0.956,85.95,0.1,0,0,443
FB1,S3,2022-05-27T17:15:00Z,22.5,19.3,0.968,85.95,0.07,0,0,444
FB1,S3,2022-05-27T17:30:00Z,12.3,19,0.976,85.97,0.05,0,0,447
FB1,S3,2022-05-27T17:45:00Z,3.5,18.9,0.984,85.97,0.03,8,0,457
FB1,S3,2022-05-27T18:00:00Z,0,18.9,0.985,85.98,0.03,15,14,519
FB1,S3,2022-05-27T18:15:00Z,0,18.2,0.995,86,0.01,15,15,511
FB1,S3,2022-05-27T18:30:00Z,0,17.8,0.999,86,0,15,15,516
FB1,S3,2022-05-27T18:45:00Z,0,17.8,0.999,86.01,0,15,15,521
FB1,S3,2022-05-27T19:00:00Z,0,17.7,1,86.02,0,15,15,538
FB1,S3,2022-05-27T19:15:00Z,0,17.7,1,86.03,0,15,15,530
FB1,S3,2022-05-27T19:30:00Z,0,17.8,1,86.05,0,15,15,548
FB1,S3,2022-05-27T19:45:00Z,0,17.9,1,86.07,0,15,15,684
FB1,S3,2022-05-27T20:00:00Z,0,17.9,1.001,86.1,0,15,15,699
FB1,S3,2022-05-27T20:15:00Z,0,18,1,86.11,0,15,15,620
FB1,S3,2022-05-27T20:30:00Z,0,17.5,1,86.11,0,15,15,656
