Tree,Station,Timestamp,MC2_Port1_Wm2SolarRadiation,MC2_Port3_degreeCAirTemperature,MC2_Port3_RHRelativeHumidity,MC2_Port3_kPaAtmosphericPressure,MC2_Port3_kPaVPD,MC2_Port4_minLeafWetness,MC2_Port4_minLeafWetnesshigh,MC2_Port4_WetnessLevel
TV3,S2,2022-05-25T16:15:00Z,25.5,18.1,0.963,84.97,0.08,15,15,496
TV3,S2,2022-05-25T16:30:00Z,17.8,18.2,0.968,84.96,0.07,15,15,513
TV3,S2,2022-05-25T16:45:00Z,16.5,18.1,0.969,84.96,0.06,15,15,518
TV3,S2,2022-05-25T17:00:00Z,21.6,18.1,0.972,84.96,0.06,15,15,517
TV3,S2,2022-05-25T17:15:00Z,16.5,18,0.972,84.97,0.06,15,15,523
TV3,S2,2022-05-25T17:30:00Z,4.2,17.8,0.975,85.01,0.05,15,15,538
TV3,S2,2022-05-25T17:45:00Z,0,17.8,0.975,85.02,0.05,15,15,540
TV3,S2,2022-05-25T18:00:00Z,0,17.8,0.976,85.02,0.05,15,15,544
TV3,S2,2022-05-25T18:15:00Z,0,17.8,0.976,85.02,0.05,15,15,550
TV3,S2,2022-05-25T18:30:00Z,0,17.8,0.976,85.04,0.05,15,15,556
TV3,S2,2022-05-25T18:45:00Z,0,17.7,0.978,85.05,0.04,15,15,704
TV3,S2,2022-05-25T19:00:00Z,0,17.7,0.978,85.06,0.04,15,15,653
TV3,S2,2022-05-25T19:15:00Z,0,17.6,0.979,85.07,0.04,15,15,636
TV3,S2,2022-05-25T19:30:00Z,0,17.5,0.98,85.08,0.04,15,15,638
TV3,S2,2022-05-25T19:45:00Z,0,17.6,0.98,85.12,0.04,15,15,635
TV3,S2,2022-05-25T20:00:00Z,0,17.5,0.979,85.12,0.04,15,15,633
TV3,S2,2022-05-25T20:15:00Z,0,17.4,0.98,85.13,0.04,15,15,636
TV3,S2,2022-05-25T20:30:00Z,0,17.3,0.981,85.14,0.04,15,15,630
TV3,S2,2022-05-25T20:45:00Z,0,17.3,0.981,85.15,0.04,15,15,623
TV3,S2,2022-05-25T21:00:00Z,0,17.3,0.982,85.18,0.03,15,15,616
TV3,S2,2022-05-25T21:15:00Z,0,17.2,0.983,85.19,0.03,15,15,613
TV3,S2,2022-05-25T21:30:00Z,0,17.2,0.982,85.19,0.04,15,15,610
TV3,S2,2022-05-25T21:45:00Z,0,17.2,0.983,85.21,0.03,15,15,608
TV3,S2,2022-05-25T22:00:00Z,0,17.3,0.982,85.24,0.04,15,15,611
TV3,S2,2022-05-25T22:15:00Z,0,17.4,0.982,85.24,0.03,15,15,635
TV3,S2,2022-05-25T22:30:00Z,0,17.5,0.982,85.24,0.04,15,15,642
TV3,S2,2022-05-25T22:45:00Z,0,17.4,0.982,85.23,0.04,15,15,693
TV3,S2,2022-05-25T23:00:00Z,0,17.5,0.983,85.23,0.03,15,15,678
TV3,S2,2022-05-25T23:15:00Z,0,17.5,0.984,85.2,0.03,15,15,667
TV3,S2,2022-05-25T23:30:00Z,0,17.4,0.982,85.19,0.04,15,15,633
TV3,S2,2022-05-25T23:45:00Z,0,17.3,0.983,85.19,0.03,15,15,635
TV3,S2,2022-05-26T00:00:00Z,0,17.4,0.984,85.17,0.03,15,15,653
TV3,S2,2022-05-26T00:15:00Z,0,17.4,0.983,85.15,0.03,15,15,668
TV3,S2,2022-05-26T00:30:00Z,0,17.5,0.983,85.11,0.03,15,15,704
TV3,S2,2022-05-26T00:45:00Z,0,17.5,0.984,85.11,0.03,15,15,726
TV3,S2,2022-05-26T01:00:00Z,0,17.5,0.983,85.09,0.03,15,15,730
TV3,S2,2022-05-26T01:15:00Z,0,17.5,0.983,85.09,0.03,15,15,669
TV3,S2,2022-05-26T01:30:00Z,0,17.5,0.983,85.1,0.03,15,15,711
TV3,S2,2022-05-26T01:45:00Z,0,17.4,0.983,85.1,0.03,15,15,803
TV3,S2,2022-05-26T02:00:00Z,0,16.8,0.983,85.1,0.03,15,15,689
TV3,S2,2022-05-26T02:15:00Z,0,16.7,0.983,85.09,0.03,15,15,696
TV3,S2,2022-05-26T02:30:00Z,0,16.7,0.983,85.08,0.03,15,15,679
TV3,S2,2022-05-26T02:45:00Z,0,16.8,0.982,85.06,0.03,15,15,618
TV3,S2,2022-05-26T03:00:00Z,0,17,0.983,85.08,0.03,15,15,653
TV3,S2,2022-05-26T03:15:00Z,0,16.7,0.982,85.09,0.03,15,15,645
TV3,S2,2022-05-26T03:30:00Z,0,16.8,0.983,85.09,0.03,15,15,657
TV3,S2,2022-05-26T03:45:00Z,0,17,0.982,85.07,0.04,15,15,688
TV3,S2,2022-05-26T04:00:00Z,0,17.1,0.983,85.06,0.03,15,15,665
TV3,S2,2022-05-26T04:15:00Z,0,17.2,0.984,85.06,0.03,15,15,666
TV3,S2,2022-05-26T04:30:00Z,0,17.3,0.983,85.07,0.03,15,15,661
TV3,S2,2022-05-26T04:45:00Z,0,17.2,0.984,85.08,0.03,15,15,652
TV3,S2,2022-05-26T05:00:00Z,0,17.2,0.984,85.09,0.03,15,15,691
TV3,S2,2022-05-26T05:15:00Z,0,17.2,0.984,85.09,0.03,15,15,698
TV3,S2,2022-05-26T05:30:00Z,0,17.2,0.983,85.1,0.03,15,15,680
TV3,S2,2022-05-26T05:45:00Z,0.9,17.2,0.983,85.11,0.03,15,15,677
TV3,S2,2022-05-26T06:00:00Z,6.4,17.2,0.983,85.13,0.03,15,15,668
TV3,S2,2022-05-26T06:15:00Z,5.9,17.2,0.983,85.15,0.03,15,15,709
TV3,S2,2022-05-26T06:30:00Z,17.6,17.2,0.983,85.15,0.03,15,15,697
TV3,S2,2022-05-26T06:45:00Z,20.7,17.1,0.984,85.18,0.03,15,15,696
TV3,S2,2022-05-26T07:00:00Z,23.8,17.3,0.983,85.2,0.03,15,15,726
TV3,S2,2022-05-26T07:15:00Z,55.8,17.4,0.982,85.21,0.04,15,15,707
TV3,S2,2022-05-26T07:30:00Z,91.7,17.5,0.982,85.22,0.04,15,15,679
TV3,S2,2022-05-26T07:45:00Z,119.4,17.6,0.984,85.23,0.03,15,15,655
TV3,S2,2022-05-26T08:00:00Z,128.4,17.6,0.983,85.23,0.03,15,15,630
TV3,S2,2022-05-26T08:15:00Z,106.4,17.8,0.983,85.24,0.04,15,15,618
TV3,S2,2022-05-26T08:30:00Z,116.3,17.8,0.983,85.23,0.03,15,15,607
TV3,S2,2022-05-26T08:45:00Z,122.5,17.8,0.983,85.24,0.03,15,15,598
TV3,S2,2022-05-26T09:00:00Z,149.4,17.9,0.983,85.26,0.03,15,15,588
TV3,S2,2022-05-26T09:15:00Z,187,18.2,0.984,85.24,0.03,15,15,561
TV3,S2,2022-05-26T09:30:00Z,136.2,18.5,0.983,85.25,0.04,15,15,553
