Tree,Station,Timestamp,MC1_Port1_Wm2SolarRadiation,MC1_Port3_degreeCAirTemperature,MC1_Port3_RHRelativeHumidity,MC1_Port3_kPaAtmosphericPressure,MC1_Port3_kPaVPD,MC1_Port4_minLeafWetness,MC1_Port4_minLeafWetnesshigh,MC1_Port4_WetnessLevel
ET6,S1,2022-06-02T13:15:00Z,109.5,19.9,0.861,87.57,0.32,0,0,443
ET6,S1,2022-06-02T13:30:00Z,97,19.9,0.865,87.56,0.31,0,0,443
ET6,S1,2022-06-02T13:45:00Z,124.9,19.9,0.869,87.55,0.3,3,0,456
ET6,S1,2022-06-02T14:00:00Z,149.6,19.9,0.866,87.54,0.31,15,14,470
ET6,S1,2022-06-02T14:15:00Z,144.8,20.1,0.861,87.52,0.33,15,13,458
ET6,S1,2022-06-02T14:30:00Z,145.8,20.2,0.851,87.51,0.35,11,0,449
ET6,S1,2022-06-02T14:45:00Z,96.3,20.2,0.862,87.49,0.33,0,0,444
ET6,S1,2022-06-02T15:00:00Z,88.3,20.1,0.866,87.5,0.32,0,0,443
ET6,S1,2022-06-02T15:15:00Z,103.3,20,0.861,87.49,0.33,0,0,443
ET6,S1,2022-06-02T15:30:00Z,93.9,20.1,0.868,87.49,0.31,0,0,443
ET6,S1,2022-06-02T15:45:00Z,50.5,19.9,0.869,87.5,0.3,0,0,444
ET6,S1,2022-06-02T16:00:00Z,26.4,19.4,0.888,87.5,0.25,10,10,516
ET6,S1,2022-06-02T16:15:00Z,19.4,18.7,0.92,87.52,0.17,15,15,506
ET6,S1,2022-06-02T16:30:00Z,20.1,18.5,0.934,87.51,0.14,15,15,593
ET6,S1,2022-06-02T16:45:00Z,12.8,18.3,0.937,87.51,0.13,15,15,764
ET6,S1,2022-06-02T17:00:00Z,8.4,18.1,0.949,87.5,0.11,15,15,689
ET6,S1,2022-06-02T17:15:00Z,7.1,18.1,0.948,87.51,0.11,15,15,656
ET6,S1,2022-06-02T17:30:00Z,5.9,18.4,0.917,87.5,0.18,15,15,698
ET6,S1,2022-06-02T17:45:00Z,0.5,18,0.95,87.51,0.1,15,15,716
ET6,S1,2022-06-02T18:00:00Z,0,17.8,0.962,87.52,0.08,15,15,736
ET6,S1,2022-06-02T18:15:00Z,0,17.6,0.97,87.54,0.06,15,15,744
ET6,S1,2022-06-02T18:30:00Z,0,17.8,0.967,87.56,0.07,15,15,753
ET6,S1,2022-06-02T18:45:00Z,0,17.9,0.964,87.58,0.07,15,15,750
ET6,S1,2022-06-02T19:00:00Z,0,17.9,0.964,87.62,0.07,15,15,760
ET6,S1,2022-06-02T19:15:00Z,0,17.8,0.974,87.63,0.05,15,15,760
ET6,S1,2022-06-02T19:30:00Z,0,17.8,0.981,87.65,0.04,15,15,757
ET6,S1,2022-06-02T19:45:00Z,0,18,0.979,87.68,0.04,15,15,756
ET6,S1,2022-06-02T20:00:00Z,0,18.6,0.955,87.68,0.1,15,15,745
ET6,S1,2022-06-02T20:15:00Z,0,18.5,0.95,87.68,0.11,15,15,735
ET6,S1,2022-06-02T20:30:00Z,0,18.4,0.953,87.7,0.1,15,15,733
ET6,S1,2022-06-02T20:45:00Z,0,18.1,0.959,87.71,0.09,15,15,730
ET6,S1,2022-06-02T21:00:00Z,0,18.1,0.96,87.72,0.08,15,15,727
ET6,S1,2022-06-02T21:15:00Z,0,18.1,0.965,87.73,0.07,15,15,750
ET6,S1,2022-06-02T21:30:00Z,0,18.2,0.965,87.73,0.07,15,15,750
ET6,S1,2022-06-02T21:45:00Z,0,18.2,0.956,87.72,0.09,15,15,752
ET6,S1,2022-06-02T22:00:00Z,0,18,0.948,87.72,0.11,15,15,751
ET6,S1,2022-06-02T22:15:00Z,0,17.7,0.964,87.73,0.07,15,15,750
ET6,S1,2022-06-02T22:30:00Z,0,17.9,0.949,87.74,0.1,15,15,741
ET6,S1,2022-06-02T22:45:00Z,0,18.2,0.922,87.73,0.16,15,15,725
ET6,S1,2022-06-02T23:00:00Z,0,18.1,0.926,87.74,0.15,15,15,713
ET6,S1,2022-06-02T23:15:00Z,0,18.1,0.942,87.72,0.12,15,15,703
ET6,S1,2022-06-02T23:30:00Z,0,18,0.956,87.69,0.09,15,15,697
ET6,S1,2022-06-02T23:45:00Z,0,18.3,0.947,87.67,0.11,15,15,682
ET6,S1,2022-06-03T00:00:00Z,0,18.4,0.938,87.65,0.13,15,15,660
ET6,S1,2022-06-03T00:15:00Z,0,18.5,0.923,87.61,0.16,15,15,643
ET6,S1,2022-06-03T00:30:00Z,0,18.5,0.921,87.58,0.17,15,15,634
ET6,S1,2022-06-03T00:45:00Z,0,18.1,0.933,87.56,0.14,15,15,631
ET6,S1,2022-06-03T01:00:00Z,0,17.9,0.926,87.56,0.15,15,15,626
ET6,S1,2022-06-03T01:15:00Z,0,18,0.926,87.55,0.15,15,15,619
ET6,S1,2022-06-03T01:30:00Z,0,18,0.927,87.55,0.15,15,15,613
ET6,S1,2022-06-03T01:45:00Z,0,18,0.923,87.54,0.16,15,15,606
ET6,S1,2022-06-03T02:00:00Z,0,18.1,0.923,87.53,0.16,15,15,599
ET6,S1,2022-06-03T02:15:00Z,0,18.1,0.927,87.54,0.15,15,15,594
ET6,S1,2022-06-03T02:30:00Z,0,18,0.938,87.52,0.13,15,15,589
ET6,S1,2022-06-03T02:45:00Z,0,17.9,0.939,87.51,0.13,15,15,585
ET6,S1,2022-06-03T03:00:00Z,0,17.8,0.937,87.51,0.13,15,15,580
ET6,S1,2022-06-03T03:15:00Z,0,17.8,0.941,87.5,0.12,15,15,577
ET6,S1,2022-06-03T03:30:00Z,0,17.7,0.954,87.51,0.09,15,15,573
ET6,S1,2022-06-03T03:45:00Z,0,17.6,0.969,87.52,0.06,15,15,571
ET6,S1,2022-06-03T04:00:00Z,0,17.6,0.977,87.51,0.05,15,15,569
ET6,S1,2022-06-03T04:15:00Z,0,17.7,0.971,87.51,0.06,15,15,565
ET6,S1,2022-06-03T04:30:00Z,0,17.7,0.974,87.52,0.05,15,15,563
ET6,S1,2022-06-03T04:45:00Z,0,17.7,0.987,87.52,0.03,15,15,561
ET6,S1,2022-06-03T05:00:00Z,0,17.9,0.984,87.52,0.03,15,15,559
ET6,S1,2022-06-03T05:15:00Z,0,18,0.983,87.52,0.04,15,15,558
ET6,S1,2022-06-03T05:30:00Z,0,18.1,0.985,87.52,0.03,15,15,556
ET6,S1,2022-06-03T05:45:00Z,2,18,0.99,87.53,0.02,15,15,554
ET6,S1,2022-06-03T06:00:00Z,8.1,18,0.989,87.54,0.02,15,15,553
ET6,S1,2022-06-03T06:15:00Z,12.6,18,0.991,87.57,0.02,15,15,551
ET6,S1,2022-06-03T06:30:00Z,22.2,18,0.985,87.58,0.03,15,15,548
ET6,S1,2022-06-03T06:45:00Z,23.8,18,0.981,87.59,0.04,15,15,546
ET6,S1,2022-06-03T07:00:00Z,22.9,18.1,0.983,87.6,0.04,15,15,547
ET6,S1,2022-06-03T07:15:00Z,22.3,18.1,0.986,87.61,0.03,15,15,550
ET6,S1,2022-06-03T07:30:00Z,83.7,18.2,0.977,87.61,0.05,15,15,542
ET6,S1,2022-06-03T07:45:00Z,251.4,18.9,0.948,87.61,0.11,15,15,530
ET6,S1,2022-06-03T08:00:00Z,415.1,20,0.901,87.61,0.23,15,15,512
ET6,S1,2022-06-03T08:15:00Z,708.3,20.9,0.871,87.59,0.32,15,15,496
ET6,S1,2022-06-03T08:30:00Z,400.5,20.9,0.853,87.61,0.36,15,15,489
ET6,S1,2022-06-03T08:45:00Z,229.4,20.5,0.866,87.62,0.32,15,15,483
ET6,S1,2022-06-03T09:00:00Z,197.4,20.2,0.873,87.61,0.3,15,15,480
ET6,S1,2022-06-03T09:15:00Z,354.5,19.9,0.898,87.62,0.24,15,15,473
ET6,S1,2022-06-03T09:30:00Z,606.6,21,0.859,87.62,0.35,15,10,453
ET6,S1,2022-06-03T09:45:00Z,295.3,21.7,0.816,87.61,0.48,2,0,442
ET6,S1,2022-06-03T10:00:00Z,130.4,21.1,0.836,87.62,0.41,0,0,443
ET6,S1,2022-06-03T10:15:00Z,232.2,20.8,0.85,87.63,0.37,0,0,443
ET6,S1,2022-06-03T10:30:00Z,229.2,20.9,0.827,87.63,0.43,0,0,443
ET6,S1,2022-06-03T10:45:00Z,200.7,21.7,0.818,87.62,0.47,0,0,443
ET6,S1,2022-06-03T11:00:00Z,204,21.5,0.833,87.63,0.43,0,0,443
ET6,S1,2022-06-03T11:15:00Z,260.4,21.7,0.825,87.64,0.45,0,0,442
ET6,S1,2022-06-03T11:30:00Z,334.5,22.3,0.799,87.63,0.54,0,0,442
ET6,S1,2022-06-03T11:45:00Z,300.5,23,0.76,87.62,0.67,0,0,442
ET6,S1,2022-06-03T12:00:00Z,239,23.2,0.764,87.6,0.67,0,0,442
ET6,S1,2022-06-03T12:15:00Z,279.2,23.4,0.742,87.58,0.74,0,0,442
ET6,S1,2022-06-03T12:30:00Z,370.2,23.3,0.768,87.57,0.67,0,0,442
ET6,S1,2022-06-03T12:45:00Z,404.8,23.4,0.777,87.56,0.64,0,0,442
ET6,S1,2022-06-03T13:00:00Z,442.4,23.3,0.788,87.55,0.61,0,0,443
ET6,S1,2022-06-03T13:15:00Z,236.6,22.8,0.822,87.53,0.5,0,0,442
ET6,S1,2022-06-03T13:30:00Z,205.4,22.3,0.838,87.52,0.44,0,0,443
ET6,S1,2022-06-03T13:45:00Z,210.4,22.5,0.828,87.5,0.47,0,0,442
ET6,S1,2022-06-03T14:00:00Z,195.6,22.1,0.837,87.5,0.43,5,0,451
ET6,S1,2022-06-03T14:15:00Z,82,21.6,0.864,87.5,0.35,2,1,471
ET6,S1,2022-06-03T14:30:00Z,30,20.6,0.914,87.51,0.21,15,15,691
ET6,S1,2022-06-03T14:45:00Z,21.4,19.3,0.962,87.52,0.08,15,15,684
ET6,S1,2022-06-03T15:00:00Z,29.7,19,0.972,87.51,0.06,15,15,778
ET6,S1,2022-06-03T15:15:00Z,24,18.8,0.98,87.48,0.04,15,15,682
ET6,S1,2022-06-03T15:30:00Z,11.2,18.7,0.984,87.48,0.03,15,15,935
ET6,S1,2022-06-03T15:45:00Z,3.7,18.4,0.984,87.49,0.03,15,15,799
ET6,S1,2022-06-03T16:00:00Z,0,18.2,0.984,87.5,0.03,15,15,832
ET6,S1,2022-06-03T16:15:00Z,1.6,18.2,0.987,87.48,0.03,15,15,746
ET6,S1,2022-06-03T16:30:00Z,0,18.1,0.989,87.5,0.02,15,15,751
ET6,S1,2022-06-03T16:45:00Z,0,17.9,0.985,87.51,0.03,15,15,768
ET6,S1,2022-06-03T17:00:00Z,0,17.8,0.989,87.54,0.02,15,15,769
ET6,S1,2022-06-03T17:15:00Z,0,17.8,0.99,87.55,0.02,15,15,745
ET6,S1,2022-06-03T17:30:00Z,0,17.9,0.988,87.55,0.02,15,15,775
ET6,S1,2022-06-03T17:45:00Z,0,17.9,0.98,87.55,0.04,15,15,770
ET6,S1,2022-06-03T18:00:00Z,0.4,17.9,0.976,87.54,0.05,15,15,769
ET6,S1,2022-06-03T18:15:00Z,0,17.8,0.98,87.54,0.04,15,15,774
ET6,S1,2022-06-03T18:30:00Z,0,17.6,0.982,87.55,0.04,15,15,774
ET6,S1,2022-06-03T18:45:00Z,0,17.6,0.981,87.57,0.04,15,15,768
ET6,S1,2022-06-03T19:00:00Z,0,17.8,0.97,87.59,0.06,15,15,759
ET6,S1,2022-06-03T19:15:00Z,0,17.8,0.967,87.59,0.07,15,15,757
ET6,S1,2022-06-03T19:30:00Z,0,17.6,0.973,87.59,0.05,15,15,758
ET6,S1,2022-06-03T19:45:00Z,0,17.5,0.98,87.61,0.04,15,15,757
ET6,S1,2022-06-03T20:00:00Z,0,17.5,0.983,87.62,0.03,15,15,756
ET6,S1,2022-06-03T20:15:00Z,0,17.6,0.988,87.64,0.02,15,15,754
ET6,S1,2022-06-03T20:30:00Z,0,18,0.969,87.66,0.06,15,15,742
ET6,S1,2022-06-03T20:45:00Z,0,18.1,0.957,87.69,0.09,15,15,727
ET6,S1,2022-06-03T21:00:00Z,0,17.9,0.963,87.69,0.08,15,15,723
ET6,S1,2022-06-03T21:15:00Z,0,18.1,0.945,87.69,0.11,15,15,706
ET6,S1,2022-06-03T21:30:00Z,0,18.1,0.941,87.68,0.12,15,15,703
ET6,S1,2022-06-03T21:45:00Z,0,17.6,0.961,87.68,0.08,15,15,701
ET6,S1,2022-06-03T22:00:00Z,0,17.7,0.955,87.68,0.09,15,15,696
ET6,S1,2022-06-03T22:15:00Z,0,17.6,0.953,87.68,0.09,15,15,693
ET6,S1,2022-06-03T22:30:00Z,0,17.4,0.957,87.7,0.08,15,15,688
ET6,S1,2022-06-03T22:45:00Z,0,17.6,0.946,87.68,0.11,15,15,682
ET6,S1,2022-06-03T23:00:00Z,0,17.3,0.954,87.68,0.09,15,15,678
ET6,S1,2022-06-03T23:15:00Z,0,17.5,0.926,87.67,0.15,15,15,668
ET6,S1,2022-06-03T23:30:00Z,0,17.4,0.92,87.67,0.16,15,15,661
ET6,S1,2022-06-03T23:45:00Z,0,17.3,0.922,87.66,0.15,15,15,652
ET6,S1,2022-06-04T00:00:00Z,0,17.6,0.902,87.65,0.2,15,15,644
ET6,S1,2022-06-04T00:15:00Z,0,17.2,0.915,87.65,0.17,15,15,640
ET6,S1,2022-06-04T00:30:00Z,0,16.9,0.922,87.64,0.15,15,15,636
ET6,S1,2022-06-04T00:45:00Z,0,16.6,0.929,87.63,0.13,15,15,633
ET6,S1,2022-06-04T01:00:00Z,0,16.4,0.932,87.62,0.13,15,15,630
ET6,S1,2022-06-04T01:15:00Z,0,16.4,0.934,87.61,0.12,15,15,626
ET6,S1,2022-06-04T01:30:00Z,0,16.4,0.926,87.61,0.14,15,15,622
ET6,S1,2022-06-04T01:45:00Z,0,16.7,0.907,87.61,0.18,15,15,615
ET6,S1,2022-06-04T02:00:00Z,0,16.9,0.903,87.61,0.19,15,15,611
ET6,S1,2022-06-04T02:15:00Z,0,16.7,0.914,87.6,0.16,15,15,607
ET6,S1,2022-06-04T02:30:00Z,0,16.6,0.925,87.6,0.14,15,15,604
ET6,S1,2022-06-04T02:45:00Z,0,16.5,0.939,87.59,0.11,15,15,601
ET6,S1,2022-06-04T03:00:00Z,0,16.4,0.946,87.58,0.1,15,15,599
ET6,S1,2022-06-04T03:15:00Z,0,16.3,0.955,87.58,0.08,15,15,598
ET6,S1,2022-06-04T03:30:00Z,0,16.6,0.937,87.57,0.12,15,15,594
ET6,S1,2022-06-04T03:45:00Z,0,17,0.908,87.57,0.18,15,15,590
ET6,S1,2022-06-04T04:00:00Z,0,16.9,0.919,87.56,0.16,15,15,588
ET6,S1,2022-06-04T04:15:00Z,0,16.8,0.928,87.55,0.14,15,15,585
ET6,S1,2022-06-04T04:30:00Z,0,16.7,0.923,87.54,0.15,15,15,582
ET6,S1,2022-06-04T04:45:00Z,0,16.7,0.912,87.54,0.17,15,15,578
ET6,S1,2022-06-04T05:00:00Z,0,16.6,0.899,87.54,0.19,15,15,575
ET6,S1,2022-06-04T05:15:00Z,0,16.4,0.9,87.54,0.19,15,15,571
ET6,S1,2022-06-04T05:30:00Z,2.7,16.4,0.902,87.53,0.18,15,15,568
ET6,S1,2022-06-04T05:45:00Z,11,16.4,0.868,87.53,0.25,15,15,561
ET6,S1,2022-06-04T06:00:00Z,19.2,16.7,0.862,87.54,0.26,15,15,555
ET6,S1,2022-06-04T06:15:00Z,30,17.1,0.84,87.53,0.31,15,15,548
ET6,S1,2022-06-04T06:30:00Z,43.4,19,0.741,87.52,0.57,15,15,534
ET6,S1,2022-06-04T06:45:00Z,56,18.2,0.8,87.55,0.42,15,15,524
ET6,S1,2022-06-04T07:00:00Z,63,18,0.797,87.56,0.42,15,15,515
ET6,S1,2022-06-04T07:15:00Z,69,18.2,0.801,87.57,0.41,15,15,508
ET6,S1,2022-06-04T07:30:00Z,98.5,18.2,0.815,87.58,0.39,15,15,498
ET6,S1,2022-06-04T07:45:00Z,151.4,18.8,0.799,87.6,0.44,15,15,480
ET6,S1,2022-06-04T08:00:00Z,182.6,19.7,0.741,87.59,0.59,15,12,457
ET6,S1,2022-06-04T08:15:00Z,216.4,19.9,0.715,87.59,0.66,6,0,443
ET6,S1,2022-06-04T08:30:00Z,239.7,20.5,0.703,87.6,0.72,0,0,442
ET6,S1,2022-06-04T08:45:00Z,253.6,21.2,0.689,87.62,0.78,0,0,441
ET6,S1,2022-06-04T09:00:00Z,399,21.6,0.715,87.62,0.74,0,0,440
ET6,S1,2022-06-04T09:15:00Z,496.6,22.3,0.685,87.63,0.85,0,0,439
ET6,S1,2022-06-04T09:30:00Z,398.6,22.5,0.668,87.64,0.91,0,0,439
ET6,S1,2022-06-04T09:45:00Z,297.9,22.8,0.668,87.64,0.92,0,0,440
ET6,S1,2022-06-04T10:00:00Z,377.4,22.6,0.707,87.65,0.8,0,0,440
ET6,S1,2022-06-04T10:15:00Z,307.6,22.1,0.746,87.64,0.68,0,0,441
ET6,S1,2022-06-04T10:30:00Z,316.4,22.3,0.738,87.64,0.7,0,0,441
ET6,S1,2022-06-04T10:45:00Z,107.5,22.3,0.715,87.64,0.77,0,0,442
ET6,S1,2022-06-04T11:00:00Z,147.6,22.4,0.706,87.63,0.79,0,0,442
ET6,S1,2022-06-04T11:15:00Z,177.6,22.5,0.719,87.61,0.77,0,0,442
ET6,S1,2022-06-04T11:30:00Z,331.8,22.8,0.711,87.59,0.8,0,0,442
ET6,S1,2022-06-04T11:45:00Z,360,23,0.716,87.58,0.8,0,0,442
ET6,S1,2022-06-04T12:00:00Z,139.9,22.8,0.711,87.58,0.8,0,0,442
ET6,S1,2022-06-04T12:15:00Z,441.3,22.8,0.707,87.57,0.81,0,0,442
ET6,S1,2022-06-04T12:30:00Z,636.1,23.2,0.714,87.55,0.81,0,0,442
ET6,S1,2022-06-04T12:45:00Z,421,23.3,0.746,87.55,0.73,0,0,442
ET6,S1,2022-06-04T13:00:00Z,720.2,23.3,0.746,87.54,0.73,0,0,442
ET6,S1,2022-06-04T13:15:00Z,224.1,23.4,0.751,87.53,0.72,0,0,442
ET6,S1,2022-06-04T13:30:00Z,230.3,23.4,0.738,87.53,0.75,0,0,442
ET6,S1,2022-06-04T13:45:00Z,157.8,23.3,0.745,87.51,0.73,0,0,442
