Tree,Station,Timestamp,MC1_Port2_Wm2SolarRadiation,MC1_Port5_degreeCAirTemperature,MC1_Port5_RHRelativeHumidity,MC1_Port5_kPaAtmosphericPressure,MC1_Port5_kPaVPD,MC1_Port6_minLeafWetness,MC1_Port6_minLeafWetnesshigh,MC1_Port6_WetnessLevel
ET2,S1,2022-06-03T08:45:00Z,253.2,20.6,0.854,88.18,0.35,0,0,443
ET2,S1,2022-06-03T09:00:00Z,203.2,20.6,0.85,88.17,0.36,0,0,443
ET2,S1,2022-06-03T09:15:00Z,236.6,20.6,0.864,88.18,0.33,0,0,443
ET2,S1,2022-06-03T09:30:00Z,418.9,21.7,0.843,88.17,0.41,0,0,441
ET2,S1,2022-06-03T09:45:00Z,404.8,22.4,0.777,88.16,0.6,0,0,441
ET2,S1,2022-06-03T10:00:00Z,193.7,21.6,0.813,88.18,0.48,0,0,442
ET2,S1,2022-06-03T10:15:00Z,301.2,21.2,0.825,88.19,0.44,0,0,441
ET2,S1,2022-06-03T10:30:00Z,320.8,21.9,0.781,88.18,0.58,0,0,441
ET2,S1,2022-06-03T10:45:00Z,282.3,22,0.788,88.18,0.56,0,0,442
ET2,S1,2022-06-03T11:00:00Z,261.3,21.5,0.82,88.18,0.46,0,0,442
ET2,S1,2022-06-03T11:15:00Z,331.2,22.2,0.8,88.19,0.53,0,0,442
ET2,S1,2022-06-03T11:30:00Z,358.9,22.5,0.776,88.18,0.61,0,0,441
ET2,S1,2022-06-03T11:45:00Z,373,23,0.757,88.17,0.68,0,0,441
ET2,S1,2022-06-03T12:00:00Z,589.2,24,0.717,88.15,0.84,0,0,440
ET2,S1,2022-06-03T12:15:00Z,584.3,24.3,0.69,88.13,0.94,0,0,439
ET2,S1,2022-06-03T12:30:00Z,471.9,24.1,0.721,88.11,0.83,0,0,440
ET2,S1,2022-06-03T12:45:00Z,518.4,24,0.747,88.11,0.75,0,0,441
ET2,S1,2022-06-03T13:00:00Z,374.5,24.3,0.755,88.09,0.75,0,0,442
ET2,S1,2022-06-03T13:15:00Z,293.2,24.3,0.756,88.08,0.74,0,0,441
ET2,S1,2022-06-03T13:30:00Z,519.3,23.6,0.782,88.07,0.64,0,0,442
ET2,S1,2022-06-03T13:45:00Z,576,23.1,0.788,88.05,0.6,0,0,442
ET2,S1,2022-06-03T14:00:00Z,458.5,22.8,0.803,88.05,0.55,6,1,457
ET2,S1,2022-06-03T14:15:00Z,120.8,22.3,0.838,88.05,0.44,7,0,445
ET2,S1,2022-06-03T14:30:00Z,45.2,20.8,0.903,88.06,0.24,15,15,774
ET2,S1,2022-06-03T14:45:00Z,30.8,19.6,0.959,88.07,0.09,15,15,797
ET2,S1,2022-06-03T15:00:00Z,47.4,19.2,0.971,88.06,0.07,15,15,911
ET2,S1,2022-06-03T15:15:00Z,39,19.1,0.969,88.04,0.07,15,15,687
ET2,S1,2022-06-03T15:30:00Z,18.1,19,0.97,88.03,0.06,15,15,698
ET2,S1,2022-06-03T15:45:00Z,8.8,18.7,0.971,88.05,0.06,15,15,778
ET2,S1,2022-06-03T16:00:00Z,6.6,18.5,0.975,88.05,0.05,15,15,700
ET2,S1,2022-06-03T16:15:00Z,5.7,18.4,0.978,88.03,0.05,15,15,891
ET2,S1,2022-06-03T16:30:00Z,0,18.4,0.981,88.05,0.04,15,15,903
ET2,S1,2022-06-03T16:45:00Z,0,18.1,0.974,88.07,0.05,15,15,864
ET2,S1,2022-06-03T17:00:00Z,0,18.1,0.981,88.1,0.04,15,15,930
ET2,S1,2022-06-03T17:15:00Z,0,18.2,0.972,88.11,0.06,15,15,927
ET2,S1,2022-06-03T17:30:00Z,0,18.2,0.971,88.11,0.06,15,15,943
ET2,S1,2022-06-03T17:45:00Z,0,18.2,0.969,88.1,0.07,15,15,938
ET2,S1,2022-06-03T18:00:00Z,1.1,18.2,0.968,88.1,0.07,15,15,930
ET2,S1,2022-06-03T18:15:00Z,0,18.1,0.964,88.09,0.07,15,15,923
ET2,S1,2022-06-03T18:30:00Z,0,18.1,0.959,88.11,0.09,15,15,914
ET2,S1,2022-06-03T18:45:00Z,0,18,0.958,88.13,0.09,15,15,907
ET2,S1,2022-06-03T19:00:00Z,0,17.9,0.965,88.14,0.07,15,15,902
ET2,S1,2022-06-03T19:15:00Z,0,18,0.964,88.15,0.07,15,15,897
ET2,S1,2022-06-03T19:30:00Z,0,17.9,0.962,88.15,0.08,15,15,891
ET2,S1,2022-06-03T19:45:00Z,0,18,0.953,88.16,0.1,15,15,881
ET2,S1,2022-06-03T20:00:00Z,0,18,0.958,88.18,0.09,15,15,867
ET2,S1,2022-06-03T20:15:00Z,0,18,0.964,88.2,0.07,15,15,850
ET2,S1,2022-06-03T20:30:00Z,0,18.1,0.966,88.22,0.07,15,15,835
ET2,S1,2022-06-03T20:45:00Z,0,18.1,0.962,88.24,0.08,15,15,817
ET2,S1,2022-06-03T21:00:00Z,0,18.2,0.961,88.25,0.08,15,15,803
ET2,S1,2022-06-03T21:15:00Z,0,18.1,0.956,88.25,0.09,15,15,787
ET2,S1,2022-06-03T21:30:00Z,0,18.2,0.947,88.24,0.11,15,15,764
ET2,S1,2022-06-03T21:45:00Z,0,18.1,0.942,88.24,0.12,15,15,751
ET2,S1,2022-06-03T22:00:00Z,0,17.9,0.952,88.23,0.1,15,15,741
ET2,S1,2022-06-03T22:15:00Z,0,17.8,0.947,88.24,0.11,15,15,728
ET2,S1,2022-06-03T22:30:00Z,0,17.8,0.939,88.26,0.12,15,15,704
ET2,S1,2022-06-03T22:45:00Z,0,17.7,0.946,88.24,0.11,15,15,691
ET2,S1,2022-06-03T23:00:00Z,0,17.5,0.947,88.23,0.11,15,15,676
ET2,S1,2022-06-03T23:15:00Z,0,17.8,0.923,88.23,0.16,15,15,657
ET2,S1,2022-06-03T23:30:00Z,0,17.6,0.923,88.22,0.16,15,15,643
ET2,S1,2022-06-03T23:45:00Z,0,17.6,0.921,88.22,0.16,15,15,626
ET2,S1,2022-06-04T00:00:00Z,0,17.5,0.922,88.21,0.16,15,15,611
ET2,S1,2022-06-04T00:15:00Z,0,17.5,0.914,88.2,0.17,15,15,595
ET2,S1,2022-06-04T00:30:00Z,0,17.4,0.913,88.19,0.17,15,15,581
ET2,S1,2022-06-04T00:45:00Z,0,17.4,0.899,88.19,0.2,15,15,562
ET2,S1,2022-06-04T01:00:00Z,0,17.4,0.891,88.18,0.22,15,15,544
ET2,S1,2022-06-04T01:15:00Z,0,17.5,0.886,88.17,0.23,15,15,530
ET2,S1,2022-06-04T01:30:00Z,0,17.4,0.887,88.17,0.22,15,15,518
ET2,S1,2022-06-04T01:45:00Z,0,17.3,0.89,88.17,0.22,15,15,508
ET2,S1,2022-06-04T02:00:00Z,0,17.2,0.893,88.16,0.21,15,15,497
ET2,S1,2022-06-04T02:15:00Z,0,17.2,0.895,88.15,0.21,15,15,488
ET2,S1,2022-06-04T02:30:00Z,0,17.2,0.898,88.16,0.2,15,15,476
ET2,S1,2022-06-04T02:45:00Z,0,17.2,0.897,88.15,0.2,15,15,467
ET2,S1,2022-06-04T03:00:00Z,0,17.2,0.892,88.14,0.21,15,11,458
ET2,S1,2022-06-04T03:15:00Z,0,17.3,0.888,88.14,0.22,15,0,454
ET2,S1,2022-06-04T03:30:00Z,0,17.1,0.894,88.13,0.21,15,0,453
ET2,S1,2022-06-04T03:45:00Z,0,17.2,0.895,88.13,0.21,15,0,451
ET2,S1,2022-06-04T04:00:00Z,0,17.4,0.89,88.12,0.22,10,0,450
ET2,S1,2022-06-04T04:15:00Z,0,17.3,0.896,88.1,0.21,0,0,449
ET2,S1,2022-06-04T04:30:00Z,0,17.2,0.89,88.1,0.22,0,0,447
ET2,S1,2022-06-04T04:45:00Z,0,17.2,0.885,88.1,0.22,0,0,446
ET2,S1,2022-06-04T05:00:00Z,0,17.2,0.877,88.1,0.24,0,0,445
ET2,S1,2022-06-04T05:15:00Z,0,17.3,0.868,88.09,0.26,0,0,445
ET2,S1,2022-06-04T05:30:00Z,3.5,17.4,0.854,88.08,0.29,0,0,444
ET2,S1,2022-06-04T05:45:00Z,13.5,17.7,0.828,88.08,0.35,0,0,444
ET2,S1,2022-06-04T06:00:00Z,26.2,17.7,0.833,88.09,0.34,0,0,444
ET2,S1,2022-06-04T06:15:00Z,40.1,17.5,0.857,88.08,0.29,0,0,444
ET2,S1,2022-06-04T06:30:00Z,56.4,17.9,0.845,88.08,0.32,0,0,444
ET2,S1,2022-06-04T06:45:00Z,72.5,18,0.832,88.1,0.35,0,0,444
ET2,S1,2022-06-04T07:00:00Z,86.8,18.2,0.819,88.12,0.38,0,0,444
ET2,S1,2022-06-04T07:15:00Z,98.5,18.4,0.819,88.12,0.38,0,0,444
ET2,S1,2022-06-04T07:30:00Z,132.8,18.6,0.818,88.14,0.39,0,0,443
ET2,S1,2022-06-04T07:45:00Z,179.6,19.1,0.801,88.15,0.44,0,0,443
ET2,S1,2022-06-04T08:00:00Z,210.2,19.3,0.799,88.14,0.45,0,0,443
ET2,S1,2022-06-04T08:15:00Z,240.8,19.6,0.789,88.14,0.48,0,0,443
ET2,S1,2022-06-04T08:30:00Z,276.7,20.1,0.772,88.16,0.54,0,0,442
ET2,S1,2022-06-04T08:45:00Z,299.7,20.9,0.745,88.17,0.63,0,0,442
ET2,S1,2022-06-04T09:00:00Z,354.9,21.4,0.732,88.17,0.68,0,0,441
ET2,S1,2022-06-04T09:15:00Z,479.9,22,0.704,88.18,0.78,0,0,441
ET2,S1,2022-06-04T09:30:00Z,481,22.4,0.694,88.18,0.83,0,0,440
ET2,S1,2022-06-04T09:45:00Z,703.1,22.5,0.668,88.19,0.91,0,0,439
ET2,S1,2022-06-04T10:00:00Z,778.7,22.6,0.679,88.19,0.88,0,0,440
ET2,S1,2022-06-04T10:15:00Z,941.5,22.4,0.705,88.19,0.8,0,0,440
ET2,S1,2022-06-04T10:30:00Z,634.3,22.4,0.711,88.19,0.78,0,0,439
ET2,S1,2022-06-04T10:45:00Z,224.7,22.7,0.684,88.19,0.87,0,0,441
ET2,S1,2022-06-04T11:00:00Z,145.9,22.9,0.682,88.18,0.89,0,0,441
ET2,S1,2022-06-04T11:15:00Z,181.5,22.8,0.704,88.16,0.82,0,0,441
ET2,S1,2022-06-04T11:30:00Z,193.2,23.3,0.705,88.14,0.84,0,0,441
ET2,S1,2022-06-04T11:45:00Z,213,23.4,0.696,88.13,0.87,0,0,441
ET2,S1,2022-06-04T12:00:00Z,770.9,23.3,0.684,88.13,0.9,0,0,441
ET2,S1,2022-06-04T12:15:00Z,1037.1,23.9,0.676,88.11,0.96,0,0,439
ET2,S1,2022-06-04T12:30:00Z,1040.2,24.3,0.667,88.1,1.01,0,0,439
ET2,S1,2022-06-04T12:45:00Z,1031.1,24.8,0.66,88.09,1.07,0,0,440
ET2,S1,2022-06-04T13:00:00Z,808.8,24.7,0.677,88.09,1,0,0,440
ET2,S1,2022-06-04T13:15:00Z,257.6,24.8,0.681,88.08,1,0,0,440
ET2,S1,2022-06-04T13:30:00Z,244.3,24.3,0.681,88.08,0.97,0,0,441
ET2,S1,2022-06-04T13:45:00Z,217.3,23.2,0.726,88.06,0.78,0,0,441
ET2,S1,2022-06-04T14:00:00Z,456.5,22.9,0.73,88.05,0.75,0,0,441
ET2,S1,2022-06-04T14:15:00Z,431.4,23.8,0.7,88.02,0.88,0,0,441
ET2,S1,2022-06-04T14:30:00Z,186,23,0.716,88.01,0.8,0,0,441
ET2,S1,2022-06-04T14:45:00Z,171.2,23.1,0.729,88,0.77,0,0,441
ET2,S1,2022-06-04T15:00:00Z,79.7,22.6,0.754,88,0.68,0,0,443
ET2,S1,2022-06-04T15:15:00Z,44.3,22.1,0.799,87.99,0.53,0,0,445
ET2,S1,2022-06-04T15:30:00Z,123.6,21.8,0.818,87.97,0.48,0,0,442
ET2,S1,2022-06-04T15:45:00Z,142.8,21.8,0.838,87.96,0.42,0,0,443
ET2,S1,2022-06-04T16:00:00Z,82,21.6,0.851,87.95,0.38,0,0,443
ET2,S1,2022-06-04T16:15:00Z,99.4,21.8,0.844,87.94,0.41,0,0,443
ET2,S1,2022-06-04T16:30:00Z,80,21.9,0.829,87.93,0.45,0,0,443
ET2,S1,2022-06-04T16:45:00Z,63.4,21.7,0.84,87.95,0.42,0,0,443
ET2,S1,2022-06-04T17:00:00Z,73.8,21.5,0.852,87.95,0.38,0,0,443
ET2,S1,2022-06-04T17:15:00Z,47.6,21.7,0.839,87.95,0.42,0,0,443
ET2,S1,2022-06-04T17:30:00Z,14.8,21.4,0.862,87.97,0.35,0,0,444
ET2,S1,2022-06-04T17:45:00Z,5.3,20.7,0.906,87.97,0.23,0,0,444
ET2,S1,2022-06-04T18:00:00Z,0,20.5,0.919,87.98,0.19,0,0,444
ET2,S1,2022-06-04T18:15:00Z,0,20.3,0.936,87.99,0.15,0,0,445
ET2,S1,2022-06-04T18:30:00Z,0,20.1,0.952,87.99,0.11,14,12,794
ET2,S1,2022-06-04T18:45:00Z,0,19.8,0.963,88,0.08,15,15,796
ET2,S1,2022-06-04T19:00:00Z,0,19.6,0.95,88.01,0.11,15,15,953
ET2,S1,2022-06-04T19:15:00Z,0,18.9,0.949,88.04,0.11,15,15,951
ET2,S1,2022-06-04T19:30:00Z,0,18.8,0.968,88.06,0.07,15,15,939
ET2,S1,2022-06-04T19:45:00Z,0,18.7,0.981,88.08,0.04,15,15,1043
ET2,S1,2022-06-04T20:00:00Z,0,18.8,0.985,88.09,0.03,15,15,893
ET2,S1,2022-06-04T20:15:00Z,0,18.9,0.978,88.1,0.05,15,15,876
ET2,S1,2022-06-04T20:30:00Z,0,18.9,0.971,88.11,0.06,15,15,860
ET2,S1,2022-06-04T20:45:00Z,0,18.8,0.97,88.12,0.07,15,15,849
ET2,S1,2022-06-04T21:00:00Z,0,18.8,0.977,88.13,0.05,15,15,848
ET2,S1,2022-06-04T21:15:00Z,0,18.7,0.983,88.13,0.04,15,15,842
ET2,S1,2022-06-04T21:30:00Z,0,18.6,0.985,88.16,0.03,15,15,840
ET2,S1,2022-06-04T21:45:00Z,0,18.6,0.989,88.17,0.02,15,15,828
ET2,S1,2022-06-04T22:00:00Z,0,18.5,0.998,88.18,0,15,15,841
ET2,S1,2022-06-04T22:15:00Z,0,18.4,1.002,88.2,0,15,15,839
ET2,S1,2022-06-04T22:30:00Z,0,18.4,1,88.21,0,15,15,840
ET2,S1,2022-06-04T22:45:00Z,0,18.4,1,88.21,0,15,15,839
ET2,S1,2022-06-04T23:00:00Z,0,18.4,1,88.18,0,15,15,858
ET2,S1,2022-06-04T23:15:00Z,0,18.4,1.001,88.17,0,15,15,884
ET2,S1,2022-06-04T23:30:00Z,0,18.4,1.001,88.17,0,15,15,875
ET2,S1,2022-06-04T23:45:00Z,0,18.4,1,88.15,0,15,15,875
ET2,S1,2022-06-05T00:00:00Z,0,18.3,1,88.15,0,15,15,869
ET2,S1,2022-06-05T00:15:00Z,0,18.4,1,88.14,0,15,15,780
ET2,S1,2022-06-05T00:30:00Z,0,18.5,0.996,88.12,0.01,15,15,760
ET2,S1,2022-06-05T00:45:00Z,0,18.4,0.993,88.12,0.01,15,15,755
ET2,S1,2022-06-05T01:00:00Z,0,18.4,0.988,88.1,0.03,15,15,746
ET2,S1,2022-06-05T01:15:00Z,0,18.5,0.977,88.08,0.05,15,15,738
ET2,S1,2022-06-05T01:30:00Z,0,18.3,0.987,88.08,0.03,15,15,735
ET2,S1,2022-06-05T01:45:00Z,0,18.4,0.987,88.07,0.03,15,15,735
ET2,S1,2022-06-05T02:00:00Z,0,18.3,0.989,88.08,0.02,15,15,729
ET2,S1,2022-06-05T02:15:00Z,0,18.5,0.978,88.09,0.05,15,15,719
ET2,S1,2022-06-05T02:30:00Z,0,18.4,0.977,88.08,0.05,15,15,714
ET2,S1,2022-06-05T02:45:00Z,0,18.4,0.98,88.07,0.04,15,15,713
ET2,S1,2022-06-05T03:00:00Z,0,18.3,0.983,88.07,0.04,15,15,705
ET2,S1,2022-06-05T03:15:00Z,0,18.4,0.974,88.07,0.06,15,15,697
ET2,S1,2022-06-05T03:30:00Z,0,18.4,0.965,88.06,0.07,15,15,687
ET2,S1,2022-06-05T03:45:00Z,0,18.4,0.961,88.06,0.08,15,15,677
ET2,S1,2022-06-05T04:00:00Z,0,18.5,0.951,88.05,0.1,15,15,663
ET2,S1,2022-06-05T04:15:00Z,0,18.4,0.946,88.05,0.12,15,15,651
ET2,S1,2022-06-05T04:30:00Z,0,18.2,0.949,88.05,0.11,15,15,640
ET2,S1,2022-06-05T04:45:00Z,0,18.2,0.944,88.05,0.12,15,15,630
ET2,S1,2022-06-05T05:00:00Z,0,18.4,0.935,88.05,0.14,15,15,619
ET2,S1,2022-06-05T05:15:00Z,0,18.2,0.939,88.05,0.13,15,15,608
ET2,S1,2022-06-05T05:30:00Z,2.7,18.2,0.937,88.07,0.13,15,15,596
ET2,S1,2022-06-05T05:45:00Z,9.2,18,0.941,88.08,0.12,15,15,588
ET2,S1,2022-06-05T06:00:00Z,15.7,17.8,0.958,88.09,0.09,15,15,582
ET2,S1,2022-06-05T06:15:00Z,26.9,18.1,0.941,88.11,0.12,15,15,572
ET2,S1,2022-06-05T06:30:00Z,52.9,18.2,0.925,88.12,0.16,15,15,559
ET2,S1,2022-06-05T06:45:00Z,239.5,19.1,0.897,88.12,0.23,15,15,540
ET2,S1,2022-06-05T07:00:00Z,102,20,0.856,88.13,0.34,15,15,526
ET2,S1,2022-06-05T07:15:00Z,114.3,21.4,0.843,88.13,0.4,15,15,511
ET2,S1,2022-06-05T07:30:00Z,126.9,22.9,0.79,88.13,0.59,15,15,498
ET2,S1,2022-06-05T07:45:00Z,111.7,22.7,0.8,88.14,0.55,15,15,487
ET2,S1,2022-06-05T08:00:00Z,123.4,22,0.833,88.16,0.44,15,15,475
ET2,S1,2022-06-05T08:15:00Z,173.8,21.6,0.84,88.18,0.41,15,15,464
ET2,S1,2022-06-05T08:30:00Z,317.5,20.9,0.908,88.2,0.23,15,12,459
ET2,S1,2022-06-05T08:45:00Z,248.7,20.7,0.944,88.23,0.14,15,0,456
ET2,S1,2022-06-05T09:00:00Z,118.7,20.3,0.96,88.24,0.1,15,0,456
ET2,S1,2022-06-05T09:15:00Z,93.2,20.2,0.963,88.26,0.09,15,0,455
ET2,S1,2022-06-05T09:30:00Z,135.5,20.1,0.962,88.26,0.09,15,0,454
ET2,S1,2022-06-05T09:45:00Z,141.9,20.3,0.955,88.26,0.11,15,0,452
ET2,S1,2022-06-05T10:00:00Z,116.6,20.4,0.956,88.25,0.11,15,0,453
ET2,S1,2022-06-05T10:15:00Z,80.2,20.3,0.961,88.24,0.09,15,5,568
ET2,S1,2022-06-05T10:30:00Z,227.1,20.4,0.978,88.22,0.05,15,15,784
ET2,S1,2022-06-05T10:45:00Z,288.9,20.7,0.974,88.21,0.06,15,15,736
ET2,S1,2022-06-05T11:00:00Z,154.9,20.6,0.98,88.21,0.05,15,15,883
ET2,S1,2022-06-05T11:15:00Z,168.1,20.4,0.988,88.2,0.03,15,15,780
ET2,S1,2022-06-05T11:30:00Z,100.9,20.3,0.986,88.19,0.03,15,15,798
ET2,S1,2022-06-05T11:45:00Z,140.8,20.5,0.979,88.18,0.05,15,15,835
ET2,S1,2022-06-05T12:00:00Z,126.3,20.4,0.986,88.17,0.03,15,15,834
ET2,S1,2022-06-05T12:15:00Z,95.8,20.2,0.995,88.16,0.01,15,15,844
ET2,S1,2022-06-05T12:30:00Z,172.7,20.6,0.992,88.14,0.02,15,15,827
ET2,S1,2022-06-05T12:45:00Z,115,20.4,0.991,88.14,0.02,15,15,809
