Tree,Station,Timestamp,MC2_Port2_Wm2SolarRadiation,MC2_Port5_degreeCAirTemperature,MC2_Port5_RHRelativeHumidity,MC2_Port5_kPaAtmosphericPressure,MC2_Port5_kPaVPD,MC2_Port6_minLeafWetness,MC2_Port6_minLeafWetnesshigh,MC2_Port6_WetnessLevel
ET1,S2,2022-06-03T04:45:00Z,0,18.2,0.971,87.88,0.06,NA,NA,NA
ET1,S2,2022-06-03T05:00:00Z,0,18.4,0.962,87.88,0.08,NA,NA,NA
ET1,S2,2022-06-03T05:15:00Z,0,18.6,0.962,87.88,0.08,NA,NA,NA
ET1,S2,2022-06-03T05:30:00Z,0,18.5,0.966,87.88,0.07,NA,NA,NA
ET1,S2,2022-06-03T05:45:00Z,6.6,18.4,0.973,87.89,0.06,NA,NA,NA
ET1,S2,2022-06-03T06:00:00Z,12.8,18.4,0.974,87.9,0.06,NA,NA,NA
ET1,S2,2022-06-03T06:15:00Z,20.3,18.4,0.977,87.93,0.05,NA,NA,NA
ET1,S2,2022-06-03T06:30:00Z,34.2,18.5,0.961,87.95,0.08,NA,NA,NA
ET1,S2,2022-06-03T06:45:00Z,38.1,18.5,0.961,87.95,0.08,NA,NA,NA
ET1,S2,2022-06-03T07:00:00Z,34.4,18.5,0.965,87.96,0.07,NA,NA,NA
ET1,S2,2022-06-03T07:15:00Z,34.6,18.4,0.98,87.97,0.04,NA,NA,NA
ET1,S2,2022-06-03T07:30:00Z,126.5,18.7,0.953,87.97,0.1,NA,NA,NA
ET1,S2,2022-06-03T07:45:00Z,293.9,19.1,0.925,87.97,0.17,NA,NA,NA
ET1,S2,2022-06-03T08:00:00Z,464,19.7,0.895,87.97,0.24,NA,NA,NA
ET1,S2,2022-06-03T08:15:00Z,678.2,20.4,0.873,87.95,0.3,NA,NA,NA
ET1,S2,2022-06-03T08:30:00Z,561.2,20.9,0.859,87.97,0.35,NA,NA,NA
ET1,S2,2022-06-03T08:45:00Z,305.4,20.5,0.865,87.98,0.33,NA,NA,NA
ET1,S2,2022-06-03T09:00:00Z,247.6,20,0.878,87.98,0.28,NA,NA,NA
ET1,S2,2022-06-03T09:15:00Z,323.2,20.1,0.891,87.98,0.26,NA,NA,NA
ET1,S2,2022-06-03T09:30:00Z,742.5,21.2,0.857,87.98,0.36,NA,NA,NA
ET1,S2,2022-06-03T09:45:00Z,481.8,21.6,0.803,87.97,0.51,NA,NA,NA
ET1,S2,2022-06-03T10:00:00Z,205.1,21.4,0.837,87.98,0.41,NA,NA,NA
ET1,S2,2022-06-03T10:15:00Z,345.3,21,0.842,87.99,0.39,NA,NA,NA
ET1,S2,2022-06-03T10:30:00Z,414.6,21,0.811,87.98,0.47,NA,NA,NA
ET1,S2,2022-06-03T10:45:00Z,335.1,21.7,0.82,87.98,0.47,NA,NA,NA
ET1,S2,2022-06-03T11:00:00Z,294.8,21.4,0.836,87.99,0.42,NA,NA,NA
ET1,S2,2022-06-03T11:15:00Z,431,21.7,0.828,87.99,0.45,NA,NA,NA
ET1,S2,2022-06-03T11:30:00Z,536.7,22.4,0.8,87.98,0.54,NA,NA,NA
ET1,S2,2022-06-03T11:45:00Z,854.7,23,0.771,87.97,0.64,NA,NA,NA
ET1,S2,2022-06-03T12:00:00Z,616.5,23.3,0.744,87.96,0.73,NA,NA,NA
ET1,S2,2022-06-03T12:15:00Z,312.4,23.3,0.739,87.94,0.74,NA,NA,NA
ET1,S2,2022-06-03T12:30:00Z,271,23.8,0.756,87.92,0.72,NA,NA,NA
ET1,S2,2022-06-03T12:45:00Z,297.2,23.6,0.779,87.92,0.64,NA,NA,NA
ET1,S2,2022-06-03T13:00:00Z,281.2,23.8,0.78,87.9,0.65,NA,NA,NA
ET1,S2,2022-06-03T13:15:00Z,315.9,22.8,0.813,87.89,0.52,NA,NA,NA
ET1,S2,2022-06-03T13:30:00Z,321.9,22.3,0.842,87.88,0.43,NA,NA,NA
ET1,S2,2022-06-03T13:45:00Z,258.4,22.8,0.81,87.86,0.53,NA,NA,NA
ET1,S2,2022-06-03T14:00:00Z,306.9,22.6,0.825,87.85,0.48,NA,NA,NA
ET1,S2,2022-06-03T14:15:00Z,119.2,22.1,0.857,87.85,0.38,NA,NA,NA
ET1,S2,2022-06-03T14:30:00Z,46.5,20.6,0.916,87.87,0.2,NA,NA,NA
ET1,S2,2022-06-03T14:45:00Z,31.9,19.7,0.97,87.88,0.07,NA,NA,NA
ET1,S2,2022-06-03T15:00:00Z,47.8,19.2,0.975,87.87,0.06,NA,NA,NA
ET1,S2,2022-06-03T15:15:00Z,38.6,19.1,0.971,87.84,0.06,NA,NA,NA
ET1,S2,2022-06-03T15:30:00Z,18.1,19,0.967,87.84,0.07,NA,NA,NA
ET1,S2,2022-06-03T15:45:00Z,8.4,18.7,0.967,87.85,0.07,NA,NA,NA
ET1,S2,2022-06-03T16:00:00Z,6.4,18.5,0.969,87.86,0.07,NA,NA,NA
ET1,S2,2022-06-03T16:15:00Z,5.7,18.6,0.97,87.84,0.06,NA,NA,NA
ET1,S2,2022-06-03T16:30:00Z,0,18.5,0.978,87.86,0.05,NA,NA,NA
ET1,S2,2022-06-03T16:45:00Z,0,18.1,0.979,87.87,0.04,NA,NA,NA
ET1,S2,2022-06-03T17:00:00Z,0,18.2,0.978,87.9,0.05,NA,NA,NA
ET1,S2,2022-06-03T17:15:00Z,0,18.4,0.958,87.91,0.09,NA,NA,NA
ET1,S2,2022-06-03T17:30:00Z,0,18.3,0.968,87.92,0.07,NA,NA,NA
ET1,S2,2022-06-03T17:45:00Z,0,18.3,0.964,87.91,0.08,NA,NA,NA
ET1,S2,2022-06-03T18:00:00Z,1.1,18.3,0.962,87.91,0.08,NA,NA,NA
ET1,S2,2022-06-03T18:15:00Z,0,18.3,0.957,87.89,0.09,NA,NA,NA
ET1,S2,2022-06-03T18:30:00Z,0,18.2,0.954,87.91,0.1,NA,NA,NA
ET1,S2,2022-06-03T18:45:00Z,0,18.2,0.953,87.94,0.1,NA,NA,NA
ET1,S2,2022-06-03T19:00:00Z,0,18.1,0.96,87.95,0.08,NA,NA,NA
ET1,S2,2022-06-03T19:15:00Z,0,18.1,0.96,87.95,0.08,NA,NA,NA
ET1,S2,2022-06-03T19:30:00Z,0,18,0.961,87.95,0.08,NA,NA,NA
ET1,S2,2022-06-03T19:45:00Z,0,18.1,0.956,87.97,0.09,NA,NA,NA
ET1,S2,2022-06-03T20:00:00Z,0,18.2,0.959,87.98,0.09,NA,NA,NA
ET1,S2,2022-06-03T20:15:00Z,0,18.4,0.952,88,0.1,NA,NA,NA
ET1,S2,2022-06-03T20:30:00Z,0,18.2,0.963,88.02,0.08,NA,NA,NA
ET1,S2,2022-06-03T20:45:00Z,0,18.2,0.96,88.05,0.08,NA,NA,NA
ET1,S2,2022-06-03T21:00:00Z,0,18.2,0.963,88.05,0.08,NA,NA,NA
ET1,S2,2022-06-03T21:15:00Z,0,18.2,0.958,88.05,0.09,NA,NA,NA
ET1,S2,2022-06-03T21:30:00Z,0,18.2,0.947,88.05,0.11,NA,NA,NA
ET1,S2,2022-06-03T21:45:00Z,0,18.1,0.945,88.04,0.12,NA,NA,NA
ET1,S2,2022-06-03T22:00:00Z,0,18,0.947,88.04,0.11,NA,NA,NA
ET1,S2,2022-06-03T22:15:00Z,0,18.1,0.932,88.04,0.14,NA,NA,NA
ET1,S2,2022-06-03T22:30:00Z,0,18.3,0.918,88.06,0.17,NA,NA,NA
ET1,S2,2022-06-03T22:45:00Z,0,18,0.929,88.04,0.15,NA,NA,NA
ET1,S2,2022-06-03T23:00:00Z,0,17.9,0.924,88.04,0.16,NA,NA,NA
ET1,S2,2022-06-03T23:15:00Z,0,18,0.908,88.03,0.19,NA,NA,NA
ET1,S2,2022-06-03T23:30:00Z,0,17.9,0.904,88.03,0.2,NA,NA,NA
ET1,S2,2022-06-03T23:45:00Z,0,17.9,0.9,88.02,0.2,NA,NA,NA
ET1,S2,2022-06-04T00:00:00Z,0,17.7,0.903,88.01,0.2,NA,NA,NA
ET1,S2,2022-06-04T00:15:00Z,0,17.8,0.891,88,0.22,NA,NA,NA
ET1,S2,2022-06-04T00:30:00Z,0,18,0.865,88,0.28,NA,NA,NA
ET1,S2,2022-06-04T00:45:00Z,0,17.8,0.866,87.99,0.27,NA,NA,NA
ET1,S2,2022-06-04T01:00:00Z,0,17.8,0.867,87.98,0.27,NA,NA,NA
ET1,S2,2022-06-04T01:15:00Z,0,17.8,0.862,87.97,0.28,NA,NA,NA
ET1,S2,2022-06-04T01:30:00Z,0,17.8,0.856,87.97,0.29,NA,NA,NA
ET1,S2,2022-06-04T01:45:00Z,0,17.7,0.863,87.97,0.28,NA,NA,NA
ET1,S2,2022-06-04T02:00:00Z,0,17.7,0.864,87.97,0.28,NA,NA,NA
ET1,S2,2022-06-04T02:15:00Z,0,17.7,0.869,87.96,0.26,NA,NA,NA
ET1,S2,2022-06-04T02:30:00Z,0,17.8,0.864,87.96,0.28,NA,NA,NA
ET1,S2,2022-06-04T02:45:00Z,0,17.6,0.873,87.96,0.25,NA,NA,NA
ET1,S2,2022-06-04T03:00:00Z,0,17.3,0.883,87.94,0.23,NA,NA,NA
ET1,S2,2022-06-04T03:15:00Z,0,17.1,0.894,87.94,0.21,NA,NA,NA
ET1,S2,2022-06-04T03:30:00Z,0,17.4,0.88,87.93,0.24,NA,NA,NA
ET1,S2,2022-06-04T03:45:00Z,0,17.6,0.875,87.93,0.25,NA,NA,NA
ET1,S2,2022-06-04T04:00:00Z,0,17.6,0.878,87.92,0.24,NA,NA,NA
ET1,S2,2022-06-04T04:15:00Z,0,17.8,0.87,87.91,0.26,NA,NA,NA
ET1,S2,2022-06-04T04:30:00Z,0,17.6,0.867,87.9,0.27,NA,NA,NA
ET1,S2,2022-06-04T04:45:00Z,0,17.6,0.861,87.9,0.28,NA,NA,NA
ET1,S2,2022-06-04T05:00:00Z,0,17.8,0.842,87.9,0.32,NA,NA,NA
ET1,S2,2022-06-04T05:15:00Z,0,18,0.826,87.9,0.36,NA,NA,NA
ET1,S2,2022-06-04T05:30:00Z,4.6,17.9,0.815,87.89,0.38,NA,NA,NA
ET1,S2,2022-06-04T05:45:00Z,14.5,18.6,0.762,87.88,0.51,NA,NA,NA
ET1,S2,2022-06-04T06:00:00Z,27.1,18.4,0.774,87.9,0.48,NA,NA,NA
ET1,S2,2022-06-04T06:15:00Z,42.8,18.2,0.8,87.89,0.42,NA,NA,NA
ET1,S2,2022-06-04T06:30:00Z,62.8,18.5,0.802,87.89,0.42,NA,NA,NA
ET1,S2,2022-06-04T06:45:00Z,80.9,18.6,0.782,87.91,0.47,NA,NA,NA
ET1,S2,2022-06-04T07:00:00Z,91.6,18.4,0.81,87.92,0.4,NA,NA,NA
ET1,S2,2022-06-04T07:15:00Z,100.7,18.3,0.838,87.93,0.34,NA,NA,NA
ET1,S2,2022-06-04T07:30:00Z,141.5,18.5,0.836,87.94,0.35,NA,NA,NA
ET1,S2,2022-06-04T07:45:00Z,206.2,19.1,0.794,87.95,0.46,NA,NA,NA
ET1,S2,2022-06-04T08:00:00Z,248.1,19.5,0.785,87.95,0.49,NA,NA,NA
ET1,S2,2022-06-04T08:15:00Z,295.9,19.7,0.778,87.95,0.51,NA,NA,NA
ET1,S2,2022-06-04T08:30:00Z,338.2,20.3,0.756,87.96,0.58,NA,NA,NA
ET1,S2,2022-06-04T08:45:00Z,360.5,20.9,0.732,87.98,0.66,NA,NA,NA
ET1,S2,2022-06-04T09:00:00Z,530.3,21.4,0.736,87.97,0.67,NA,NA,NA
ET1,S2,2022-06-04T09:15:00Z,594.4,21.9,0.716,87.98,0.75,NA,NA,NA
ET1,S2,2022-06-04T09:30:00Z,716.9,22.4,0.717,87.99,0.77,NA,NA,NA
ET1,S2,2022-06-04T09:45:00Z,928.9,22.9,0.659,87.99,0.95,NA,NA,NA
ET1,S2,2022-06-04T10:00:00Z,979.2,22.6,0.679,88,0.88,NA,NA,NA
ET1,S2,2022-06-04T10:15:00Z,985.7,22.6,0.702,87.99,0.81,NA,NA,NA
ET1,S2,2022-06-04T10:30:00Z,1004.2,22.4,0.713,87.99,0.78,NA,NA,NA
ET1,S2,2022-06-04T10:45:00Z,1019.9,22.6,0.685,88,0.86,NA,NA,NA
ET1,S2,2022-06-04T11:00:00Z,1036.4,23,0.675,87.98,0.91,NA,NA,NA
ET1,S2,2022-06-04T11:15:00Z,938.6,23.2,0.697,87.96,0.86,NA,NA,NA
ET1,S2,2022-06-04T11:30:00Z,697.8,23.4,0.704,87.95,0.85,NA,NA,NA
ET1,S2,2022-06-04T11:45:00Z,893.2,23.2,0.696,87.94,0.87,NA,NA,NA
ET1,S2,2022-06-04T12:00:00Z,941,23.3,0.682,87.93,0.91,NA,NA,NA
ET1,S2,2022-06-04T12:15:00Z,105.7,23.4,0.695,87.92,0.88,NA,NA,NA
ET1,S2,2022-06-04T12:30:00Z,111.5,23.4,0.689,87.91,0.9,NA,NA,NA
ET1,S2,2022-06-04T12:45:00Z,148.3,23.7,0.705,87.9,0.86,NA,NA,NA
ET1,S2,2022-06-04T13:00:00Z,159.5,23.7,0.713,87.9,0.84,NA,NA,NA
ET1,S2,2022-06-04T13:15:00Z,229.4,23.7,0.719,87.89,0.83,NA,NA,NA
ET1,S2,2022-06-04T13:30:00Z,213.5,23.8,0.71,87.88,0.86,NA,NA,NA
ET1,S2,2022-06-04T13:45:00Z,210.2,23.2,0.738,87.87,0.74,NA,NA,NA
ET1,S2,2022-06-04T14:00:00Z,279.2,22.9,0.737,87.85,0.73,NA,NA,NA
ET1,S2,2022-06-04T14:15:00Z,254.3,23.4,0.714,87.83,0.82,NA,NA,NA
ET1,S2,2022-06-04T14:30:00Z,194.3,23,0.72,87.82,0.79,NA,NA,NA
ET1,S2,2022-06-04T14:45:00Z,186.2,23,0.742,87.81,0.72,NA,NA,NA
ET1,S2,2022-06-04T15:00:00Z,91.7,22.5,0.772,87.81,0.62,NA,NA,NA
ET1,S2,2022-06-04T15:15:00Z,47.6,21.8,0.818,87.8,0.47,NA,NA,NA
ET1,S2,2022-06-04T15:30:00Z,130.4,21.5,0.837,87.79,0.42,NA,NA,NA
ET1,S2,2022-06-04T15:45:00Z,167.4,21.8,0.847,87.77,0.4,NA,NA,NA
ET1,S2,2022-06-04T16:00:00Z,86.2,21.5,0.863,87.76,0.35,NA,NA,NA
ET1,S2,2022-06-04T16:15:00Z,145.2,21.6,0.857,87.75,0.37,NA,NA,NA
ET1,S2,2022-06-04T16:30:00Z,97.2,21.5,0.854,87.75,0.38,NA,NA,NA
ET1,S2,2022-06-04T16:45:00Z,95,21.4,0.86,87.76,0.36,NA,NA,NA
ET1,S2,2022-06-04T17:00:00Z,73.1,21.2,0.871,87.76,0.32,NA,NA,NA
ET1,S2,2022-06-04T17:15:00Z,47.2,21.2,0.867,87.76,0.34,NA,NA,NA
ET1,S2,2022-06-04T17:30:00Z,14.5,21.1,0.879,87.78,0.3,NA,NA,NA
ET1,S2,2022-06-04T17:45:00Z,5.7,20.6,0.914,87.78,0.21,NA,NA,NA
ET1,S2,2022-06-04T18:00:00Z,0,20.5,0.93,87.8,0.17,NA,NA,NA
ET1,S2,2022-06-04T18:15:00Z,0,20.2,0.948,87.81,0.12,NA,NA,NA
ET1,S2,2022-06-04T18:30:00Z,0,20,0.962,87.8,0.09,NA,NA,NA
ET1,S2,2022-06-04T18:45:00Z,0,20,0.968,87.81,0.08,NA,NA,NA
ET1,S2,2022-06-04T19:00:00Z,0,19.8,0.949,87.82,0.12,NA,NA,NA
ET1,S2,2022-06-04T19:15:00Z,0,19.1,0.946,87.85,0.12,NA,NA,NA
ET1,S2,2022-06-04T19:30:00Z,0,19,0.957,87.87,0.09,NA,NA,NA
ET1,S2,2022-06-04T19:45:00Z,0,19,0.974,87.88,0.06,NA,NA,NA
ET1,S2,2022-06-04T20:00:00Z,0,19.3,0.963,87.89,0.08,NA,NA,NA
ET1,S2,2022-06-04T20:15:00Z,0,19.2,0.959,87.9,0.09,NA,NA,NA
ET1,S2,2022-06-04T20:30:00Z,0,19.1,0.959,87.92,0.09,NA,NA,NA
ET1,S2,2022-06-04T20:45:00Z,0,18.9,0.966,87.93,0.08,NA,NA,NA
ET1,S2,2022-06-04T21:00:00Z,0,18.8,0.976,87.94,0.05,NA,NA,NA
ET1,S2,2022-06-04T21:15:00Z,0,18.8,0.98,87.94,0.04,NA,NA,NA
ET1,S2,2022-06-04T21:30:00Z,0,18.7,0.982,87.97,0.04,NA,NA,NA
ET1,S2,2022-06-04T21:45:00Z,0,18.6,0.993,87.97,0.01,NA,NA,NA
ET1,S2,2022-06-04T22:00:00Z,0,18.4,1,87.99,0,NA,NA,NA
ET1,S2,2022-06-04T22:15:00Z,0,18.4,1.001,88,0,NA,NA,NA
ET1,S2,2022-06-04T22:30:00Z,0,18.4,1,88.01,0,NA,NA,NA
ET1,S2,2022-06-04T22:45:00Z,0,18.4,1,88.01,0,NA,NA,NA
ET1,S2,2022-06-04T23:00:00Z,0,18.6,1,87.98,0,NA,NA,NA
ET1,S2,2022-06-04T23:15:00Z,0,18.5,1,87.98,0,NA,NA,NA
ET1,S2,2022-06-04T23:30:00Z,0,18.5,1,87.97,0,NA,NA,NA
ET1,S2,2022-06-04T23:45:00Z,0,18.4,1,87.95,0,NA,NA,NA
ET1,S2,2022-06-05T00:00:00Z,0,18.4,0.999,87.95,0,NA,NA,NA
ET1,S2,2022-06-05T00:15:00Z,0,18.7,0.983,87.94,0.04,NA,NA,NA
ET1,S2,2022-06-05T00:30:00Z,0,18.7,0.977,87.92,0.05,NA,NA,NA
ET1,S2,2022-06-05T00:45:00Z,0,18.8,0.964,87.92,0.08,NA,NA,NA
ET1,S2,2022-06-05T01:00:00Z,0,18.8,0.961,87.91,0.08,NA,NA,NA
ET1,S2,2022-06-05T01:15:00Z,0,18.6,0.964,87.88,0.08,NA,NA,NA
ET1,S2,2022-06-05T01:30:00Z,0,18.6,0.976,87.88,0.05,NA,NA,NA
ET1,S2,2022-06-05T01:45:00Z,0,18.7,0.972,87.87,0.06,NA,NA,NA
ET1,S2,2022-06-05T02:00:00Z,0,18.6,0.982,87.88,0.04,NA,NA,NA
ET1,S2,2022-06-05T02:15:00Z,0,18.7,0.967,87.89,0.07,NA,NA,NA
ET1,S2,2022-06-05T02:30:00Z,0,18.6,0.969,87.89,0.07,NA,NA,NA
ET1,S2,2022-06-05T02:45:00Z,0,18.4,0.976,87.88,0.05,NA,NA,NA
ET1,S2,2022-06-05T03:00:00Z,0,18.3,0.986,87.87,0.03,NA,NA,NA
ET1,S2,2022-06-05T03:15:00Z,0,18.5,0.973,87.87,0.06,NA,NA,NA
ET1,S2,2022-06-05T03:30:00Z,0,19,0.938,87.86,0.14,NA,NA,NA
ET1,S2,2022-06-05T03:45:00Z,0,19,0.933,87.86,0.15,NA,NA,NA
ET1,S2,2022-06-05T04:00:00Z,0,18.8,0.93,87.85,0.15,NA,NA,NA
ET1,S2,2022-06-05T04:15:00Z,0,19,0.911,87.86,0.2,NA,NA,NA
ET1,S2,2022-06-05T04:30:00Z,0,18.4,0.936,87.85,0.13,NA,NA,NA
ET1,S2,2022-06-05T04:45:00Z,0,18.8,0.915,87.85,0.18,NA,NA,NA
ET1,S2,2022-06-05T05:00:00Z,0,19.1,0.898,87.85,0.22,NA,NA,NA
ET1,S2,2022-06-05T05:15:00Z,0,18.7,0.915,87.86,0.18,NA,NA,NA
ET1,S2,2022-06-05T05:30:00Z,4.2,18.5,0.923,87.87,0.16,NA,NA,NA
ET1,S2,2022-06-05T05:45:00Z,10.3,17.8,0.954,87.89,0.09,NA,NA,NA
ET1,S2,2022-06-05T06:00:00Z,17.2,18.1,0.957,87.9,0.09,NA,NA,NA
ET1,S2,2022-06-05T06:15:00Z,28,18,0.955,87.91,0.09,NA,NA,NA
ET1,S2,2022-06-05T06:30:00Z,56.2,18.3,0.921,87.92,0.17,NA,NA,NA
ET1,S2,2022-06-05T06:45:00Z,250.3,19,0.881,87.92,0.26,NA,NA,NA
ET1,S2,2022-06-05T07:00:00Z,174.3,19.4,0.879,87.94,0.27,NA,NA,NA
ET1,S2,2022-06-05T07:15:00Z,377.9,20.8,0.85,87.93,0.37,NA,NA,NA
ET1,S2,2022-06-05T07:30:00Z,455.7,22.4,0.8,87.93,0.54,NA,NA,NA
ET1,S2,2022-06-05T07:45:00Z,512.1,22.3,0.83,87.94,0.46,NA,NA,NA
ET1,S2,2022-06-05T08:00:00Z,444.6,21.9,0.833,87.95,0.44,NA,NA,NA
ET1,S2,2022-06-05T08:15:00Z,454.3,21.5,0.852,87.97,0.38,NA,NA,NA
ET1,S2,2022-06-05T08:30:00Z,703.1,21.3,0.909,88,0.23,NA,NA,NA
ET1,S2,2022-06-05T08:45:00Z,394,20.8,0.948,88.03,0.13,NA,NA,NA
ET1,S2,2022-06-05T09:00:00Z,122.7,20.6,0.953,88.05,0.11,NA,NA,NA
ET1,S2,2022-06-05T09:15:00Z,93.9,20.3,0.968,88.06,0.08,NA,NA,NA
ET1,S2,2022-06-05T09:30:00Z,137,20.3,0.971,88.06,0.07,NA,NA,NA
ET1,S2,2022-06-05T09:45:00Z,143.7,20.4,0.964,88.06,0.09,NA,NA,NA
ET1,S2,2022-06-05T10:00:00Z,115.4,20.6,0.958,88.05,0.1,NA,NA,NA
ET1,S2,2022-06-05T10:15:00Z,78.9,20.5,0.96,88.04,0.1,NA,NA,NA
ET1,S2,2022-06-05T10:30:00Z,261.3,20.6,0.98,88.02,0.05,NA,NA,NA
ET1,S2,2022-06-05T10:45:00Z,381.2,20.8,0.978,88.01,0.05,NA,NA,NA
ET1,S2,2022-06-05T11:00:00Z,148.7,20.7,0.973,88.01,0.07,NA,NA,NA
ET1,S2,2022-06-05T11:15:00Z,156,20.7,0.986,88,0.03,NA,NA,NA
ET1,S2,2022-06-05T11:30:00Z,88.1,20.3,0.996,88,0.01,NA,NA,NA
