Tree,Station,Timestamp,MC1_Port1_Wm2SolarRadiation,MC1_Port3_degreeCAirTemperature,MC1_Port3_RHRelativeHumidity,MC1_Port3_kPaAtmosphericPressure,MC1_Port3_kPaVPD,MC1_Port4_minLeafWetness,MC1_Port4_minLeafWetnesshigh,MC1_Port4_WetnessLevel
FB6,S1,2022-06-16T13:00:00Z,76.2,19.9,0.841,85.92,0.37,0,0,444
FB6,S1,2022-06-16T13:15:00Z,94.8,19.9,0.85,85.91,0.35,0,0,444
FB6,S1,2022-06-16T13:30:00Z,82.9,19.6,0.853,85.91,0.34,0,0,445
FB6,S1,2022-06-16T13:45:00Z,66.7,19.4,0.864,85.9,0.31,0,0,444
FB6,S1,2022-06-16T14:00:00Z,57.9,19,0.881,85.88,0.26,0,0,444
FB6,S1,2022-06-16T14:15:00Z,71,18.9,0.869,85.87,0.29,0,0,444
FB6,S1,2022-06-16T14:30:00Z,67.2,19.2,0.86,85.86,0.31,0,0,444
FB6,S1,2022-06-16T14:45:00Z,72.9,19.6,0.855,85.86,0.33,0,0,444
FB6,S1,2022-06-16T15:00:00Z,40.1,19.3,0.869,85.84,0.29,1,1,460
FB6,S1,2022-06-16T15:15:00Z,20.3,18.6,0.905,85.83,0.2,15,8,462
FB6,S1,2022-06-16T15:30:00Z,19.2,18.2,0.93,85.84,0.15,15,15,560
FB6,S1,2022-06-16T15:45:00Z,15.4,17.6,0.937,85.83,0.13,15,15,523
FB6,S1,2022-06-16T16:00:00Z,8.2,17.4,0.952,85.83,0.1,15,15,532
FB6,S1,2022-06-16T16:15:00Z,0.7,17.3,0.964,85.83,0.07,15,15,539
FB6,S1,2022-06-16T16:30:00Z,2,17.3,0.972,85.82,0.06,15,15,574
FB6,S1,2022-06-16T16:45:00Z,3.7,17.2,0.976,85.83,0.05,15,15,538
FB6,S1,2022-06-16T17:00:00Z,5.1,16.8,0.976,85.83,0.05,15,15,527
FB6,S1,2022-06-16T17:15:00Z,5.3,16.7,0.976,85.84,0.05,15,15,517
FB6,S1,2022-06-16T17:30:00Z,0,16.7,0.979,85.86,0.04,15,15,508
FB6,S1,2022-06-16T17:45:00Z,0,16.8,0.984,85.88,0.03,15,15,504
FB6,S1,2022-06-16T18:00:00Z,0,16.8,0.984,85.9,0.03,15,15,508
FB6,S1,2022-06-16T18:15:00Z,0,16.7,0.985,85.93,0.03,15,15,509
FB6,S1,2022-06-16T18:30:00Z,0,16.8,0.988,85.95,0.02,15,15,642
FB6,S1,2022-06-16T18:45:00Z,0,16.9,0.99,85.97,0.02,15,15,677
FB6,S1,2022-06-16T19:00:00Z,0,16.8,0.991,85.98,0.02,15,15,732
FB6,S1,2022-06-16T19:15:00Z,0,16.8,0.992,85.99,0.02,15,15,750
FB6,S1,2022-06-16T19:30:00Z,0,16.8,0.992,85.99,0.01,15,15,751
FB6,S1,2022-06-16T19:45:00Z,0,16.8,0.993,86,0.01,15,15,657
FB6,S1,2022-06-16T20:00:00Z,0,16.9,0.995,86.02,0.01,15,15,658
FB6,S1,2022-06-16T20:15:00Z,0,16.9,0.997,86.03,0.01,15,15,653
FB6,S1,2022-06-16T20:30:00Z,0,16.9,0.996,86.03,0.01,15,15,647
FB6,S1,2022-06-16T20:45:00Z,0,16.8,0.998,86.04,0,15,15,645
FB6,S1,2022-06-16T21:00:00Z,0,16.8,0.997,86.03,0,15,15,648
FB6,S1,2022-06-16T21:15:00Z,0,16.8,0.999,86.03,0,15,15,645
FB6,S1,2022-06-16T21:30:00Z,0,16.8,1,86.04,0,15,15,643
FB6,S1,2022-06-16T21:45:00Z,0,16.9,1,86.04,0,15,15,643
FB6,S1,2022-06-16T22:00:00Z,0,16.9,1,86.05,0,15,15,688
FB6,S1,2022-06-16T22:15:00Z,0,17,1.001,86.04,0,15,15,746
FB6,S1,2022-06-16T22:30:00Z,0,17,1,86.03,0,15,15,742
FB6,S1,2022-06-16T22:45:00Z,0,17,1,86.03,0,15,15,737
FB6,S1,2022-06-16T23:00:00Z,0,17,1,86.03,0,15,15,734
FB6,S1,2022-06-16T23:15:00Z,0,16.9,1,86.03,0,15,15,731
FB6,S1,2022-06-16T23:30:00Z,0,16.9,0.999,86.03,0,15,15,729
FB6,S1,2022-06-16T23:45:00Z,0,16.8,1,86.01,0,15,15,726
FB6,S1,2022-06-17T00:00:00Z,0,16.8,1,86.01,0,15,15,723
FB6,S1,2022-06-17T00:15:00Z,0,16.7,1,86,0,15,15,719
FB6,S1,2022-06-17T00:30:00Z,0,16.6,1,85.99,0,15,15,691
FB6,S1,2022-06-17T00:45:00Z,0,16.5,1,85.98,0,15,15,689
FB6,S1,2022-06-17T01:00:00Z,0,16.4,1,85.96,0,15,15,659
FB6,S1,2022-06-17T01:15:00Z,0,16.4,1,85.94,0,15,15,657
FB6,S1,2022-06-17T01:30:00Z,0,16.3,1,85.93,0,15,15,652
FB6,S1,2022-06-17T01:45:00Z,0,16.2,1.001,85.92,0,15,15,647
FB6,S1,2022-06-17T02:00:00Z,0,16.2,1,85.9,0,15,15,644
FB6,S1,2022-06-17T02:15:00Z,0,16.2,1.001,85.89,0,15,15,642
FB6,S1,2022-06-17T02:30:00Z,0,16.2,1,85.88,0,15,15,639
FB6,S1,2022-06-17T02:45:00Z,0,16.2,1,85.86,0,15,15,637
FB6,S1,2022-06-17T03:00:00Z,0,16.1,1.001,85.85,0,15,15,637
FB6,S1,2022-06-17T03:15:00Z,0,16,1,85.85,0,15,15,636
FB6,S1,2022-06-17T03:30:00Z,0,16,0.999,85.84,0,15,15,635
FB6,S1,2022-06-17T03:45:00Z,0,16,1,85.84,0,15,15,630
FB6,S1,2022-06-17T04:00:00Z,0,15.9,1,85.83,0,15,15,629
FB6,S1,2022-06-17T04:15:00Z,0,15.8,1.001,85.84,0,15,15,625
FB6,S1,2022-06-17T04:30:00Z,0,15.8,0.999,85.83,0,15,15,622
FB6,S1,2022-06-17T04:45:00Z,0,15.7,1,85.82,0,15,15,618
FB6,S1,2022-06-17T05:00:00Z,0,15.7,0.998,85.82,0,15,15,612
FB6,S1,2022-06-17T05:15:00Z,0,15.6,0.996,85.83,0.01,15,15,606
FB6,S1,2022-06-17T05:30:00Z,0,15.7,0.996,85.84,0.01,15,15,601
FB6,S1,2022-06-17T05:45:00Z,5.3,15.8,0.99,85.85,0.02,15,15,587
FB6,S1,2022-06-17T06:00:00Z,9.9,16.4,0.947,85.86,0.1,15,15,563
FB6,S1,2022-06-17T06:15:00Z,14.1,16.7,0.929,85.88,0.13,15,15,543
FB6,S1,2022-06-17T06:30:00Z,24,17,0.919,85.91,0.16,15,15,526
FB6,S1,2022-06-17T06:45:00Z,30.4,17.4,0.913,85.92,0.17,15,15,515
FB6,S1,2022-06-17T07:00:00Z,40.5,17.6,0.909,85.93,0.18,15,15,506
FB6,S1,2022-06-17T07:15:00Z,46.5,17.8,0.907,85.95,0.19,15,15,502
FB6,S1,2022-06-17T07:30:00Z,50,18.4,0.905,85.95,0.2,15,15,499
FB6,S1,2022-06-17T07:45:00Z,61.2,18.7,0.883,85.95,0.25,15,15,495
FB6,S1,2022-06-17T08:00:00Z,56.8,19,0.887,85.96,0.25,15,15,492
FB6,S1,2022-06-17T08:15:00Z,57.5,18.5,0.9,85.98,0.21,15,15,488
FB6,S1,2022-06-17T08:30:00Z,80.4,18.2,0.908,85.99,0.19,15,15,483
FB6,S1,2022-06-17T08:45:00Z,69.4,18.7,0.905,85.98,0.2,15,15,478
FB6,S1,2022-06-17T09:00:00Z,80.7,19,0.913,85.98,0.19,15,15,472
FB6,S1,2022-06-17T09:15:00Z,104.7,19.3,0.916,85.98,0.19,15,15,466
FB6,S1,2022-06-17T09:30:00Z,84.2,19.2,0.911,86,0.2,15,15,462
FB6,S1,2022-06-17T09:45:00Z,74.7,19.2,0.929,86,0.16,15,11,459
FB6,S1,2022-06-17T10:00:00Z,90.5,19.3,0.917,86.01,0.19,15,0,456
FB6,S1,2022-06-17T10:15:00Z,84.4,19.3,0.928,86,0.16,15,0,453
FB6,S1,2022-06-17T10:30:00Z,109.3,19.5,0.93,85.99,0.16,13,0,450
FB6,S1,2022-06-17T10:45:00Z,129.6,20.1,0.918,85.98,0.19,0,0,446
FB6,S1,2022-06-17T11:00:00Z,75.3,19.7,0.926,85.97,0.17,0,0,446
FB6,S1,2022-06-17T11:15:00Z,111.5,19.6,0.936,85.97,0.15,0,0,446
FB6,S1,2022-06-17T11:30:00Z,112.4,20,0.939,85.96,0.14,0,0,446
FB6,S1,2022-06-17T11:45:00Z,163.7,20.2,0.925,85.95,0.18,0,0,446
FB6,S1,2022-06-17T12:00:00Z,98.5,20.2,0.935,85.95,0.15,0,0,446
FB6,S1,2022-06-17T12:15:00Z,90.6,19.9,0.932,85.95,0.16,0,0,446
FB6,S1,2022-06-17T12:30:00Z,63,19.4,0.95,85.95,0.11,0,0,446
FB6,S1,2022-06-17T12:45:00Z,35,18.9,0.963,85.93,0.08,0,0,446
FB6,S1,2022-06-17T13:00:00Z,37.4,19,0.973,85.92,0.06,5,0,459
FB6,S1,2022-06-17T13:15:00Z,23.8,18.8,0.976,85.91,0.05,15,15,731
FB6,S1,2022-06-17T13:30:00Z,22,18.5,0.987,85.88,0.03,15,15,853
FB6,S1,2022-06-17T13:45:00Z,14.3,18.5,0.988,85.87,0.02,15,15,765
FB6,S1,2022-06-17T14:00:00Z,21.8,18,0.991,85.86,0.02,15,15,681
FB6,S1,2022-06-17T14:15:00Z,27.8,18,0.993,85.84,0.01,15,15,657
FB6,S1,2022-06-17T14:30:00Z,11.5,18,0.994,85.84,0.01,15,15,707
