Tree,Station,Timestamp,MC1_Port1_Wm2SolarRadiation,MC1_Port3_degreeCAirTemperature,MC1_Port3_RHRelativeHumidity,MC1_Port3_kPaAtmosphericPressure,MC1_Port3_kPaVPD,MC1_Port4_minLeafWetness,MC1_Port4_minLeafWetnesshigh,MC1_Port4_WetnessLevel,MC1_Port2_degreesWindDirection,MC1_Port2_msWindSpeed,MC1_Port2_msGustSpeed,MC1_Port2_degreeCAnemometerTemp,MC1_Port2_degreesXaxisLevel,MC1_Port2_degreesYaxisLevel
FB3,S1,2022-05-26T14:45:00Z,90.3,20.2,0.922,85.73,0.19,0,0,440,42,1.36,3.68,20.2,0,-1.7
FB3,S1,2022-05-26T15:00:00Z,37.4,20.1,0.925,85.72,0.18,0,0,438,44,1.17,3.76,20,0,-1.7
FB3,S1,2022-05-26T15:15:00Z,86.6,19.8,0.946,85.72,0.13,0,0,440,44,1.38,3.69,19.8,0,-1.6
FB3,S1,2022-05-26T15:30:00Z,56.2,19.8,0.942,85.71,0.13,0,0,444,42,1.45,4.16,19.6,0,-1.7
FB3,S1,2022-05-26T15:45:00Z,53.3,19.4,0.964,85.71,0.08,15,13,549,43,1.81,4.37,19.2,0.2,-1.7
FB3,S1,2022-05-26T16:00:00Z,54.7,18.9,0.97,85.71,0.07,15,15,543,46,3.05,6.71,18.7,0,-1.6
FB3,S1,2022-05-26T16:15:00Z,41.2,18.6,0.974,85.73,0.06,15,15,482,52,2.79,5.89,18.6,0,-1.6
FB3,S1,2022-05-26T16:30:00Z,27.8,18.5,0.966,85.74,0.07,15,15,465,49,2.61,5.09,18.6,0,-1.8
FB3,S1,2022-05-26T16:45:00Z,17.6,18.4,0.969,85.77,0.06,15,15,462,71,2.3,6.07,18.4,0.2,-1.6
FB3,S1,2022-05-26T17:00:00Z,14.1,18.6,0.97,85.8,0.06,15,11,583,72,3,7.76,18.7,0.1,-1.4
FB3,S1,2022-05-26T17:15:00Z,10.1,18.1,0.895,85.81,0.22,15,15,832,111,3.6,7.97,17.8,0.6,-1.2
FB3,S1,2022-05-26T17:30:00Z,1.5,17.7,0.917,85.78,0.17,15,15,904,105,2.22,4.82,17.8,0.4,-1.7
FB3,S1,2022-05-26T17:45:00Z,0,18.2,0.921,85.77,0.16,15,15,886,82,2.49,7.88,18.2,0.4,-1.8
FB3,S1,2022-05-26T18:00:00Z,0,18,0.944,85.81,0.12,15,15,979,89,2.31,6.81,18.1,0.4,-1.8
FB3,S1,2022-05-26T18:15:00Z,0,18,0.961,85.84,0.08,15,15,824,104,1.29,2.46,18,0.3,-1.9
FB3,S1,2022-05-26T18:30:00Z,0,18.1,0.969,85.86,0.06,15,15,804,93,1.06,2.83,18.1,0.4,-2
FB3,S1,2022-05-26T18:45:00Z,0,18.2,0.973,85.89,0.06,15,15,820,107,1.22,3.26,18.1,0.5,-2.1
FB3,S1,2022-05-26T19:00:00Z,0,18.1,0.968,85.91,0.07,15,15,595,117,1.8,4.22,18.1,0.6,-2
FB3,S1,2022-05-26T19:15:00Z,0,18,0.956,85.93,0.09,15,15,751,120,2.06,5.49,18.1,0.6,-2
FB3,S1,2022-05-26T19:30:00Z,0,18.2,0.94,85.92,0.12,15,15,628,110,2.43,4.97,18.2,0.6,-1.9
FB3,S1,2022-05-26T19:45:00Z,0,18.1,0.938,85.92,0.13,15,15,613,104,1.73,3.57,18.1,0.4,-1.8
FB3,S1,2022-05-26T20:00:00Z,0,18,0.939,85.93,0.13,15,15,599,117,1.93,3.96,18.1,0.5,-1.8
FB3,S1,2022-05-26T20:15:00Z,0,18.1,0.936,85.94,0.13,15,15,584,97,1.92,3.93,18.2,0.4,-1.8
FB3,S1,2022-05-26T20:30:00Z,0,18.2,0.93,85.95,0.15,15,15,569,94,1.63,3.23,18.2,0.3,-1.8
FB3,S1,2022-05-26T20:45:00Z,0,18,0.931,85.96,0.14,15,15,556,98,1.51,2.95,18.1,0.4,-1.7
FB3,S1,2022-05-26T21:00:00Z,0,17.9,0.942,85.97,0.12,15,15,548,95,1.35,2.86,17.9,0.4,-1.8
FB3,S1,2022-05-26T21:15:00Z,0,17.8,0.954,85.98,0.09,15,15,543,116,1.42,3.44,18,0.4,-1.7
FB3,S1,2022-05-26T21:30:00Z,0,18.1,0.95,86,0.1,15,15,536,110,1.5,3.67,18.1,0.3,-1.8
FB3,S1,2022-05-26T21:45:00Z,0,18.1,0.954,85.99,0.1,15,15,530,109,1.16,2.61,18.1,0.4,-1.7
FB3,S1,2022-05-26T22:00:00Z,0,18.1,0.951,85.99,0.1,15,15,525,118,1.21,2.5,18.2,0.3,-1.7
FB3,S1,2022-05-26T22:15:00Z,0,18.1,0.942,86.01,0.12,15,15,518,126,1.27,2.83,18.2,0.3,-1.7
FB3,S1,2022-05-26T22:30:00Z,0,18.1,0.933,86,0.14,15,15,512,146,1.27,2.4,18.2,0.3,-1.7
FB3,S1,2022-05-26T22:45:00Z,0,18.1,0.926,86,0.15,15,15,508,172,1.07,1.83,18.1,0.3,-1.8
FB3,S1,2022-05-26T23:00:00Z,0,17.7,0.954,85.99,0.09,15,15,506,212,0.87,1.7,17.7,0.4,-1.7
FB3,S1,2022-05-26T23:15:00Z,0,17.6,0.968,85.99,0.06,15,15,504,237,1.09,2.13,17.6,0.3,-1.8
FB3,S1,2022-05-26T23:30:00Z,0,17.6,0.974,85.99,0.05,15,15,502,167,1.12,2.83,17.6,0.3,-1.8
FB3,S1,2022-05-26T23:45:00Z,0,17.7,0.954,85.97,0.09,15,15,498,178,0.85,1.78,17.7,0.3,-1.7
FB3,S1,2022-05-27T00:00:00Z,0,18,0.898,85.94,0.21,15,15,496,174,1.41,3.07,18.1,0.3,-1.8
FB3,S1,2022-05-27T00:15:00Z,0,17.9,0.898,85.91,0.21,15,15,491,225,0.87,1.61,17.6,0.3,-1.8
FB3,S1,2022-05-27T00:30:00Z,0,17.5,0.916,85.87,0.17,15,15,486,210,0.94,1.91,17.5,0.3,-1.7
FB3,S1,2022-05-27T00:45:00Z,0,18,0.904,85.86,0.2,15,15,480,183,1.06,2.52,18,0.3,-1.7
FB3,S1,2022-05-27T01:00:00Z,0,18.1,0.901,85.85,0.2,15,15,475,70,0.94,2.34,18.1,0.2,-1.7
FB3,S1,2022-05-27T01:15:00Z,0,18,0.908,85.85,0.19,15,15,470,84,1.2,2.19,17.9,0.3,-1.7
FB3,S1,2022-05-27T01:30:00Z,0,17.4,0.943,85.82,0.11,15,15,469,131,0.91,3.09,17.5,0.3,-1.7
FB3,S1,2022-05-27T01:45:00Z,0,17.4,0.95,85.81,0.1,15,15,468,132,1.21,2.84,17.4,0.4,-1.7
FB3,S1,2022-05-27T02:00:00Z,0,17.2,0.968,85.8,0.06,15,15,468,110,0.92,2.72,17.1,0.2,-1.7
FB3,S1,2022-05-27T02:15:00Z,0,17,0.983,85.79,0.03,15,15,470,137,1.5,3.75,17,0.4,-1.7
FB3,S1,2022-05-27T02:30:00Z,0,17.1,0.986,85.77,0.03,15,15,467,153,1.44,3.25,17.2,0.3,-1.7
FB3,S1,2022-05-27T02:45:00Z,0,17.9,0.913,85.76,0.18,15,15,463,151,1.54,3.4,18.1,0.3,-1.7
FB3,S1,2022-05-27T03:00:00Z,0,18.5,0.832,85.76,0.36,15,12,459,130,1.81,3.85,18.6,0.3,-1.7
FB3,S1,2022-05-27T03:15:00Z,0,18.2,0.853,85.76,0.31,15,0,458,55,0.8,2.33,18,0.2,-1.7
FB3,S1,2022-05-27T03:30:00Z,0,17.2,0.927,85.77,0.14,15,0,459,81,0.88,2.24,17,0.2,-1.7
FB3,S1,2022-05-27T03:45:00Z,0,16.9,0.978,85.77,0.04,15,12,467,66,1.25,3.5,16.8,0.3,-1.7
FB3,S1,2022-05-27T04:00:00Z,0,16.9,0.988,85.77,0.02,15,15,474,82,1.09,3.37,16.9,0.2,-1.7
FB3,S1,2022-05-27T04:15:00Z,0,16.8,0.992,85.78,0.02,15,15,483,91,1.62,3.92,16.8,0.2,-1.7
FB3,S1,2022-05-27T04:30:00Z,0,16.8,0.995,85.77,0.01,15,15,483,85,1.58,4.64,16.7,0.2,-1.7
FB3,S1,2022-05-27T04:45:00Z,0,16.7,0.996,85.77,0.01,15,15,462,88,2.21,4.92,16.6,0.2,-1.6
FB3,S1,2022-05-27T05:00:00Z,0,17,0.987,85.78,0.03,15,2,457,107,1.97,4.39,16.5,0.3,-1.7
FB3,S1,2022-05-27T05:15:00Z,0,17,0.963,85.79,0.07,15,0,456,104,2.07,4.48,17,0.1,-1.5
FB3,S1,2022-05-27T05:30:00Z,0.7,17.1,0.961,85.79,0.08,15,0,455,86,2.29,5.14,17,0.4,-1.6
FB3,S1,2022-05-27T05:45:00Z,12.3,17.1,0.973,85.8,0.05,15,0,454,83,2.64,6.49,17.2,0.2,-1.6
FB3,S1,2022-05-27T06:00:00Z,48.7,17.3,0.969,85.81,0.06,15,0,453,109,2.86,5.7,17.4,0.3,-1.6
FB3,S1,2022-05-27T06:15:00Z,46.1,17.6,0.941,85.81,0.12,15,0,450,101,2.46,6.07,17.7,0.4,-1.5
FB3,S1,2022-05-27T06:30:00Z,74.2,18,0.921,85.83,0.16,2,0,446,104,2.64,8.41,17.9,0.2,-1.5
FB3,S1,2022-05-27T06:45:00Z,102.9,18,0.922,85.83,0.16,0,0,443,99,3.07,7.79,18,0.2,-1.4
FB3,S1,2022-05-27T07:00:00Z,124.3,17.9,0.94,85.85,0.12,0,0,443,90,2.79,6.69,17.9,0.1,-1.5
FB3,S1,2022-05-27T07:15:00Z,130.7,18.1,0.941,85.86,0.12,0,0,443,92,2.97,7.42,18.1,-0.1,-1.7
FB3,S1,2022-05-27T07:30:00Z,116.3,18.2,0.936,85.87,0.13,0,0,443,101,3.02,7.18,18.4,0.1,-1.4
FB3,S1,2022-05-27T07:45:00Z,102.4,18.4,0.93,85.88,0.15,0,0,443,89,2.69,7.26,18.5,0.2,-1.4
