Tree,Station,Timestamp,MC1_Port1_Wm2SolarRadiation,MC1_Port3_degreeCAirTemperature,MC1_Port3_RHRelativeHumidity,MC1_Port3_kPaAtmosphericPressure,MC1_Port3_kPaVPD,MC1_Port4_minLeafWetness,MC1_Port4_minLeafWetnesshigh,MC1_Port4_WetnessLevel,MC1_Port2_degreesWindDirection,MC1_Port2_msWindSpeed,MC1_Port2_msGustSpeed,MC1_Port2_degreeCAnemometerTemp,MC1_Port2_degreesXaxisLevel,MC1_Port2_degreesYaxisLevel
FB1,S1,2022-05-27T12:15:00Z,438.5,22.8,0.785,86.08,0.6,0,0,441,74,0.84,2.02,23.1,3.5,0.2
FB1,S1,2022-05-27T12:30:00Z,219.4,21.7,0.821,86.07,0.46,0,0,441,12,0.89,3.02,22,3.6,0.1
FB1,S1,2022-05-27T12:45:00Z,455,20.9,0.879,86.05,0.3,11,9,442,342,1.19,3.12,21.6,3.3,0
FB1,S1,2022-05-27T13:00:00Z,315.5,21.6,0.856,86.04,0.37,0,0,441,347,0.75,2.81,21.8,3.4,0
FB1,S1,2022-05-27T13:15:00Z,240.8,21.3,0.857,86.03,0.36,0,0,443,287,0.93,4.4,21.6,3.3,0
FB1,S1,2022-05-27T13:30:00Z,170.1,20.6,0.864,86.02,0.33,0,0,442,63,1.02,2.64,20.9,3.3,0
FB1,S1,2022-05-27T13:45:00Z,284.4,20.2,0.88,85.99,0.28,0,0,442,67,0.99,3.03,20.8,3.3,0
FB1,S1,2022-05-27T14:00:00Z,379.8,20.5,0.857,85.95,0.34,0,0,442,110,1.1,2.32,21,3.3,0
FB1,S1,2022-05-27T14:15:00Z,298.5,20.8,0.834,85.94,0.41,0,0,442,119,1.07,2.98,21.3,3.4,0
FB1,S1,2022-05-27T14:30:00Z,265.9,21.6,0.803,85.93,0.51,0,0,442,357,0.51,1.68,22,3.4,0
FB1,S1,2022-05-27T14:45:00Z,253.8,21.9,0.793,85.93,0.54,0,0,441,90,0.62,1.27,22.1,3.4,0.1
FB1,S1,2022-05-27T15:00:00Z,223.8,21.2,0.827,85.93,0.44,0,0,442,339,0.79,2.25,21.5,3.4,0.1
FB1,S1,2022-05-27T15:15:00Z,321,21,0.853,85.91,0.36,0,0,442,277,0.77,2.3,21.5,3.4,0.1
FB1,S1,2022-05-27T15:30:00Z,305.8,21.7,0.805,85.9,0.51,0,0,442,124,0.77,2.37,22.1,3.4,0.1
FB1,S1,2022-05-27T15:45:00Z,262.2,21.8,0.799,85.89,0.53,0,0,441,23,0.94,2.7,22.2,3.5,0.2
FB1,S1,2022-05-27T16:00:00Z,192.6,21.1,0.855,85.89,0.36,0,0,442,338,1.21,2.92,21.6,3.4,0.1
FB1,S1,2022-05-27T16:15:00Z,195.2,20.8,0.879,85.9,0.3,0,0,442,307,1.08,2.85,21.3,3.4,0.1
FB1,S1,2022-05-27T16:30:00Z,129.5,20.2,0.892,85.92,0.26,0,0,442,320,1.03,2.37,20.8,3.3,0.1
FB1,S1,2022-05-27T16:45:00Z,97.2,20,0.909,85.93,0.21,0,0,442,296,1.26,3.12,20.3,3.3,0
FB1,S1,2022-05-27T17:00:00Z,55.8,19.5,0.941,85.93,0.13,0,0,443,304,1.04,2.64,19.9,3.3,-0.1
FB1,S1,2022-05-27T17:15:00Z,20.5,19.4,0.95,85.94,0.11,0,0,442,291,1.11,3.47,19.5,3.2,-0.1
FB1,S1,2022-05-27T17:30:00Z,10.8,19,0.961,85.95,0.08,0,0,444,319,0.71,2.33,19.3,3.2,0
FB1,S1,2022-05-27T17:45:00Z,2.7,18.9,0.967,85.96,0.07,12,0,453,315,0.45,1.7,19.2,3.2,-0.2
FB1,S1,2022-05-27T18:00:00Z,0,19,0.968,85.97,0.07,15,14,676,209,0.76,3.31,19,3.2,-0.1
FB1,S1,2022-05-27T18:15:00Z,0,18.3,0.975,85.99,0.05,15,15,664,181,1.73,3.52,18.2,3.2,-0.2
FB1,S1,2022-05-27T18:30:00Z,0,17.8,0.986,85.99,0.03,15,15,675,187,1.42,2.65,17.9,3.2,-0.3
FB1,S1,2022-05-27T18:45:00Z,0,17.8,0.992,85.99,0.02,15,15,549,235,1.36,2.77,17.9,3.2,-0.2
FB1,S1,2022-05-27T19:00:00Z,0,17.8,0.993,86,0.01,15,15,557,168,0.74,1.34,17.9,3.2,-0.2
