Tree,Station,Timestamp,MC2_Port2_Wm2SolarRadiation,MC1_Port5_degreeCAirTemperature,MC1_Port5_RHRelativeHumidity,MC1_Port5_kPaAtmosphericPressure,MC1_Port5_kPaVPD,MC1_Port6_minLeafWetness,MC1_Port6_minLeafWetnesshigh,MC1_Port6_WetnessLevel,MC1_Port2_degreesWindDirection,MC1_Port2_msWindSpeed,MC1_Port2_msGustSpeed,MC1_Port2_degreeCAnemometerTemp,MC1_Port2_degreesXaxisLevel,MC1_Port2_degreesYaxisLevel
FB7,S4,2022-05-30T11:45:00Z,219.7,21.6,0.875,86.27,0.32,0,0,443,286,0.63,2.09,22,-0.6,-4
FB7,S4,2022-05-30T12:00:00Z,197.8,21.6,0.863,86.26,0.35,0,0,443,312,0.51,1.57,22.1,-0.6,-4.1
FB7,S4,2022-05-30T12:15:00Z,211.7,21.5,0.858,86.25,0.36,0,0,443,307,1.19,3.87,21.9,-0.6,-4.2
FB7,S4,2022-05-30T12:30:00Z,153.4,21.4,0.863,86.23,0.35,0,0,443,306,1.46,3.12,21.5,-0.7,-4.2
FB7,S4,2022-05-30T12:45:00Z,95.6,21.1,0.891,86.22,0.27,0,0,443,305,1.3,3.65,21.3,-0.7,-4.2
FB7,S4,2022-05-30T13:00:00Z,50.4,20.4,0.912,86.2,0.21,0,0,448,313,1.81,4.05,20.6,-0.7,-4.2
FB7,S4,2022-05-30T13:15:00Z,24.9,19.8,0.947,86.2,0.12,12,11,713,320,1.44,4.39,19.9,-0.7,-4.1
FB7,S4,2022-05-30T13:30:00Z,30.9,19.3,0.979,86.18,0.05,15,15,880,301,0.54,3.15,19.5,-0.7,-4.1
FB7,S4,2022-05-30T13:45:00Z,39.9,19.2,0.982,86.17,0.04,15,15,917,303,0.5,1.54,19.4,-0.6,-4
FB7,S4,2022-05-30T14:00:00Z,29.8,19.1,0.985,86.16,0.03,15,15,909,344,0.63,2.2,19.1,-0.7,-4
FB7,S4,2022-05-30T14:15:00Z,28,18.9,0.991,86.15,0.02,15,15,745,0,0.6,2.09,18.9,-0.6,-4
FB7,S4,2022-05-30T14:30:00Z,19.2,18.7,0.99,86.13,0.02,15,15,824,5,0.55,1.76,18.8,-0.6,-4.1
FB7,S4,2022-05-30T14:45:00Z,11.2,18.7,0.994,86.12,0.01,15,15,935,66,0.23,1.12,18.8,-0.7,-4
FB7,S4,2022-05-30T15:00:00Z,9.2,18.8,0.997,86.12,0.01,15,15,887,128,0.25,1.08,18.8,-0.7,-4.1
FB7,S4,2022-05-30T15:15:00Z,12.8,18.8,0.999,86.11,0,15,15,908,321,1.23,3.29,18.8,-0.7,-4.1
FB7,S4,2022-05-30T15:30:00Z,13.5,18.8,1,86.09,0,15,15,711,327,0.89,2.4,18.8,-0.6,-4.1
FB7,S4,2022-05-30T15:45:00Z,20,18.8,1,86.11,0,15,15,777,308,0.44,1.56,18.9,-0.6,-4.1
FB7,S4,2022-05-30T16:00:00Z,10.4,18.9,0.999,86.11,0,15,15,779,309,0.41,1.47,19,-0.7,-4.1
FB7,S4,2022-05-30T16:15:00Z,13.2,18.8,1,86.11,0,15,15,867,12,0.41,0.95,18.9,-0.7,-4.1
FB7,S4,2022-05-30T16:30:00Z,18.1,18.9,0.999,86.1,0,15,15,793,30,0.43,0.87,19,-0.7,-4.1
FB7,S4,2022-05-30T16:45:00Z,7.5,18.9,1,86.12,0,15,15,794,330,0.76,2.44,19,-0.7,-4.1
FB7,S4,2022-05-30T17:00:00Z,0,18.8,1,86.15,0,15,15,802,347,0.54,1.25,18.9,-0.7,-4.1
FB7,S4,2022-05-30T17:15:00Z,0,18.6,0.995,86.15,0.01,15,15,869,28,0.86,2.33,18.7,-0.7,-4.2
FB7,S4,2022-05-30T17:30:00Z,0,18.4,0.981,86.16,0.04,15,15,859,88,0.61,1.35,18.6,-0.7,-4.1
FB7,S4,2022-05-30T17:45:00Z,0,18.3,0.964,86.16,0.08,15,15,853,88,0.49,1.22,18.5,-0.6,-4.1
FB7,S4,2022-05-30T18:00:00Z,0,18.2,0.968,86.17,0.07,15,15,858,100,0.41,1.19,18.3,-0.7,-4.1
FB7,S4,2022-05-30T18:15:00Z,0,18.1,0.954,86.16,0.1,15,15,853,69,0.61,1,18.1,-0.7,-4.1
FB7,S4,2022-05-30T18:30:00Z,0,18,0.985,86.16,0.03,15,15,850,80,0.6,1.1,18,-0.7,-4.1
FB7,S4,2022-05-30T18:45:00Z,0,18.1,0.998,86.16,0,15,15,849,79,0.6,0.87,18.2,-0.8,-4.2
FB7,S4,2022-05-30T19:00:00Z,0,18.1,0.998,86.17,0,15,15,850,85,0.7,1.4,18.1,-0.7,-4.2
FB7,S4,2022-05-30T19:15:00Z,0,18,1,86.18,0,15,15,852,90,0.61,1.24,18,-0.7,-4.1
FB7,S4,2022-05-30T19:30:00Z,0,18,1.001,86.2,0,15,15,854,91,0.58,1.04,18,-0.7,-4.2
