Tree,Station,Timestamp,MC2_Port1_Wm2SolarRadiation,MC2_Port3_degreeCAirTemperature,MC2_Port3_RHRelativeHumidity,MC2_Port3_kPaAtmosphericPressure,MC2_Port3_kPaVPD,MC2_Port4_minLeafWetness,MC2_Port4_minLeafWetnesshigh,MC2_Port4_WetnessLevel
ET8,S2,2022-06-03T20:30:00Z,0,18,0.962,87.86,0.08,15,15,586
ET8,S2,2022-06-03T20:45:00Z,0,18,0.961,87.88,0.08,15,15,581
ET8,S2,2022-06-03T21:00:00Z,0,18,0.961,87.89,0.08,15,15,575
ET8,S2,2022-06-03T21:15:00Z,0,18,0.956,87.89,0.09,15,15,570
ET8,S2,2022-06-03T21:30:00Z,0,18,0.947,87.88,0.11,15,15,563
ET8,S2,2022-06-03T21:45:00Z,0,18,0.943,87.88,0.12,15,15,556
ET8,S2,2022-06-03T22:00:00Z,0,17.7,0.951,87.88,0.1,15,15,549
ET8,S2,2022-06-03T22:15:00Z,0,17.8,0.936,87.88,0.13,15,15,542
ET8,S2,2022-06-03T22:30:00Z,0,17.9,0.926,87.9,0.15,15,15,530
ET8,S2,2022-06-03T22:45:00Z,0,17.8,0.928,87.88,0.15,15,15,523
ET8,S2,2022-06-03T23:00:00Z,0,17.7,0.929,87.88,0.14,15,15,517
ET8,S2,2022-06-03T23:15:00Z,0,17.7,0.912,87.87,0.18,15,15,510
ET8,S2,2022-06-03T23:30:00Z,0,17.6,0.907,87.87,0.19,15,15,503
ET8,S2,2022-06-03T23:45:00Z,0,17.8,0.89,87.86,0.23,15,15,495
ET8,S2,2022-06-04T00:00:00Z,0,17.6,0.896,87.85,0.21,15,15,490
ET8,S2,2022-06-04T00:15:00Z,0,17.7,0.882,87.84,0.24,15,15,484
ET8,S2,2022-06-04T00:30:00Z,0,17.9,0.855,87.84,0.3,15,15,476
ET8,S2,2022-06-04T00:45:00Z,0,17.7,0.86,87.83,0.28,15,15,467
ET8,S2,2022-06-04T01:00:00Z,0,17.2,0.89,87.82,0.22,15,15,463
ET8,S2,2022-06-04T01:15:00Z,0,17.3,0.879,87.81,0.24,15,7,457
ET8,S2,2022-06-04T01:30:00Z,0,17.7,0.851,87.81,0.3,15,0,453
ET8,S2,2022-06-04T01:45:00Z,0,17.5,0.863,87.81,0.27,15,0,450
ET8,S2,2022-06-04T02:00:00Z,0,17.5,0.863,87.81,0.27,1,0,447
ET8,S2,2022-06-04T02:15:00Z,0,17.5,0.867,87.8,0.26,0,0,446
ET8,S2,2022-06-04T02:30:00Z,0,17.6,0.864,87.8,0.27,0,0,446
ET8,S2,2022-06-04T02:45:00Z,0,17.4,0.87,87.8,0.26,0,0,446
ET8,S2,2022-06-04T03:00:00Z,0,17.1,0.887,87.79,0.22,0,0,446
ET8,S2,2022-06-04T03:15:00Z,0,16.8,0.902,87.79,0.19,0,0,446
ET8,S2,2022-06-04T03:30:00Z,0,17.2,0.881,87.77,0.23,0,0,446
ET8,S2,2022-06-04T03:45:00Z,0,17.5,0.868,87.77,0.26,0,0,446
ET8,S2,2022-06-04T04:00:00Z,0,17.3,0.881,87.76,0.23,0,0,446
ET8,S2,2022-06-04T04:15:00Z,0,17.7,0.863,87.75,0.28,0,0,446
ET8,S2,2022-06-04T04:30:00Z,0,17.5,0.855,87.75,0.29,0,0,446
ET8,S2,2022-06-04T04:45:00Z,0,17.4,0.855,87.74,0.29,0,0,446
ET8,S2,2022-06-04T05:00:00Z,0,17.6,0.836,87.74,0.33,0,0,445
ET8,S2,2022-06-04T05:15:00Z,0,17.9,0.811,87.74,0.39,0,0,445
ET8,S2,2022-06-04T05:30:00Z,2.2,17.5,0.827,87.73,0.35,0,0,445
ET8,S2,2022-06-04T05:45:00Z,9.7,18.7,0.726,87.73,0.59,0,0,444
ET8,S2,2022-06-04T06:00:00Z,18.5,18.5,0.741,87.74,0.55,0,0,445
ET8,S2,2022-06-04T06:15:00Z,29.7,18.6,0.752,87.73,0.53,0,0,444
ET8,S2,2022-06-04T06:30:00Z,43.9,18.6,0.767,87.73,0.5,0,0,444
ET8,S2,2022-06-04T06:45:00Z,55.7,18.4,0.798,87.75,0.43,0,0,445
ET8,S2,2022-06-04T07:00:00Z,61.5,18.1,0.83,87.77,0.35,0,0,445
ET8,S2,2022-06-04T07:15:00Z,67.9,18.2,0.847,87.77,0.32,0,0,445
ET8,S2,2022-06-04T07:30:00Z,98,18.2,0.848,87.79,0.32,0,0,445
ET8,S2,2022-06-04T07:45:00Z,153.3,18.8,0.806,87.8,0.42,0,0,444
ET8,S2,2022-06-04T08:00:00Z,186,19.2,0.791,87.79,0.47,0,0,444
ET8,S2,2022-06-04T08:15:00Z,219.9,19.6,0.777,87.79,0.51,0,0,444
ET8,S2,2022-06-04T08:30:00Z,254.3,20.1,0.759,87.81,0.57,0,0,444
ET8,S2,2022-06-04T08:45:00Z,267.2,20.8,0.729,87.82,0.67,0,0,443
ET8,S2,2022-06-04T09:00:00Z,461.8,21.4,0.71,87.82,0.74,0,0,442
ET8,S2,2022-06-04T09:15:00Z,505,22.3,0.716,87.83,0.76,0,0,442
ET8,S2,2022-06-04T09:30:00Z,590.5,22.9,0.682,87.84,0.89,0,0,442
ET8,S2,2022-06-04T09:45:00Z,946.5,22.9,0.657,87.84,0.96,0,0,441
ET8,S2,2022-06-04T10:00:00Z,982.9,22.7,0.677,87.85,0.89,0,0,441
ET8,S2,2022-06-04T10:15:00Z,1013.9,22.3,0.705,87.84,0.79,0,0,442
ET8,S2,2022-06-04T10:30:00Z,1039.9,22,0.718,87.84,0.75,0,0,442
ET8,S2,2022-06-04T10:45:00Z,934.2,22.2,0.695,87.85,0.82,0,0,442
ET8,S2,2022-06-04T11:00:00Z,787.2,22.8,0.683,87.83,0.88,0,0,441
ET8,S2,2022-06-04T11:15:00Z,117.6,23.4,0.685,87.81,0.91,0,0,442
ET8,S2,2022-06-04T11:30:00Z,102.5,23.2,0.698,87.8,0.86,0,0,443
ET8,S2,2022-06-04T11:45:00Z,143.7,22.8,0.701,87.79,0.83,0,0,443
ET8,S2,2022-06-04T12:00:00Z,100.5,22.8,0.696,87.78,0.84,0,0,442
ET8,S2,2022-06-04T12:15:00Z,132,23.1,0.699,87.77,0.85,0,0,442
ET8,S2,2022-06-04T12:30:00Z,143.9,23.2,0.695,87.76,0.87,0,0,443
ET8,S2,2022-06-04T12:45:00Z,716.5,23.6,0.715,87.75,0.83,0,0,440
ET8,S2,2022-06-04T13:00:00Z,494.6,23.6,0.724,87.75,0.8,0,0,442
ET8,S2,2022-06-04T13:15:00Z,155.3,23.5,0.726,87.74,0.79,0,0,442
ET8,S2,2022-06-04T13:30:00Z,156.7,23.4,0.725,87.73,0.79,0,0,442
ET8,S2,2022-06-04T13:45:00Z,141.9,23,0.744,87.72,0.72,0,0,443
ET8,S2,2022-06-04T14:00:00Z,161.7,22.9,0.737,87.7,0.73,0,0,443
ET8,S2,2022-06-04T14:15:00Z,160.8,23,0.727,87.68,0.77,0,0,443
ET8,S2,2022-06-04T14:30:00Z,135.3,22.5,0.731,87.67,0.73,0,0,443
ET8,S2,2022-06-04T14:45:00Z,126.9,22.6,0.747,87.66,0.69,0,0,443
ET8,S2,2022-06-04T15:00:00Z,67,22.4,0.765,87.66,0.64,0,0,443
ET8,S2,2022-06-04T15:15:00Z,31.5,21.6,0.808,87.65,0.5,0,0,446
ET8,S2,2022-06-04T15:30:00Z,79.1,21.3,0.833,87.63,0.42,0,0,444
ET8,S2,2022-06-04T15:45:00Z,103.6,21.8,0.841,87.61,0.42,0,0,444
ET8,S2,2022-06-04T16:00:00Z,56,21.6,0.848,87.6,0.39,0,0,444
ET8,S2,2022-06-04T16:15:00Z,66.3,21.4,0.854,87.6,0.37,0,0,444
ET8,S2,2022-06-04T16:30:00Z,54,21.4,0.851,87.59,0.38,0,0,444
ET8,S2,2022-06-04T16:45:00Z,46.9,21.2,0.861,87.6,0.35,0,0,444
ET8,S2,2022-06-04T17:00:00Z,43.8,21.1,0.87,87.61,0.32,0,0,444
ET8,S2,2022-06-04T17:15:00Z,32.2,21.1,0.863,87.61,0.34,0,0,444
ET8,S2,2022-06-04T17:30:00Z,9.2,20.9,0.872,87.62,0.32,0,0,445
ET8,S2,2022-06-04T17:45:00Z,1.3,20.6,0.901,87.62,0.24,0,0,445
ET8,S2,2022-06-04T18:00:00Z,0,20.2,0.925,87.64,0.18,0,0,445
ET8,S2,2022-06-04T18:15:00Z,0,20.1,0.939,87.65,0.14,0,0,445
ET8,S2,2022-06-04T18:30:00Z,0,19.9,0.952,87.65,0.11,13,13,754
ET8,S2,2022-06-04T18:45:00Z,0,19.7,0.966,87.65,0.08,15,15,694
ET8,S2,2022-06-04T19:00:00Z,0,19.4,0.966,87.66,0.08,15,15,924
ET8,S2,2022-06-04T19:15:00Z,0,18.8,0.954,87.69,0.1,15,15,915
ET8,S2,2022-06-04T19:30:00Z,0,18.8,0.965,87.71,0.08,15,15,864
ET8,S2,2022-06-04T19:45:00Z,0,18.7,0.978,87.72,0.05,15,15,839
ET8,S2,2022-06-04T20:00:00Z,0,18.9,0.974,87.73,0.06,15,15,868
ET8,S2,2022-06-04T20:15:00Z,0,19,0.959,87.75,0.09,15,15,882
ET8,S2,2022-06-04T20:30:00Z,0,18.8,0.962,87.76,0.08,15,15,878
ET8,S2,2022-06-04T20:45:00Z,0,18.8,0.966,87.77,0.07,15,15,874
ET8,S2,2022-06-04T21:00:00Z,0,18.6,0.978,87.78,0.05,15,15,872
ET8,S2,2022-06-04T21:15:00Z,0,18.5,0.983,87.78,0.04,15,15,868
ET8,S2,2022-06-04T21:30:00Z,0,18.5,0.982,87.81,0.04,15,15,866
ET8,S2,2022-06-04T21:45:00Z,0,18.4,0.991,87.82,0.02,15,15,865
ET8,S2,2022-06-04T22:00:00Z,0,18.3,0.999,87.83,0,15,15,865
ET8,S2,2022-06-04T22:15:00Z,0,18.2,1,87.84,0,15,15,865
ET8,S2,2022-06-04T22:30:00Z,0,18.2,1,87.85,0,15,15,865
ET8,S2,2022-06-04T22:45:00Z,0,18.3,1,87.85,0,15,15,862
ET8,S2,2022-06-04T23:00:00Z,0,18.6,0.999,87.83,0,15,15,894
ET8,S2,2022-06-04T23:15:00Z,0,18.3,0.997,87.82,0.01,15,15,849
ET8,S2,2022-06-04T23:30:00Z,0,18.3,0.999,87.81,0,15,15,834
ET8,S2,2022-06-04T23:45:00Z,0,18.5,0.99,87.8,0.02,15,15,831
ET8,S2,2022-06-05T00:00:00Z,0,18.2,1,87.8,0,15,15,821
ET8,S2,2022-06-05T00:15:00Z,0,18.5,0.982,87.78,0.04,15,15,810
ET8,S2,2022-06-05T00:30:00Z,0,18.5,0.976,87.76,0.05,15,15,804
ET8,S2,2022-06-05T00:45:00Z,0,18.5,0.973,87.76,0.06,15,15,794
ET8,S2,2022-06-05T01:00:00Z,0,18.6,0.966,87.75,0.07,15,15,785
ET8,S2,2022-06-05T01:15:00Z,0,18.4,0.969,87.72,0.07,15,15,780
ET8,S2,2022-06-05T01:30:00Z,0,18.3,0.985,87.72,0.03,15,15,775
ET8,S2,2022-06-05T01:45:00Z,0,18.4,0.981,87.72,0.04,15,15,772
ET8,S2,2022-06-05T02:00:00Z,0,18.3,0.986,87.73,0.03,15,15,766
ET8,S2,2022-06-05T02:15:00Z,0,18.4,0.974,87.73,0.06,15,15,759
ET8,S2,2022-06-05T02:30:00Z,0,18.3,0.975,87.73,0.05,15,15,753
ET8,S2,2022-06-05T02:45:00Z,0,18.1,0.983,87.72,0.04,15,15,750
ET8,S2,2022-06-05T03:00:00Z,0,18,0.988,87.72,0.02,15,15,746
ET8,S2,2022-06-05T03:15:00Z,0,18.2,0.977,87.71,0.05,15,15,736
ET8,S2,2022-06-05T03:30:00Z,0,18.6,0.948,87.71,0.11,15,15,720
ET8,S2,2022-06-05T03:45:00Z,0,18.8,0.933,87.7,0.14,15,15,695
ET8,S2,2022-06-05T04:00:00Z,0,18.9,0.922,87.7,0.17,15,15,687
ET8,S2,2022-06-05T04:15:00Z,0,18.9,0.907,87.7,0.2,15,15,662
ET8,S2,2022-06-05T04:30:00Z,0,18.3,0.932,87.7,0.14,15,15,651
ET8,S2,2022-06-05T04:45:00Z,0,18.4,0.922,87.7,0.16,15,15,631
ET8,S2,2022-06-05T05:00:00Z,0,18.8,0.91,87.69,0.2,15,15,617
ET8,S2,2022-06-05T05:15:00Z,0,18.7,0.909,87.7,0.2,15,15,601
ET8,S2,2022-06-05T05:30:00Z,2.6,18.6,0.914,87.71,0.18,15,15,588
ET8,S2,2022-06-05T05:45:00Z,8.4,18,0.938,87.73,0.13,15,15,581
ET8,S2,2022-06-05T06:00:00Z,15,18,0.956,87.74,0.09,15,15,575
ET8,S2,2022-06-05T06:15:00Z,25.1,18.2,0.943,87.76,0.12,15,15,569
ET8,S2,2022-06-05T06:30:00Z,52.9,18.4,0.927,87.77,0.15,15,15,558
ET8,S2,2022-06-05T06:45:00Z,269,19,0.874,87.77,0.28,15,15,534
ET8,S2,2022-06-05T07:00:00Z,167.7,19.4,0.871,87.78,0.29,15,15,516
ET8,S2,2022-06-05T07:15:00Z,387.3,20.4,0.864,87.79,0.33,15,15,496
ET8,S2,2022-06-05T07:30:00Z,445.9,21.5,0.848,87.79,0.39,15,15,484
ET8,S2,2022-06-05T07:45:00Z,509.4,22.2,0.845,87.79,0.41,15,15,475
ET8,S2,2022-06-05T08:00:00Z,425.9,22.4,0.821,87.8,0.48,15,15,469
ET8,S2,2022-06-05T08:15:00Z,517.8,22,0.857,87.82,0.38,15,15,462
ET8,S2,2022-06-05T08:30:00Z,806.6,23.3,0.847,87.84,0.44,15,4,452
ET8,S2,2022-06-05T08:45:00Z,315.1,23.3,0.845,87.87,0.44,2,0,446
ET8,S2,2022-06-05T09:00:00Z,81.3,21.5,0.904,87.89,0.25,0,0,446
ET8,S2,2022-06-05T09:15:00Z,61.3,20.6,0.944,87.91,0.14,0,0,446
ET8,S2,2022-06-05T09:30:00Z,91.4,20.6,0.953,87.9,0.12,0,0,446
ET8,S2,2022-06-05T09:45:00Z,95.8,21,0.945,87.9,0.14,0,0,446
ET8,S2,2022-06-05T10:00:00Z,73.6,20.9,0.939,87.9,0.15,0,0,448
ET8,S2,2022-06-05T10:15:00Z,52.9,20.6,0.949,87.89,0.12,7,5,652
ET8,S2,2022-06-05T10:30:00Z,194.1,20.8,0.971,87.87,0.07,15,15,826
ET8,S2,2022-06-05T10:45:00Z,312.4,21.8,0.96,87.86,0.1,15,15,805
ET8,S2,2022-06-05T11:00:00Z,104.7,21.1,0.943,87.86,0.14,15,15,930
ET8,S2,2022-06-05T11:15:00Z,110.6,20.9,0.969,87.84,0.08,15,15,851
ET8,S2,2022-06-05T11:30:00Z,58.2,20.5,0.984,87.84,0.04,15,15,903
ET8,S2,2022-06-05T11:45:00Z,90.5,20.3,0.984,87.83,0.04,15,15,936
ET8,S2,2022-06-05T12:00:00Z,76.9,20.5,0.992,87.82,0.02,15,15,935
ET8,S2,2022-06-05T12:15:00Z,56.4,20.5,0.995,87.81,0.01,15,15,953
ET8,S2,2022-06-05T12:30:00Z,117.9,20.2,0.944,87.79,0.13,15,15,902
ET8,S2,2022-06-05T12:45:00Z,81.1,20.4,0.97,87.79,0.07,15,15,893
ET8,S2,2022-06-05T13:00:00Z,95.8,20.6,0.978,87.76,0.05,15,15,884
ET8,S2,2022-06-05T13:15:00Z,74,20.5,0.992,87.74,0.02,15,15,877
ET8,S2,2022-06-05T13:30:00Z,36.4,20.5,0.99,87.71,0.02,15,15,872
ET8,S2,2022-06-05T13:45:00Z,40.1,20.2,0.992,87.67,0.02,15,15,869
ET8,S2,2022-06-05T14:00:00Z,66.8,20.2,1,87.64,0,15,15,863
ET8,S2,2022-06-05T14:15:00Z,76.5,20.3,0.999,87.63,0,15,15,853
ET8,S2,2022-06-05T14:30:00Z,69.2,20.2,0.992,87.64,0.02,15,15,840
ET8,S2,2022-06-05T14:45:00Z,54,20.2,0.99,87.64,0.02,15,15,828
ET8,S2,2022-06-05T15:00:00Z,58.2,20.4,0.985,87.63,0.04,15,15,813
ET8,S2,2022-06-05T15:15:00Z,54.9,20.4,0.961,87.62,0.09,15,15,800
ET8,S2,2022-06-05T15:30:00Z,232.5,20.8,0.977,87.61,0.06,15,15,774
ET8,S2,2022-06-05T15:45:00Z,87.9,21.1,0.935,87.63,0.16,15,15,753
ET8,S2,2022-06-05T16:00:00Z,54.4,21.2,0.955,87.61,0.11,15,15,746
ET8,S2,2022-06-05T16:15:00Z,89.9,20.8,0.948,87.62,0.13,15,15,732
ET8,S2,2022-06-05T16:30:00Z,76.2,21.1,0.896,87.66,0.26,15,15,708
ET8,S2,2022-06-05T16:45:00Z,39,21.1,0.844,87.68,0.39,15,15,677
ET8,S2,2022-06-05T17:00:00Z,14.8,20.6,0.871,87.71,0.31,15,15,660
ET8,S2,2022-06-05T17:15:00Z,4.6,20.2,0.924,87.75,0.18,15,15,652
ET8,S2,2022-06-05T17:30:00Z,0,20,0.953,87.78,0.11,15,15,645
ET8,S2,2022-06-05T17:45:00Z,0,19.9,0.969,87.79,0.07,15,15,641
ET8,S2,2022-06-05T18:00:00Z,0,19.8,0.978,87.8,0.05,15,15,744
ET8,S2,2022-06-05T18:15:00Z,0,19.7,0.964,87.8,0.08,15,15,758
ET8,S2,2022-06-05T18:30:00Z,0,19.5,0.977,87.8,0.05,15,15,739
ET8,S2,2022-06-05T18:45:00Z,0,19.5,0.971,87.8,0.07,15,15,704
ET8,S2,2022-06-05T19:00:00Z,0,19.3,0.977,87.8,0.05,15,15,740
ET8,S2,2022-06-05T19:15:00Z,0,19.2,0.981,87.8,0.04,15,15,752
ET8,S2,2022-06-05T19:30:00Z,0,19.1,0.98,87.8,0.04,15,15,748
ET8,S2,2022-06-05T19:45:00Z,0,18.9,0.984,87.81,0.03,15,15,746
ET8,S2,2022-06-05T20:00:00Z,0,18.7,0.986,87.81,0.03,15,15,775
ET8,S2,2022-06-05T20:15:00Z,0,19,0.963,87.8,0.08,15,15,766
ET8,S2,2022-06-05T20:30:00Z,0,19.2,0.952,87.81,0.11,15,15,754
ET8,S2,2022-06-05T20:45:00Z,0,18.8,0.955,87.83,0.1,15,15,747
ET8,S2,2022-06-05T21:00:00Z,0,18.5,0.969,87.84,0.07,15,15,742
ET8,S2,2022-06-05T21:15:00Z,0,18.5,0.984,87.85,0.03,15,15,739
ET8,S2,2022-06-05T21:30:00Z,0,18.5,0.991,87.86,0.02,15,15,736
ET8,S2,2022-06-05T21:45:00Z,0,18.6,0.99,87.85,0.02,15,15,732
ET8,S2,2022-06-05T22:00:00Z,0,18.8,0.974,87.85,0.06,15,15,721
ET8,S2,2022-06-05T22:15:00Z,0,18.8,0.971,87.83,0.06,15,15,712
ET8,S2,2022-06-05T22:30:00Z,0,19,0.96,87.81,0.09,15,15,702
ET8,S2,2022-06-05T22:45:00Z,0,19,0.953,87.8,0.1,15,15,691
ET8,S2,2022-06-05T23:00:00Z,0,18.6,0.96,87.79,0.08,15,15,686
ET8,S2,2022-06-05T23:15:00Z,0,18.4,0.969,87.79,0.07,15,15,679
ET8,S2,2022-06-05T23:30:00Z,0,18.8,0.954,87.78,0.1,15,15,668
ET8,S2,2022-06-05T23:45:00Z,0,19.1,0.932,87.76,0.15,15,15,655
ET8,S2,2022-06-06T00:00:00Z,0,19.3,0.924,87.75,0.17,15,15,642
ET8,S2,2022-06-06T00:15:00Z,0,19.3,0.921,87.75,0.18,15,15,628
ET8,S2,2022-06-06T00:30:00Z,0,19.4,0.918,87.74,0.19,15,15,616
ET8,S2,2022-06-06T00:45:00Z,0,19.2,0.93,87.73,0.15,15,15,608
ET8,S2,2022-06-06T01:00:00Z,0,19,0.94,87.72,0.13,15,15,602
ET8,S2,2022-06-06T01:15:00Z,0,19,0.948,87.71,0.11,15,15,596
ET8,S2,2022-06-06T01:30:00Z,0,18.9,0.95,87.69,0.11,15,15,591
ET8,S2,2022-06-06T01:45:00Z,0,18.8,0.947,87.68,0.12,15,15,585
ET8,S2,2022-06-06T02:00:00Z,0,19,0.927,87.68,0.16,15,15,575
ET8,S2,2022-06-06T02:15:00Z,0,19.4,0.895,87.67,0.24,15,15,562
ET8,S2,2022-06-06T02:30:00Z,0,18.9,0.93,87.68,0.15,15,15,557
ET8,S2,2022-06-06T02:45:00Z,0,18.3,0.957,87.7,0.09,15,15,554
ET8,S2,2022-06-06T03:00:00Z,0,18.4,0.953,87.69,0.1,15,15,548
ET8,S2,2022-06-06T03:15:00Z,0,18.5,0.95,87.69,0.11,15,15,542
ET8,S2,2022-06-06T03:30:00Z,0,18.9,0.93,87.7,0.15,15,15,534
ET8,S2,2022-06-06T03:45:00Z,0,19.1,0.916,87.7,0.18,15,15,529
ET8,S2,2022-06-06T04:00:00Z,0,18.6,0.937,87.7,0.13,15,15,527
ET8,S2,2022-06-06T04:15:00Z,0,18.2,0.957,87.71,0.09,15,15,523
ET8,S2,2022-06-06T04:30:00Z,0,18.8,0.933,87.72,0.15,15,15,516
ET8,S2,2022-06-06T04:45:00Z,0,19,0.923,87.72,0.17,15,15,512
ET8,S2,2022-06-06T05:00:00Z,0,18.3,0.958,87.73,0.09,15,15,509
ET8,S2,2022-06-06T05:15:00Z,0,18.6,0.939,87.75,0.13,15,15,503
ET8,S2,2022-06-06T05:30:00Z,2.2,18.6,0.95,87.76,0.11,15,15,498
ET8,S2,2022-06-06T05:45:00Z,20,18.5,0.951,87.78,0.1,15,15,494
ET8,S2,2022-06-06T06:00:00Z,34.8,18.8,0.943,87.79,0.12,15,15,489
ET8,S2,2022-06-06T06:15:00Z,58.2,18.9,0.945,87.81,0.12,15,15,486
ET8,S2,2022-06-06T06:30:00Z,75.6,19.2,0.937,87.82,0.14,15,15,483
ET8,S2,2022-06-06T06:45:00Z,122.1,19.4,0.936,87.83,0.14,15,15,480
ET8,S2,2022-06-06T07:00:00Z,118.8,20.1,0.941,87.84,0.14,15,15,477
ET8,S2,2022-06-06T07:15:00Z,228.5,20.7,0.93,87.84,0.17,15,15,472
ET8,S2,2022-06-06T07:30:00Z,230.7,20.9,0.921,87.84,0.2,15,15,467
ET8,S2,2022-06-06T07:45:00Z,321.7,21.7,0.921,87.85,0.2,15,15,462
ET8,S2,2022-06-06T08:00:00Z,191.9,22.2,0.876,87.87,0.33,15,2,456
ET8,S2,2022-06-06T08:15:00Z,68.5,21.6,0.904,87.89,0.25,15,0,454
ET8,S2,2022-06-06T08:30:00Z,85.3,20.9,0.931,87.89,0.17,15,0,452
ET8,S2,2022-06-06T08:45:00Z,73.8,20.7,0.939,87.92,0.15,15,0,451
ET8,S2,2022-06-06T09:00:00Z,135.5,20.3,0.951,87.93,0.12,5,0,448
ET8,S2,2022-06-06T09:15:00Z,145.9,21,0.94,87.93,0.15,0,0,446
ET8,S2,2022-06-06T09:30:00Z,115.7,21.1,0.921,87.92,0.2,0,0,446
ET8,S2,2022-06-06T09:45:00Z,104.4,21,0.92,87.91,0.2,0,0,446
ET8,S2,2022-06-06T10:00:00Z,81.5,20.9,0.934,87.91,0.16,0,0,448
ET8,S2,2022-06-06T10:15:00Z,100.7,20.6,0.956,87.91,0.11,3,0,449
ET8,S2,2022-06-06T10:30:00Z,157.3,20.9,0.953,87.89,0.12,0,0,448
ET8,S2,2022-06-06T10:45:00Z,103.3,21.4,0.933,87.87,0.17,0,0,446
ET8,S2,2022-06-06T11:00:00Z,23.8,20.9,0.942,87.87,0.14,6,6,610
ET8,S2,2022-06-06T11:15:00Z,50.2,19.8,0.982,87.86,0.04,15,15,990
ET8,S2,2022-06-06T11:30:00Z,124.7,19.6,0.996,87.85,0.01,15,15,1011
ET8,S2,2022-06-06T11:45:00Z,184.6,19.6,1,87.83,0,15,15,1002
ET8,S2,2022-06-06T12:00:00Z,243.5,20.4,0.997,87.82,0.01,15,15,991
ET8,S2,2022-06-06T12:15:00Z,241.7,21.4,0.99,87.8,0.03,15,15,979
ET8,S2,2022-06-06T12:30:00Z,323.5,21.7,0.955,87.78,0.12,15,15,879
ET8,S2,2022-06-06T12:45:00Z,206,21.8,0.952,87.77,0.13,15,15,859
ET8,S2,2022-06-06T13:00:00Z,99.6,21.6,0.952,87.75,0.12,15,15,849
ET8,S2,2022-06-06T13:15:00Z,76.5,20.7,0.951,87.75,0.12,15,15,839
ET8,S2,2022-06-06T13:30:00Z,104.7,20.5,0.942,87.72,0.14,15,15,824
ET8,S2,2022-06-06T13:45:00Z,89.2,20.6,0.93,87.7,0.17,15,15,809
ET8,S2,2022-06-06T14:00:00Z,80.6,20.6,0.923,87.69,0.19,15,15,799
ET8,S2,2022-06-06T14:15:00Z,40.3,20.4,0.931,87.69,0.17,15,15,793
ET8,S2,2022-06-06T14:30:00Z,52.7,20,0.943,87.67,0.13,15,15,904
ET8,S2,2022-06-06T14:45:00Z,50.5,19.7,0.944,87.66,0.13,15,15,743
