Tree,Station,Timestamp,MC1_Port1_Wm2SolarRadiation,MC1_Port3_degreeCAirTemperature,MC1_Port3_RHRelativeHumidity,MC1_Port3_kPaAtmosphericPressure,MC1_Port3_kPaVPD,MC1_Port4_minLeafWetness,MC1_Port4_minLeafWetnesshigh,MC1_Port4_WetnessLevel,MC1_Port2_degreesWindDirection,MC1_Port2_msWindSpeed,MC1_Port2_msGustSpeed,MC1_Port2_degreeCAnemometerTemp,MC1_Port2_degreesXaxisLevel,MC1_Port2_degreesYaxisLevel
ET1,S4,2022-07-12T23:15:00Z,0,19.3,0.906,88.19,0.21,0,0,450,219,0.43,1.11,19.2,-1.2,-2.4
ET1,S4,2022-07-12T23:30:00Z,0,19.5,0.899,88.18,0.23,0,0,450,198,0.65,1.09,19.4,-1.2,-2.3
ET1,S4,2022-07-12T23:45:00Z,0,19.6,0.899,88.16,0.23,0,0,450,195,0.88,2.41,19.5,-1.1,-2.4
ET1,S4,2022-07-13T00:00:00Z,0,19.6,0.902,88.15,0.22,0,0,450,196,0.9,2.21,19.6,-1.1,-2.4
ET1,S4,2022-07-13T00:15:00Z,0,19.4,0.915,88.15,0.19,0,0,450,204,0.49,1.87,19.2,-1.1,-2.4
ET1,S4,2022-07-13T00:30:00Z,0,18.6,0.957,88.13,0.09,15,0,458,207,0.6,1.03,18.6,-1.3,-2.4
ET1,S4,2022-07-13T00:45:00Z,0,18.3,0.967,88.12,0.07,15,0,456,197,0.97,1.28,18.6,-1.2,-2.4
ET1,S4,2022-07-13T01:00:00Z,0,18.3,0.97,88.09,0.06,15,0,455,199,0.71,1.14,18.3,-1.3,-2.3
ET1,S4,2022-07-13T01:15:00Z,0,18.1,0.981,88.07,0.04,15,11,625,180,0.62,1.24,18.2,-1.2,-2.3
ET1,S4,2022-07-13T01:30:00Z,0,18.1,0.983,88.05,0.03,15,15,616,187,0.76,1.84,18.2,-1.2,-2.3
ET1,S4,2022-07-13T01:45:00Z,0,18.2,0.983,88.05,0.04,15,15,593,215,0.49,1.42,18.2,-1.2,-2.4
ET1,S4,2022-07-13T02:00:00Z,0,18.3,0.976,88.05,0.05,15,15,622,205,0.75,1.5,18.3,-1.2,-2.3
ET1,S4,2022-07-13T02:15:00Z,0,18.3,0.975,88.05,0.05,15,15,597,193,0.71,1.98,18.2,-1.2,-2.3
ET1,S4,2022-07-13T02:30:00Z,0,18.3,0.972,88.05,0.06,15,15,572,202,0.6,2.53,18.2,-1.2,-2.3
ET1,S4,2022-07-13T02:45:00Z,0,18.3,0.971,88.04,0.06,15,15,531,185,1.24,2.62,18.3,-1.2,-2.4
ET1,S4,2022-07-13T03:00:00Z,0,18.3,0.97,88.04,0.06,15,15,517,165,0.61,1.88,18.1,-1.2,-2.4
ET1,S4,2022-07-13T03:15:00Z,0,18.1,0.976,88.03,0.05,15,15,502,211,0.7,1.57,18.2,-1.2,-2.3
ET1,S4,2022-07-13T03:30:00Z,0,18.2,0.967,88.02,0.07,15,15,490,191,0.93,1.5,18.2,-1.2,-2.4
ET1,S4,2022-07-13T03:45:00Z,0,18.1,0.973,88.02,0.06,15,15,483,204,0.94,1.53,18,-1.2,-2.3
ET1,S4,2022-07-13T04:00:00Z,0,18.2,0.969,88.03,0.07,15,15,473,176,1.04,2.18,18.2,-1.2,-2.3
ET1,S4,2022-07-13T04:15:00Z,0,18.2,0.97,88.03,0.06,15,15,466,160,1.26,2.57,18.1,-1.2,-2.4
ET1,S4,2022-07-13T04:30:00Z,0,18.6,0.949,88.02,0.11,15,15,470,165,0.94,1.67,18.4,-1.2,-2.4
ET1,S4,2022-07-13T04:45:00Z,0,18.1,0.974,88.01,0.05,15,15,461,178,0.78,1.75,18.1,-1.2,-2.3
ET1,S4,2022-07-13T05:00:00Z,0,18.4,0.961,88.01,0.08,15,8,459,157,1.28,2.26,18.4,-1.2,-2.3
ET1,S4,2022-07-13T05:15:00Z,0,18.8,0.942,88.01,0.13,15,0,450,160,1.09,2.99,18.7,-1.2,-2.3
ET1,S4,2022-07-13T05:30:00Z,0,18.7,0.948,88.03,0.11,15,0,450,174,0.5,1.38,18.5,-1.2,-2.3
ET1,S4,2022-07-13T05:45:00Z,2.4,18.7,0.952,88.04,0.1,15,0,450,186,0.5,1.56,18.6,-1.2,-2.3
ET1,S4,2022-07-13T06:00:00Z,22.2,18.7,0.951,88.06,0.11,15,0,450,95,1.02,2.85,18.6,-1.3,-2.3
ET1,S4,2022-07-13T06:15:00Z,15,18.6,0.959,88.07,0.09,15,0,450,81,1.02,3.63,18.6,-1.3,-2.3
ET1,S4,2022-07-13T06:30:00Z,22.7,18.5,0.978,88.08,0.05,15,0,451,106,1.21,2.9,18.5,-1.3,-2.3
ET1,S4,2022-07-13T06:45:00Z,32.2,18.6,0.986,88.1,0.03,15,0,451,100,2.37,4.12,18.6,-1.3,-2.1
ET1,S4,2022-07-13T07:00:00Z,35,18.8,0.989,88.11,0.02,15,0,451,103,2.58,4.93,18.7,-1.2,-2.2
ET1,S4,2022-07-13T07:15:00Z,54.7,18.7,0.994,88.12,0.01,15,0,450,98,1.79,4.37,18.7,-1.4,-2.2
ET1,S4,2022-07-13T07:30:00Z,119.6,19.1,0.988,88.13,0.03,13,0,450,77,1.52,3.28,19.1,-1.4,-2.3
ET1,S4,2022-07-13T07:45:00Z,131.5,19.9,0.964,88.11,0.08,2,0,449,350,0.72,1.73,20,-1.2,-2.4
ET1,S4,2022-07-13T08:00:00Z,124.1,20.1,0.949,88.13,0.12,0,0,450,5,1.38,3.5,20.2,-1.3,-2.4
ET1,S4,2022-07-13T08:15:00Z,134.2,20.1,0.948,88.14,0.12,0,0,449,92,2.33,5.73,20.1,-1.3,-2.3
ET1,S4,2022-07-13T08:30:00Z,139.7,20.2,0.944,88.15,0.13,0,0,449,81,2.69,5.83,20.1,-1.3,-2.3
ET1,S4,2022-07-13T08:45:00Z,210.6,20.6,0.935,88.17,0.16,0,0,449,105,2.42,9.25,20.6,-1.2,-2.3
ET1,S4,2022-07-13T09:00:00Z,498.6,20.9,0.918,88.19,0.2,0,0,449,78,2.15,6.45,20.7,-1.2,-2.3
ET1,S4,2022-07-13T09:15:00Z,387.3,21.3,0.895,88.19,0.27,0,0,447,91,2.42,5.61,21.2,-1.3,-2.3
ET1,S4,2022-07-13T09:30:00Z,260.2,22.2,0.867,88.2,0.35,0,0,447,84,2.19,5.18,21.8,-1.2,-2.5
ET1,S4,2022-07-13T09:45:00Z,202,22,0.883,88.19,0.31,0,0,448,103,2.26,5.03,21.6,-1.2,-2.4
ET1,S4,2022-07-13T10:00:00Z,179.1,21.8,0.897,88.18,0.27,0,0,448,97,2.32,5.26,21.8,-1.3,-2.5
ET1,S4,2022-07-13T10:15:00Z,248.3,21.6,0.913,88.17,0.22,0,0,448,349,1.62,4.74,21.6,-1.3,-2.5
ET1,S4,2022-07-13T10:30:00Z,234,21.9,0.912,88.18,0.23,0,0,448,5,1.48,3.44,22,-1.3,-2.5
ET1,S4,2022-07-13T10:45:00Z,257.6,21.7,0.911,88.18,0.23,0,0,448,8,1.62,3.96,21.8,-1.3,-2.5
ET1,S4,2022-07-13T11:00:00Z,299,22.5,0.882,88.17,0.32,0,0,447,83,0.78,2.17,22.7,-1.1,-2.5
ET1,S4,2022-07-13T11:15:00Z,277.6,22.9,0.856,88.16,0.4,0,0,447,354,1.04,2.68,22.9,-1.1,-2.5
ET1,S4,2022-07-13T11:30:00Z,209.5,22.3,0.901,88.14,0.27,0,0,448,356,1.62,3.58,22.4,-1.3,-2.5
ET1,S4,2022-07-13T11:45:00Z,123,20.9,0.969,88.14,0.08,0,0,449,3,3.58,6.04,20.8,-1.8,-2.4
ET1,S4,2022-07-13T12:00:00Z,109.3,20,1,88.13,0,10,5,529,16,2.05,6.24,20.2,-1.5,-2.4
ET1,S4,2022-07-13T12:15:00Z,116.5,20.3,0.999,88.12,0,15,15,597,12,1.49,3.76,20.3,-1.4,-2.5
ET1,S4,2022-07-13T12:30:00Z,93.6,19.8,0.997,88.11,0.01,15,15,542,355,2.46,5.21,19.9,-1.6,-2.3
ET1,S4,2022-07-13T12:45:00Z,103.8,20,0.975,88.1,0.06,15,15,503,1,2.73,5.7,20,-1.8,-2.5
ET1,S4,2022-07-13T13:00:00Z,83.9,20.2,0.969,88.07,0.07,15,15,715,348,0.92,3.47,20.2,-1.3,-2.4
ET1,S4,2022-07-13T13:15:00Z,46.3,20.1,0.977,88.05,0.05,15,15,596,2,1.55,4.92,20.1,-1.2,-2.5
ET1,S4,2022-07-13T13:30:00Z,34.8,19.9,0.997,88.03,0.01,15,15,570,0,1.4,4.2,19.9,-1.3,-2.3
ET1,S4,2022-07-13T13:45:00Z,58.2,19.7,1,88.03,0,15,15,498,357,1.84,4.09,19.8,-1.4,-2.3
ET1,S4,2022-07-13T14:00:00Z,41.7,19.7,1,88.03,0,15,15,483,348,1.37,3.35,19.8,-1.3,-2.4
ET1,S4,2022-07-13T14:15:00Z,47.6,19.8,1,88.02,0,15,15,585,354,1.83,6.64,19.8,-1.3,-2.4
ET1,S4,2022-07-13T14:30:00Z,15.7,19.2,1,88.04,0,15,15,931,355,2.06,4.8,19.2,-1.6,-2.3
ET1,S4,2022-07-13T14:45:00Z,4.4,19,1,88.04,0,15,15,730,158,1.38,4.64,18.6,-0.8,-1.8
ET1,S4,2022-07-13T15:00:00Z,0.4,18.5,1,88.04,0,15,15,905,169,0.99,2.42,18.1,-0.8,-1.8
ET1,S4,2022-07-13T15:15:00Z,0,18.4,1,88.03,0,15,15,861,162,1.08,3.07,18.1,-0.8,-1.8
ET1,S4,2022-07-13T15:30:00Z,0,18.4,1.001,88.02,0,15,15,912,170,0.98,3.82,18,-0.9,-1.7
ET1,S4,2022-07-13T15:45:00Z,0.9,18.4,1,88,0,15,15,785,184,0.94,2.39,18.1,-0.8,-1.7
ET1,S4,2022-07-13T16:00:00Z,5.3,18.5,1,88.02,0,15,15,662,165,0.84,2.36,18.1,-0.9,-1.7
ET1,S4,2022-07-13T16:15:00Z,8.4,18.8,0.985,88.02,0.03,15,15,587,184,1.02,1.67,17.9,-0.8,-1.9
ET1,S4,2022-07-13T16:30:00Z,4.4,18.8,0.99,88.06,0.02,15,15,733,165,0.67,1.39,18.4,-0.9,-1.8
ET1,S4,2022-07-13T16:45:00Z,0,18.6,0.998,88.08,0,15,15,704,181,0.69,1.35,18.5,-0.9,-1.7
ET1,S4,2022-07-13T17:00:00Z,0,18.7,0.994,88.09,0.01,15,15,806,183,1.05,2.24,18.4,-0.8,-1.9
ET1,S4,2022-07-13T17:15:00Z,0,18.8,0.988,88.08,0.03,15,15,703,189,1.03,2,18.7,-0.8,-1.8
ET1,S4,2022-07-13T17:30:00Z,0,18.7,0.99,88.11,0.02,15,15,776,181,0.83,2.21,18.5,-0.9,-1.8
ET1,S4,2022-07-13T17:45:00Z,0,18.5,1,88.13,0,15,15,739,154,0.72,1.64,18.4,-0.8,-1.8
ET1,S4,2022-07-13T18:00:00Z,0,18.6,0.987,88.14,0.03,15,15,720,183,0.99,2.27,18.6,-0.7,-1.7
ET1,S4,2022-07-13T18:15:00Z,0,18.5,0.99,88.15,0.02,15,15,729,173,0.84,1.7,18.3,-0.8,-1.8
ET1,S4,2022-07-13T18:30:00Z,0,18.3,0.995,88.15,0.01,15,15,659,197,0.46,1.06,18.1,-0.9,-1.7
ET1,S4,2022-07-13T18:45:00Z,0,18,1,88.14,0,15,15,660,198,0.49,0.82,18,-0.8,-1.8
ET1,S4,2022-07-13T19:00:00Z,0,18.2,0.988,88.13,0.02,15,15,610,198,0.69,1.29,18,-0.8,-1.8
ET1,S4,2022-07-13T19:15:00Z,0,18,0.995,88.13,0.01,15,15,564,201,0.44,1.18,17.8,-0.8,-1.8
ET1,S4,2022-07-13T19:30:00Z,0,17.8,1,88.12,0,15,15,636,202,0.35,0.81,17.6,-0.9,-1.9
ET1,S4,2022-07-13T19:45:00Z,0,17.8,1,88.11,0,15,15,587,120,0.43,0.98,17.8,-0.9,-1.8
ET1,S4,2022-07-13T20:00:00Z,0,17.8,0.991,88.13,0.02,15,15,516,168,0.61,1.63,17.8,-1,-1.9
ET1,S4,2022-07-13T20:15:00Z,0,17.8,0.989,88.15,0.02,15,15,485,158,0.96,2.15,17.6,-0.9,-1.9
ET1,S4,2022-07-13T20:30:00Z,0,18,0.977,88.18,0.05,15,15,478,149,0.79,2.4,17.9,-1,-1.9
ET1,S4,2022-07-13T20:45:00Z,0,18.2,0.983,88.21,0.04,15,15,470,150,0.97,1.92,18,-0.9,-1.9
ET1,S4,2022-07-13T21:00:00Z,0,18.3,0.987,88.22,0.03,15,15,464,156,0.96,2.63,18.1,-1,-1.9
ET1,S4,2022-07-13T21:15:00Z,0,18.3,0.988,88.24,0.03,15,15,462,182,0.96,2.18,18.2,-1,-2
ET1,S4,2022-07-13T21:30:00Z,0,18.5,0.982,88.26,0.04,15,15,461,167,1.14,2.25,18.3,-1,-2
ET1,S4,2022-07-13T21:45:00Z,0,18.4,0.98,88.28,0.04,15,7,460,181,1.21,2.11,18.2,-1.1,-2
ET1,S4,2022-07-13T22:00:00Z,0,18.2,0.991,88.3,0.02,15,0,459,187,1.14,1.73,18.1,-1,-2.1
ET1,S4,2022-07-13T22:15:00Z,0,18.1,0.982,88.31,0.04,15,0,458,179,1.18,2.62,18,-1,-2
ET1,S4,2022-07-13T22:30:00Z,0,18,0.977,88.29,0.05,15,0,457,158,1.19,2.03,18,-1.1,-2
ET1,S4,2022-07-13T22:45:00Z,0,17.8,0.986,88.28,0.03,15,0,456,188,0.94,1.73,17.7,-1,-2
ET1,S4,2022-07-13T23:00:00Z,0,18,0.977,88.27,0.05,15,4,456,167,1.41,3.19,18,-1,-2.1
ET1,S4,2022-07-13T23:15:00Z,0,18.4,0.955,88.26,0.1,15,15,470,180,1.48,2.91,18.3,-1,-2.1
ET1,S4,2022-07-13T23:30:00Z,0,18.3,0.95,88.25,0.1,15,15,465,189,1.39,3.27,18.3,-1,-2.2
ET1,S4,2022-07-13T23:45:00Z,0,19,0.919,88.24,0.18,15,12,459,190,1.38,2.63,18.9,-1,-2.2
ET1,S4,2022-07-14T00:00:00Z,0,19,0.933,88.22,0.15,15,0,455,193,0.94,2.04,18.9,-1.1,-2.2
ET1,S4,2022-07-14T00:15:00Z,0,19,0.943,88.2,0.13,15,0,454,199,0.74,1.69,18.7,-1.1,-2.2
ET1,S4,2022-07-14T00:30:00Z,0,18.5,0.964,88.17,0.08,15,0,454,198,0.56,2.1,18.4,-1.1,-2.2
ET1,S4,2022-07-14T00:45:00Z,0,18.4,0.959,88.14,0.09,15,0,454,158,1.32,3.39,18.3,-1.1,-2.2
ET1,S4,2022-07-14T01:00:00Z,0,18.3,0.963,88.14,0.08,15,0,454,201,0.83,1.68,18.4,-1.1,-2.2
ET1,S4,2022-07-14T01:15:00Z,0,18.2,0.966,88.14,0.07,15,0,454,193,0.74,1.28,18.2,-1.1,-2.3
ET1,S4,2022-07-14T01:30:00Z,0,18.4,0.96,88.13,0.09,15,0,454,174,0.53,1.3,18.3,-1.2,-2.2
ET1,S4,2022-07-14T01:45:00Z,0,18.6,0.956,88.1,0.09,15,0,454,203,0.79,1.29,18.5,-1.2,-2.2
ET1,S4,2022-07-14T02:00:00Z,0,18.3,0.973,88.08,0.06,15,0,454,193,0.76,1.28,18,-1.2,-2.2
ET1,S4,2022-07-14T02:15:00Z,0,18,0.993,88.06,0.01,15,0,454,206,0.83,1.87,18,-1.3,-2.2
ET1,S4,2022-07-14T02:30:00Z,0,17.9,0.996,88.05,0.01,15,0,454,196,0.73,1.85,17.9,-1.1,-2.2
ET1,S4,2022-07-14T02:45:00Z,0,17.8,0.997,88.06,0.01,15,0,454,202,0.67,1.59,17.8,-1.1,-2.2
ET1,S4,2022-07-14T03:00:00Z,0,18.2,0.972,88.05,0.06,15,0,454,152,1.14,2.05,18.2,-1.1,-2.2
ET1,S4,2022-07-14T03:15:00Z,0,18.3,0.967,88.04,0.07,15,0,454,170,0.94,2.24,18.2,-1.1,-2.3
ET1,S4,2022-07-14T03:30:00Z,0,18.1,0.962,88.03,0.08,15,0,453,154,1.23,2.24,17.9,-1.1,-2.2
ET1,S4,2022-07-14T03:45:00Z,0,17.8,0.965,88.04,0.07,15,0,453,185,1.35,3.35,17.8,-1,-2.2
ET1,S4,2022-07-14T04:00:00Z,0,17.9,0.961,88.04,0.08,15,0,453,201,1.88,3.43,18,-1,-2.4
ET1,S4,2022-07-14T04:15:00Z,0,17.9,0.953,88.04,0.1,15,0,453,185,1.51,3.2,17.9,-1,-2.3
ET1,S4,2022-07-14T04:30:00Z,0,17.6,0.957,88.04,0.09,15,0,453,174,0.94,2.57,17.4,-1.1,-2.3
ET1,S4,2022-07-14T04:45:00Z,0,17.1,0.977,88.06,0.05,15,0,453,190,0.81,1.98,17.2,-1.2,-2.2
ET1,S4,2022-07-14T05:00:00Z,0,17.1,0.972,88.1,0.05,15,0,453,153,1.27,3.41,17.2,-1.2,-2.2
ET1,S4,2022-07-14T05:15:00Z,0,17.8,0.939,88.11,0.12,15,0,452,175,0.86,2.64,17.6,-1.2,-2.3
ET1,S4,2022-07-14T05:30:00Z,0,17.2,0.967,88.13,0.06,15,0,452,198,0.65,1.56,17.1,-1.2,-2.3
ET1,S4,2022-07-14T05:45:00Z,0.7,18,0.956,88.14,0.09,15,0,452,181,1,2.32,18,-1.2,-2.3
ET1,S4,2022-07-14T06:00:00Z,6,18.4,0.954,88.15,0.1,15,0,452,183,1,2.52,18.2,-1.3,-2.3
ET1,S4,2022-07-14T06:15:00Z,12.1,18.3,0.962,88.17,0.08,15,0,452,137,1.41,4.52,18.3,-1.2,-2.2
ET1,S4,2022-07-14T06:30:00Z,54.6,18.7,0.954,88.19,0.1,15,0,451,145,0.76,1.81,18.7,-1.2,-2.3
ET1,S4,2022-07-14T06:45:00Z,77.1,19.3,0.943,88.19,0.13,10,0,450,75,0.47,1.18,19.1,-1.3,-2.3
ET1,S4,2022-07-14T07:00:00Z,108.6,19.4,0.935,88.19,0.15,13,0,450,71,0.93,1.93,19.2,-1.2,-2.3
ET1,S4,2022-07-14T07:15:00Z,125.6,19.6,0.937,88.2,0.14,10,0,449,54,0.99,3.27,19.5,-1.2,-2.4
ET1,S4,2022-07-14T07:30:00Z,91.7,19.3,0.93,88.22,0.16,0,0,450,106,2.67,5.19,19.2,-1.1,-2.3
ET1,S4,2022-07-14T07:45:00Z,94.1,19.1,0.95,88.24,0.11,2,0,450,98,1.95,3.75,19,-1.2,-2.4
ET1,S4,2022-07-14T08:00:00Z,106.9,19,0.961,88.26,0.09,14,0,450,103,2.85,5.58,18.9,-1.2,-2.3
ET1,S4,2022-07-14T08:15:00Z,158.8,19.3,0.959,88.27,0.09,4,0,450,81,3.11,5.24,19.2,-1.3,-2.2
ET1,S4,2022-07-14T08:30:00Z,233.8,19.7,0.939,88.28,0.14,0,0,449,98,2.68,5.59,19.6,-1.4,-2.2
ET1,S4,2022-07-14T08:45:00Z,245.4,20.5,0.93,88.29,0.17,0,0,448,85,1.33,3.26,20.4,-1.2,-2.5
ET1,S4,2022-07-14T09:00:00Z,370.4,21,0.91,88.29,0.22,0,0,448,105,2.12,5.56,20.5,-1.1,-2.4
ET1,S4,2022-07-14T09:15:00Z,223.2,20.5,0.914,88.3,0.21,0,0,447,98,3.83,6.85,20.3,-1.2,-2
ET1,S4,2022-07-14T09:30:00Z,205.6,20.8,0.914,88.3,0.21,0,0,449,98,3.36,6.6,20.6,-1.3,-2.3
ET1,S4,2022-07-14T09:45:00Z,185.5,20.6,0.924,88.32,0.18,0,0,449,82,2.86,5.33,20.4,-1.4,-2.3
ET1,S4,2022-07-14T10:00:00Z,167,20.6,0.938,88.32,0.15,0,0,449,75,2.15,6.67,20.5,-1.2,-2.4
ET1,S4,2022-07-14T10:15:00Z,119.4,20.2,0.963,88.32,0.09,0,0,449,37,1.63,4.22,20.2,-1.2,-2.5
ET1,S4,2022-07-14T10:30:00Z,145.4,20.2,0.967,88.31,0.08,0,0,449,72,1.84,7.49,20.2,-1.4,-2.4
ET1,S4,2022-07-14T10:45:00Z,202.9,20.7,0.943,88.31,0.14,0,0,449,85,2.87,6.71,20.5,-1.3,-2.3
ET1,S4,2022-07-14T11:00:00Z,193,20.6,0.936,88.31,0.16,0,0,449,85,4.1,8.15,20.4,-1.5,-1.8
ET1,S4,2022-07-14T11:15:00Z,140.1,20.4,0.944,88.29,0.13,0,0,449,87,3.83,7.27,20.3,-1.4,-2
ET1,S4,2022-07-14T11:30:00Z,119.4,20.2,0.958,88.29,0.1,0,0,449,88,2.94,7.18,20.1,-1.2,-2.2
ET1,S4,2022-07-14T11:45:00Z,271.4,20.4,0.957,88.27,0.1,0,0,449,91,3.65,7.86,20.3,-1.1,-2.2
ET1,S4,2022-07-14T12:00:00Z,337.1,20.8,0.937,88.24,0.15,0,0,448,92,4.1,8.92,20.7,-1.5,-1.9
ET1,S4,2022-07-14T12:15:00Z,357.8,21.2,0.919,88.23,0.21,0,0,448,80,3.89,8.03,21.1,-1.4,-2.2
ET1,S4,2022-07-14T12:30:00Z,240.6,21.4,0.923,88.2,0.2,0,0,448,93,2.6,5.78,21.4,-1.4,-2.2
ET1,S4,2022-07-14T12:45:00Z,175.4,21.6,0.916,88.19,0.22,0,0,448,29,1.89,6.2,21.5,-1.3,-2.5
ET1,S4,2022-07-14T13:00:00Z,219.9,21.3,0.92,88.18,0.2,0,0,448,9,2.32,6.17,21.3,-1.4,-2.5
ET1,S4,2022-07-14T13:15:00Z,178.2,21.5,0.903,88.18,0.25,0,0,448,70,2.77,7.3,21.4,-1.4,-2.3
ET1,S4,2022-07-14T13:30:00Z,187,21.6,0.903,88.16,0.25,0,0,448,90,2.6,7.75,21.5,-1.2,-2.3
