Tree,Station,Timestamp,MC1_Port2_Wm2SolarRadiation,MC1_Port5_degreeCAirTemperature,MC1_Port5_RHRelativeHumidity,MC1_Port5_kPaAtmosphericPressure,MC1_Port5_kPaVPD,MC1_Port6_minLeafWetness,MC1_Port6_minLeafWetnesshigh,MC1_Port6_WetnessLevel
FB4,S2,2022-06-15T12:30:00Z,85,19.6,0.911,85.82,0.2,0,0,442
FB4,S2,2022-06-15T12:45:00Z,95.4,19.8,0.894,85.8,0.24,0,0,442
FB4,S2,2022-06-15T13:00:00Z,67.6,19.8,0.88,85.79,0.28,0,0,442
FB4,S2,2022-06-15T13:15:00Z,71,19.8,0.888,85.78,0.26,0,0,443
FB4,S2,2022-06-15T13:30:00Z,89.7,19.8,0.87,85.76,0.3,0,0,442
FB4,S2,2022-06-15T13:45:00Z,41.9,19.3,0.891,85.75,0.24,0,0,442
FB4,S2,2022-06-15T14:00:00Z,44.5,19.1,0.9,85.75,0.22,0,0,442
FB4,S2,2022-06-15T14:15:00Z,39.2,19.1,0.902,85.75,0.22,0,0,442
FB4,S2,2022-06-15T14:30:00Z,15.7,18.7,0.915,85.75,0.18,0,0,449
FB4,S2,2022-06-15T14:45:00Z,14.6,18.2,0.944,85.75,0.12,10,5,577
FB4,S2,2022-06-15T15:00:00Z,26,17.9,0.967,85.72,0.07,15,15,547
FB4,S2,2022-06-15T15:15:00Z,19,17.7,0.977,85.72,0.05,15,15,556
FB4,S2,2022-06-15T15:30:00Z,18.9,17.7,0.981,85.72,0.04,15,15,551
FB4,S2,2022-06-15T15:45:00Z,12.5,17.7,0.981,85.74,0.04,15,15,595
FB4,S2,2022-06-15T16:00:00Z,12.6,17.5,0.988,85.73,0.02,15,15,643
FB4,S2,2022-06-15T16:15:00Z,14.1,17.2,0.993,85.72,0.01,15,15,605
FB4,S2,2022-06-15T16:30:00Z,12.6,17.1,1,85.73,0,15,15,636
FB4,S2,2022-06-15T16:45:00Z,9.9,17.2,0.999,85.75,0,15,15,637
FB4,S2,2022-06-15T17:00:00Z,3.7,17.1,1,85.77,0,15,15,628
FB4,S2,2022-06-15T17:15:00Z,0,17.1,1,85.77,0,15,15,641
FB4,S2,2022-06-15T17:30:00Z,0,17,0.999,85.77,0,15,15,639
FB4,S2,2022-06-15T17:45:00Z,0,16.9,0.999,85.78,0,15,15,627
FB4,S2,2022-06-15T18:00:00Z,0,17,0.999,85.8,0,15,15,615
FB4,S2,2022-06-15T18:15:00Z,0,17.3,0.998,85.8,0,15,15,611
FB4,S2,2022-06-15T18:30:00Z,0,17.1,1,85.82,0,15,15,611
FB4,S2,2022-06-15T18:45:00Z,0,17,1,85.84,0,15,15,610
FB4,S2,2022-06-15T19:00:00Z,0,17,1,85.86,0,15,15,609
FB4,S2,2022-06-15T19:15:00Z,0,16.9,0.999,85.89,0,15,15,608
FB4,S2,2022-06-15T19:30:00Z,0,16.9,0.999,85.89,0,15,15,607
FB4,S2,2022-06-15T19:45:00Z,0,16.8,1,85.9,0,15,15,624
FB4,S2,2022-06-15T20:00:00Z,0,16.8,1,85.92,0,15,15,668
FB4,S2,2022-06-15T20:15:00Z,0,16.8,0.999,85.93,0,15,15,697
FB4,S2,2022-06-15T20:30:00Z,0,16.8,1,85.94,0,15,15,700
FB4,S2,2022-06-15T20:45:00Z,0,16.8,1,85.94,0,15,15,589
FB4,S2,2022-06-15T21:00:00Z,0,16.7,1,85.96,0,15,15,867
FB4,S2,2022-06-15T21:15:00Z,0,16.7,1.001,85.97,0,15,15,701
FB4,S2,2022-06-15T21:30:00Z,0,16.7,1,85.98,0,15,15,713
FB4,S2,2022-06-15T21:45:00Z,0,16.6,1,85.99,0,15,15,768
FB4,S2,2022-06-15T22:00:00Z,0,16.6,1.001,86,0,15,15,807
FB4,S2,2022-06-15T22:15:00Z,0,16.6,1,86.01,0,15,15,863
FB4,S2,2022-06-15T22:30:00Z,0,16.5,1,86,0,15,15,896
FB4,S2,2022-06-15T22:45:00Z,0,16.3,1,86,0,15,15,860
FB4,S2,2022-06-15T23:00:00Z,0,16.1,1,85.99,0,15,15,894
FB4,S2,2022-06-15T23:15:00Z,0,16.2,0.998,85.97,0,15,15,814
FB4,S2,2022-06-15T23:30:00Z,0,16.1,1,85.96,0,15,15,866
FB4,S2,2022-06-15T23:45:00Z,0,16.1,1,85.95,0,15,15,768
FB4,S2,2022-06-16T00:00:00Z,0,16.1,1.001,85.95,0,15,15,874
FB4,S2,2022-06-16T00:15:00Z,0,16.1,1,85.94,0,15,15,843
FB4,S2,2022-06-16T00:30:00Z,0,16.2,1,85.93,0,15,15,809
FB4,S2,2022-06-16T00:45:00Z,0,16.2,1,85.92,0,15,15,824
FB4,S2,2022-06-16T01:00:00Z,0,15.9,1,85.92,0,15,15,777
FB4,S2,2022-06-16T01:15:00Z,0,15.9,1.001,85.91,0,15,15,850
FB4,S2,2022-06-16T01:30:00Z,0,15.9,1,85.9,0,15,15,918
FB4,S2,2022-06-16T01:45:00Z,0,15.9,1.001,85.89,0,15,15,877
FB4,S2,2022-06-16T02:00:00Z,0,15.8,1,85.88,0,15,15,761
FB4,S2,2022-06-16T02:15:00Z,0,15.4,1,85.87,0,15,15,715
FB4,S2,2022-06-16T02:30:00Z,0,15.6,1,85.86,0,15,15,714
FB4,S2,2022-06-16T02:45:00Z,0,15.8,1,85.86,0,15,15,720
FB4,S2,2022-06-16T03:00:00Z,0,15.9,1,85.85,0,15,15,723
FB4,S2,2022-06-16T03:15:00Z,0,16,1,85.85,0,15,15,721
FB4,S2,2022-06-16T03:30:00Z,0,16.1,0.999,85.85,0,15,15,677
