Tree,Station,Timestamp,MC1_Port6_Wm2SolarRadiation,MC1_Port5_degreeCAirTemperature,MC1_Port5_RHRelativeHumidity,MC1_Port5_kPaAtmosphericPressure,MC1_Port5_kPaVPD,MC3_Port6_minLeafWetness,MC3_Port6_minLeafWetnesshigh,MC3_Port6_WetnessLevel,MC3_Port2_degreesWindDirection,MC3_Port2_msWindSpeed,MC3_Port2_msGustSpeed,MC3_Port2_degreeCAnemometerTemp,MC3_Port2_degreesXaxisLevel,MC3_Port2_degreesYaxisLevel
FB3,S4,2022-05-26T14:45:00Z,80,20,0.924,85.79,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T15:00:00Z,39.6,19.9,0.928,85.77,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T15:15:00Z,93,19.6,0.948,85.77,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T15:30:00Z,44.9,19.5,0.948,85.77,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T15:45:00Z,41.9,19.2,0.972,85.77,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T16:00:00Z,47.4,18.7,0.979,85.77,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T16:15:00Z,34.6,18.5,0.982,85.79,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T16:30:00Z,24.2,18.4,0.97,85.8,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T16:45:00Z,13.9,18.3,0.975,85.83,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T17:00:00Z,11.9,18.5,0.972,85.86,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T17:15:00Z,8.6,18,0.894,85.87,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T17:30:00Z,0.7,17.6,0.919,85.83,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T17:45:00Z,0,18.1,0.921,85.83,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T18:00:00Z,0,17.9,0.947,85.87,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T18:15:00Z,0,17.9,0.963,85.9,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T18:30:00Z,0,18,0.972,85.92,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T18:45:00Z,0,18,0.977,85.95,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T19:00:00Z,0,18,0.971,85.97,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T19:15:00Z,0,17.8,0.958,85.98,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T19:30:00Z,0,18,0.944,85.98,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T19:45:00Z,0,18,0.94,85.98,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T20:00:00Z,0,17.9,0.943,85.98,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T20:15:00Z,0,18,0.942,86,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T20:30:00Z,0,18,0.936,86.01,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T20:45:00Z,0,17.9,0.935,86.01,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T21:00:00Z,0,17.7,0.947,86.03,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T21:15:00Z,0,17.7,0.959,86.04,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
FB3,S4,2022-05-26T21:30:00Z,0,17.9,0.958,86.05,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
