Tree,Station,Timestamp,MC2_Port1_Wm2SolarRadiation,MC2_Port3_degreeCAirTemperature,MC2_Port3_RHRelativeHumidity,MC2_Port3_kPaAtmosphericPressure,MC2_Port3_kPaVPD,MC2_Port4_minLeafWetness,MC2_Port4_minLeafWetnesshigh,MC2_Port4_WetnessLevel
ET7,S2,2022-06-09T23:15:00Z,0,17.1,0.957,87.86,0.08,15,0,455
ET7,S2,2022-06-09T23:30:00Z,0,16.9,0.972,87.85,0.05,15,0,454
ET7,S2,2022-06-09T23:45:00Z,0,17.1,0.985,87.82,0.03,15,0,454
ET7,S2,2022-06-10T00:00:00Z,0,17,0.992,87.81,0.02,15,0,454
ET7,S2,2022-06-10T00:15:00Z,0,17,0.989,87.8,0.02,15,0,454
ET7,S2,2022-06-10T00:30:00Z,0,17.2,0.978,87.78,0.04,15,0,454
ET7,S2,2022-06-10T00:45:00Z,0,17.3,0.973,87.77,0.05,15,0,453
ET7,S2,2022-06-10T01:00:00Z,0,17.2,0.972,87.76,0.05,15,0,453
ET7,S2,2022-06-10T01:15:00Z,0,17.2,0.968,87.75,0.06,15,0,453
ET7,S2,2022-06-10T01:30:00Z,0,17.1,0.973,87.74,0.05,15,0,453
ET7,S2,2022-06-10T01:45:00Z,0,17,0.977,87.72,0.05,15,0,452
ET7,S2,2022-06-10T02:00:00Z,0,17.2,0.973,87.71,0.05,15,0,452
ET7,S2,2022-06-10T02:15:00Z,0,17.2,0.981,87.71,0.04,15,0,452
ET7,S2,2022-06-10T02:30:00Z,0,17.4,0.982,87.68,0.04,15,0,452
ET7,S2,2022-06-10T02:45:00Z,0,17.5,0.962,87.66,0.08,15,0,452
ET7,S2,2022-06-10T03:00:00Z,0,17.4,0.966,87.64,0.07,15,0,452
ET7,S2,2022-06-10T03:15:00Z,0,17.1,0.982,87.64,0.04,15,0,452
ET7,S2,2022-06-10T03:30:00Z,0,17.2,0.99,87.65,0.02,15,0,452
ET7,S2,2022-06-10T03:45:00Z,0,17.3,0.993,87.67,0.01,15,0,451
ET7,S2,2022-06-10T04:00:00Z,0,17.6,0.978,87.68,0.04,15,0,451
ET7,S2,2022-06-10T04:15:00Z,0,17.7,0.973,87.67,0.05,15,0,451
ET7,S2,2022-06-10T04:30:00Z,0,17.3,0.983,87.66,0.03,15,0,451
ET7,S2,2022-06-10T04:45:00Z,0,17.2,0.981,87.65,0.04,15,0,451
ET7,S2,2022-06-10T05:00:00Z,0,17.7,0.951,87.64,0.1,10,0,449
ET7,S2,2022-06-10T05:15:00Z,0,17.7,0.941,87.65,0.12,0,0,449
ET7,S2,2022-06-10T05:30:00Z,0,17.5,0.954,87.68,0.09,0,0,448
ET7,S2,2022-06-10T05:45:00Z,8.6,17.4,0.965,87.7,0.07,0,0,447
ET7,S2,2022-06-10T06:00:00Z,15.4,17.5,0.972,87.73,0.06,0,0,447
ET7,S2,2022-06-10T06:15:00Z,14.8,17.4,0.977,87.75,0.04,0,0,447
ET7,S2,2022-06-10T06:30:00Z,20.7,17.6,0.97,87.76,0.06,0,0,446
ET7,S2,2022-06-10T06:45:00Z,23.3,17.8,0.953,87.76,0.1,0,0,445
ET7,S2,2022-06-10T07:00:00Z,30,18.1,0.944,87.77,0.12,0,0,444
ET7,S2,2022-06-10T07:15:00Z,38.1,18.3,0.952,87.78,0.1,0,0,444
ET7,S2,2022-06-10T07:30:00Z,45.4,18.2,0.976,87.8,0.05,0,0,444
ET7,S2,2022-06-10T07:45:00Z,51.1,18.6,0.963,87.81,0.08,0,0,444
ET7,S2,2022-06-10T08:00:00Z,56.8,19,0.949,87.84,0.11,0,0,444
ET7,S2,2022-06-10T08:15:00Z,61.2,19.2,0.945,87.87,0.12,0,0,444
ET7,S2,2022-06-10T08:30:00Z,76.4,19.4,0.934,87.88,0.15,0,0,444
ET7,S2,2022-06-10T08:45:00Z,94.3,19.6,0.905,87.87,0.22,0,0,443
ET7,S2,2022-06-10T09:00:00Z,79.7,19.8,0.907,87.86,0.22,0,0,443
ET7,S2,2022-06-10T09:15:00Z,97.2,19.8,0.925,87.86,0.17,0,0,445
ET7,S2,2022-06-10T09:30:00Z,102.4,20,0.899,87.88,0.24,0,0,443
ET7,S2,2022-06-10T09:45:00Z,110.8,20.1,0.916,87.88,0.2,0,0,443
ET7,S2,2022-06-10T10:00:00Z,101.6,20.2,0.947,87.88,0.13,0,0,443
ET7,S2,2022-06-10T10:15:00Z,114.8,20.4,0.931,87.87,0.17,0,0,443
ET7,S2,2022-06-10T10:30:00Z,98,20.4,0.943,87.87,0.14,0,0,443
ET7,S2,2022-06-10T10:45:00Z,106.8,20.2,0.956,87.86,0.1,1,0,450
ET7,S2,2022-06-10T11:00:00Z,109.1,20.3,0.948,87.84,0.12,5,0,449
ET7,S2,2022-06-10T11:15:00Z,159.3,20.4,0.949,87.82,0.12,0,0,447
ET7,S2,2022-06-10T11:30:00Z,195.7,20.9,0.928,87.8,0.18,0,0,445
ET7,S2,2022-06-10T11:45:00Z,130.6,20.9,0.918,87.78,0.2,0,0,444
ET7,S2,2022-06-10T12:00:00Z,91.7,20.7,0.935,87.78,0.16,0,0,443
ET7,S2,2022-06-10T12:15:00Z,180.4,20.7,0.929,87.77,0.17,0,0,443
ET7,S2,2022-06-10T12:30:00Z,197.2,21.4,0.918,87.75,0.21,0,0,442
ET7,S2,2022-06-10T12:45:00Z,236.6,21.4,0.912,87.74,0.22,0,0,442
ET7,S2,2022-06-10T13:00:00Z,181.5,21.3,0.906,87.73,0.24,0,0,442
ET7,S2,2022-06-10T13:15:00Z,174.9,21.1,0.913,87.72,0.22,0,0,442
ET7,S2,2022-06-10T13:30:00Z,117.4,20.8,0.911,87.7,0.22,0,0,442
ET7,S2,2022-06-10T13:45:00Z,130.9,20.5,0.926,87.67,0.18,0,0,442
ET7,S2,2022-06-10T14:00:00Z,93.4,20.5,0.932,87.65,0.16,0,0,443
ET7,S2,2022-06-10T14:15:00Z,87,20.3,0.94,87.63,0.14,0,0,443
ET7,S2,2022-06-10T14:30:00Z,158.6,20.6,0.934,87.62,0.16,0,0,442
ET7,S2,2022-06-10T14:45:00Z,105.1,20.8,0.929,87.63,0.17,0,0,443
ET7,S2,2022-06-10T15:00:00Z,74.9,20.4,0.943,87.62,0.14,0,0,443
ET7,S2,2022-06-10T15:15:00Z,77.1,20.2,0.947,87.61,0.13,0,0,443
ET7,S2,2022-06-10T15:30:00Z,41.7,20.1,0.948,87.61,0.12,0,0,443
ET7,S2,2022-06-10T15:45:00Z,27.5,19.9,0.961,87.6,0.09,0,0,444
ET7,S2,2022-06-10T16:00:00Z,27.8,19.3,0.966,87.59,0.08,0,0,445
ET7,S2,2022-06-10T16:15:00Z,32,19.2,0.97,87.61,0.07,0,0,444
ET7,S2,2022-06-10T16:30:00Z,37.4,19.2,0.979,87.63,0.05,0,0,444
ET7,S2,2022-06-10T16:45:00Z,20,19.1,0.979,87.64,0.05,0,0,444
ET7,S2,2022-06-10T17:00:00Z,17.4,19.1,0.973,87.67,0.06,14,13,500
ET7,S2,2022-06-10T17:15:00Z,13.5,18.9,0.968,87.7,0.07,15,15,496
ET7,S2,2022-06-10T17:30:00Z,3.1,18.8,0.982,87.72,0.04,15,15,495
ET7,S2,2022-06-10T17:45:00Z,0,18.6,0.984,87.74,0.03,15,15,521
ET7,S2,2022-06-10T18:00:00Z,0,18.6,0.992,87.74,0.02,15,15,563
ET7,S2,2022-06-10T18:15:00Z,0,18.5,1,87.75,0,15,15,574
ET7,S2,2022-06-10T18:30:00Z,0,18.4,1,87.77,0,15,15,582
ET7,S2,2022-06-10T18:45:00Z,0,18.1,0.998,87.8,0,15,15,569
ET7,S2,2022-06-10T19:00:00Z,0,18,0.988,87.83,0.02,15,15,567
ET7,S2,2022-06-10T19:15:00Z,0,17.7,0.996,87.85,0.01,15,15,567
ET7,S2,2022-06-10T19:30:00Z,0,17.5,0.999,87.87,0,15,15,551
ET7,S2,2022-06-10T19:45:00Z,0,17.4,1,87.87,NA,15,15,567
ET7,S2,2022-06-10T20:00:00Z,0,17.4,1,87.88,0,15,15,561
ET7,S2,2022-06-10T20:15:00Z,0,17.1,1,87.88,0,15,15,564
ET7,S2,2022-06-10T20:30:00Z,0,17.1,1,87.88,NA,15,15,568
ET7,S2,2022-06-10T20:45:00Z,0,17.6,0.983,87.85,0.03,15,15,548
ET7,S2,2022-06-10T21:00:00Z,0,18.1,0.932,87.87,0.14,15,15,533
ET7,S2,2022-06-10T21:15:00Z,0,17.9,0.952,87.87,0.1,15,15,523
ET7,S2,2022-06-10T21:30:00Z,0,17.7,0.979,87.87,0.04,15,15,519
ET7,S2,2022-06-10T21:45:00Z,0,17.7,0.985,87.87,0.03,15,15,516
ET7,S2,2022-06-10T22:00:00Z,0,17.7,0.992,87.88,0.02,15,15,513
ET7,S2,2022-06-10T22:15:00Z,0,17.8,0.989,87.89,0.02,15,15,510
ET7,S2,2022-06-10T22:30:00Z,0,17.8,0.986,87.9,0.03,15,15,507
ET7,S2,2022-06-10T22:45:00Z,0,17.8,0.986,87.88,0.03,15,15,504
ET7,S2,2022-06-10T23:00:00Z,0,18.2,0.945,87.86,0.11,15,15,495
ET7,S2,2022-06-10T23:15:00Z,0,18.7,0.907,87.85,0.2,15,15,486
ET7,S2,2022-06-10T23:30:00Z,0,18.8,0.899,87.83,0.22,15,15,480
ET7,S2,2022-06-10T23:45:00Z,0,18.8,0.893,87.79,0.23,15,15,476
ET7,S2,2022-06-11T00:00:00Z,0,19.3,0.87,87.76,0.29,15,15,470
ET7,S2,2022-06-11T00:15:00Z,0,19,0.88,87.74,0.26,15,15,467
ET7,S2,2022-06-11T00:30:00Z,0,18.8,0.891,87.73,0.24,15,15,465
ET7,S2,2022-06-11T00:45:00Z,0,18.2,0.928,87.73,0.15,15,15,464
ET7,S2,2022-06-11T01:00:00Z,0,17.8,0.946,87.73,0.11,15,15,463
ET7,S2,2022-06-11T01:15:00Z,0,17.8,0.951,87.73,0.1,15,15,462
ET7,S2,2022-06-11T01:30:00Z,0,18.2,0.931,87.72,0.14,15,12,460
ET7,S2,2022-06-11T01:45:00Z,0,18.5,0.91,87.69,0.19,15,0,456
ET7,S2,2022-06-11T02:00:00Z,0,18.9,0.89,87.66,0.24,15,0,453
ET7,S2,2022-06-11T02:15:00Z,0,18.2,0.936,87.65,0.13,15,0,452
ET7,S2,2022-06-11T02:30:00Z,0,18.4,0.918,87.64,0.17,10,0,449
ET7,S2,2022-06-11T02:45:00Z,0,18.8,0.898,87.65,0.22,0,0,446
ET7,S2,2022-06-11T03:00:00Z,0,18.4,0.917,87.66,0.18,0,0,446
ET7,S2,2022-06-11T03:15:00Z,0,18.6,0.912,87.68,0.19,0,0,445
ET7,S2,2022-06-11T03:30:00Z,0,18.1,0.937,87.7,0.13,0,0,445
ET7,S2,2022-06-11T03:45:00Z,0,17.9,0.939,87.71,0.12,0,0,445
ET7,S2,2022-06-11T04:00:00Z,0,17.9,0.938,87.71,0.13,0,0,445
ET7,S2,2022-06-11T04:15:00Z,0,17.7,0.948,87.71,0.1,0,0,444
ET7,S2,2022-06-11T04:30:00Z,0,17.7,0.951,87.72,0.1,0,0,444
ET7,S2,2022-06-11T04:45:00Z,0,18.1,0.929,87.71,0.15,0,0,444
ET7,S2,2022-06-11T05:00:00Z,0,18.6,0.913,87.72,0.19,0,0,444
ET7,S2,2022-06-11T05:15:00Z,0,18.2,0.924,87.71,0.16,0,0,444
ET7,S2,2022-06-11T05:30:00Z,0,19,0.882,87.72,0.26,0,0,444
ET7,S2,2022-06-11T05:45:00Z,7,18.6,0.906,87.73,0.2,0,0,444
ET7,S2,2022-06-11T06:00:00Z,19.6,18.7,0.887,87.73,0.24,0,0,444
ET7,S2,2022-06-11T06:15:00Z,39.6,18.9,0.889,87.75,0.24,0,0,443
ET7,S2,2022-06-11T06:30:00Z,75.1,19.2,0.896,87.77,0.23,0,0,443
ET7,S2,2022-06-11T06:45:00Z,61.2,19.5,0.904,87.76,0.22,0,0,443
ET7,S2,2022-06-11T07:00:00Z,64.6,19.6,0.924,87.77,0.17,0,0,443
ET7,S2,2022-06-11T07:15:00Z,70.3,19.2,0.934,87.78,0.15,0,0,443
ET7,S2,2022-06-11T07:30:00Z,67.2,19,0.94,87.8,0.13,0,0,444
ET7,S2,2022-06-11T07:45:00Z,48.3,18.8,0.954,87.8,0.1,0,0,444
ET7,S2,2022-06-11T08:00:00Z,51.3,18.6,0.969,87.8,0.07,0,0,444
ET7,S2,2022-06-11T08:15:00Z,51.8,18.5,0.984,87.83,0.03,0,0,444
ET7,S2,2022-06-11T08:30:00Z,42.7,18.4,0.989,87.84,0.02,0,0,444
ET7,S2,2022-06-11T08:45:00Z,45.6,18.2,0.999,87.85,0,0,0,444
ET7,S2,2022-06-11T09:00:00Z,43.4,18.2,1.001,87.87,NA,0,0,446
ET7,S2,2022-06-11T09:15:00Z,68.8,18.3,1,87.87,0,0,0,448
ET7,S2,2022-06-11T09:30:00Z,109.3,18.7,0.997,87.86,0.01,4,0,450
ET7,S2,2022-06-11T09:45:00Z,82.4,18.8,0.993,87.87,0.01,15,14,489
ET7,S2,2022-06-11T10:00:00Z,139.5,19.2,0.983,87.86,0.04,15,15,478
ET7,S2,2022-06-11T10:15:00Z,116.8,19.6,0.956,87.84,0.1,15,15,470
ET7,S2,2022-06-11T10:30:00Z,92.7,19.7,0.942,87.83,0.13,15,15,464
ET7,S2,2022-06-11T10:45:00Z,197.8,19.8,0.938,87.83,0.14,15,10,458
ET7,S2,2022-06-11T11:00:00Z,178,20.5,0.907,87.81,0.22,15,0,452
ET7,S2,2022-06-11T11:15:00Z,147.8,21,0.9,87.79,0.25,8,0,448
ET7,S2,2022-06-11T11:30:00Z,295.7,21.1,0.882,87.78,0.3,0,0,445
ET7,S2,2022-06-11T11:45:00Z,849.4,22,0.877,87.76,0.33,0,0,439
ET7,S2,2022-06-11T12:00:00Z,233.5,22.7,0.866,87.73,0.37,0,0,442
ET7,S2,2022-06-11T12:15:00Z,195.6,22.5,0.869,87.73,0.36,0,0,442
ET7,S2,2022-06-11T12:30:00Z,67.9,21,0.912,87.73,0.22,0,0,443
ET7,S2,2022-06-11T12:45:00Z,70.9,20.1,0.929,87.72,0.17,0,0,443
ET7,S2,2022-06-11T13:00:00Z,92.7,20.4,0.924,87.71,0.18,0,0,443
ET7,S2,2022-06-11T13:15:00Z,124.5,20.8,0.908,87.67,0.23,0,0,442
