Tree,Station,Timestamp,MC1_Port1_Wm2SolarRadiation,MC1_Port3_degreeCAirTemperature,MC1_Port3_RHRelativeHumidity,MC1_Port3_kPaAtmosphericPressure,MC1_Port3_kPaVPD,MC1_Port4_minLeafWetness,MC1_Port4_minLeafWetnesshigh,MC1_Port4_WetnessLevel
FB7,S1,2022-05-30T11:45:00Z,317.5,21.6,0.874,86.27,0.33,0,0,439
FB7,S1,2022-05-30T12:00:00Z,221.4,21.7,0.854,86.26,0.38,0,0,439
FB7,S1,2022-05-30T12:15:00Z,235.1,21.5,0.856,86.25,0.37,0,0,439
FB7,S1,2022-05-30T12:30:00Z,205.3,21.4,0.859,86.24,0.36,0,0,440
FB7,S1,2022-05-30T12:45:00Z,133.7,21.1,0.885,86.22,0.29,0,0,440
FB7,S1,2022-05-30T13:00:00Z,64.5,20.4,0.907,86.2,0.22,0,0,440
FB7,S1,2022-05-30T13:15:00Z,32.8,19.8,0.94,86.2,0.14,12,12,732
FB7,S1,2022-05-30T13:30:00Z,40.6,19.4,0.97,86.19,0.07,15,15,606
FB7,S1,2022-05-30T13:45:00Z,48.5,19.3,0.976,86.17,0.05,15,15,740
FB7,S1,2022-05-30T14:00:00Z,35.3,19.1,0.981,86.16,0.04,15,15,762
FB7,S1,2022-05-30T14:15:00Z,34.1,18.9,0.982,86.16,0.04,15,15,675
FB7,S1,2022-05-30T14:30:00Z,22.9,18.8,0.983,86.14,0.04,15,15,701
FB7,S1,2022-05-30T14:45:00Z,12.8,18.8,0.986,86.13,0.03,15,15,752
FB7,S1,2022-05-30T15:00:00Z,10.4,18.9,0.989,86.13,0.02,15,15,784
FB7,S1,2022-05-30T15:15:00Z,16.1,18.8,0.992,86.11,0.02,15,15,748
FB7,S1,2022-05-30T15:30:00Z,15.9,18.8,0.994,86.1,0.01,15,15,712
FB7,S1,2022-05-30T15:45:00Z,23.4,18.9,0.996,86.11,0.01,15,15,723
FB7,S1,2022-05-30T16:00:00Z,12.6,19,0.997,86.11,0.01,15,15,722
FB7,S1,2022-05-30T16:15:00Z,15,18.9,0.997,86.11,0.01,15,15,748
FB7,S1,2022-05-30T16:30:00Z,20.5,18.9,0.998,86.1,0,15,15,761
FB7,S1,2022-05-30T16:45:00Z,10.4,18.9,0.998,86.12,0,15,15,732
FB7,S1,2022-05-30T17:00:00Z,0,18.9,0.996,86.16,0.01,15,15,732
FB7,S1,2022-05-30T17:15:00Z,0,18.6,0.993,86.16,0.02,15,15,735
FB7,S1,2022-05-30T17:30:00Z,0,18.5,0.981,86.16,0.04,15,15,732
FB7,S1,2022-05-30T17:45:00Z,0,18.4,0.959,86.16,0.09,15,15,726
FB7,S1,2022-05-30T18:00:00Z,0,18.4,0.956,86.17,0.09,15,15,724
FB7,S1,2022-05-30T18:15:00Z,0,18.3,0.94,86.16,0.13,15,15,715
FB7,S1,2022-05-30T18:30:00Z,0,18.1,0.969,86.16,0.06,15,15,714
FB7,S1,2022-05-30T18:45:00Z,0,18.2,0.985,86.16,0.03,15,15,714
FB7,S1,2022-05-30T19:00:00Z,0,18.1,0.99,86.18,0.02,15,15,715
FB7,S1,2022-05-30T19:15:00Z,0,18,0.994,86.19,0.01,15,15,718
FB7,S1,2022-05-30T19:30:00Z,0,18,0.997,86.2,0.01,15,15,719
FB7,S1,2022-05-30T19:45:00Z,0,18,0.999,86.23,0,15,15,721
FB7,S1,2022-05-30T20:00:00Z,0,18.1,1,86.25,0,15,15,724
FB7,S1,2022-05-30T20:15:00Z,0,18.1,1.001,86.26,0,15,15,727
FB7,S1,2022-05-30T20:30:00Z,0,18,0.999,86.32,0,15,15,728
FB7,S1,2022-05-30T20:45:00Z,0,18,1,86.32,0,15,15,728
FB7,S1,2022-05-30T21:00:00Z,0,18,0.999,86.34,0,15,15,728
FB7,S1,2022-05-30T21:15:00Z,0,18.1,0.999,86.34,0,15,15,721
FB7,S1,2022-05-30T21:30:00Z,0,18.1,0.999,86.36,0,15,15,752
FB7,S1,2022-05-30T21:45:00Z,0,17.7,0.996,86.35,0.01,15,15,634
FB7,S1,2022-05-30T22:00:00Z,0,17.4,0.998,86.36,0,15,15,728
FB7,S1,2022-05-30T22:15:00Z,0,17.6,1,86.35,0,15,15,669
FB7,S1,2022-05-30T22:30:00Z,0,17.8,1,86.34,0,15,15,677
FB7,S1,2022-05-30T22:45:00Z,0,17.8,1,86.34,0,15,15,682
FB7,S1,2022-05-30T23:00:00Z,0,17.8,1,86.33,0,15,15,693
FB7,S1,2022-05-30T23:15:00Z,0,17.7,1,86.32,0,15,15,698
FB7,S1,2022-05-30T23:30:00Z,0,17.7,1,86.31,0,15,15,703
FB7,S1,2022-05-30T23:45:00Z,0,17.7,1,86.3,0,15,15,708
FB7,S1,2022-05-31T00:00:00Z,0,17.7,1,86.31,0,15,15,709
FB7,S1,2022-05-31T00:15:00Z,0,17.7,1,86.31,0,15,15,707
FB7,S1,2022-05-31T00:30:00Z,0,17.8,1,86.28,0,15,15,704
FB7,S1,2022-05-31T00:45:00Z,0,17.9,0.999,86.26,0,15,15,701
FB7,S1,2022-05-31T01:00:00Z,0,17.9,0.994,86.24,0.01,15,15,698
FB7,S1,2022-05-31T01:15:00Z,0,17.8,0.994,86.24,0.01,15,15,695
FB7,S1,2022-05-31T01:30:00Z,0,17.9,0.989,86.22,0.02,15,15,692
FB7,S1,2022-05-31T01:45:00Z,0,17.8,0.985,86.21,0.03,15,15,691
FB7,S1,2022-05-31T02:00:00Z,0,17.8,0.982,86.2,0.04,15,15,689
FB7,S1,2022-05-31T02:15:00Z,0,17.6,0.988,86.21,0.02,15,15,688
FB7,S1,2022-05-31T02:30:00Z,0,17.6,0.996,86.21,0.01,15,15,689
FB7,S1,2022-05-31T02:45:00Z,0,17.5,1,86.21,0,15,15,688
FB7,S1,2022-05-31T03:00:00Z,0,17.5,0.999,86.21,0,15,15,645
FB7,S1,2022-05-31T03:15:00Z,0,17.5,1.001,86.21,0,15,15,645
FB7,S1,2022-05-31T03:30:00Z,0,17.5,1,86.2,0,15,15,645
FB7,S1,2022-05-31T03:45:00Z,0,17.5,1,86.21,0,15,15,645
FB7,S1,2022-05-31T04:00:00Z,0,17.4,1.001,86.21,0,15,15,651
FB7,S1,2022-05-31T04:15:00Z,0,17.4,1,86.21,0,15,15,648
FB7,S1,2022-05-31T04:30:00Z,0,17.4,1.001,86.2,0,15,15,649
FB7,S1,2022-05-31T04:45:00Z,0,17.4,1.001,86.2,0,15,15,650
FB7,S1,2022-05-31T05:00:00Z,0,17.4,1.001,86.2,0,15,15,648
