Tree,Station,Timestamp,MC1_Port2_Wm2SolarRadiation,MC1_Port5_degreeCAirTemperature,MC1_Port5_RHRelativeHumidity,MC1_Port5_kPaAtmosphericPressure,MC1_Port5_kPaVPD,MC1_Port6_minLeafWetness,MC1_Port6_minLeafWetnesshigh,MC1_Port6_WetnessLevel
ET5,S1,2022-07-12T05:45:00Z,7.1,18.3,0.96,87.68,0.08,0,0,449
ET5,S1,2022-07-12T06:00:00Z,20.5,18.6,0.952,87.69,0.1,0,0,449
ET5,S1,2022-07-12T06:15:00Z,14.8,18.6,0.948,87.71,0.11,0,0,449
ET5,S1,2022-07-12T06:30:00Z,25.5,18.7,0.957,87.72,0.09,0,0,449
ET5,S1,2022-07-12T06:45:00Z,61.9,18.6,0.973,87.74,0.06,0,0,449
ET5,S1,2022-07-12T07:00:00Z,62.3,18.7,0.98,87.75,0.04,0,0,449
ET5,S1,2022-07-12T07:15:00Z,99.1,18.9,0.975,87.75,0.05,0,0,449
ET5,S1,2022-07-12T07:30:00Z,210,19.3,0.966,87.75,0.08,0,0,447
ET5,S1,2022-07-12T07:45:00Z,236.8,19.6,0.955,87.76,0.1,0,0,447
ET5,S1,2022-07-12T08:00:00Z,154.9,19.9,0.952,87.77,0.11,0,0,447
ET5,S1,2022-07-12T08:15:00Z,184.2,20,0.957,87.8,0.1,0,0,447
ET5,S1,2022-07-12T08:30:00Z,137,19.8,0.968,87.81,0.07,0,0,450
ET5,S1,2022-07-12T08:45:00Z,105.8,19.6,0.976,87.81,0.05,0,0,448
ET5,S1,2022-07-12T09:00:00Z,180.7,19.7,0.97,87.8,0.07,1,0,453
ET5,S1,2022-07-12T09:15:00Z,209.3,19.8,0.971,87.81,0.07,5,0,448
ET5,S1,2022-07-12T09:30:00Z,350.1,20.2,0.963,87.81,0.09,0,0,447
ET5,S1,2022-07-12T09:45:00Z,238.4,20.5,0.951,87.82,0.12,0,0,447
ET5,S1,2022-07-12T10:00:00Z,200.7,20.4,0.955,87.83,0.11,0,0,447
ET5,S1,2022-07-12T10:15:00Z,138.8,20.4,0.962,87.84,0.09,0,0,448
ET5,S1,2022-07-12T10:30:00Z,55.8,19.9,0.978,87.86,0.05,8,7,664
ET5,S1,2022-07-12T10:45:00Z,45.4,19.3,0.998,87.86,0,15,15,587
ET5,S1,2022-07-12T11:00:00Z,112.2,19.3,1,87.84,0,15,15,549
ET5,S1,2022-07-12T11:15:00Z,87,19.3,1,87.83,0,15,15,653
ET5,S1,2022-07-12T11:30:00Z,111,19.2,0.999,87.8,0,15,15,590
ET5,S1,2022-07-12T11:45:00Z,98.1,19.1,1,87.79,0,15,15,650
ET5,S1,2022-07-12T12:00:00Z,99.6,19,0.999,87.77,0,15,15,544
ET5,S1,2022-07-12T12:15:00Z,100.9,19,0.999,87.75,0,15,15,605
ET5,S1,2022-07-12T12:30:00Z,104,19,0.999,87.73,0,15,15,550
ET5,S1,2022-07-12T12:45:00Z,148.5,18.9,1.001,87.72,0,15,15,473
ET5,S1,2022-07-12T13:00:00Z,166.3,19.2,0.999,87.72,0,15,15,481
ET5,S1,2022-07-12T13:15:00Z,125.4,19.5,0.992,87.72,0.02,15,15,478
ET5,S1,2022-07-12T13:30:00Z,69.4,19.1,0.999,87.73,0,15,15,641
ET5,S1,2022-07-12T13:45:00Z,89.4,18.8,0.999,87.73,0,15,15,512
ET5,S1,2022-07-12T14:00:00Z,114.8,18.6,1,87.72,0,15,15,491
ET5,S1,2022-07-12T14:15:00Z,65.4,18.6,0.999,87.71,0,15,15,643
ET5,S1,2022-07-12T14:30:00Z,70.5,18.5,1,87.68,0,15,15,563
ET5,S1,2022-07-12T14:45:00Z,121.6,18.5,1,87.66,0,15,15,507
ET5,S1,2022-07-12T15:00:00Z,139.5,18.8,0.999,87.63,0,15,15,477
ET5,S1,2022-07-12T15:15:00Z,117.2,18.9,1,87.61,0,15,15,464
ET5,S1,2022-07-12T15:30:00Z,94.7,19,0.993,87.6,0.01,15,5,459
ET5,S1,2022-07-12T15:45:00Z,119.9,19,0.985,87.59,0.03,15,5,456
ET5,S1,2022-07-12T16:00:00Z,132.8,19.3,0.968,87.59,0.07,15,0,457
ET5,S1,2022-07-12T16:15:00Z,137.1,19.7,0.964,87.6,0.08,15,0,456
ET5,S1,2022-07-12T16:30:00Z,120.3,19.7,0.975,87.62,0.06,15,0,455
ET5,S1,2022-07-12T16:45:00Z,96.1,19.6,0.969,87.63,0.07,15,0,454
ET5,S1,2022-07-12T17:00:00Z,75.4,19.5,0.98,87.66,0.04,15,0,454
ET5,S1,2022-07-12T17:15:00Z,49.3,19.4,0.995,87.68,0.01,15,0,454
ET5,S1,2022-07-12T17:30:00Z,17.6,19.2,1.001,87.7,0,15,0,455
ET5,S1,2022-07-12T17:45:00Z,17.4,19,0.999,87.71,0,15,0,455
ET5,S1,2022-07-12T18:00:00Z,8.8,18.7,1,87.72,0,15,0,454
ET5,S1,2022-07-12T18:15:00Z,0,18.6,0.995,87.72,0.01,15,0,453
ET5,S1,2022-07-12T18:30:00Z,0,18.6,0.994,87.7,0.01,15,0,453
ET5,S1,2022-07-12T18:45:00Z,0,18.6,0.991,87.7,0.02,15,0,451
ET5,S1,2022-07-12T19:00:00Z,0,18.5,0.988,87.71,0.03,15,0,451
ET5,S1,2022-07-12T19:15:00Z,0,18.7,0.961,87.73,0.08,11,0,449
ET5,S1,2022-07-12T19:30:00Z,0,19,0.93,87.75,0.15,1,0,449
ET5,S1,2022-07-12T19:45:00Z,0,18.9,0.934,87.76,0.14,0,0,449
ET5,S1,2022-07-12T20:00:00Z,0,18.8,0.941,87.79,0.13,0,0,449
ET5,S1,2022-07-12T20:15:00Z,0,18.8,0.943,87.8,0.12,0,0,449
ET5,S1,2022-07-12T20:30:00Z,0,18.8,0.936,87.81,0.14,0,0,449
ET5,S1,2022-07-12T20:45:00Z,0,18.8,0.935,87.83,0.14,0,0,448
ET5,S1,2022-07-12T21:00:00Z,0,18.5,0.955,87.85,0.1,0,0,449
ET5,S1,2022-07-12T21:15:00Z,0,18.2,0.966,87.86,0.07,0,0,449
ET5,S1,2022-07-12T21:30:00Z,0,18.3,0.967,87.87,0.07,0,0,449
ET5,S1,2022-07-12T21:45:00Z,0,18.7,0.937,87.88,0.14,0,0,449
ET5,S1,2022-07-12T22:00:00Z,0,19.2,0.909,87.89,0.2,0,0,448
ET5,S1,2022-07-12T22:15:00Z,0,19.3,0.895,87.91,0.23,0,0,448
ET5,S1,2022-07-12T22:30:00Z,0,19.2,0.896,87.91,0.23,0,0,448
ET5,S1,2022-07-12T22:45:00Z,0,19.4,0.894,87.91,0.24,0,0,448
ET5,S1,2022-07-12T23:00:00Z,0,19.3,0.893,87.9,0.24,0,0,448
ET5,S1,2022-07-12T23:15:00Z,0,19.4,0.89,87.9,0.25,0,0,448
ET5,S1,2022-07-12T23:30:00Z,0,19.4,0.891,87.88,0.25,0,0,448
ET5,S1,2022-07-12T23:45:00Z,0,19.5,0.893,87.86,0.24,0,0,448
ET5,S1,2022-07-13T00:00:00Z,0,19.4,0.897,87.86,0.23,0,0,448
ET5,S1,2022-07-13T00:15:00Z,0,19.4,0.901,87.86,0.22,0,0,448
ET5,S1,2022-07-13T00:30:00Z,0,18.6,0.936,87.83,0.14,5,0,456
ET5,S1,2022-07-13T00:45:00Z,0,18.6,0.94,87.82,0.13,15,1,458
ET5,S1,2022-07-13T01:00:00Z,0,18.2,0.959,87.8,0.09,15,0,453
ET5,S1,2022-07-13T01:15:00Z,0,18.2,0.961,87.78,0.08,15,10,672
ET5,S1,2022-07-13T01:30:00Z,0,18.1,0.965,87.76,0.07,15,15,621
ET5,S1,2022-07-13T01:45:00Z,0,18.1,0.966,87.75,0.07,15,15,598
ET5,S1,2022-07-13T02:00:00Z,0,18.4,0.954,87.76,0.1,15,15,580
ET5,S1,2022-07-13T02:15:00Z,0,18.3,0.958,87.76,0.09,15,15,548
ET5,S1,2022-07-13T02:30:00Z,0,18.2,0.963,87.76,0.08,15,15,528
ET5,S1,2022-07-13T02:45:00Z,0,18.5,0.946,87.75,0.11,15,15,502
ET5,S1,2022-07-13T03:00:00Z,0,18.5,0.939,87.74,0.13,15,15,489
ET5,S1,2022-07-13T03:15:00Z,0,18.2,0.951,87.74,0.1,15,15,485
ET5,S1,2022-07-13T03:30:00Z,0,18.6,0.936,87.73,0.14,15,15,483
ET5,S1,2022-07-13T03:45:00Z,0,18.6,0.934,87.73,0.14,15,15,481
ET5,S1,2022-07-13T04:00:00Z,0,18.4,0.941,87.73,0.12,15,15,476
ET5,S1,2022-07-13T04:15:00Z,0,18.2,0.953,87.74,0.1,15,15,488
ET5,S1,2022-07-13T04:30:00Z,0,18.3,0.948,87.73,0.11,15,15,531
ET5,S1,2022-07-13T04:45:00Z,0,18.1,0.956,87.72,0.09,15,15,505
ET5,S1,2022-07-13T05:00:00Z,0,18.2,0.954,87.72,0.1,15,15,513
ET5,S1,2022-07-13T05:15:00Z,0,18.4,0.943,87.72,0.12,15,15,483
ET5,S1,2022-07-13T05:30:00Z,0,18.5,0.942,87.74,0.12,15,15,463
ET5,S1,2022-07-13T05:45:00Z,4.6,18.5,0.944,87.74,0.12,15,4,455
ET5,S1,2022-07-13T06:00:00Z,28.7,18.7,0.941,87.76,0.13,15,0,451
ET5,S1,2022-07-13T06:15:00Z,26.9,18.3,0.954,87.77,0.1,15,0,451
ET5,S1,2022-07-13T06:30:00Z,38.8,18.2,0.974,87.78,0.05,15,0,451
ET5,S1,2022-07-13T06:45:00Z,55.5,18.3,0.986,87.81,0.03,15,0,450
ET5,S1,2022-07-13T07:00:00Z,54,18.4,0.989,87.82,0.02,15,0,450
ET5,S1,2022-07-13T07:15:00Z,85.5,18.5,0.988,87.82,0.02,3,0,449
ET5,S1,2022-07-13T07:30:00Z,205.6,18.9,0.983,87.84,0.04,0,0,447
ET5,S1,2022-07-13T07:45:00Z,283.3,20.3,0.944,87.82,0.13,0,0,444
ET5,S1,2022-07-13T08:00:00Z,143.4,20.7,0.929,87.84,0.17,0,0,446
ET5,S1,2022-07-13T08:15:00Z,203.8,20.1,0.944,87.85,0.13,0,0,447
ET5,S1,2022-07-13T08:30:00Z,226.7,20.1,0.948,87.85,0.12,0,0,446
ET5,S1,2022-07-13T08:45:00Z,320.8,20.4,0.942,87.87,0.14,0,0,446
ET5,S1,2022-07-13T09:00:00Z,662.5,20.9,0.917,87.89,0.2,0,0,444
ET5,S1,2022-07-13T09:15:00Z,717.2,21.4,0.891,87.89,0.28,0,0,443
ET5,S1,2022-07-13T09:30:00Z,718.9,22.2,0.873,87.9,0.34,0,0,443
ET5,S1,2022-07-13T09:45:00Z,379,22.6,0.88,87.89,0.33,0,0,444
ET5,S1,2022-07-13T10:00:00Z,207.8,22,0.89,87.88,0.29,0,0,444
ET5,S1,2022-07-13T10:15:00Z,331.2,22.4,0.902,87.87,0.26,0,0,444
ET5,S1,2022-07-13T10:30:00Z,399.5,22.9,0.881,87.88,0.33,0,0,444
ET5,S1,2022-07-13T10:45:00Z,325.6,22.8,0.889,87.88,0.31,0,0,444
ET5,S1,2022-07-13T11:00:00Z,297.9,23,0.856,87.87,0.41,0,0,444
ET5,S1,2022-07-13T11:15:00Z,277.4,23.2,0.847,87.86,0.44,0,0,444
ET5,S1,2022-07-13T11:30:00Z,265.9,22.7,0.884,87.85,0.32,0,0,444
ET5,S1,2022-07-13T11:45:00Z,161.5,22.3,0.922,87.84,0.21,0,0,445
ET5,S1,2022-07-13T12:00:00Z,192.3,21.3,0.947,87.84,0.13,10,4,527
ET5,S1,2022-07-13T12:15:00Z,198.9,20.9,0.963,87.82,0.09,15,15,588
ET5,S1,2022-07-13T12:30:00Z,126,20.4,0.972,87.81,0.07,15,15,538
ET5,S1,2022-07-13T12:45:00Z,166.3,20.3,0.967,87.81,0.08,15,15,495
ET5,S1,2022-07-13T13:00:00Z,124.9,20.3,0.952,87.78,0.11,15,15,670
ET5,S1,2022-07-13T13:15:00Z,62.3,20,0.974,87.76,0.06,15,15,505
ET5,S1,2022-07-13T13:30:00Z,54.7,19.9,0.988,87.74,0.03,15,15,580
ET5,S1,2022-07-13T13:45:00Z,80.4,19.9,0.996,87.73,0.01,15,15,514
ET5,S1,2022-07-13T14:00:00Z,57.5,19.8,0.997,87.74,0.01,15,15,495
ET5,S1,2022-07-13T14:15:00Z,72.3,20,0.999,87.73,0,15,15,527
ET5,S1,2022-07-13T14:30:00Z,25.3,19.5,1,87.74,0,15,15,853
ET5,S1,2022-07-13T14:45:00Z,8.1,19,0.998,87.75,0.01,15,15,685
ET5,S1,2022-07-13T15:00:00Z,4.8,18.6,0.987,87.75,0.03,15,15,865
ET5,S1,2022-07-13T15:15:00Z,0,18.4,0.987,87.74,0.03,15,15,862
ET5,S1,2022-07-13T15:30:00Z,0,18.4,0.988,87.73,0.03,15,15,856
ET5,S1,2022-07-13T15:45:00Z,4.8,18.4,0.991,87.71,0.02,15,15,777
ET5,S1,2022-07-13T16:00:00Z,7.1,18.4,0.987,87.72,0.03,15,15,593
ET5,S1,2022-07-13T16:15:00Z,10.4,18.6,0.972,87.73,0.06,15,15,569
ET5,S1,2022-07-13T16:30:00Z,6.8,18.7,0.971,87.77,0.06,15,15,664
ET5,S1,2022-07-13T16:45:00Z,4.8,18.6,0.981,87.79,0.04,15,15,671
ET5,S1,2022-07-13T17:00:00Z,0,18.6,0.978,87.8,0.05,15,15,820
ET5,S1,2022-07-13T17:15:00Z,0,18.9,0.961,87.79,0.09,15,15,665
ET5,S1,2022-07-13T17:30:00Z,0,19.2,0.943,87.81,0.13,15,15,680
ET5,S1,2022-07-13T17:45:00Z,0,18.8,0.961,87.84,0.08,15,15,700
ET5,S1,2022-07-13T18:00:00Z,0,18.9,0.945,87.85,0.12,15,15,680
ET5,S1,2022-07-13T18:15:00Z,0,18.6,0.958,87.86,0.09,15,15,650
ET5,S1,2022-07-13T18:30:00Z,0,18.5,0.961,87.86,0.08,15,15,573
ET5,S1,2022-07-13T18:45:00Z,0,18.2,0.97,87.85,0.06,15,15,656
ET5,S1,2022-07-13T19:00:00Z,0,18.5,0.947,87.84,0.11,15,15,559
ET5,S1,2022-07-13T19:15:00Z,0,18.5,0.944,87.83,0.12,15,15,494
ET5,S1,2022-07-13T19:30:00Z,0,18.2,0.958,87.83,0.09,15,15,585
ET5,S1,2022-07-13T19:45:00Z,0,18,0.971,87.82,0.06,15,15,574
ET5,S1,2022-07-13T20:00:00Z,0,17.9,0.962,87.84,0.08,15,15,534
ET5,S1,2022-07-13T20:15:00Z,0,17.8,0.962,87.85,0.08,15,15,512
ET5,S1,2022-07-13T20:30:00Z,0,17.8,0.974,87.89,0.05,15,15,486
ET5,S1,2022-07-13T20:45:00Z,0,17.9,0.977,87.91,0.05,15,15,471
ET5,S1,2022-07-13T21:00:00Z,0,18,0.985,87.92,0.03,15,15,461
ET5,S1,2022-07-13T21:15:00Z,0,18.1,0.985,87.94,0.03,15,8,460
ET5,S1,2022-07-13T21:30:00Z,0,18.2,0.979,87.97,0.04,15,2,458
ET5,S1,2022-07-13T21:45:00Z,0,18.2,0.973,87.99,0.06,15,0,458
ET5,S1,2022-07-13T22:00:00Z,0,18.3,0.965,88.01,0.07,15,0,458
ET5,S1,2022-07-13T22:15:00Z,0,18,0.973,88.02,0.06,15,0,457
ET5,S1,2022-07-13T22:30:00Z,0,17.8,0.972,88,0.06,15,0,455
ET5,S1,2022-07-13T22:45:00Z,0,17.8,0.97,87.99,0.06,15,0,455
ET5,S1,2022-07-13T23:00:00Z,0,18.2,0.949,87.98,0.11,15,0,454
ET5,S1,2022-07-13T23:15:00Z,0,18.6,0.93,87.97,0.15,15,0,451
ET5,S1,2022-07-13T23:30:00Z,0,19.1,0.892,87.95,0.24,10,0,449
ET5,S1,2022-07-13T23:45:00Z,0,19.4,0.889,87.95,0.25,0,0,448
ET5,S1,2022-07-14T00:00:00Z,0,19.4,0.898,87.93,0.23,0,0,448
ET5,S1,2022-07-14T00:15:00Z,0,19.5,0.902,87.91,0.22,0,0,448
ET5,S1,2022-07-14T00:30:00Z,0,18.9,0.923,87.87,0.17,0,0,449
ET5,S1,2022-07-14T00:45:00Z,0,18.7,0.934,87.85,0.14,0,0,449
ET5,S1,2022-07-14T01:00:00Z,0,18.6,0.931,87.84,0.15,0,0,449
ET5,S1,2022-07-14T01:15:00Z,0,18.4,0.94,87.85,0.13,0,0,449
ET5,S1,2022-07-14T01:30:00Z,0,18.5,0.936,87.84,0.14,0,0,449
ET5,S1,2022-07-14T01:45:00Z,0,18.6,0.943,87.81,0.12,0,0,449
ET5,S1,2022-07-14T02:00:00Z,0,18.7,0.945,87.79,0.12,0,0,449
ET5,S1,2022-07-14T02:15:00Z,0,18.8,0.944,87.76,0.12,0,0,449
ET5,S1,2022-07-14T02:30:00Z,0,18.5,0.954,87.76,0.1,0,0,449
ET5,S1,2022-07-14T02:45:00Z,0,18.1,0.973,87.77,0.06,0,0,449
ET5,S1,2022-07-14T03:00:00Z,0,18,0.967,87.75,0.07,0,0,449
ET5,S1,2022-07-14T03:15:00Z,0,18,0.968,87.74,0.07,0,0,449
ET5,S1,2022-07-14T03:30:00Z,0,18,0.955,87.74,0.09,0,0,449
ET5,S1,2022-07-14T03:45:00Z,0,17.6,0.966,87.75,0.07,0,0,449
ET5,S1,2022-07-14T04:00:00Z,0,18,0.943,87.75,0.12,0,0,449
ET5,S1,2022-07-14T04:15:00Z,0,18,0.93,87.74,0.14,0,0,449
ET5,S1,2022-07-14T04:30:00Z,0,18,0.921,87.75,0.16,0,0,449
ET5,S1,2022-07-14T04:45:00Z,0,17.5,0.938,87.77,0.12,0,0,449
ET5,S1,2022-07-14T05:00:00Z,0,17.1,0.958,87.8,0.08,0,0,449
ET5,S1,2022-07-14T05:15:00Z,0,17.7,0.944,87.82,0.11,0,0,449
ET5,S1,2022-07-14T05:30:00Z,0,17.8,0.927,87.83,0.15,0,0,448
ET5,S1,2022-07-14T05:45:00Z,5.1,18,0.942,87.85,0.12,0,0,449
ET5,S1,2022-07-14T06:00:00Z,9.7,18.2,0.946,87.86,0.11,0,0,449
ET5,S1,2022-07-14T06:15:00Z,17.8,18,0.96,87.88,0.08,0,0,449
ET5,S1,2022-07-14T06:30:00Z,72.3,18.4,0.954,87.9,0.1,0,0,448
ET5,S1,2022-07-14T06:45:00Z,155.1,18.8,0.941,87.9,0.13,0,0,448
ET5,S1,2022-07-14T07:00:00Z,159.3,19.2,0.934,87.9,0.15,0,0,448
ET5,S1,2022-07-14T07:15:00Z,84.2,19.9,0.912,87.9,0.2,0,0,447
ET5,S1,2022-07-14T07:30:00Z,155.8,19.5,0.917,87.93,0.19,0,0,447
ET5,S1,2022-07-14T07:45:00Z,160,18.9,0.946,87.95,0.12,0,0,447
ET5,S1,2022-07-14T08:00:00Z,212.6,18.9,0.958,87.96,0.09,11,6,475
ET5,S1,2022-07-14T08:15:00Z,371.9,19.3,0.955,87.97,0.1,6,3,446
ET5,S1,2022-07-14T08:30:00Z,416,19.9,0.934,87.99,0.15,0,0,445
ET5,S1,2022-07-14T08:45:00Z,572.9,21.5,0.901,87.99,0.25,0,0,442
ET5,S1,2022-07-14T09:00:00Z,512.1,21.4,0.895,88,0.27,0,0,443
ET5,S1,2022-07-14T09:15:00Z,522.9,21,0.9,88,0.25,0,0,444
ET5,S1,2022-07-14T09:30:00Z,318.6,20.8,0.907,88.01,0.23,0,0,445
ET5,S1,2022-07-14T09:45:00Z,289.7,20.6,0.922,88.02,0.19,0,0,445
ET5,S1,2022-07-14T10:00:00Z,229.4,20.7,0.931,88.02,0.17,0,0,446
ET5,S1,2022-07-14T10:15:00Z,168.6,20.4,0.948,88.03,0.13,0,0,446
ET5,S1,2022-07-14T10:30:00Z,212.4,20.2,0.96,88.02,0.1,0,0,446
ET5,S1,2022-07-14T10:45:00Z,318.6,20.7,0.947,88.01,0.13,0,0,446
ET5,S1,2022-07-14T11:00:00Z,244.4,20.6,0.942,88.01,0.14,0,0,446
ET5,S1,2022-07-14T11:15:00Z,195.4,20.4,0.948,88,0.12,0,0,447
ET5,S1,2022-07-14T11:30:00Z,209.5,20.1,0.953,88,0.11,0,0,447
ET5,S1,2022-07-14T11:45:00Z,314.2,20.4,0.953,87.97,0.11,0,0,446
ET5,S1,2022-07-14T12:00:00Z,271.9,20.8,0.937,87.95,0.15,0,0,446
ET5,S1,2022-07-14T12:15:00Z,278.3,21,0.927,87.93,0.18,0,0,446
ET5,S1,2022-07-14T12:30:00Z,290.2,21.4,0.925,87.91,0.19,0,0,446
ET5,S1,2022-07-14T12:45:00Z,301.2,21.8,0.914,87.89,0.23,0,0,446
ET5,S1,2022-07-14T13:00:00Z,346.4,21.9,0.908,87.89,0.24,0,0,445
ET5,S1,2022-07-14T13:15:00Z,267.7,21.5,0.901,87.88,0.25,0,0,446
ET5,S1,2022-07-14T13:30:00Z,288.9,21.9,0.902,87.86,0.26,0,0,446
ET5,S1,2022-07-14T13:45:00Z,312,21.8,0.899,87.86,0.27,0,0,445
ET5,S1,2022-07-14T14:00:00Z,289.5,22.1,0.901,87.83,0.26,0,0,445
ET5,S1,2022-07-14T14:15:00Z,280.2,22.7,0.871,87.81,0.36,0,0,445
ET5,S1,2022-07-14T14:30:00Z,104,21.8,0.904,87.82,0.25,0,0,446
ET5,S1,2022-07-14T14:45:00Z,135.7,20.2,0.954,87.83,0.11,4,0,456
ET5,S1,2022-07-14T15:00:00Z,276.9,20.4,0.951,87.82,0.12,15,12,517
ET5,S1,2022-07-14T15:15:00Z,145.4,21.2,0.946,87.83,0.14,15,15,614
ET5,S1,2022-07-14T15:30:00Z,38.5,19.9,0.968,87.85,0.08,15,15,567
