Tree,MC,Timestamp,Port1_LW_minutes,Port1_LW_minutes_H,Port1_LWS_Count,Port2_Solar,Port2_Precipitation,Port2_Lightning_count,Port2_Lightning_distance,Port2_Wind_direction,Port2_Wind_speed,Port2_Gust_speed,Port2_Temp,Port2_RH,Port2_Atmos_pressure,Port2_ATM22_Xaxis,Port2_ATM22_Yaxis,Port2_Precip_max,Port2_ATM41_SensorTemp,Port7_Drop1,Port7_Drop2,Port8_Drop3,Port8_Drop4
ETP2,NA,2023-06-12T20:00:00Z,15,15,610,0,0,0,0,50,1.5,3.93,20.1,0.953,88.09,1.3,-1.7,0,19.5,100,8089,87.99,19.6
ETP2,NA,2023-06-12T20:15:00Z,15,15,598,0,0.017,0,0,48,1.45,4.17,20.1,0.946,88.1,1.3,-1.7,1,19.3,100,8086,88,19.4
ETP2,NA,2023-06-12T20:30:00Z,15,15,592,0,0,0,0,84,1.45,3.39,20.2,0.943,88.11,1.3,-1.7,0,19.4,100,8084,88.01,19.3
ETP2,NA,2023-06-12T20:45:00Z,15,15,595,0,0,0,0,75,1.26,2.48,20,0.952,88.12,1.3,-1.7,0,19.4,100,8083,88.02,19.3
ETP2,NA,2023-06-12T21:00:00Z,15,15,578,0,0,0,0,91,1.04,3.37,20,0.955,88.12,1.3,-1.8,0,19.4,100,8080,88.02,19.2
ETP2,NA,2023-06-12T21:15:00Z,15,15,558,0,0,0,0,108,0.83,1.75,19.9,0.963,88.13,1.4,-1.7,0,19.4,100,8080,88.03,19.3
ETP2,NA,2023-06-12T21:30:00Z,15,15,551,0,0,0,0,89,0.66,1.45,19.9,0.971,88.13,1.3,-1.8,0,19.5,100,8081,88.03,19.5
ETP2,NA,2023-06-12T21:45:00Z,15,15,544,0,0,0,0,97,0.9,2.04,20,0.973,88.13,1.3,-1.7,0,19.6,100,8076,88.04,19.6
ETP2,NA,2023-06-12T22:00:00Z,15,15,535,0,0,0,0,84,1.15,2.8,20.1,0.965,88.13,1.3,-1.7,0,19.6,100,8077,88.03,19.7
ETP2,NA,2023-06-12T22:15:00Z,15,15,534,0,0,0,0,74,0.97,3.5,20,0.965,88.11,1.3,-1.7,0,19.6,100,8075,88.01,19.6
ETP2,NA,2023-06-12T22:30:00Z,15,15,530,0,0,0,0,101,1.05,2.39,20,0.967,88.12,1.4,-1.7,0,19.5,100,8074,88.02,19.6
ETP2,NA,2023-06-12T22:45:00Z,15,15,528,0,0,0,0,93,0.8,1.95,19.9,0.968,88.13,1.3,-1.6,0,19.5,100,8073,88.03,19.5
ETP2,NA,2023-06-12T23:00:00Z,15,15,518,0,0,0,0,73,1.13,3.27,20,0.957,88.11,1.4,-1.7,0,19.4,100,8070,88.01,19.4
ETP2,NA,2023-06-12T23:15:00Z,15,15,509,0,0,0,0,99,1.27,3.59,20,0.951,88.09,1.4,-1.7,0,19.3,100,8071,87.99,19.4
ETP2,NA,2023-06-12T23:30:00Z,15,15,503,0,0,0,0,96,1.08,3.95,19.9,0.96,88.08,1.3,-1.7,0,19.4,100,8069,87.98,19.4
ETP2,NA,2023-06-12T23:45:00Z,15,15,495,0,0,0,0,47,1.1,3.12,19.9,0.953,88.06,1.3,-1.7,0,19.3,100,8067,87.96,19.4
ETP2,NA,2023-06-13T00:00:00Z,15,15,488,0,0,0,0,45,1.27,3.97,19.9,0.949,88.03,1.4,-1.7,0,19.3,100,8068,87.93,19.4
ETP2,NA,2023-06-13T00:15:00Z,15,15,483,0,0,0,0,97,1.18,2.63,19.9,0.94,88.01,1.3,-1.7,0,19.3,100,8042,87.91,19.4
ETP2,NA,2023-06-13T00:30:00Z,15,15,477,0,0,0,0,65,1.24,2.99,19.8,0.919,88,1.3,-1.7,0,19.3,100,8052,87.9,19.3
ETP2,NA,2023-06-13T00:45:00Z,15,15,472,0,0,0,0,55,1.46,2.92,19.8,0.936,87.97,1.3,-1.7,0,19.1,100,8053,87.87,19
ETP2,NA,2023-06-13T01:00:00Z,15,15,469,0,0,0,0,75,1.25,3.1,19.7,0.938,87.95,1.3,-1.7,0,19.1,100,8051,87.85,18.9
ETP2,NA,2023-06-13T01:15:00Z,15,15,465,0,0,0,0,57,1.22,2.86,19.7,0.938,87.94,1.3,-1.7,0,19,100,8051,87.84,18.9
ETP2,NA,2023-06-13T01:30:00Z,15,15,461,0,0,0,0,82,1.36,4.16,19.9,0.933,87.94,1.4,-1.6,0,19.2,100,8050,87.84,18.9
ETP2,NA,2023-06-13T01:45:00Z,15,15,466,0,0,0,0,72,1.01,2.98,19.8,0.951,87.92,1.3,-1.7,0,19.3,100,8049,87.82,19.1
ETP2,NA,2023-06-13T02:00:00Z,15,15,463,0,0,0,0,66,1.05,2.54,19.8,0.95,87.92,1.3,-1.7,0,19.3,100,8048,87.82,19.1
ETP2,NA,2023-06-13T02:15:00Z,15,15,462,0,0,0,0,72,1.34,3.28,19.8,0.94,87.91,1.3,-1.7,0,19.2,100,8046,87.82,19
ETP2,NA,2023-06-13T02:30:00Z,15,15,461,0,0,0,0,65,1.21,2.7,19.9,0.93,87.92,1.4,-1.7,0,19.2,100,8048,87.83,19
ETP2,NA,2023-06-13T02:45:00Z,15,15,474,0,0,0,0,74,1.03,2.36,19.9,0.934,87.94,1.3,-1.7,0,19.2,100,8046,87.85,19.1
ETP2,NA,2023-06-13T03:00:00Z,15,15,465,0,0,0,0,110,0.96,1.81,20.1,0.926,87.96,1.3,-1.7,0,19.3,100,8043,87.87,19.1
ETP2,NA,2023-06-13T03:15:00Z,15,11,460,0,0,0,0,108,0.8,2.24,20.1,0.929,87.97,1.3,-1.7,0,19.4,100,8044,87.88,19.1
ETP2,NA,2023-06-13T03:30:00Z,15,12,469,0,0,0,0,55,0.84,2.08,19.7,0.953,87.97,1.3,-1.7,0,19.5,100,8043,87.87,19.2
ETP2,NA,2023-06-13T03:45:00Z,15,15,472,0,0,0,0,54,0.88,2.73,19.7,0.955,87.98,1.3,-1.8,0,19.3,100,8043,87.88,19.1
ETP2,NA,2023-06-13T04:00:00Z,15,15,482,0,0,0,0,85,1.07,2.31,19.6,0.96,87.96,1.4,-1.7,0,19.3,100,8042,87.86,19
ETP2,NA,2023-06-13T04:15:00Z,15,15,487,0,0,0,0,65,0.96,3.13,19.5,0.953,87.95,1.3,-1.7,0,19.2,100,8040,87.85,18.9
ETP2,NA,2023-06-13T04:30:00Z,15,15,493,0,0,0,0,34,0.78,1.9,19.4,0.953,87.97,1.4,-1.7,0,19,100,8041,87.87,18.7
ETP2,NA,2023-06-13T04:45:00Z,15,15,501,0,0,0,0,57,0.69,1.79,19.4,0.955,87.97,1.3,-1.7,0,18.9,100,8037,87.87,18.7
ETP2,NA,2023-06-13T05:00:00Z,15,15,515,0,0,0,0,83,0.61,1.4,19.3,0.956,87.97,1.3,-1.7,0,18.9,100,8039,87.88,18.5
ETP2,NA,2023-06-13T05:15:00Z,15,15,529,0.7,0,0,0,97,0.64,1.96,19.1,0.955,87.98,1.3,-1.7,0,18.7,100,8036,87.88,18.4
ETP2,NA,2023-06-13T05:30:00Z,15,15,540,5.2,0,0,0,56,0.68,1.25,19.1,0.953,88.01,1.3,-1.7,0,18.7,100,8036,87.91,18.3
ETP2,NA,2023-06-13T05:45:00Z,15,15,549,18.2,0,0,0,44,1.05,3.16,19.2,0.952,88.02,1.3,-1.7,0,18.6,100,8036,87.92,18.3
ETP2,NA,2023-06-13T06:00:00Z,15,15,546,36.1,0,0,0,76,0.95,2.9,19.4,0.954,88.03,1.3,-1.7,0,18.9,100,8034,87.93,18.5
ETP2,NA,2023-06-13T06:15:00Z,15,15,519,58.2,0.017,0,0,38,1.44,4.8,19.7,0.948,88.06,1.3,-1.7,1,19.3,100,8033,87.96,18.8
ETP2,NA,2023-06-13T06:30:00Z,15,15,479,83.7,0,0,0,35,1.2,2.64,19.8,0.962,88.09,1.4,-1.7,0,19.7,100,8033,88,19.2
ETP2,NA,2023-06-13T06:45:00Z,15,5,454,148,0,0,0,66,1.24,3.13,20.1,0.952,88.1,1.3,-1.7,0,20.2,100,8036,88.01,19.8
ETP2,NA,2023-06-13T07:00:00Z,15,0,454,167.5,0,0,0,69,1.06,2.86,20.4,0.952,88.12,1.4,-1.7,0,20.8,100,8038,88.03,20.7
ETP2,NA,2023-06-13T07:15:00Z,15,0,452,271.9,0,0,0,56,1.19,2.2,20.9,0.954,88.12,1.4,-1.7,0,21.7,100,8051,88.03,21.6
ETP2,NA,2023-06-13T07:30:00Z,15,0,452,289.7,0,0,0,56,1.24,2.68,21.1,0.953,88.14,1.4,-1.8,0,22.5,100,8061,88.05,22.9
ETP2,NA,2023-06-13T07:45:00Z,15,0,452,232.3,0,0,0,78,1.07,2.7,21.5,0.942,88.15,1.5,-1.8,0,23,100,8060,88.05,24.1
ETP2,NA,2023-06-13T08:00:00Z,15,0,452,279,0,0,0,98,1.31,2.42,21.4,0.941,88.14,1.4,-1.8,0,23,100,8068,88.05,24.4
ETP2,NA,2023-06-13T08:15:00Z,15,0,451,433.2,0,0,0,60,1.26,3.17,22.1,0.931,88.13,1.4,-1.7,0,23.6,100,8079,88.04,25.4
ETP2,NA,2023-06-13T08:30:00Z,15,0,451,344.9,0,0,0,64,1.09,4.38,22.1,0.937,88.14,1.5,-1.7,0,24.3,100,8084,88.04,26.6
ETP2,NA,2023-06-13T08:45:00Z,15,0,451,294.7,0,0,0,28,0.91,1.89,21.9,0.947,88.15,1.4,-1.8,0,24.3,100,8086,88.05,26.7
ETP2,NA,2023-06-13T09:00:00Z,15,0,451,291.9,0,0,0,88,1.08,2.44,21.9,0.955,88.16,1.4,-1.7,0,24.2,100,8087,88.06,26.8
ETP2,NA,2023-06-13T09:15:00Z,14,0,450,443.5,0,0,0,76,1.28,2.82,22.2,0.941,88.17,1.5,-1.7,0,24.3,100,8093,88.07,27
ETP2,NA,2023-06-13T09:30:00Z,7,0,450,552.2,0,0,0,76,1.2,2.68,23,0.918,88.18,1.4,-1.8,0,25,100,8105,88.08,28
ETP2,NA,2023-06-13T09:45:00Z,6,0,449,368.5,0,0,0,72,1.11,3.13,22.8,0.918,88.16,1.5,-1.7,0,25.2,100,8105,88.06,28.4
ETP2,NA,2023-06-13T10:00:00Z,7,0,450,385.3,0,0,0,52,1.02,2.1,22.8,0.923,88.15,1.4,-1.7,0,25.3,100,8105,88.05,28.5
ETP2,NA,2023-06-13T10:15:00Z,2,0,450,309.1,0,0,0,63,0.93,2.68,22.8,0.927,88.15,1.5,-1.7,0,25.3,100,8105,88.05,28.3
ETP2,NA,2023-06-13T10:30:00Z,2,0,449,415.7,0,0,0,61,1.09,2.62,23,0.924,88.13,1.5,-1.7,0,25.5,100,8110,88.03,28.6
ETP2,NA,2023-06-13T10:45:00Z,5,0,450,438.9,0,0,0,69,1.03,3.16,23.2,0.914,88.13,1.4,-1.7,0,25.6,100,8117,88.03,28.6
ETP2,NA,2023-06-13T11:00:00Z,0,0,449,601.3,0,0,0,48,0.98,1.81,23.8,0.911,88.12,1.5,-1.7,0,26.2,100,8121,88.02,29.4
ETP2,NA,2023-06-13T11:15:00Z,0,0,449,597.5,0,0,0,55,1.07,2.43,24,0.902,88.12,1.5,-1.7,0,26.9,100,8124,88.02,30.1
ETP2,NA,2023-06-13T11:30:00Z,0,0,448,568.8,0,0,0,52,1.25,3.29,23.8,0.911,88.11,1.5,-1.8,0,26.9,100,8129,88.01,30.4
ETP2,NA,2023-06-13T11:45:00Z,5,0,450,208.1,0,0,0,40,1.01,2.65,23.2,0.915,88.12,1.5,-1.8,0,26.4,100,8121,88.01,29.7
ETP2,NA,2023-06-13T12:00:00Z,9,0,449,360.9,0,0,0,49,0.88,1.98,23.1,0.92,88.1,1.5,-1.8,0,25.6,100,8121,87.99,28.6
ETP2,NA,2023-06-13T12:15:00Z,0,0,449,558.1,0,0,0,62,1.14,2.39,23.6,0.907,88.07,1.5,-1.8,0,26,100,8124,87.97,29.2
ETP2,NA,2023-06-13T12:30:00Z,13,0,450,267.9,0,0,0,53,1.08,2.35,23.2,0.914,88.06,1.5,-1.8,0,25.6,100,8122,87.95,28.7
ETP2,NA,2023-06-13T12:45:00Z,1,0,448,526.1,0,0,0,52,1.04,2.66,23.8,0.908,88.02,1.5,-1.7,0,25.9,100,8123,87.92,29
ETP2,NA,2023-06-13T13:00:00Z,6,0,449,319.1,0,0,0,35,1.17,2.46,23.3,0.924,88.01,1.5,-1.7,0,26,100,8123,87.9,28.9
ETP2,NA,2023-06-13T13:15:00Z,8,2,449,535.9,0,1,20,53,1.11,3.14,23.8,0.909,87.98,1.5,-1.8,0,26.1,100,8124,87.88,29
ETP2,NA,2023-06-13T13:30:00Z,2,0,450,480.3,0,1,20,34,1.41,3.41,23.5,0.922,87.97,1.5,-1.8,0,26.5,100,8122,87.86,29.6
ETP2,NA,2023-06-13T13:45:00Z,1,0,449,424.1,0,0,0,34,1.24,3.42,23.6,0.92,87.95,1.5,-1.8,0,26.4,100,8123,87.85,29.4
ETP2,NA,2023-06-13T14:00:00Z,5,0,449,326.3,0,2,20,53,1.02,2.26,23.7,0.903,87.97,1.4,-1.8,0,26,100,8119,87.86,28.9
ETP2,NA,2023-06-13T14:15:00Z,10,0,451,125.6,0,2,26,50,1.02,2.7,23.3,0.913,87.98,1.5,-1.8,0,25.5,100,8113,87.87,28.2
ETP2,NA,2023-06-13T14:30:00Z,15,0,450,186.7,0,0,0,63,0.86,1.82,22.9,0.922,87.93,1.4,-1.8,0,24.7,100,8113,87.82,27.2
ETP2,NA,2023-06-13T14:45:00Z,15,6,570,88.5,0,0,0,49,1.18,2.42,22.8,0.918,87.92,1.4,-1.7,0,24.2,100,8110,87.81,26.4
ETP2,NA,2023-06-13T15:00:00Z,15,15,867,62.1,0.136,11,11,49,1,2.3,22.2,0.939,87.95,1.4,-1.7,3.1,23.5,100,8105,87.84,25.2
ETP2,NA,2023-06-13T15:15:00Z,15,15,1054,10.2,1.106,10,6,41,0.97,2.88,21.7,0.957,87.95,1.4,-1.7,9.2,22.6,100,8101,87.83,23.9
ETP2,NA,2023-06-13T15:30:00Z,15,15,995,23,2.106,4,12,54,0.74,1.91,21.2,0.964,87.98,1.4,-1.7,36.7,21.7,100,8096,87.87,22.8
ETP2,NA,2023-06-13T15:45:00Z,15,15,1094,4.4,5.949,18,7,72,1.09,2.76,20.8,0.969,88.01,1.3,-1.7,92.8,21.1,100,8095,87.91,22.1
ETP2,NA,2023-06-13T16:00:00Z,15,15,1096,4.2,10.881,24,3,73,1.4,3.9,19.2,0.999,88.03,1.4,-1.8,92.8,20.2,100,8091,87.92,21.2
ETP2,NA,2023-06-13T16:15:00Z,15,15,851,5.3,1.617,14,1,192,0.55,1.45,17.9,1.001,88,1.3,-1.7,35.7,18.9,100,8089,87.89,20
ETP2,NA,2023-06-13T16:30:00Z,15,15,704,6.9,0,1,5,215,0.5,1.4,17.5,0.989,87.97,1.2,-1.6,0,17.9,100,8088,87.86,19.1
ETP2,NA,2023-06-13T16:45:00Z,15,15,653,6.9,0,2,5,57,0.44,1.45,18.2,0.955,87.98,1.2,-1.7,0,17.8,100,8083,87.88,18.8
ETP2,NA,2023-06-13T17:00:00Z,15,15,620,8.3,0,3,7,56,0.54,1.72,18.9,0.952,88,1.3,-1.7,0,18.3,100,8085,87.9,18.8
ETP2,NA,2023-06-13T17:15:00Z,15,15,650,3.1,0,0,0,26,0.59,2.12,19.1,0.971,87.99,1.3,-1.7,0,18.7,100,8082,87.88,19
ETP2,NA,2023-06-13T17:30:00Z,15,15,752,1,0.119,0,0,63,0.48,1.6,19.2,0.979,87.99,1.3,-1.7,2,19,100,8081,87.89,19.1
ETP2,NA,2023-06-13T17:45:00Z,15,15,809,0.1,0.034,1,8,83,0.54,1.79,19.4,0.977,88.04,1.4,-1.8,1,19.1,100,8077,87.94,19.2
ETP2,NA,2023-06-13T18:00:00Z,15,15,937,0,0.34,2,8,124,0.67,1.77,19.7,0.973,88.06,1.3,-1.7,2,19.3,100,8078,87.96,19.3
ETP2,NA,2023-06-13T18:15:00Z,15,15,995,0,0.443,0,0,92,0.86,1.76,19.8,0.982,88.05,1.3,-1.7,3.1,19.5,100,8077,87.95,19.5
ETP2,NA,2023-06-13T18:30:00Z,15,15,894,0,0.187,0,0,89,0.73,2.84,19.7,0.987,88.05,1.3,-1.7,1,19.5,100,8074,87.95,19.5
ETP2,NA,2023-06-13T18:45:00Z,15,15,777,0,0.017,0,0,74,0.6,1.96,19.6,0.99,88.04,1.4,-1.7,1,19.5,100,8075,87.94,19.5
ETP2,NA,2023-06-13T19:00:00Z,15,15,697,0,0.017,0,0,50,1.11,3.02,19.6,0.99,88.05,1.3,-1.8,1,19.5,100,8072,87.95,19.5
ETP2,NA,2023-06-13T19:15:00Z,15,15,669,0,0,0,0,58,0.96,2.05,19.6,0.991,88.05,1.3,-1.7,0,19.5,100,8071,87.96,19.5
ETP2,NA,2023-06-13T19:30:00Z,15,15,641,0,0,0,0,86,0.95,3.08,19.5,0.991,88.06,1.3,-1.7,0,19.4,100,8070,87.96,19.5
ETP2,NA,2023-06-13T19:45:00Z,15,15,619,0,0,0,0,59,0.96,4.06,19.6,0.98,88.04,1.3,-1.7,0,19.4,100,8068,87.94,19.4
ETP2,NA,2023-06-13T20:00:00Z,15,15,612,0,0,0,0,55,0.9,3.33,19.7,0.972,88.03,1.3,-1.7,0,19.3,100,8070,87.94,19.3
ETP2,NA,2023-06-13T20:15:00Z,15,15,599,0,0,0,0,80,0.82,3.19,19.8,0.964,88.04,1.4,-1.7,0,19.2,100,8067,87.94,19.2
ETP2,NA,2023-06-13T20:30:00Z,15,15,603,0,0,0,0,70,0.57,1.26,19.5,0.974,88.05,1.3,-1.7,0,19.1,100,8065,87.95,19.1
ETP2,NA,2023-06-13T20:45:00Z,15,15,590,0,0,0,0,130,0.95,2,19.8,0.957,88.04,1.4,-1.7,0,19.1,100,8067,87.94,19.1
ETP2,NA,2023-06-13T21:00:00Z,15,15,571,0,0.017,0,0,140,1.02,2.65,20,0.95,88.04,1.4,-1.7,1,19.2,100,8064,87.95,19.1
ETP2,NA,2023-06-13T21:15:00Z,15,15,569,0,0,0,0,112,0.59,1.8,19.7,0.96,88.04,1.3,-1.7,0,19.1,100,8062,87.95,19
ETP2,NA,2023-06-13T21:30:00Z,15,15,568,0,0,0,0,120,0.64,1.52,19.6,0.958,88.04,1.4,-1.7,0,19,100,8061,87.95,18.9
ETP2,NA,2023-06-13T21:45:00Z,15,15,555,0,0,0,0,139,0.8,1.72,19.8,0.942,88.04,1.3,-1.7,0,18.9,100,8061,87.95,18.8
ETP2,NA,2023-06-13T22:00:00Z,15,15,574,0,0,0,0,54,0.45,0.97,19.1,0.98,88.06,1.3,-1.7,0,18.8,100,8058,87.96,18.7
ETP2,NA,2023-06-13T22:15:00Z,15,15,586,0,0,0,0,94,0.79,2.51,19.3,0.964,88.06,1.3,-1.7,0,18.7,100,8058,87.96,18.6
ETP2,NA,2023-06-13T22:30:00Z,15,15,592,0,0,0,0,110,0.85,2.51,19.4,0.967,88.06,1.3,-1.7,0,18.9,100,8055,87.97,18.7
ETP2,NA,2023-06-13T22:45:00Z,15,15,576,0,0,0,0,82,1.31,3.41,19.6,0.966,88.05,1.3,-1.7,0,19,100,8055,87.96,18.9
ETP2,NA,2023-06-13T23:00:00Z,15,15,566,0,0,0,0,93,1.27,2.95,19.7,0.966,88.06,1.4,-1.7,0,19.1,100,8054,87.97,19
ETP2,NA,2023-06-13T23:15:00Z,15,15,547,0,0.017,0,0,93,1.39,3.68,19.7,0.968,88.07,1.3,-1.7,1,19.1,100,8053,87.97,19.1
ETP2,NA,2023-06-13T23:30:00Z,15,15,532,0,0,0,0,79,1.52,3.58,19.7,0.972,88.06,1.3,-1.7,0,19.2,100,8051,87.97,19.1
