z6-15996,Port 1,Port 1,Port 1,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 3,Port 7,Port 7,Port 8,Port 8
11/9/2023 12:00,0,0,444,876.7,0.000,0,0,229,1.47,4.03,23.5,0.935,85.81,1.5,0.0,0.0,27.3,0,100,8092,85.65,28.0
11/9/2023 12:15,0,0,444,863.6,0.000,0,0,236,1.77,5.43,23.4,0.934,85.77,1.6,0.1,0.0,27.2,0,100,8106,85.62,28.2
11/9/2023 12:30,0,0,444,855.1,0.000,0,0,269,1.62,5.15,23.1,0.927,85.75,1.5,0.0,0.0,26.9,0,100,8125,85.60,28.2
11/9/2023 12:45,0,0,444,863.2,0.000,0,0,240,1.53,3.64,23.5,0.918,85.74,1.6,0.0,0.0,27.0,0,100,8142,85.58,28.5
11/9/2023 13:00,0,0,444,804.5,0.000,0,0,198,1.36,4.02,23.6,0.915,85.72,1.6,0.0,0.0,27.0,0,100,8156,85.56,28.6
11/9/2023 13:15,0,0,445,801.7,0.000,0,0,251,1.90,5.74,23.3,0.902,85.72,1.6,0.1,0.0,26.9,0,100,8172,85.56,28.7
11/9/2023 13:30,0,0,444,763.9,0.000,0,0,265,1.66,5.87,23.2,0.900,85.73,1.6,0.0,0.0,26.8,0,100,8187,85.57,28.7
11/9/2023 13:45,0,0,444,722.3,0.000,0,0,231,1.70,4.36,23.5,0.880,85.72,1.5,0.0,0.0,26.8,0,100,8196,85.56,28.9
11/9/2023 14:00,0,0,445,604.5,0.000,0,0,205,1.43,4.03,23.2,0.902,85.74,1.5,0.0,0.0,26.7,0,100,8203,85.57,29.1
11/9/2023 14:15,0,0,444,588.4,0.000,0,0,211,1.32,3.86,23.6,0.895,85.73,1.6,0.0,0.0,26.9,0,100,8210,85.56,29.3
11/9/2023 14:30,0,0,447,352.3,0.000,0,0,211,0.93,2.81,22.8,0.922,85.73,1.6,0.0,0.0,26.6,0,100,8208,85.55,29.4
11/9/2023 14:45,0,0,446,452.7,0.000,0,0,203,1.19,3.38,23.1,0.903,85.71,1.5,0.0,0.0,26.1,0,100,8216,85.55,28.6
11/9/2023 15:00,0,0,447,254.7,0.000,0,0,229,1.02,2.74,22.5,0.927,85.73,1.6,0.0,0.0,25.7,0,100,8216,85.55,28.4
11/9/2023 15:15,0,0,446,399.9,0.000,0,0,199,1.14,3.63,22.9,0.919,85.72,1.5,0.0,0.0,25.6,0,100,8221,85.56,27.9
11/9/2023 15:30,0,0,447,277.6,0.000,0,0,199,1.06,3.15,22.3,0.931,85.75,1.5,0.0,0.0,25.3,0,100,8223,85.57,27.8
11/9/2023 15:45,0,0,448,192.1,0.000,0,0,195,0.92,2.65,22.1,0.931,85.75,1.4,0.1,0.0,24.6,0,100,8217,85.57,27.2
11/9/2023 16:00,0,0,448,194.1,0.000,0,0,195,0.64,2.24,21.6,0.943,85.76,1.5,0.1,0.0,23.9,0,100,8217,85.58,26.3
11/9/2023 16:15,0,0,449,108.4,0.000,0,0,207,1.13,3.22,21.3,0.958,85.77,1.5,0.1,0.0,23.2,0,100,8216,85.59,25.4
11/9/2023 16:30,0,0,449,117.1,0.000,0,0,227,0.83,2.57,20.6,0.973,85.78,1.5,0.1,0.0,22.3,0,100,8211,85.60,24.3
11/9/2023 16:45,1,0,450,64.3,0.000,0,0,203,0.90,2.56,20.6,0.966,85.80,1.5,0.0,0.0,21.8,0,100,8202,85.61,23.5
11/9/2023 17:00,15,0,451,38.7,0.000,0,0,265,0.98,2.75,20.1,0.974,85.81,1.5,0.1,0.0,21.1,0,100,8200,85.62,22.6
11/9/2023 17:15,15,0,451,4.3,0.000,0,0,233,0.75,2.00,19.8,0.978,85.81,1.5,0.1,0.0,20.3,0,100,8197,85.62,21.6
11/9/2023 17:30,15,0,452,0.2,0.000,0,0,271,1.06,2.48,19.5,0.986,85.82,1.4,0.1,0.0,19.7,0,100,8194,85.63,20.8
11/9/2023 17:45,15,0,452,0.0,0.000,0,0,254,0.91,2.83,19.3,0.994,85.83,1.4,0.1,0.0,19.4,0,100,8190,85.65,20.2
11/9/2023 18:00,15,0,452,0.0,0.000,0,0,228,0.68,1.73,19.2,0.999,85.84,1.5,0.1,0.0,19.2,0,100,8191,85.66,19.9
11/9/2023 18:15,15,0,452,0.0,0.000,0,0,209,1.09,4.83,19.1,1.000,85.85,1.5,0.1,0.0,19.1,0,100,8184,85.66,19.6
11/9/2023 18:30,15,0,452,0.0,0.000,0,0,216,1.16,3.00,19.0,0.998,85.85,1.5,0.1,0.0,19.0,0,100,8181,85.68,19.4
11/9/2023 18:45,15,0,452,0.0,0.000,0,0,204,1.05,3.81,18.9,1.000,85.88,1.4,0.1,0.0,18.9,0,100,8182,85.70,19.2
11/9/2023 19:00,15,0,453,0.0,0.000,0,0,293,0.86,2.84,18.9,1.000,85.90,1.4,0.1,0.0,18.8,0,100,8178,85.72,19.0
11/9/2023 19:15,15,0,455,0.0,0.000,0,0,213,0.91,2.47,18.8,0.998,85.92,1.5,0.1,0.0,18.7,0,100,8173,85.75,18.9
11/9/2023 19:30,15,0,457,0.0,0.000,0,0,259,1.14,3.53,18.7,0.999,85.94,1.4,0.1,0.0,18.5,0,100,8173,85.76,18.7
11/9/2023 19:45,15,0,457,0.0,0.000,0,0,229,1.14,4.36,18.7,0.999,85.96,1.4,0.1,0.0,18.5,0,100,8172,85.78,18.7
11/9/2023 20:00,15,0,460,0.0,0.000,0,0,237,0.93,3.02,18.6,0.998,85.96,1.4,0.1,0.0,18.4,0,100,8168,85.79,18.6
11/9/2023 20:15,15,11,461,0.0,0.000,0,0,238,1.00,2.95,18.6,1.000,85.96,1.5,0.1,0.0,18.4,0,100,8167,85.79,18.5
11/9/2023 20:30,15,15,463,0.0,0.000,0,0,247,1.16,3.45,18.4,1.001,85.96,1.4,0.1,0.0,18.4,0,100,8165,85.78,18.5
11/9/2023 20:45,15,15,465,0.0,0.000,0,0,223,1.01,3.35,18.4,1.001,85.97,1.5,0.1,0.0,18.3,0,100,8163,85.79,18.4
11/9/2023 21:00,15,15,471,0.0,0.000,0,0,187,0.95,2.42,18.2,1.000,85.98,1.4,0.1,0.0,18.2,0,100,8162,85.81,18.2
11/9/2023 21:15,15,15,487,0.0,0.000,0,0,196,1.13,4.44,18.1,0.999,85.99,1.4,0.1,0.0,18.0,0,100,8160,85.82,18.0
11/9/2023 21:30,15,15,502,0.0,0.000,0,0,232,1.00,4.22,18.0,0.997,86.01,1.4,0.1,0.0,17.8,0,100,8157,85.84,17.8
11/9/2023 21:45,15,15,519,0.0,0.000,0,0,201,0.87,2.70,17.8,0.996,86.01,1.5,0.1,0.0,17.6,0,100,8156,85.84,17.6
11/9/2023 22:00,15,15,537,0.0,0.000,0,0,199,0.98,3.85,17.7,0.993,86.01,1.4,0.1,0.0,17.4,0,100,8156,85.84,17.4
11/9/2023 22:15,15,15,544,0.0,0.000,0,0,237,1.07,3.40,17.7,0.986,85.99,1.4,0.1,0.0,17.3,0,100,8151,85.82,17.3
11/9/2023 22:30,15,15,562,0.0,0.000,0,0,218,1.02,2.72,17.7,0.989,85.99,1.4,0.1,0.0,17.3,0,100,8150,85.81,17.2
11/9/2023 22:45,15,15,580,0.0,0.000,0,0,223,0.98,3.58,17.5,0.989,85.96,1.4,0.1,0.0,17.1,0,100,8149,85.79,17.1
11/9/2023 23:00,15,15,597,0.0,0.000,0,0,230,1.00,3.19,17.4,0.988,85.95,1.4,0.1,0.0,17.0,0,100,8146,85.78,16.9
11/9/2023 23:15,15,15,615,0.0,0.000,0,0,215,1.23,3.88,17.3,0.984,85.94,1.5,0.1,0.0,16.8,0,100,8147,85.77,16.7
11/9/2023 23:30,15,15,634,0.0,0.000,0,0,237,0.86,3.75,17.1,0.982,85.94,1.4,0.1,0.0,16.7,0,100,8146,85.76,16.6
11/9/2023 23:45,15,15,654,0.0,0.000,0,0,210,0.88,2.83,17.0,0.981,85.93,1.4,0.1,0.0,16.5,0,100,8143,85.75,16.4
11/10/2023 0:00,15,15,673,0.0,0.000,0,0,270,0.79,2.50,16.8,0.981,85.90,1.4,0.1,0.0,16.3,0,100,8141,85.73,16.2
11/10/2023 0:15,15,15,691,0.0,0.000,0,0,227,0.75,3.06,16.7,0.980,85.90,1.4,0.1,0.0,16.2,0,100,8121,85.73,16.2
11/10/2023 0:30,15,15,716,0.0,0.000,0,0,188,0.58,2.19,16.4,0.959,85.89,1.4,0.1,0.0,15.9,0,100,8129,85.72,15.9
11/10/2023 0:45,15,15,746,0.0,0.000,0,0,233,0.71,2.27,16.4,0.972,85.88,1.4,0.1,0.0,15.8,0,100,8129,85.70,15.7
11/10/2023 1:00,15,15,790,0.0,0.000,0,0,176,0.65,2.28,16.4,0.973,85.85,1.4,0.1,0.0,15.8,0,100,8126,85.68,15.7
11/10/2023 1:15,15,15,843,0.0,0.000,0,0,209,0.57,1.33,16.3,0.973,85.84,1.4,0.1,0.0,15.7,0,100,8127,85.67,15.6
11/10/2023 1:30,15,15,861,0.0,0.017,0,0,224,0.82,3.34,16.4,0.968,85.82,1.3,0.1,1.0,15.7,0,100,8125,85.65,15.5
11/10/2023 1:45,15,15,873,0.0,0.017,0,0,247,0.76,2.44,16.3,0.968,85.82,1.4,0.1,1.0,15.7,0,100,8123,85.64,15.4
11/10/2023 2:00,15,15,879,0.0,0.000,0,0,230,0.72,2.22,16.4,0.964,85.81,1.4,0.2,0.0,15.7,0,100,8121,85.64,15.4
11/10/2023 2:15,15,15,883,0.0,0.017,0,0,220,0.77,2.86,16.5,0.964,85.81,1.4,0.1,1.0,15.7,0,100,8122,85.63,15.4
11/10/2023 2:30,15,15,884,0.0,0.000,0,0,220,0.68,2.95,16.6,0.962,85.80,1.4,0.1,0.0,15.8,0,100,8121,85.63,15.5
11/10/2023 2:45,15,15,893,0.0,0.017,0,0,260,0.64,3.37,16.7,0.961,85.79,1.4,0.1,1.0,15.9,0,100,8118,85.62,15.6
11/10/2023 3:00,15,15,900,0.0,0.017,0,0,261,0.70,2.29,16.8,0.965,85.80,1.4,0.1,1.0,16.0,0,100,8119,85.63,15.7
11/10/2023 3:15,15,15,859,0.0,0.000,0,0,281,0.72,2.39,16.8,0.966,85.81,1.4,0.1,0.0,16.1,0,100,8115,85.64,15.7
11/10/2023 3:30,15,15,863,0.0,0.017,0,0,249,0.79,2.44,17.0,0.963,85.81,1.4,0.1,1.0,16.3,0,100,8115,85.64,15.9
11/10/2023 3:45,15,15,856,0.0,0.017,0,0,251,0.78,2.73,17.2,0.971,85.81,1.5,0.1,1.0,16.6,0,100,8116,85.64,16.3
11/10/2023 4:00,15,15,847,0.0,0.000,0,0,267,0.82,2.56,17.4,0.974,85.82,1.4,0.1,0.0,16.8,0,100,8114,85.65,16.6
11/10/2023 4:15,15,15,855,0.0,0.034,0,0,253,0.79,3.34,17.6,0.983,85.83,1.5,0.1,1.0,17.1,0,100,8113,85.66,16.9
11/10/2023 4:30,15,15,849,0.0,0.000,0,0,249,0.85,2.94,17.7,0.988,85.85,1.4,0.1,0.0,17.3,0,100,8111,85.68,17.1
11/10/2023 4:45,15,15,815,0.0,0.017,0,0,213,0.62,2.27,17.7,0.992,85.85,1.5,0.1,1.0,17.3,0,100,8110,85.68,17.2
11/10/2023 5:00,15,15,655,0.0,0.051,0,0,211,0.62,2.22,17.8,0.990,85.86,1.4,0.1,1.0,17.4,0,100,8110,85.69,17.3
11/10/2023 5:15,15,15,610,0.0,0.051,0,0,221,0.65,1.99,17.8,0.993,85.86,1.5,0.1,1.0,17.5,0,100,8109,85.69,17.4
11/10/2023 5:30,15,15,573,0.0,0.000,0,0,258,0.85,2.67,17.8,0.998,85.87,1.4,0.1,0.0,17.6,0,100,8108,85.70,17.5
11/10/2023 5:45,15,15,588,3.5,0.017,0,0,216,0.63,1.51,17.6,1.001,85.86,1.4,0.1,1.0,17.5,0,100,8106,85.69,17.4
11/10/2023 6:00,15,15,551,10.5,0.000,0,0,252,0.75,1.91,17.7,0.997,85.87,1.5,0.1,0.0,17.5,0,100,8106,85.70,17.4
11/10/2023 6:15,15,15,546,17.9,0.000,0,0,186,0.93,3.26,17.9,0.993,85.91,1.4,0.1,0.0,17.6,0,100,8105,85.74,17.6
11/10/2023 6:30,15,15,540,31.5,0.000,0,0,226,0.77,2.75,18.0,1.001,85.92,1.5,0.1,0.0,17.8,0,100,8102,85.75,17.8
11/10/2023 6:45,15,15,527,48.0,0.000,0,0,239,0.88,2.98,18.1,1.000,85.93,1.4,0.1,0.0,18.0,0,100,8100,85.77,18.0
11/10/2023 7:00,15,15,512,77.1,0.000,0,0,207,0.92,3.47,18.3,0.999,85.93,1.4,0.1,0.0,18.3,0,100,8097,85.76,18.2
11/10/2023 7:15,15,15,496,115.9,0.017,0,0,209,0.89,3.20,18.4,0.998,85.94,1.4,0.1,1.0,18.7,0,100,8099,85.77,18.5
11/10/2023 7:30,15,15,473,239.6,0.000,0,0,200,0.93,2.93,18.8,1.001,85.93,1.4,0.1,0.0,19.8,0,100,8097,85.79,19.3
11/10/2023 7:45,13,6,449,408.9,0.000,0,0,200,0.95,2.71,19.9,0.996,85.93,1.5,0.1,0.0,22.0,0,100,8099,85.81,21.1
11/10/2023 8:00,0,0,448,390.7,0.000,0,0,242,1.15,4.62,20.2,1.002,85.96,1.5,0.1,0.0,23.4,0,100,8097,85.83,22.6
11/10/2023 8:15,0,0,448,493.7,0.000,0,0,237,1.18,4.33,20.6,0.997,86.00,1.5,0.1,0.0,23.8,0,100,8098,85.87,23.3
11/10/2023 8:30,0,0,450,343.3,0.000,0,0,241,1.21,3.48,20.4,0.995,86.03,1.5,0.0,0.0,23.5,0,100,8099,85.88,23.5
11/10/2023 8:45,14,0,454,226.9,0.000,0,0,218,1.05,3.17,20.0,0.998,86.04,1.5,0.1,0.0,22.4,0,100,8102,85.87,22.8
11/10/2023 9:00,13,0,449,309.7,0.000,0,0,254,0.95,2.84,19.9,1.003,86.03,1.5,0.1,0.0,21.8,0,100,8105,85.86,22.3
11/10/2023 9:15,0,0,446,681.5,0.000,0,0,199,1.07,4.84,21.7,0.998,85.97,1.5,0.1,0.0,23.9,0,100,8108,85.84,24.0
11/10/2023 9:30,0,0,445,626.8,0.000,0,0,228,1.24,3.25,22.1,0.991,85.97,1.5,0.1,0.0,25.4,0,100,8110,85.84,25.5
11/10/2023 9:45,0,0,447,451.8,0.000,0,0,193,1.20,3.31,22.3,0.996,85.98,1.5,0.1,0.0,25.9,0,100,8110,85.83,26.2
11/10/2023 10:00,0,0,446,644.5,0.000,0,0,221,1.23,3.34,22.6,1.003,85.96,1.5,0.1,0.0,26.3,0,100,8108,85.81,26.8
11/10/2023 10:15,0,0,447,425.1,0.000,0,0,211,1.12,3.99,22.2,0.991,85.96,1.5,0.1,0.0,26.0,0,100,8112,85.80,26.6
11/10/2023 10:30,0,0,448,370.6,0.000,0,0,190,1.06,2.49,22.1,0.982,85.97,1.5,0.0,0.0,25.2,0,100,8115,85.80,26.0
11/10/2023 10:45,0,0,448,324.5,0.000,0,0,223,0.89,2.54,21.6,0.993,85.97,1.5,0.0,0.0,24.6,0,100,8115,85.80,25.7
11/10/2023 11:00,0,0,449,307.3,0.000,0,0,188,1.15,3.30,21.4,0.991,85.97,1.5,0.0,0.0,24.0,0,100,8117,85.80,25.1
11/10/2023 11:15,0,0,448,352.6,0.000,0,0,224,1.03,3.62,21.2,0.995,85.95,1.4,0.0,0.0,23.7,0,100,8118,85.78,24.8
11/10/2023 11:30,0,0,449,280.9,0.000,0,0,202,1.08,3.12,21.0,0.997,85.94,1.5,0.1,0.0,23.4,0,100,8123,85.77,24.4
11/10/2023 11:45,0,0,447,448.8,0.000,0,0,203,0.87,2.68,21.5,0.986,85.91,1.5,0.0,0.0,23.5,0,100,8129,85.75,24.5
11/10/2023 12:00,0,0,446,689.7,0.000,0,0,186,1.22,4.95,22.6,0.969,85.87,1.5,0.0,0.0,25.0,0,100,8142,85.72,25.7
11/10/2023 12:15,0,0,447,567.7,0.000,0,0,202,1.25,2.99,23.1,0.966,85.85,1.5,0.1,0.0,26.3,0,100,8147,85.70,27.3
11/10/2023 12:30,0,0,448,289.4,0.000,0,0,194,1.30,3.08,22.1,0.985,85.84,1.5,0.0,0.0,25.2,0,100,8144,85.67,26.5
11/10/2023 12:45,0,0,447,437.1,0.000,0,0,216,1.08,2.74,22.2,0.983,85.80,1.5,0.0,0.0,25.0,0,100,8151,85.64,26.2
11/10/2023 13:00,0,0,447,355.7,0.000,0,0,235,1.03,3.15,21.9,0.988,85.78,1.5,0.0,0.0,24.7,0,100,8149,85.62,26.0
11/10/2023 13:15,0,0,448,330.3,0.000,0,0,214,1.07,3.15,21.8,0.995,85.78,1.5,0.1,0.0,24.6,0,100,8149,85.61,25.9
11/10/2023 13:30,0,0,449,282.7,0.000,0,0,181,1.35,3.71,22.0,0.984,85.78,1.5,0.0,0.0,24.5,0,100,8151,85.61,25.7
11/10/2023 13:45,0,0,449,234.3,0.000,0,0,230,1.14,3.81,21.5,0.986,85.76,1.5,0.1,0.0,23.6,0,100,8148,85.59,24.8
11/10/2023 14:00,0,0,449,220.9,0.000,0,0,212,1.00,2.86,21.5,0.992,85.75,1.5,0.1,0.0,23.4,0,100,8149,85.58,24.6
11/10/2023 14:15,1,0,450,118.7,0.000,0,0,181,1.11,2.90,21.4,0.987,85.74,1.4,0.0,0.0,22.9,0,100,8143,85.56,24.1
11/10/2023 14:30,10,0,450,99.3,0.000,0,0,198,1.02,3.45,21.1,0.989,85.75,1.5,0.1,0.0,22.4,0,100,8142,85.57,23.4
11/10/2023 14:45,14,0,450,138.3,0.000,0,0,185,0.92,3.06,21.1,0.987,85.73,1.5,0.1,0.0,22.0,0,100,8138,85.56,22.9
11/10/2023 15:00,9,0,450,139.7,0.000,0,0,177,0.81,2.26,21.1,0.987,85.73,1.4,0.1,0.0,22.0,0,100,8136,85.56,22.8
11/10/2023 15:15,9,0,449,143.5,0.000,0,0,162,0.71,2.26,21.0,0.990,85.72,1.5,0.1,0.0,22.1,0,100,8137,85.54,22.7
11/10/2023 15:30,7,0,450,90.4,0.000,0,0,202,0.89,2.67,21.0,0.989,85.70,1.4,0.1,0.0,22.1,0,100,8135,85.53,22.8
11/10/2023 15:45,15,0,450,103.1,0.000,0,0,192,0.90,2.27,20.8,0.991,85.72,1.5,0.1,0.0,21.8,0,100,8133,85.55,22.5
11/10/2023 16:00,15,0,450,93.7,0.000,0,0,167,1.08,3.00,20.7,0.990,85.73,1.5,0.1,0.0,21.5,0,100,8136,85.56,22.1
11/10/2023 16:15,3,0,449,169.5,0.000,0,0,164,1.20,4.36,21.5,0.948,85.72,1.5,0.1,0.0,21.9,0,100,8151,85.55,22.2
11/10/2023 16:30,0,0,449,118.1,0.000,0,0,198,0.88,1.81,21.8,0.940,85.72,1.5,0.0,0.0,22.8,0,100,8157,85.55,23.5
11/10/2023 16:45,0,0,449,83.9,0.000,0,0,204,0.96,2.31,22.0,0.922,85.73,1.5,0.1,0.0,23.0,0,100,8159,85.55,24.1
11/10/2023 17:00,12,0,451,19.7,0.000,0,0,181,0.75,2.16,21.0,0.957,85.76,1.4,0.1,0.0,22.3,0,100,8156,85.58,23.8
11/10/2023 17:15,15,0,451,4.9,0.000,0,0,206,0.77,2.24,20.5,0.961,85.79,1.5,0.1,0.0,21.1,0,100,8150,85.61,22.5
11/10/2023 17:30,15,0,452,0.7,0.000,0,0,194,0.63,1.86,20.2,0.968,85.81,1.4,0.1,0.0,20.4,0,100,8147,85.63,21.5
11/10/2023 17:45,15,0,456,0.0,0.000,0,0,194,0.61,1.65,20.0,0.974,85.84,1.4,0.1,0.0,19.9,0,100,8143,85.66,20.8
11/10/2023 18:00,15,0,457,0.0,0.000,0,0,159,0.98,2.92,19.9,0.981,85.86,1.5,0.1,0.0,19.8,0,100,8140,85.68,20.4
11/10/2023 18:15,15,14,527,0.0,0.000,0,0,170,0.49,1.16,19.8,0.986,85.86,1.5,0.1,0.0,19.6,0,100,8141,85.68,20.1
11/10/2023 18:30,15,15,536,0.0,0.000,0,0,177,0.77,3.24,19.7,0.991,85.88,1.4,0.1,0.0,19.5,0,100,8138,85.70,19.8
11/10/2023 18:45,15,15,539,0.0,0.000,0,0,193,0.69,1.57,19.7,0.995,85.89,1.4,0.1,0.0,19.5,0,100,8136,85.72,19.7
11/10/2023 19:00,15,15,542,0.0,0.000,0,0,184,0.73,2.08,19.7,0.995,85.91,1.4,0.0,0.0,19.4,0,100,8132,85.74,19.6
11/10/2023 19:15,15,15,542,0.0,0.000,0,0,195,0.67,2.03,19.7,0.996,85.94,1.4,0.1,0.0,19.5,0,100,8130,85.76,19.5
11/10/2023 19:30,15,15,547,0.0,0.000,0,0,176,0.93,2.23,19.7,0.999,85.96,1.4,0.0,0.0,19.5,0,100,8127,85.78,19.5
11/10/2023 19:45,15,15,827,0.0,0.119,0,0,237,0.76,1.73,19.7,0.998,85.96,1.4,0.1,2.0,19.5,0,100,8125,85.79,19.5
11/10/2023 20:00,15,15,722,0.0,0.034,0,0,201,0.86,2.86,19.7,0.997,85.98,1.5,0.1,1.0,19.4,0,100,8124,85.81,19.4
11/10/2023 20:15,15,15,708,0.0,0.000,0,0,226,0.92,2.49,19.7,0.995,86.01,1.4,0.1,0.0,19.4,0,100,8124,85.84,19.4
11/10/2023 20:30,15,15,706,0.0,0.000,0,0,178,0.87,1.95,19.7,0.996,86.02,1.4,0.1,0.0,19.4,0,100,8121,85.85,19.4
11/10/2023 20:45,15,15,689,0.0,0.017,0,0,174,0.80,2.75,19.5,1.000,86.01,1.4,0.1,1.0,19.4,0,100,8119,85.83,19.3
11/10/2023 21:00,15,15,626,0.0,0.000,0,0,211,0.94,2.74,19.5,1.000,85.99,1.5,0.1,0.0,19.3,0,100,8118,85.82,19.3
11/10/2023 21:15,15,15,626,0.0,0.000,0,0,201,1.03,3.26,19.4,1.001,86.00,1.4,0.1,0.0,19.3,0,100,8120,85.83,19.2
11/10/2023 21:30,15,15,627,0.0,0.000,0,0,211,0.88,3.38,19.3,0.999,85.99,1.4,0.1,0.0,19.1,0,100,8115,85.82,19.1
11/10/2023 21:45,15,15,630,0.0,0.000,0,0,232,1.01,2.66,19.2,0.999,85.97,1.5,0.1,0.0,19.0,0,100,8115,85.79,19.0
11/10/2023 22:00,15,15,635,0.0,0.000,0,0,219,1.03,2.93,19.2,0.998,85.96,1.4,0.1,0.0,19.1,0,100,8112,85.78,19.0
11/10/2023 22:15,15,15,642,0.0,0.017,0,0,193,0.81,2.56,19.1,1.000,85.96,1.4,0.1,1.0,19.0,0,100,8110,85.79,19.0
11/10/2023 22:30,15,15,656,0.0,0.000,0,0,193,0.69,2.01,18.8,0.999,85.96,1.5,0.1,0.0,18.7,0,100,8111,85.79,18.7
11/10/2023 22:45,15,15,640,0.0,0.000,0,0,216,0.89,2.46,18.7,0.993,85.97,1.5,0.1,0.0,18.4,0,100,8110,85.80,18.4
11/10/2023 23:00,15,15,621,0.0,0.017,0,0,216,0.98,2.78,18.6,0.993,85.96,1.4,0.1,1.0,18.3,0,100,8105,85.79,18.3
11/10/2023 23:15,15,15,628,0.0,0.000,0,0,210,0.83,2.57,18.5,0.994,85.94,1.3,0.2,0.0,18.2,0,100,8105,85.77,18.2
11/10/2023 23:30,15,15,632,0.0,0.000,0,0,213,0.94,2.45,18.5,0.990,85.92,1.4,0.1,0.0,18.1,0,100,8105,85.74,18.1
11/10/2023 23:45,15,15,637,0.0,0.017,0,0,224,0.84,2.90,18.4,0.990,85.89,1.4,0.1,1.0,18.1,0,100,8103,85.72,18.0
11/11/2023 0:00,15,15,647,0.0,0.000,0,0,181,0.84,2.44,18.5,0.987,85.86,1.4,0.2,0.0,18.1,0,100,8102,85.69,18.1
11/11/2023 0:15,15,15,653,0.0,0.017,0,0,251,0.65,1.77,18.4,0.990,85.85,1.5,0.1,1.0,18.1,0,100,8080,85.67,18.2
11/11/2023 0:30,15,15,650,0.0,0.000,0,0,254,0.87,2.34,18.5,0.963,85.83,1.4,0.1,0.0,18.1,0,100,8089,85.66,18.2
11/11/2023 0:45,15,15,647,0.0,0.000,0,0,207,0.71,1.78,18.4,0.989,85.83,1.4,0.1,0.0,18.1,0,100,8086,85.65,18.1
11/11/2023 1:00,15,15,647,0.0,0.000,0,0,188,0.70,2.14,18.4,0.989,85.83,1.4,0.1,0.0,18.1,0,100,8084,85.66,18.0
11/11/2023 1:15,15,15,645,0.0,0.017,0,0,176,0.67,2.76,18.4,0.987,85.82,1.4,0.1,1.0,18.0,0,100,8083,85.65,17.9
11/11/2023 1:30,15,15,637,0.0,0.000,0,0,171,0.63,2.19,18.5,0.983,85.82,1.4,0.1,0.0,18.1,0,100,8083,85.65,18.0
