z6-15996,Port 1,Port 1,Port 1,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 3,Port 3,Port 4,Port 5,Port 6,Port 7,Port 7,Port 8,Port 8
Records: 2593,PHYTOS 31,PHYTOS 31,PHYTOS 31,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ECRN-100,ECRN-100,Unrecognized,Unrecognized,Unrecognized,Battery,Battery,Barometer,Barometer
Timestamp, min Leaf Wetness, min Leaf Wetness (high), Wetness Level, W/m² Solar Radiation, mm Precipitation, Lightning Activity, km Lightning Distance,° Wind Direction, m/s Wind Speed, m/s Gust Speed, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure,° X-axis Level,° Y-axis Level, mm/h Max Precip Rate, °C RH Sensor Temp, mm Precipitation, mm/h Max Precip Rate, Sensor Output, Sensor Output, Sensor Output,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
9/13/2024 9:00,5,5,467,304.2,0.000,0,0,214,1.19,1.35,19.1,0.924,86.14,1.6,0.1,0.0,19.6,0.0,0.0,0,0,0,100,8080,85.96,22.0
9/13/2024 9:15,15,15,465,160.2,0.000,0,0,207,1.16,3.24,19.0,1.002,86.18,1.6,0.1,0.0,19.7,0.0,0.0,0,0,0,100,8083,86.01,22.3
9/13/2024 9:30,15,8,457,282.6,0.000,0,0,192,1.44,4.34,19.2,1.001,86.19,1.6,0.2,0.0,19.8,0.0,0.0,0,0,0,100,8091,86.03,21.7
9/13/2024 9:45,15,0,456,354.3,0.000,0,0,189,1.56,4.61,19.9,0.997,86.20,1.6,0.2,0.0,20.8,0.0,0.0,0,0,0,100,8098,86.05,22.5
9/13/2024 10:00,15,0,456,244.5,0.000,0,0,213,1.15,4.81,19.7,1.006,86.21,1.6,0.2,0.0,21.0,0.0,0.0,0,0,0,100,8099,86.06,22.9
9/13/2024 10:15,15,0,456,294.5,0.000,0,0,206,1.09,3.44,19.7,0.999,86.21,1.6,0.2,0.0,21.3,0.0,0.0,0,0,0,100,8102,86.06,22.9
9/13/2024 10:30,15,0,457,187.9,0.000,0,0,202,1.06,2.33,19.9,1.000,86.20,1.6,0.2,0.0,21.4,0.0,0.0,0,0,0,100,8102,86.05,23.0
9/13/2024 10:45,15,0,456,245.7,0.000,0,0,195,0.90,2.67,19.6,1.000,86.19,1.5,0.1,0.0,21.2,0.0,0.0,0,0,0,100,8105,86.03,22.7
9/13/2024 11:00,15,0,456,235.0,0.000,0,0,212,1.23,4.77,19.5,0.999,86.17,1.6,0.2,0.0,21.3,0.0,0.0,0,0,0,100,8106,86.01,22.7
9/13/2024 11:15,15,0,456,237.6,0.000,0,0,223,1.36,3.43,19.5,1.004,86.14,1.6,0.2,0.0,21.1,0.0,0.0,0,0,0,100,8108,85.99,22.5
9/13/2024 11:30,15,0,456,229.3,0.000,0,0,201,1.54,3.55,19.6,0.996,86.14,1.5,0.1,0.0,21.1,0.0,0.0,0,0,0,100,8108,85.99,22.3
9/13/2024 11:45,15,0,455,249.4,0.000,0,0,186,1.37,2.14,20.0,1.001,86.14,1.5,0.1,0.0,21.2,0.0,0.0,0,0,0,100,8114,85.98,22.6
9/13/2024 12:00,15,0,454,258.3,0.000,0,0,188,1.46,3.44,20.0,0.997,86.11,1.7,0.2,0.0,21.4,0.0,0.0,0,0,0,100,8113,85.96,22.8
9/13/2024 12:15,15,0,454,290.8,0.000,0,0,199,1.36,3.29,20.3,0.998,86.09,1.6,0.2,0.0,21.8,0.0,0.0,0,0,0,100,8119,85.93,23.0
9/13/2024 12:30,15,0,455,308.6,0.000,0,0,211,1.44,3.56,20.2,1.001,86.07,1.6,0.1,0.0,22.0,0.0,0.0,0,0,0,100,8120,85.91,23.3
9/13/2024 12:45,15,0,454,330.9,0.000,0,0,206,1.42,3.56,20.5,1.002,86.06,1.5,0.2,0.0,22.3,0.0,0.0,0,0,0,100,8123,85.90,23.6
9/13/2024 13:00,15,0,454,282.1,0.000,0,0,207,1.52,3.46,20.6,1.003,86.03,1.6,0.1,0.0,22.6,0.0,0.0,0,0,0,100,8126,85.87,23.8
9/13/2024 13:15,15,0,454,279.3,0.000,0,0,200,1.56,3.12,20.6,0.998,86.01,1.6,0.2,0.0,22.6,0.0,0.0,0,0,0,100,8127,85.85,23.8
9/13/2024 13:30,15,0,454,230.1,0.000,0,0,172,1.41,3.13,20.7,0.998,86.02,1.6,0.1,0.0,22.5,0.0,0.0,0,0,0,100,8128,85.85,23.8
9/13/2024 13:45,15,0,455,150.7,0.000,0,0,192,1.17,2.85,20.5,0.997,86.01,1.6,0.1,0.0,22.3,0.0,0.0,0,0,0,100,8124,85.84,23.6
9/13/2024 14:00,15,0,456,116.9,0.000,0,0,184,1.43,3.78,20.3,1.000,85.99,1.5,0.2,0.0,21.9,0.0,0.0,0,0,0,100,8123,85.83,23.1
9/13/2024 14:15,15,0,456,121.5,0.000,0,0,157,1.93,3.60,19.8,1.000,85.96,1.6,0.1,0.0,21.2,0.0,0.0,0,0,0,100,8121,85.80,22.3
9/13/2024 14:30,15,0,456,141.8,0.000,0,0,199,1.07,2.16,19.9,1.000,85.96,1.5,0.2,0.0,20.8,0.0,0.0,0,0,0,100,8121,85.80,21.8
9/13/2024 14:45,15,0,455,200.3,0.000,0,0,183,1.05,2.52,20.1,0.998,85.95,1.5,0.1,0.0,21.1,0.0,0.0,0,0,0,100,8121,85.79,22.0
9/13/2024 15:00,15,0,454,227.8,0.000,0,0,200,0.79,1.42,20.2,0.999,85.96,1.6,0.2,0.0,21.6,0.0,0.0,0,0,0,100,8124,85.79,22.6
9/13/2024 15:15,15,0,454,275.7,0.000,0,0,170,0.77,1.77,20.8,1.004,85.96,1.5,0.2,0.0,22.3,0.0,0.0,0,0,0,100,8121,85.80,23.6
9/13/2024 15:30,15,0,454,226.1,0.000,0,0,178,0.70,1.65,21.1,1.001,85.95,1.6,0.1,0.0,22.9,0.0,0.0,0,0,0,100,8124,85.79,24.1
9/13/2024 15:45,15,0,454,195.5,0.000,0,0,192,0.53,1.09,21.1,1.002,85.95,1.5,0.1,0.0,23.1,0.0,0.0,0,0,0,100,8125,85.78,24.3
9/13/2024 16:00,15,0,454,181.0,0.000,0,0,193,0.60,1.38,20.8,0.999,85.96,1.6,0.2,0.0,22.7,0.0,0.0,0,0,0,100,8123,85.80,23.8
9/13/2024 16:15,15,0,455,190.6,0.000,0,0,185,0.82,1.59,21.1,0.999,85.96,1.6,0.1,0.0,22.8,0.0,0.0,0,0,0,100,8120,85.80,24.4
9/13/2024 16:30,15,0,458,102.5,0.000,0,0,170,0.94,2.61,20.9,1.000,85.98,1.6,0.2,0.0,22.7,0.0,0.0,0,0,0,100,8118,85.81,24.2
9/13/2024 16:45,15,0,458,60.1,0.000,0,0,208,0.82,1.86,20.3,0.998,85.99,1.6,0.3,0.0,21.9,0.2,12.0,0,0,0,100,8116,85.83,22.7
9/13/2024 17:00,15,5,462,42.2,0.000,0,0,214,0.76,1.68,19.8,1.003,86.02,1.5,0.2,0.0,21.0,0.0,0.0,0,0,0,100,8115,85.85,21.7
9/13/2024 17:15,15,15,468,45.3,0.000,0,0,193,0.63,1.22,19.5,1.001,86.01,1.6,0.2,0.0,20.3,0.0,0.0,0,0,0,100,8112,85.85,20.9
9/13/2024 17:30,15,15,479,25.1,0.000,0,0,209,0.57,1.33,19.3,1.000,86.01,1.5,0.2,0.0,19.7,0.0,0.0,0,0,0,100,8111,85.85,20.3
9/13/2024 17:45,15,15,496,4.7,0.000,0,0,168,0.58,1.33,19.1,1.000,86.02,1.5,0.2,0.0,19.2,0.0,0.0,0,0,0,100,8108,85.86,19.7
9/13/2024 18:00,15,15,512,0.0,0.000,0,0,187,0.49,1.89,18.8,0.999,86.03,1.5,0.2,0.0,18.8,0.0,0.0,0,0,0,100,8108,85.86,19.1
9/13/2024 18:15,15,15,526,0.0,0.000,0,0,164,0.55,1.10,18.7,0.993,86.03,1.6,0.2,0.0,18.4,0.0,0.0,0,0,0,100,8108,85.87,18.7
9/13/2024 18:30,15,15,538,0.0,0.000,0,0,165,0.68,1.47,18.6,0.985,86.04,1.5,0.2,0.0,18.1,0.0,0.0,0,0,0,100,8108,85.88,18.3
9/13/2024 18:45,15,15,547,0.0,0.000,0,0,192,0.52,1.55,18.4,0.984,86.06,1.5,0.2,0.0,17.9,0.0,0.0,0,0,0,100,8102,85.89,18.0
9/13/2024 19:00,15,15,542,0.0,0.000,0,0,147,1.37,2.99,18.7,0.961,86.10,1.6,0.3,0.0,17.9,0.0,0.0,0,0,0,100,8102,85.93,17.8
9/13/2024 19:15,15,15,542,0.0,0.000,0,0,143,0.77,1.67,18.5,0.977,86.10,1.5,0.2,0.0,17.9,0.0,0.0,0,0,0,100,8104,85.94,17.7
9/13/2024 19:30,15,15,542,0.0,0.000,0,0,164,0.53,1.21,18.2,0.978,86.13,1.5,0.2,0.0,17.7,0.0,0.0,0,0,0,100,8102,85.96,17.4
9/13/2024 19:45,15,15,542,0.0,0.000,0,0,172,0.50,1.27,18.0,0.971,86.12,1.5,0.2,0.0,17.4,0.0,0.0,0,0,0,100,8099,85.96,17.1
9/13/2024 20:00,15,15,544,0.0,0.000,0,0,203,0.51,1.62,17.8,0.974,86.13,1.5,0.2,0.0,17.2,0.0,0.0,0,0,0,100,8102,85.97,16.9
9/13/2024 20:15,15,15,549,0.0,0.000,0,0,193,0.45,1.28,17.7,0.972,86.15,1.5,0.2,0.0,17.0,0.0,0.0,0,0,0,100,8098,85.99,16.7
9/13/2024 20:30,15,15,555,0.0,0.000,0,0,142,0.46,1.24,17.5,0.972,86.17,1.5,0.2,0.0,16.9,0.0,0.0,0,0,0,100,8099,86.01,16.6
9/13/2024 20:45,15,15,557,0.0,0.000,0,0,185,0.39,1.06,17.7,0.958,86.16,1.6,0.2,0.0,16.8,0.0,0.0,0,0,0,100,8098,86.00,16.4
9/13/2024 21:00,15,15,561,0.0,0.000,0,0,273,0.38,0.87,17.5,0.969,86.17,1.5,0.2,0.0,16.8,0.0,0.0,0,0,0,100,8097,86.01,16.4
9/13/2024 21:15,15,15,562,0.0,0.000,0,0,226,0.47,1.09,17.5,0.963,86.18,1.6,0.2,0.0,16.8,0.0,0.0,0,0,0,100,8095,86.02,16.4
9/13/2024 21:30,15,15,563,0.0,0.000,0,0,209,0.47,1.78,17.6,0.961,86.19,1.5,0.2,0.0,16.8,0.0,0.0,0,0,0,100,8097,86.03,16.3
9/13/2024 21:45,15,15,563,0.0,0.000,0,0,195,0.64,2.03,17.6,0.960,86.18,1.5,0.2,0.0,16.8,0.0,0.0,0,0,0,100,8094,86.02,16.3
9/13/2024 22:00,15,15,558,0.0,0.000,0,0,195,0.75,2.03,17.7,0.954,86.18,1.5,0.2,0.0,16.8,0.0,0.0,0,0,0,100,8095,86.01,16.3
9/13/2024 22:15,15,15,559,0.0,0.000,0,0,257,0.48,1.76,17.4,0.971,86.17,1.6,0.2,0.0,16.7,0.0,0.0,0,0,0,100,8095,86.00,16.2
9/13/2024 22:30,15,15,561,0.0,0.000,0,0,220,0.59,1.79,17.4,0.967,86.17,1.5,0.2,0.0,16.7,0.0,0.0,0,0,0,100,8092,86.01,16.2
9/13/2024 22:45,15,15,559,0.0,0.000,0,0,202,0.68,1.56,17.6,0.957,86.17,1.5,0.2,0.0,16.7,0.0,0.0,0,0,0,100,8092,86.01,16.3
9/13/2024 23:00,15,15,559,0.0,0.000,0,0,209,0.66,2.02,17.6,0.960,86.16,1.6,0.2,0.0,16.7,0.0,0.0,0,0,0,100,8093,86.00,16.3
9/13/2024 23:15,15,15,554,0.0,0.000,0,0,240,1.02,3.48,17.7,0.960,86.15,1.5,0.2,0.0,16.8,0.0,0.0,0,0,0,100,8091,85.99,16.4
9/13/2024 23:30,15,15,561,0.0,0.000,0,0,214,0.62,1.93,17.4,0.974,86.14,1.5,0.2,0.0,16.8,0.0,0.0,0,0,0,100,8089,85.98,16.3
9/13/2024 23:45,15,15,567,0.0,0.017,0,0,184,0.67,2.43,17.3,0.972,86.12,1.6,0.2,1.0,16.7,0.0,0.0,0,0,0,100,8092,85.96,16.3
9/14/2024 0:00,15,15,575,0.0,0.000,0,0,194,0.71,2.38,17.3,0.973,86.10,1.5,0.3,0.0,16.7,0.0,0.0,0,0,0,100,8091,85.94,16.2
9/14/2024 0:15,15,15,584,0.0,0.000,0,0,211,0.72,2.82,17.3,0.969,86.10,1.5,0.2,0.0,16.6,0.0,0.0,0,0,0,100,8066,85.94,16.4
9/14/2024 0:30,15,15,589,0.0,0.017,0,0,217,0.70,2.44,17.3,0.945,86.09,1.5,0.2,1.0,16.6,0.0,0.0,0,0,0,100,8075,85.92,16.3
9/14/2024 0:45,15,15,596,0.0,0.000,0,0,220,0.67,1.72,17.2,0.973,86.07,1.5,0.2,0.0,16.5,0.0,0.0,0,0,0,100,8078,85.91,16.2
9/14/2024 1:00,15,15,602,0.0,0.000,0,0,210,0.65,1.99,17.1,0.968,86.05,1.5,0.2,0.0,16.4,0.0,0.0,0,0,0,100,8077,85.89,16.1
9/14/2024 1:15,15,15,599,0.0,0.017,0,0,232,0.81,3.33,17.3,0.958,86.03,1.5,0.3,1.0,16.4,0.0,0.0,0,0,0,100,8077,85.87,16.1
9/14/2024 1:30,15,15,595,0.0,0.000,0,0,230,0.76,2.47,17.2,0.964,86.01,1.5,0.2,0.0,16.5,0.0,0.0,0,0,0,100,8077,85.85,16.1
9/14/2024 1:45,15,15,598,0.0,0.000,0,0,243,0.54,1.68,17.1,0.970,85.99,1.5,0.2,0.0,16.4,0.0,0.0,0,0,0,100,8076,85.82,16.0
9/14/2024 2:00,15,15,595,0.0,0.017,0,0,233,0.60,1.98,17.2,0.959,85.98,1.5,0.2,1.0,16.4,0.0,0.0,0,0,0,100,8075,85.81,15.9
9/14/2024 2:15,15,15,593,0.0,0.000,0,0,186,0.65,2.14,17.2,0.959,85.97,1.5,0.2,0.0,16.3,0.0,0.0,0,0,0,100,8077,85.81,15.9
9/14/2024 2:30,15,15,590,0.0,0.000,0,0,184,0.61,1.79,17.2,0.957,85.97,1.5,0.2,0.0,16.2,0.0,0.0,0,0,0,100,8075,85.81,15.8
9/14/2024 2:45,15,15,583,0.0,0.000,0,0,210,0.72,2.82,17.2,0.953,85.96,1.5,0.3,0.0,16.3,0.0,0.0,0,0,0,100,8075,85.80,15.8
9/14/2024 3:00,15,15,576,0.0,0.017,0,0,216,0.75,4.43,17.2,0.955,85.95,1.5,0.2,1.0,16.3,0.0,0.0,0,0,0,100,8073,85.79,15.8
9/14/2024 3:15,15,15,570,0.0,0.000,0,0,240,0.77,3.23,17.2,0.957,85.95,1.6,0.2,0.0,16.3,0.0,0.0,0,0,0,100,8074,85.79,15.9
9/14/2024 3:30,15,15,561,0.0,0.000,0,0,235,0.73,2.85,17.2,0.957,85.96,1.5,0.2,0.0,16.3,0.0,0.0,0,0,0,100,8074,85.80,15.9
9/14/2024 3:45,15,15,555,0.0,0.000,0,0,215,0.67,2.04,17.2,0.958,85.96,1.5,0.2,0.0,16.3,0.0,0.0,0,0,0,100,8074,85.80,15.8
9/14/2024 4:00,15,15,556,0.0,0.017,0,0,206,0.59,1.82,17.0,0.967,85.97,1.5,0.2,1.0,16.3,0.0,0.0,0,0,0,100,8071,85.81,15.8
9/14/2024 4:15,15,15,551,0.0,0.000,0,0,235,0.66,2.56,17.0,0.959,85.98,1.6,0.2,0.0,16.2,0.0,0.0,0,0,0,100,8072,85.82,15.7
9/14/2024 4:30,15,15,545,0.0,0.000,0,0,257,0.78,2.50,16.9,0.964,85.98,1.5,0.2,0.0,16.2,0.0,0.0,0,0,0,100,8074,85.82,15.7
9/14/2024 4:45,15,15,532,0.0,0.017,0,0,249,0.73,2.26,17.2,0.952,85.99,1.5,0.3,1.0,16.2,0.0,0.0,0,0,0,100,8074,85.83,15.8
9/14/2024 5:00,15,15,523,0.0,0.000,0,0,224,0.67,1.58,17.2,0.955,85.99,1.5,0.3,0.0,16.3,0.0,0.0,0,0,0,100,8070,85.83,15.9
9/14/2024 5:15,15,15,521,0.0,0.000,0,0,265,0.79,2.77,17.0,0.967,85.99,1.5,0.2,0.0,16.3,0.0,0.0,0,0,0,100,8070,85.83,15.9
9/14/2024 5:30,15,15,521,1.1,0.000,0,0,265,0.82,1.95,17.0,0.969,86.01,1.5,0.3,0.0,16.3,0.0,0.0,0,0,0,100,8071,85.85,15.9
9/14/2024 5:45,15,15,514,6.3,0.017,0,0,259,0.89,2.89,17.1,0.963,86.02,1.5,0.2,1.0,16.3,0.0,0.0,0,0,0,100,8070,85.86,15.9
9/14/2024 6:00,15,15,508,12.5,0.000,0,0,256,0.72,2.82,17.1,0.966,86.01,1.5,0.1,0.0,16.4,0.0,0.0,0,0,0,100,8071,85.85,16.0
9/14/2024 6:15,15,15,495,17.7,0.000,0,0,234,0.81,2.40,17.2,0.964,86.03,1.5,0.2,0.0,16.5,0.0,0.0,0,0,0,100,8070,85.87,16.1
9/14/2024 6:30,15,15,475,54.9,0.000,0,0,220,0.80,3.43,17.6,0.959,86.04,1.5,0.2,0.0,16.8,0.0,0.0,0,0,0,100,8070,85.88,16.4
9/14/2024 6:45,15,15,461,107.3,0.000,0,0,212,0.82,2.43,18.1,0.978,86.04,1.5,0.2,0.0,17.6,0.0,0.0,0,0,0,100,8074,85.89,16.9
9/14/2024 7:00,15,3,456,237.5,0.000,0,0,200,0.76,1.98,18.7,0.994,86.04,1.6,0.2,0.0,19.3,0.0,0.0,0,0,0,100,8086,85.89,18.2
9/14/2024 7:15,15,0,455,286.7,0.000,0,0,218,0.81,2.46,19.5,0.999,86.02,1.6,0.2,0.0,21.2,0.0,0.0,0,0,0,100,8096,85.88,20.3
9/14/2024 7:30,15,0,454,339.7,0.000,0,0,202,0.96,2.51,20.5,1.002,86.02,1.6,0.2,0.0,22.8,0.0,0.0,0,0,0,100,8112,85.88,22.5
9/14/2024 7:45,15,0,453,395.6,0.000,0,0,180,0.97,2.43,21.5,0.974,86.06,1.6,0.2,0.0,24.2,0.0,0.0,0,0,0,100,8123,85.91,24.5
9/14/2024 8:00,15,0,452,451.9,0.000,0,0,169,0.67,1.77,22.1,0.983,86.07,1.6,0.1,0.0,25.7,0.0,0.0,0,0,0,100,8136,85.92,26.3
9/14/2024 8:15,15,0,452,501.3,0.000,0,0,167,0.92,2.60,22.7,0.961,86.08,1.6,0.2,0.0,26.6,0.0,0.0,0,0,0,100,8150,85.93,27.7
9/14/2024 8:30,15,0,451,548.7,0.000,0,0,173,1.11,2.30,23.1,0.962,86.09,1.5,0.1,0.0,27.3,0.0,0.0,0,0,0,100,8158,85.94,28.8
9/14/2024 8:45,15,0,451,595.7,0.000,0,0,170,1.51,3.55,23.2,0.949,86.10,1.6,0.1,0.0,27.3,0.0,0.0,0,0,0,100,8172,85.95,29.1
9/14/2024 9:00,14,0,452,593.3,0.000,0,0,171,1.35,3.39,23.3,0.943,86.10,1.6,0.1,0.0,27.5,0.0,0.0,0,0,0,100,8178,85.95,29.4
9/14/2024 9:15,15,0,452,431.5,0.000,0,0,162,1.22,3.06,23.1,0.965,86.12,1.6,0.1,0.0,27.0,0.0,0.0,0,0,0,100,8179,85.96,29.2
9/14/2024 9:30,14,0,450,708.7,0.000,0,0,181,1.21,2.48,23.3,0.952,86.12,1.6,0.2,0.0,26.8,0.0,0.0,0,0,0,100,8196,85.97,28.9
9/14/2024 9:45,1,0,449,791.7,0.000,0,0,190,0.99,2.49,24.0,0.969,86.13,1.6,0.1,0.0,27.7,0.0,0.0,0,0,0,100,8204,85.97,29.6
9/14/2024 10:00,0,0,449,819.7,0.000,0,0,172,1.59,3.45,24.6,0.951,86.12,1.6,0.1,0.0,28.4,0.0,0.0,0,0,0,100,8216,85.97,30.6
9/14/2024 10:15,12,0,451,403.2,0.000,0,0,202,0.71,1.75,23.6,0.994,86.13,1.6,0.2,0.0,28.1,0.0,0.0,0,0,0,100,8210,85.97,30.7
9/14/2024 10:30,15,0,452,373.9,0.000,0,0,225,0.73,1.80,22.8,1.000,86.12,1.6,0.2,0.0,27.5,0.0,0.0,0,0,0,100,8211,85.96,29.8
9/14/2024 10:45,11,0,449,677.5,0.000,0,0,215,0.89,3.32,23.3,0.998,86.11,1.6,0.2,0.0,26.9,0.0,0.0,0,0,0,100,8214,85.94,29.0
9/14/2024 11:00,14,0,451,487.1,0.000,0,0,264,0.95,2.48,22.6,1.008,86.11,1.6,0.2,0.0,26.5,0.0,0.0,0,0,0,100,8215,85.94,28.5
9/14/2024 11:15,14,0,450,611.9,0.000,0,0,212,1.17,3.76,23.3,0.994,86.10,1.5,0.2,0.0,26.3,0.0,0.0,0,0,0,100,8216,85.94,28.2
9/14/2024 11:30,5,0,450,692.4,0.000,0,0,200,1.47,3.16,23.9,0.988,86.09,1.6,0.2,0.0,26.9,0.0,0.0,0,0,0,100,8219,85.93,28.6
9/14/2024 11:45,13,0,452,277.4,0.000,0,0,242,0.81,2.01,22.9,1.011,86.09,1.6,0.1,0.0,26.7,0.0,0.0,0,0,0,100,8213,85.92,28.4
9/14/2024 12:00,13,0,448,536.8,0.000,0,0,219,0.69,2.15,22.9,0.990,86.08,1.5,0.1,0.0,25.8,0.0,0.0,0,0,0,100,8214,85.92,27.4
9/14/2024 12:15,9,0,450,461.1,0.000,0,0,208,1.19,3.50,23.5,0.995,86.07,1.6,0.2,0.0,26.5,0.0,0.0,0,0,0,100,8215,85.90,28.3
9/14/2024 12:30,15,0,451,315.3,0.000,0,0,216,0.95,2.45,23.0,1.001,86.06,1.6,0.1,0.0,26.3,0.0,0.0,0,0,0,100,8212,85.89,27.9
9/14/2024 12:45,15,0,453,204.8,0.000,0,0,224,0.75,1.82,22.5,0.998,86.04,1.5,0.1,0.0,25.6,0.0,0.0,0,0,0,100,8209,85.87,27.1
9/14/2024 13:00,15,0,454,157.5,0.000,0,0,210,0.73,2.81,22.3,1.001,86.02,1.5,0.2,0.0,24.7,0.0,0.0,0,0,0,100,8204,85.84,26.2
9/14/2024 13:15,15,0,454,172.9,0.000,0,0,238,0.61,1.43,21.9,0.996,85.99,1.6,0.1,0.0,24.0,0.0,0.0,0,0,0,100,8200,85.82,25.5
9/14/2024 13:30,15,0,454,128.5,0.000,0,0,200,0.59,1.58,21.8,0.999,85.96,1.6,0.2,0.0,23.5,0.0,0.0,0,0,0,100,8199,85.79,24.9
9/14/2024 13:45,15,0,454,159.3,0.000,0,0,188,0.54,1.18,21.7,1.002,85.95,1.6,0.2,0.0,23.4,0.0,0.0,0,0,0,100,8197,85.78,24.8
9/14/2024 14:00,15,0,453,222.9,0.000,0,0,221,0.52,1.38,21.6,0.998,85.92,1.6,0.2,0.0,23.4,0.0,0.0,0,0,0,100,8194,85.75,24.6
9/14/2024 14:15,15,0,455,107.7,0.000,0,0,177,0.54,1.64,21.6,0.994,85.92,1.6,0.2,0.0,23.4,0.0,0.0,0,0,0,100,8192,85.75,24.7
9/14/2024 14:30,15,0,452,322.5,0.000,6,19,183,0.57,1.60,21.6,1.001,85.91,1.6,0.1,0.0,23.4,0.0,0.0,0,0,0,100,8194,85.74,24.5
9/14/2024 14:45,15,0,453,331.3,0.000,16,11,214,0.76,2.54,22.2,0.997,85.89,1.6,0.2,0.0,24.5,0.0,0.0,0,0,0,100,8194,85.73,25.9
9/14/2024 15:00,15,0,454,136.1,0.000,27,6,179,0.70,2.61,22.2,1.000,85.93,1.6,0.2,0.0,24.3,0.0,0.0,0,0,0,100,8187,85.76,25.2
9/14/2024 15:15,15,0,456,110.7,0.000,41,1,181,0.57,1.88,21.9,0.999,85.91,1.6,0.2,0.0,23.8,0.0,0.0,0,0,0,100,8187,85.74,24.7
9/14/2024 15:30,15,0,457,96.7,0.000,37,1,164,0.95,2.10,21.6,1.001,85.97,1.6,0.2,0.0,23.1,0.0,0.0,0,0,0,100,8181,85.80,23.9
9/14/2024 15:45,15,0,458,83.8,0.000,13,1,180,0.75,2.02,21.4,1.001,85.94,1.5,0.2,0.0,22.4,0.0,0.0,0,0,0,100,8182,85.77,23.2
9/14/2024 16:00,15,0,458,53.7,0.000,3,1,193,0.49,1.48,21.2,0.999,85.89,1.6,0.2,0.0,21.9,0.0,0.0,0,0,0,100,8178,85.72,22.6
9/14/2024 16:15,15,0,459,30.4,0.000,1,27,166,0.60,1.49,21.1,1.001,85.90,1.5,0.2,0.0,21.6,0.0,0.0,0,0,0,100,8175,85.73,22.2
9/14/2024 16:30,15,0,459,26.4,0.000,0,0,168,0.67,1.96,21.0,1.001,85.91,1.5,0.2,0.0,21.3,0.0,0.0,0,0,0,100,8172,85.74,21.9
9/14/2024 16:45,15,12,649,20.3,0.034,0,0,186,0.61,1.83,20.8,1.002,85.94,1.5,0.2,1.0,21.1,0.0,0.0,0,0,0,100,8168,85.77,21.6
9/14/2024 17:00,15,15,688,8.7,0.153,0,0,182,0.87,2.10,20.5,1.000,85.93,1.5,0.2,2.0,20.8,0.0,0.0,0,0,0,100,8167,85.77,21.1
9/14/2024 17:15,15,15,913,0.7,2.038,9,13,190,0.87,2.45,20.4,0.999,85.94,1.6,0.2,39.8,20.5,0.0,0.0,0,0,0,100,8167,85.78,20.7
9/14/2024 17:30,15,15,682,0.1,12.936,16,2,170,0.83,2.99,20.2,1.001,86.00,1.6,0.2,112.2,20.2,0.2,12.0,0,0,0,100,8162,85.84,20.3
9/14/2024 17:45,15,15,641,0.0,0.017,15,5,169,0.84,1.92,19.9,1.000,86.00,1.5,0.2,1.0,19.8,0.2,12.0,0,0,0,100,8161,85.84,20.0
9/14/2024 18:00,15,15,619,0.0,0.017,3,6,189,0.76,1.90,19.8,0.999,85.98,1.5,0.2,1.0,19.6,0.0,0.0,0,0,0,100,8159,85.81,19.9
9/14/2024 18:15,15,15,613,0.0,0.000,0,0,195,0.99,2.58,19.8,0.998,85.98,1.6,0.2,0.0,19.6,0.2,12.0,0,0,0,100,8158,85.81,19.8
9/14/2024 18:30,15,15,612,0.0,0.000,0,0,204,1.00,3.11,19.7,1.001,86.00,1.5,0.1,0.0,19.6,0.0,0.0,0,0,0,100,8158,85.84,19.7
9/14/2024 18:45,15,15,628,0.0,0.051,0,0,191,0.92,2.17,19.7,0.999,86.03,1.5,0.2,1.0,19.5,0.0,0.0,0,0,0,100,8155,85.87,19.6
9/14/2024 19:00,15,15,611,0.0,0.000,0,0,182,0.94,3.15,19.7,1.000,86.04,1.5,0.2,0.0,19.6,0.0,0.0,0,0,0,100,8153,85.88,19.6
9/14/2024 19:15,15,15,633,0.0,0.017,0,0,208,1.00,2.53,19.7,0.999,86.04,1.5,0.2,1.0,19.5,0.0,0.0,0,0,0,100,8152,85.88,19.5
9/14/2024 19:30,15,15,646,0.0,0.017,0,0,214,0.90,3.33,19.6,0.997,86.04,1.6,0.2,1.0,19.4,0.0,0.0,0,0,0,100,8151,85.88,19.4
9/14/2024 19:45,15,15,629,0.0,0.017,0,0,204,0.79,2.83,19.7,0.997,86.05,1.6,0.2,1.0,19.5,0.0,0.0,0,0,0,100,8150,85.89,19.5
9/14/2024 20:00,15,15,621,0.0,0.051,0,0,192,1.11,2.73,19.7,1.000,86.06,1.5,0.2,1.0,19.5,0.0,0.0,0,0,0,100,8146,85.90,19.5
9/14/2024 20:15,15,15,616,0.0,0.000,0,0,205,1.03,3.12,19.5,1.000,86.07,1.5,0.2,0.0,19.4,0.0,0.0,0,0,0,100,8146,85.91,19.4
