z6-15996,Port 1,Port 1,Port 1,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 3,Port 7,Port 7,Port 8,Port 8
12/2/2023 6:00,15,15,711,8.4,0.017,0,0,260,1.52,4.75,16.0,0.970,85.98,1.5,0.1,1.0,15.3,0,100,8177,85.80,15.0
12/2/2023 6:15,15,15,707,13.5,0.000,0,0,276,1.33,5.09,16.0,0.971,85.97,1.4,0.1,0.0,15.4,0,100,8175,85.80,15.0
12/2/2023 6:30,15,15,696,35.5,0.000,0,0,269,1.47,5.78,16.1,0.974,85.98,1.5,0.1,0.0,15.5,0,100,8172,85.82,15.1
12/2/2023 6:45,15,15,589,165.2,0.000,0,0,277,1.53,3.97,16.4,0.995,85.98,1.6,0.1,0.0,16.7,0,100,8169,85.83,16.0
12/2/2023 7:00,15,15,485,220.5,0.017,0,0,262,1.34,5.37,16.9,1.000,85.99,1.5,0.1,1.0,18.4,0,100,8169,85.85,17.7
12/2/2023 7:15,13,7,450,267.6,0.000,0,0,214,1.41,5.37,17.7,0.999,86.00,1.7,0.2,0.0,19.8,0,100,8167,85.87,19.2
12/2/2023 7:30,0,0,449,312.3,0.000,0,0,268,1.53,5.69,18.1,1.000,86.01,1.5,0.1,0.0,20.8,0,100,8168,85.88,20.2
12/2/2023 7:45,0,0,448,347.3,0.000,0,0,277,1.54,6.57,18.4,0.996,86.02,1.5,0.1,0.0,21.6,0,100,8167,85.89,20.8
12/2/2023 8:00,0,0,447,405.3,0.000,0,0,258,1.35,4.13,19.0,0.993,86.04,1.5,0.1,0.0,22.5,0,100,8166,85.91,21.6
12/2/2023 8:15,0,0,447,487.2,0.000,0,0,259,1.44,3.34,19.5,0.982,86.06,1.5,0.1,0.0,23.4,0,100,8165,85.93,22.4
12/2/2023 8:30,0,0,445,542.2,0.000,0,0,250,1.31,3.48,19.9,0.988,86.06,1.5,0.1,0.0,24.2,0,100,8164,85.94,23.4
12/2/2023 8:45,0,0,446,537.8,0.000,0,0,214,1.41,3.75,20.6,0.966,86.07,1.6,0.1,0.0,24.8,0,100,8164,85.94,24.1
12/2/2023 9:00,0,0,445,598.7,0.000,0,0,243,1.46,4.61,20.5,0.961,86.07,1.5,0.2,0.0,24.9,0,100,8166,85.94,24.5
12/2/2023 9:15,0,0,445,723.6,0.000,0,0,261,1.51,4.41,20.9,0.954,86.07,1.5,0.1,0.0,25.3,0,100,8167,85.94,25.2
12/2/2023 9:30,0,0,446,643.3,0.000,0,0,239,1.47,4.53,21.2,0.942,86.09,1.5,0.0,0.0,25.6,0,100,8172,85.95,25.6
12/2/2023 9:45,0,0,444,730.9,0.000,0,0,244,1.49,6.07,21.4,0.928,86.08,1.6,0.0,0.0,25.5,0,100,8178,85.94,25.5
12/2/2023 10:00,0,0,444,765.3,0.000,0,0,235,1.63,4.49,21.8,0.914,86.07,1.5,0.0,0.0,26.1,0,100,8187,85.93,26.2
12/2/2023 10:15,0,0,443,786.5,0.000,0,0,206,1.43,4.43,22.2,0.890,86.06,1.6,0.1,0.0,26.3,0,100,8194,85.92,26.3
12/2/2023 10:30,0,0,444,807.1,0.000,0,0,206,1.65,5.33,22.3,0.889,86.05,1.6,0.1,0.0,26.5,0,100,8203,85.91,26.7
12/2/2023 10:45,0,0,443,829.7,0.000,0,0,259,1.37,5.60,22.4,0.882,86.04,1.5,0.1,0.0,26.6,0,100,8217,85.89,26.9
12/2/2023 11:00,0,0,443,842.1,0.000,0,0,256,1.45,4.46,22.2,0.863,86.03,1.6,0.1,0.0,26.4,0,100,8225,85.88,26.9
12/2/2023 11:15,0,0,443,853.9,0.000,0,0,258,1.52,4.52,22.5,0.847,86.01,1.6,0.1,0.0,26.5,0,100,8235,85.86,27.1
12/2/2023 11:30,0,0,443,857.7,0.000,0,0,244,1.67,5.04,22.8,0.825,85.99,1.6,0.1,0.0,26.4,0,100,8245,85.83,27.2
12/2/2023 11:45,0,0,443,857.3,0.000,0,0,219,1.38,5.19,23.2,0.816,85.96,1.5,0.0,0.0,26.7,0,100,8255,85.81,27.7
12/2/2023 12:00,0,0,442,852.5,0.000,0,0,234,1.49,5.38,23.1,0.821,85.94,1.6,0.0,0.0,27.0,0,100,8263,85.79,28.1
12/2/2023 12:15,0,0,443,841.7,0.000,0,0,220,1.44,4.15,23.1,0.825,85.94,1.6,0.0,0.0,27.0,0,100,8270,85.78,28.3
12/2/2023 12:30,0,0,443,823.7,0.000,0,0,259,1.29,4.19,22.9,0.867,85.92,1.5,0.0,0.0,26.9,0,100,8279,85.76,28.5
12/2/2023 12:45,0,0,443,815.9,0.000,0,0,229,1.69,5.27,22.9,0.840,85.92,1.5,0.1,0.0,26.6,0,100,8284,85.76,28.3
12/2/2023 13:00,0,0,444,783.0,0.000,0,0,260,1.32,4.04,22.8,0.843,85.90,1.6,0.0,0.0,26.7,0,100,8291,85.74,28.6
12/2/2023 13:15,0,0,444,765.1,0.000,0,0,238,1.53,5.30,23.0,0.846,85.88,1.6,0.0,0.0,26.5,0,100,8295,85.72,28.6
12/2/2023 13:30,0,0,443,778.5,0.000,0,0,248,1.36,4.23,23.1,0.836,85.86,1.5,0.0,0.0,26.7,0,100,8297,85.69,29.1
12/2/2023 13:45,0,0,445,622.2,0.000,0,0,255,1.36,4.15,22.7,0.866,85.84,1.6,0.0,0.0,26.5,0,100,8301,85.68,29.1
12/2/2023 14:00,0,0,445,679.9,0.000,0,0,257,1.29,3.92,22.8,0.856,85.83,1.6,0.0,0.0,26.4,0,100,8306,85.66,29.0
12/2/2023 14:15,0,0,445,630.0,0.000,0,0,261,1.50,4.26,22.7,0.874,85.81,1.5,0.1,0.0,26.4,0,100,8306,85.64,29.1
12/2/2023 14:30,0,0,446,571.7,0.000,0,0,228,1.66,4.17,22.7,0.862,85.79,1.6,0.0,0.0,26.2,0,100,8310,85.63,29.0
12/2/2023 14:45,0,0,446,501.7,0.000,0,0,272,1.36,3.90,22.1,0.881,85.80,1.5,0.0,0.0,25.8,0,100,8308,85.63,28.9
12/2/2023 15:00,0,0,446,464.3,0.000,0,0,263,1.30,5.33,22.4,0.867,85.80,1.5,-0.1,0.0,25.6,0,100,8308,85.63,28.7
12/2/2023 15:15,0,0,447,383.1,0.000,0,0,288,1.47,3.49,21.8,0.893,85.81,1.5,0.1,0.0,25.1,0,100,8308,85.63,28.2
12/2/2023 15:30,0,0,448,269.2,0.000,0,0,259,1.43,4.17,21.7,0.895,85.82,1.5,0.0,0.0,24.6,0,100,8304,85.64,27.8
12/2/2023 15:45,0,0,447,322.9,0.000,0,0,252,1.13,3.79,21.5,0.913,85.83,1.5,0.1,0.0,24.0,0,100,8308,85.65,26.9
12/2/2023 16:00,0,0,448,213.2,0.000,0,0,254,1.31,3.27,21.1,0.937,85.83,1.5,0.1,0.0,23.9,0,100,8301,85.65,26.8
12/2/2023 16:15,0,0,449,178.2,0.000,0,0,245,1.38,5.96,20.7,0.931,85.82,1.6,0.1,0.0,23.1,0,100,8298,85.64,25.8
12/2/2023 16:30,2,0,450,98.0,0.000,0,0,276,1.34,3.52,20.0,0.945,85.83,1.5,0.0,0.0,22.0,0,100,8290,85.65,24.5
12/2/2023 16:45,5,0,450,104.7,0.000,0,0,266,1.43,5.75,19.9,0.933,85.84,1.5,0.1,0.0,21.1,0,100,8294,85.66,23.3
12/2/2023 17:00,14,0,452,43.9,0.000,0,0,296,1.65,5.31,19.3,0.956,85.86,1.4,0.0,0.0,20.5,0,100,8286,85.67,22.4
12/2/2023 17:15,15,0,452,16.9,0.000,0,0,296,1.32,4.83,18.8,0.953,85.88,1.4,0.1,0.0,19.4,0,100,8279,85.70,21.1
12/2/2023 17:30,15,0,452,1.6,0.000,0,0,281,1.53,5.62,18.4,0.960,85.91,1.5,0.0,0.0,18.7,0,100,8276,85.73,20.1
12/2/2023 17:45,15,0,453,0.0,0.000,0,0,312,1.38,4.15,18.3,0.953,85.95,1.5,0.1,0.0,18.2,0,100,8271,85.76,19.3
12/2/2023 18:00,15,8,469,0.0,0.000,0,0,273,1.17,4.76,17.8,0.966,85.96,1.4,0.1,0.0,17.8,0,100,8266,85.77,18.6
12/2/2023 18:15,15,15,489,0.0,0.000,0,0,243,1.13,3.36,17.6,0.965,85.96,1.5,0.1,0.0,17.3,0,100,8264,85.78,17.9
12/2/2023 18:30,15,15,501,0.0,0.000,0,0,254,1.45,5.70,17.6,0.966,85.98,1.5,0.1,0.0,17.1,0,100,8263,85.79,17.5
12/2/2023 18:45,15,15,513,0.0,0.000,0,0,272,1.59,4.82,17.4,0.970,85.97,1.4,0.1,0.0,17.0,0,100,8260,85.80,17.2
12/2/2023 19:00,15,15,522,0.0,0.000,0,0,246,1.10,3.03,17.4,0.968,86.00,1.5,0.1,0.0,16.9,0,100,8260,85.83,17.0
12/2/2023 19:15,15,15,522,0.0,0.000,0,0,248,0.90,2.79,17.4,0.969,86.03,1.5,0.1,0.0,16.9,0,100,8257,85.85,16.9
12/2/2023 19:30,15,15,530,0.0,0.000,0,0,255,0.95,3.06,17.4,0.981,86.04,1.4,0.1,0.0,16.9,0,100,8257,85.86,16.9
12/2/2023 19:45,15,15,550,0.0,0.000,0,0,259,0.98,2.73,17.2,0.990,86.04,1.4,0.1,0.0,16.9,0,100,8251,85.87,16.8
12/2/2023 20:00,15,15,565,0.0,0.000,0,0,239,1.38,5.25,17.1,0.983,86.04,1.5,0.1,0.0,16.7,0,100,8250,85.87,16.6
12/2/2023 20:15,15,15,583,0.0,0.000,0,0,266,1.22,4.79,17.1,0.981,86.06,1.4,0.1,0.0,16.7,0,100,8248,85.89,16.5
12/2/2023 20:30,15,15,606,0.0,0.000,0,0,251,1.18,5.44,17.0,0.981,86.08,1.5,0.1,0.0,16.5,0,100,8247,85.91,16.4
12/2/2023 20:45,15,15,624,0.0,0.000,0,0,256,0.95,4.31,16.9,0.979,86.09,1.4,0.2,0.0,16.4,0,100,8245,85.92,16.2
12/2/2023 21:00,15,15,647,0.0,0.000,0,0,250,0.95,2.76,16.8,0.980,86.10,1.4,0.1,0.0,16.3,0,100,8239,85.93,16.1
12/2/2023 21:15,15,15,673,0.0,0.000,0,0,278,0.94,2.32,16.7,0.978,86.10,1.4,0.1,0.0,16.2,0,100,8240,85.93,16.0
12/2/2023 21:30,15,15,708,0.0,0.000,0,0,287,1.18,3.36,16.6,0.981,86.09,1.4,0.1,0.0,16.1,0,100,8241,85.92,15.9
12/2/2023 21:45,15,15,730,0.0,0.000,0,0,275,1.21,4.38,16.5,0.978,86.09,1.4,0.1,0.0,16.0,0,100,8238,85.92,15.8
12/2/2023 22:00,15,15,757,0.0,0.017,0,0,290,1.02,2.88,16.3,0.982,86.09,1.4,0.1,1.0,15.8,0,100,8235,85.92,15.6
12/2/2023 22:15,15,15,784,0.0,0.017,0,0,293,0.94,4.24,16.2,0.976,86.08,1.4,0.1,1.0,15.6,0,100,8234,85.91,15.4
12/2/2023 22:30,15,15,811,0.0,0.017,0,0,275,1.12,3.37,16.2,0.971,86.07,1.4,0.1,1.0,15.5,0,100,8232,85.90,15.3
12/2/2023 22:45,15,15,854,0.0,0.017,0,0,287,0.85,3.21,16.0,0.974,86.05,1.4,0.1,1.0,15.4,0,100,8230,85.88,15.2
12/2/2023 23:00,15,15,905,0.0,0.017,0,0,289,0.80,2.86,16.0,0.973,86.04,1.4,0.1,1.0,15.4,0,100,8229,85.87,15.1
12/2/2023 23:15,15,15,860,0.0,0.000,0,0,313,0.89,2.35,15.8,0.979,86.03,1.4,0.0,0.0,15.2,0,100,8227,85.86,15.0
12/2/2023 23:30,15,15,867,0.0,0.017,0,0,297,0.95,3.04,15.7,0.970,86.01,1.4,0.1,1.0,15.1,0,100,8226,85.84,14.9
12/2/2023 23:45,15,15,840,0.0,0.017,0,0,279,0.98,3.78,15.8,0.966,85.99,1.4,0.1,1.0,15.0,0,100,8225,85.82,14.7
12/3/2023 0:00,15,15,840,0.0,0.000,0,0,282,0.78,2.33,15.7,0.968,85.97,1.4,0.1,0.0,15.0,0,100,8223,85.80,14.7
12/3/2023 0:15,15,15,817,0.0,0.017,0,0,302,0.82,2.71,15.5,0.972,85.96,1.4,0.1,1.0,14.9,0,100,8201,85.78,14.7
12/3/2023 0:30,15,15,795,0.0,0.017,0,0,289,0.72,2.13,15.6,0.941,85.94,1.4,0.1,1.0,14.8,0,100,8209,85.76,14.6
12/3/2023 0:45,15,15,797,0.0,0.000,0,0,288,0.98,3.09,15.6,0.961,85.92,1.4,0.1,0.0,14.9,0,100,8211,85.75,14.6
12/3/2023 1:00,15,15,703,0.0,0.017,0,0,280,1.02,3.25,15.8,0.958,85.90,1.4,0.1,1.0,15.0,0,100,8210,85.73,14.6
12/3/2023 1:15,15,15,703,0.0,0.017,0,0,275,1.00,2.54,15.8,0.962,85.89,1.5,0.1,1.0,15.0,0,100,8208,85.72,14.7
12/3/2023 1:30,15,15,705,0.0,0.000,0,0,284,1.14,2.74,15.9,0.960,85.88,1.4,0.1,0.0,15.1,0,100,8208,85.71,14.7
12/3/2023 1:45,15,15,714,0.0,0.017,0,0,261,0.90,2.93,15.9,0.968,85.87,1.5,0.1,1.0,15.2,0,100,8206,85.70,14.8
12/3/2023 2:00,15,15,694,0.0,0.000,0,0,268,0.95,4.80,16.0,0.965,85.86,1.4,0.1,0.0,15.2,0,100,8206,85.69,14.8
12/3/2023 2:15,15,15,671,0.0,0.017,0,0,218,1.03,2.84,16.4,0.954,85.85,1.4,0.1,1.0,15.5,0,100,8203,85.68,15.3
12/3/2023 2:30,15,15,659,0.0,0.000,0,0,235,1.08,3.87,16.8,0.966,85.85,1.4,0.1,0.0,16.0,0,100,8204,85.68,15.7
12/3/2023 2:45,15,15,652,0.0,0.017,0,0,258,0.96,3.21,16.8,0.979,85.85,1.5,0.1,1.0,16.3,0,100,8202,85.69,16.0
