Tree,Station,Timestamp,Solar,Temp,RH,Atmos_pressure,LW_minutes,LW_minutes_H,LWS_Count,Wind_direction,Wind_speed,Gust_speed,Precip_max,Precipitation
ETP2,S0,2022-08-02T19:00:00Z,0,17.7,0.999,88.03,15,15,975,146,0.62,2.9,5.1,0.715
ETP2,S0,2022-08-02T19:15:00Z,0,17.8,0.997,88.05,15,15,917,87,0.55,2.03,5.1,0.579
ETP2,S0,2022-08-02T19:30:00Z,0,17.8,0.998,88.06,15,15,981,130,0.84,2.45,5.1,0.545
ETP2,S0,2022-08-02T19:45:00Z,0,17.7,1,88.08,15,15,979,146,1.14,3.62,1,0.102
ETP2,S0,2022-08-02T20:00:00Z,0,17.6,0.999,88.08,15,15,1029,112,1.1,3.36,1,0.034
ETP2,S0,2022-08-02T20:15:00Z,0,17.5,1,88.07,15,15,1039,84,0.9,3.18,1,0.017
ETP2,S0,2022-08-02T20:30:00Z,0,17.4,1,88.07,15,15,1036,75,1.15,4.14,0,0
ETP2,S0,2022-08-02T20:45:00Z,0,17.2,1.001,88.08,15,15,1056,125,1.02,4.12,1,0.051
ETP2,S0,2022-08-02T21:00:00Z,0,17.1,0.999,88.09,15,15,922,119,1.1,3.05,1,0.051
ETP2,S0,2022-08-02T21:15:00Z,0,17.3,0.994,88.08,15,15,987,130,1.21,4.25,2,0.17
ETP2,S0,2022-08-02T21:30:00Z,0,17.7,0.981,88.07,15,15,924,153,1.5,3.34,3.1,0.153
ETP2,S0,2022-08-02T21:45:00Z,0,17.5,0.991,88.04,15,15,968,156,1.53,3.93,3.1,0.153
ETP2,S0,2022-08-02T22:00:00Z,0,17.2,0.999,88,15,15,944,164,1.32,3.47,1,0.034
ETP2,S0,2022-08-02T22:15:00Z,0,18.1,0.944,87.98,15,15,894,161,1.64,4.93,0,0
ETP2,S0,2022-08-02T22:30:00Z,0,18.4,0.936,87.98,15,15,855,159,1.03,3.19,0,0
ETP2,S0,2022-08-02T22:45:00Z,0,18.4,0.94,88,15,15,790,131,1.02,2.85,0,0
ETP2,S0,2022-08-02T23:00:00Z,0,17.8,0.976,88.02,15,15,772,73,0.82,2.87,0,0
ETP2,S0,2022-08-02T23:15:00Z,0,17.6,0.982,88.03,15,15,782,81,0.58,1.32,0,0
ETP2,S0,2022-08-02T23:30:00Z,0,17.6,0.981,88.03,15,15,781,104,0.76,1.74,0,0
ETP2,S0,2022-08-02T23:45:00Z,0,17.6,0.981,88.02,15,15,777,115,1.07,2.74,0,0
ETP2,S0,2022-08-03T00:00:00Z,0,17.7,0.983,88.01,15,15,765,108,1.18,4.14,0,0
ETP2,S0,2022-08-03T00:15:00Z,0,17.8,0.975,87.99,15,15,744,115,1.3,3.57,0,0
ETP2,S0,2022-08-03T00:30:00Z,0,17.6,0.983,87.98,15,15,726,77,1.2,4.03,0,0
ETP2,S0,2022-08-03T00:45:00Z,0,17.5,0.984,87.97,15,15,711,103,1.17,4.72,0,0
ETP2,S0,2022-08-03T01:00:00Z,0,17.4,0.989,87.95,15,15,700,74,1.4,3.73,0,0
ETP2,S0,2022-08-03T01:15:00Z,0,17.4,0.985,87.92,15,15,689,83,1.26,2.74,0,0
ETP2,S0,2022-08-03T01:30:00Z,0,17.4,0.989,87.89,15,15,684,76,0.98,2.69,0,0
ETP2,S0,2022-08-03T01:45:00Z,0,17.3,0.993,87.85,15,15,680,85,0.95,3.15,0,0
ETP2,S0,2022-08-03T02:00:00Z,0,17.6,0.968,87.83,15,15,677,136,0.85,2.6,0,0
ETP2,S0,2022-08-03T02:15:00Z,0,17.7,0.962,87.83,15,15,676,156,0.84,2.7,0,0
ETP2,S0,2022-08-03T02:30:00Z,0,17.2,0.996,87.85,15,15,681,109,0.38,1.56,0,0
ETP2,S0,2022-08-03T02:45:00Z,0,17.1,0.998,87.87,15,15,683,109,0.55,1.53,0,0
ETP2,S0,2022-08-03T03:00:00Z,0,17.2,0.995,87.89,15,15,679,144,0.69,1.48,0,0
ETP2,S0,2022-08-03T03:15:00Z,0,17.4,0.99,87.89,15,15,682,34,0.69,2.96,0,0
ETP2,S0,2022-08-03T03:30:00Z,0,17.6,0.982,87.89,15,15,727,106,1.24,3.54,0,0
ETP2,S0,2022-08-03T03:45:00Z,0,17.7,0.986,87.89,15,15,879,114,1.38,3.4,1,0.017
ETP2,S0,2022-08-03T04:00:00Z,0,17.8,0.987,87.9,15,15,919,62,1.42,4.86,0,0
ETP2,S0,2022-08-03T04:15:00Z,0,17.7,0.992,87.92,15,15,953,82,1.16,4.28,1,0.017
ETP2,S0,2022-08-03T04:30:00Z,0,17.8,0.988,87.93,15,15,998,110,1.43,5.08,0,0
ETP2,S0,2022-08-03T04:45:00Z,0,17.9,0.987,87.94,15,15,1059,118,1.25,3.25,1,0.017
ETP2,S0,2022-08-03T05:00:00Z,0,17.9,0.987,87.93,15,15,1067,111,1.2,3.84,0,0
ETP2,S0,2022-08-03T05:15:00Z,0,18,0.982,87.94,15,15,1061,113,1.46,4.08,0,0
ETP2,S0,2022-08-03T05:30:00Z,0.1,18.1,0.976,87.95,15,15,1045,153,1.56,3.77,0,0
ETP2,S0,2022-08-03T05:45:00Z,3.2,18.1,0.969,87.95,15,15,1026,150,1.36,2.74,0,0
ETP2,S0,2022-08-03T06:00:00Z,10,18.1,0.965,87.96,15,15,1001,157,1.4,3.59,0,0
ETP2,S0,2022-08-03T06:15:00Z,16.3,18,0.972,87.97,15,15,979,179,0.81,3.3,0,0
ETP2,S0,2022-08-03T06:30:00Z,25.5,18,0.983,87.99,15,15,962,145,0.58,2.06,0,0
ETP2,S0,2022-08-03T06:45:00Z,31,18,0.989,88,15,15,943,165,0.67,1.67,0,0
ETP2,S0,2022-08-03T07:00:00Z,28.7,18.1,0.985,88.01,15,15,919,99,0.97,4.06,0,0
ETP2,S0,2022-08-03T07:15:00Z,36.1,18,0.995,88.03,15,15,916,154,1.04,4.18,0,0
ETP2,S0,2022-08-03T07:30:00Z,51.9,18,0.999,88.04,15,15,1011,173,0.84,1.92,0,0
ETP2,S0,2022-08-03T07:45:00Z,65.6,17.9,1,88.04,15,15,1149,166,0.78,2.21,7.1,0.204
ETP2,S0,2022-08-03T08:00:00Z,94.5,17.9,1.001,88.05,15,15,1154,142,0.61,2.54,4.1,0.17
ETP2,S0,2022-08-03T08:15:00Z,90.3,18,0.999,88.04,15,15,1172,128,0.77,2.57,1,0.051
ETP2,S0,2022-08-03T08:30:00Z,86.5,18,1,88.06,15,15,1167,169,0.6,1.9,0,0
ETP2,S0,2022-08-03T08:45:00Z,95.2,18,0.999,88.07,15,15,1162,175,0.66,1.96,0,0
ETP2,S0,2022-08-03T09:00:00Z,117.3,18,1,88.07,15,15,1120,159,0.73,2.51,0,0
ETP2,S0,2022-08-03T09:15:00Z,222.9,18,0.999,88.08,15,15,1079,156,1.1,2.83,0,0
ETP2,S0,2022-08-03T09:30:00Z,257.4,18.1,1,88.08,15,15,1037,129,1.11,4.54,0,0
ETP2,S0,2022-08-03T09:45:00Z,239.5,18.2,0.999,88.08,15,15,990,145,1.18,3.47,0,0
ETP2,S0,2022-08-03T10:00:00Z,194.5,18.3,0.999,88.08,15,15,963,136,1.17,3.12,0,0
ETP2,S0,2022-08-03T10:15:00Z,153,18.3,1,88.08,15,15,947,129,1.18,3.69,0,0
ETP2,S0,2022-08-03T10:30:00Z,218.6,18.3,1.001,88.08,15,15,954,103,1.08,3,0,0
ETP2,S0,2022-08-03T10:45:00Z,252.9,18.1,1,88.08,15,15,1056,133,0.98,3.82,1,0.034
ETP2,S0,2022-08-03T11:00:00Z,224.7,18.3,1,88.09,15,15,1089,133,0.94,2.65,3.1,0.119
ETP2,S0,2022-08-03T11:15:00Z,246.5,18.3,1.003,88.1,15,15,938,122,1.06,2.85,4.1,0.494
ETP2,S0,2022-08-03T11:30:00Z,170.7,18.3,0.996,88.1,15,15,988,102,0.96,3.58,7.1,0.391
ETP2,S0,2022-08-03T11:45:00Z,304.7,17.9,0.999,88.11,15,15,1057,44,0.96,4.64,10.2,0.579
ETP2,S0,2022-08-03T12:00:00Z,460.7,17.6,1.002,88.11,15,15,1004,123,1.06,2.66,1,0.017
ETP2,S0,2022-08-03T12:15:00Z,302.3,17.4,1.001,88.09,15,15,1006,110,1.14,3.44,0,0
ETP2,S0,2022-08-03T12:30:00Z,217.5,17.4,0.997,88.1,15,15,1019,104,1.3,3.57,1,0.068
ETP2,S0,2022-08-03T12:45:00Z,224.1,17.3,0.996,88.08,15,15,998,91,1.18,3.29,0,0
ETP2,S0,2022-08-03T13:00:00Z,269.6,17.1,1,88.07,15,15,1015,126,1.24,2.69,1,0.017
ETP2,S0,2022-08-03T13:15:00Z,227,17.1,0.999,88.05,15,15,1110,107,0.94,2.63,1,0.068
ETP2,S0,2022-08-03T13:30:00Z,217.5,17.1,0.999,88.05,15,15,1194,138,1.03,3.22,2,0.085
ETP2,S0,2022-08-03T13:45:00Z,150,17.2,0.998,88.06,15,15,1156,131,0.98,2.97,1,0.017
ETP2,S0,2022-08-03T14:00:00Z,183.7,17.2,1,88.04,15,15,1144,104,0.86,2.06,0,0
ETP2,S0,2022-08-03T14:15:00Z,166.8,17.3,0.991,88.03,15,15,1123,127,1.24,6.18,0,0
ETP2,S0,2022-08-03T14:30:00Z,81.4,17.3,0.98,88.04,15,15,1081,155,1.1,3.75,0,0
ETP2,S0,2022-08-03T14:45:00Z,26.9,17.3,0.973,88.04,15,15,1053,89,0.93,3.42,0,0
ETP2,S0,2022-08-03T15:00:00Z,91.7,17,0.996,88.03,15,15,922,128,1.02,2.87,6.1,0.8
ETP2,S0,2022-08-03T15:15:00Z,176.8,16.7,1,88.01,15,15,947,106,1.02,3.74,4.1,0.34
ETP2,S0,2022-08-03T15:30:00Z,160.2,16.6,0.995,87.98,15,15,979,121,1.1,2.62,1,0.051
ETP2,S0,2022-08-03T15:45:00Z,120,16.7,0.993,87.97,15,15,949,106,1.05,4.17,0,0
ETP2,S0,2022-08-03T16:00:00Z,101.3,17.1,0.968,87.96,15,15,932,108,0.83,3.04,0,0
ETP2,S0,2022-08-03T16:15:00Z,95.9,17.1,0.979,87.95,15,15,913,133,0.88,2.39,0,0
ETP2,S0,2022-08-03T16:30:00Z,56.6,17.3,0.966,87.97,15,15,895,94,0.75,2.39,0,0
ETP2,S0,2022-08-03T16:45:00Z,51.7,17.4,0.959,87.98,15,15,877,137,0.73,2.02,0,0
ETP2,S0,2022-08-03T17:00:00Z,42.2,17.6,0.952,87.98,15,15,858,125,0.86,2.71,0,0
ETP2,S0,2022-08-03T17:15:00Z,20.1,17.7,0.945,87.99,15,15,843,91,0.72,2.24,0,0
ETP2,S0,2022-08-03T17:30:00Z,12.2,17.9,0.931,88,15,15,817,114,0.88,3.34,0,0
ETP2,S0,2022-08-03T17:45:00Z,3.4,18,0.92,88.02,15,15,765,158,0.79,2.38,0,0
ETP2,S0,2022-08-03T18:00:00Z,0.3,18,0.916,88.04,15,15,729,126,0.89,3.61,0,0
ETP2,S0,2022-08-03T18:15:00Z,0,18.1,0.92,88.05,15,15,734,107,0.96,3.15,0,0
ETP2,S0,2022-08-03T18:30:00Z,0,17.7,0.944,88.06,15,15,740,104,0.65,2.49,0,0
ETP2,S0,2022-08-03T18:45:00Z,0,17.8,0.941,88.06,15,15,857,114,1.04,3.26,0,0
ETP2,S0,2022-08-03T19:00:00Z,0,18,0.93,88.07,15,15,869,107,1.15,2.92,1,0.017
ETP2,S0,2022-08-03T19:15:00Z,0,18.3,0.907,88.07,15,15,829,130,1.44,4.58,0,0
ETP2,S0,2022-08-03T19:30:00Z,0,18.2,0.897,88.08,15,15,750,99,1.26,4.1,0,0
ETP2,S0,2022-08-03T19:45:00Z,0,18.4,0.896,88.08,15,15,694,93,1.53,4.59,0,0
ETP2,S0,2022-08-03T20:00:00Z,0,18.7,0.875,88.08,15,15,656,126,1.66,4.12,0,0
ETP2,S0,2022-08-03T20:15:00Z,0,18.6,0.847,88.07,15,15,610,127,1.64,3.58,0,0
ETP2,S0,2022-08-03T20:30:00Z,0,18.8,0.801,88.08,15,15,574,135,1.56,4.33,0,0
ETP2,S0,2022-08-03T20:45:00Z,0,18.9,0.807,88.09,15,15,546,169,1.93,3.9,0,0
ETP2,S0,2022-08-03T21:00:00Z,0,19.2,0.763,88.11,15,15,510,167,1.75,3.9,0,0
ETP2,S0,2022-08-03T21:15:00Z,0,19.1,0.753,88.12,15,15,487,165,1.02,2.99,0,0
ETP2,S0,2022-08-03T21:30:00Z,0,19.1,0.741,88.14,15,15,467,110,1.1,2.85,0,0
ETP2,S0,2022-08-03T21:45:00Z,0,18.9,0.765,88.15,15,10,464,82,1.1,5.24,0,0
ETP2,S0,2022-08-03T22:00:00Z,0,18.8,0.817,88.17,15,15,460,109,1.42,3.96,0,0
ETP2,S0,2022-08-03T22:15:00Z,0,18.7,0.855,88.17,15,13,460,127,1.35,3.9,0,0
ETP2,S0,2022-08-03T22:30:00Z,0,18.8,0.877,88.16,15,0,455,102,1.49,7.75,0,0
ETP2,S0,2022-08-03T22:45:00Z,0,18.6,0.902,88.14,15,0,452,76,1.34,4.02,0,0
ETP2,S0,2022-08-03T23:00:00Z,0,18.7,0.899,88.12,14,0,450,107,1.39,3.91,0,0
ETP2,S0,2022-08-03T23:15:00Z,0,18.5,0.924,88.12,0,0,449,114,1.49,4.28,0,0
ETP2,S0,2022-08-03T23:30:00Z,0,18.2,0.938,88.1,0,0,449,131,1.16,2.24,0,0
ETP2,S0,2022-08-03T23:45:00Z,0,18.1,0.946,88.08,0,0,449,103,0.91,1.97,0,0
ETP2,S0,2022-08-04T00:00:00Z,0,18,0.947,88.05,0,0,449,65,1.09,3.23,0,0
ETP2,S0,2022-08-04T00:15:00Z,0,18.7,0.89,88.03,0,0,448,89,1.1,3.87,0,0
ETP2,S0,2022-08-04T00:30:00Z,0,18.9,0.88,88,0,0,448,121,0.93,3.08,0,0
ETP2,S0,2022-08-04T00:45:00Z,0,18.7,0.896,87.98,0,0,448,77,0.83,2.69,0,0
ETP2,S0,2022-08-04T01:00:00Z,0,18.4,0.914,87.97,0,0,449,80,0.83,2.54,0,0
ETP2,S0,2022-08-04T01:15:00Z,0,18.2,0.922,87.97,0,0,449,82,0.76,1.65,0,0
ETP2,S0,2022-08-04T01:30:00Z,0,18.2,0.93,87.96,0,0,449,115,0.95,5.27,0,0
ETP2,S0,2022-08-04T01:45:00Z,0,18,0.947,87.96,0,0,449,78,1.02,4.25,0,0
ETP2,S0,2022-08-04T02:00:00Z,0,17.9,0.947,87.94,0,0,449,117,0.91,1.99,0,0
ETP2,S0,2022-08-04T02:15:00Z,0,18,0.935,87.93,0,0,449,78,0.92,3.15,0,0
ETP2,S0,2022-08-04T02:30:00Z,0,17.8,0.945,87.93,0,0,449,48,0.88,2.53,0,0
ETP2,S0,2022-08-04T02:45:00Z,0,18,0.925,87.92,0,0,449,75,1.15,4.22,0,0
ETP2,S0,2022-08-04T03:00:00Z,0,17.9,0.925,87.9,0,0,449,49,1.08,3.7,0,0
ETP2,S0,2022-08-04T03:15:00Z,0,18,0.912,87.89,0,0,449,85,0.88,3.02,0,0
ETP2,S0,2022-08-04T03:30:00Z,0,17.9,0.908,87.9,0,0,449,126,0.61,1.6,0,0
ETP2,S0,2022-08-04T03:45:00Z,0,17.8,0.916,87.9,0,0,449,11,0.86,3.66,0,0
ETP2,S0,2022-08-04T04:00:00Z,0,17.7,0.932,87.9,0,0,449,40,0.77,2.81,0,0
ETP2,S0,2022-08-04T04:15:00Z,0,17.6,0.945,87.91,0,0,449,201,0.64,1.38,0,0
ETP2,S0,2022-08-04T04:30:00Z,0,17.7,0.932,87.91,0,0,449,309,0.49,1.27,0,0
ETP2,S0,2022-08-04T04:45:00Z,0,17.6,0.938,87.92,0,0,449,344,0.63,1.68,0,0
ETP2,S0,2022-08-04T05:00:00Z,0,17.6,0.936,87.93,0,0,449,359,0.52,2.13,0,0
ETP2,S0,2022-08-04T05:15:00Z,0,17.7,0.935,87.93,0,0,449,82,0.6,1.85,0,0
ETP2,S0,2022-08-04T05:30:00Z,0.7,17.8,0.93,87.93,0,0,449,55,0.73,1.98,0,0
ETP2,S0,2022-08-04T05:45:00Z,12.5,17.8,0.928,87.95,0,0,449,60,0.74,2.89,0,0
ETP2,S0,2022-08-04T06:00:00Z,31.1,17.9,0.936,87.96,0,0,449,52,0.71,2.73,0,0
ETP2,S0,2022-08-04T06:15:00Z,44.7,18.1,0.927,87.98,0,0,449,82,1.05,3.34,0,0
ETP2,S0,2022-08-04T06:30:00Z,54.4,17.9,0.947,87.99,0,0,449,63,0.92,3.07,0,0
ETP2,S0,2022-08-04T06:45:00Z,70.5,17.7,0.963,88.02,8,7,471,82,0.92,2.56,0,0
ETP2,S0,2022-08-04T07:00:00Z,100.9,17.9,0.958,88.02,15,11,455,98,0.88,2.66,0,0
ETP2,S0,2022-08-04T07:15:00Z,104.5,18.2,0.953,88.04,15,0,451,111,0.94,2.29,0,0
ETP2,S0,2022-08-04T07:30:00Z,150.9,18.2,0.966,88.05,4,0,449,112,0.84,2.7,0,0
ETP2,S0,2022-08-04T07:45:00Z,124.6,18.4,0.969,88.07,0,0,449,105,0.95,2.94,0,0
ETP2,S0,2022-08-04T08:00:00Z,133.9,18.2,0.977,88.09,0,0,449,140,0.9,1.99,0,0
ETP2,S0,2022-08-04T08:15:00Z,136.5,18.1,0.993,88.1,7,0,459,138,1.02,3.2,0,0
ETP2,S0,2022-08-04T08:30:00Z,223.9,18.1,0.993,88.1,10,0,448,134,1.05,2.64,0,0
ETP2,S0,2022-08-04T08:45:00Z,292,18.5,0.977,88.1,0,0,448,133,1.12,2.8,0,0
ETP2,S0,2022-08-04T09:00:00Z,336.4,18.8,0.965,88.11,0,0,447,114,1.13,3.05,0,0
ETP2,S0,2022-08-04T09:15:00Z,405.7,19.2,0.946,88.11,0,0,447,119,1.16,5.32,0,0
ETP2,S0,2022-08-04T09:30:00Z,518.1,19.7,0.955,88.11,0,0,446,121,0.84,2.42,0,0
ETP2,S0,2022-08-04T09:45:00Z,602.5,20,0.96,88.11,0,0,447,127,1.03,2.08,0,0
ETP2,S0,2022-08-04T10:00:00Z,932.1,21,0.929,88.11,0,0,444,88,1.22,3.91,0,0
ETP2,S0,2022-08-04T10:15:00Z,830.3,21.2,0.925,88.11,0,0,444,128,0.96,2.04,0,0
ETP2,S0,2022-08-04T10:30:00Z,555.7,20.9,0.937,88.12,0,0,445,132,1.12,4.48,0,0
ETP2,S0,2022-08-04T10:45:00Z,351.3,20.5,0.944,88.13,0,0,447,95,1.05,3.84,0,0
ETP2,S0,2022-08-04T11:00:00Z,287,19.9,0.956,88.13,0,0,449,1,0.8,2.87,0,0
ETP2,S0,2022-08-04T11:15:00Z,205.8,19.4,0.975,88.13,15,14,713,101,0.78,1.9,0,0
ETP2,S0,2022-08-04T11:30:00Z,251.3,19,0.984,88.13,15,15,714,102,0.96,2.94,0,0
ETP2,S0,2022-08-04T11:45:00Z,519.5,19.3,0.982,88.11,15,15,608,58,0.78,2.18,1,0.017
ETP2,S0,2022-08-04T12:00:00Z,347.9,19.5,0.99,88.09,15,15,540,25,0.79,1.89,0,0
ETP2,S0,2022-08-04T12:15:00Z,278.7,19.5,0.983,88.08,15,15,501,59,0.81,2.52,0,0
ETP2,S0,2022-08-04T12:30:00Z,303,19.5,0.982,88.07,15,15,468,65,0.75,2.33,0,0
ETP2,S0,2022-08-04T12:45:00Z,370.5,19.5,0.978,88.05,15,6,452,97,0.69,1.82,0,0
ETP2,S0,2022-08-04T13:00:00Z,341.9,19.6,0.968,88.03,6,0,449,113,0.83,1.49,0,0
ETP2,S0,2022-08-04T13:15:00Z,326.6,19.7,0.973,88.01,0,0,447,75,1.01,3,0,0
ETP2,S0,2022-08-04T13:30:00Z,244.7,19.7,0.977,88,9,0,447,80,0.58,1.39,0,0
ETP2,S0,2022-08-04T13:45:00Z,468.1,19.7,0.988,87.98,8,5,491,22,0.65,2.1,0,0
ETP2,S0,2022-08-04T14:00:00Z,482.3,19.7,0.997,87.96,15,15,751,58,0.93,2.88,0,0
ETP2,S0,2022-08-04T14:15:00Z,372.5,19.2,1.001,87.95,15,15,1105,2,0.84,2.92,4.1,0.255
ETP2,S0,2022-08-04T14:30:00Z,132.3,19.1,1,87.95,15,15,1123,12,0.62,1.33,11.2,0.238
ETP2,S0,2022-08-04T14:45:00Z,173.7,18.5,0.998,87.94,15,15,1131,15,1.09,3.51,7.1,0.426
ETP2,S0,2022-08-04T15:00:00Z,143,18.2,0.998,87.93,15,15,1157,27,0.62,1.56,5.1,0.46
ETP2,S0,2022-08-04T15:15:00Z,93.2,18,0.999,87.93,15,15,1169,16,1,2.74,1,0.034
ETP2,S0,2022-08-04T15:30:00Z,172.4,17.9,1.002,87.92,15,15,1086,124,0.72,2.05,0,0
ETP2,S0,2022-08-04T15:45:00Z,138.3,18,1,87.91,15,15,1072,142,0.82,2.55,0,0
ETP2,S0,2022-08-04T16:00:00Z,153.3,18,1,87.91,15,15,1067,139,0.99,3.92,0,0
ETP2,S0,2022-08-04T16:15:00Z,111.4,18,0.999,87.92,15,15,1163,137,0.9,2.98,3.1,0.119
ETP2,S0,2022-08-04T16:30:00Z,105.8,18.1,0.997,87.92,15,15,1116,88,0.84,3.38,2,0.085
ETP2,S0,2022-08-04T16:45:00Z,63.1,18.2,0.999,87.93,15,15,1153,71,0.58,1.47,1,0.051
ETP2,S0,2022-08-04T17:00:00Z,63.1,18.1,1,87.93,15,15,1201,92,0.74,2.79,1,0.017
ETP2,S0,2022-08-04T17:15:00Z,39.3,18.1,0.999,87.94,15,15,1226,53,0.62,2.06,0,0
ETP2,S0,2022-08-04T17:30:00Z,25.5,18.1,0.998,87.95,15,15,1258,87,0.64,1.75,2,0.119
ETP2,S0,2022-08-04T17:45:00Z,20.6,18,0.995,87.97,15,15,1149,119,0.91,2.29,1,0.034
ETP2,S0,2022-08-04T18:00:00Z,6.5,18,0.988,87.98,15,15,1148,90,0.72,2.1,0,0
ETP2,S0,2022-08-04T18:15:00Z,0.7,17.9,0.99,87.99,15,15,1147,81,0.87,3.44,0,0
ETP2,S0,2022-08-04T18:30:00Z,0,17.9,0.991,88,15,15,1146,112,0.77,1.75,0,0
ETP2,S0,2022-08-04T18:45:00Z,0,17.9,0.99,88.01,15,15,1145,135,0.59,2.7,0,0
ETP2,S0,2022-08-04T19:00:00Z,0,17.9,0.995,88.03,15,15,1147,169,0.41,1.31,0,0
ETP2,S0,2022-08-04T19:15:00Z,0,17.9,0.995,88.06,15,15,1150,175,0.38,0.91,0,0
ETP2,S0,2022-08-04T19:30:00Z,0,17.9,0.997,88.08,15,15,1151,25,0.31,0.87,0,0
ETP2,S0,2022-08-04T19:45:00Z,0,17.8,0.998,88.08,15,15,1152,115,0.28,0.71,0,0
ETP2,S0,2022-08-04T20:00:00Z,0,17.9,0.988,88.09,15,15,1151,108,0.41,1.46,0,0
ETP2,S0,2022-08-04T20:15:00Z,0,17.9,0.982,88.1,15,15,1150,63,0.46,1.98,0,0
ETP2,S0,2022-08-04T20:30:00Z,0,17.9,0.985,88.12,15,15,1149,80,0.58,2.29,1,0.017
ETP2,S0,2022-08-04T20:45:00Z,0,17.9,0.992,88.14,15,15,1159,60,0.62,1.6,0,0
ETP2,S0,2022-08-04T21:00:00Z,0,17.9,0.99,88.13,15,15,1159,71,0.6,1.6,0,0
ETP2,S0,2022-08-04T21:15:00Z,0,17.9,0.992,88.13,15,15,1160,64,0.54,1.67,0,0
ETP2,S0,2022-08-04T21:30:00Z,0,17.9,0.993,88.14,15,15,1161,287,0.36,0.69,0,0
ETP2,S0,2022-08-04T21:45:00Z,0,17.9,0.992,88.14,15,15,1162,257,0.29,0.65,0,0
ETP2,S0,2022-08-04T22:00:00Z,0,17.9,0.991,88.16,15,15,1162,283,0.31,0.54,0,0
ETP2,S0,2022-08-04T22:15:00Z,0,17.9,0.993,88.17,15,15,1162,77,0.49,2.12,0,0
ETP2,S0,2022-08-04T22:30:00Z,0,17.8,0.997,88.15,15,15,1163,92,0.53,1.36,0,0
ETP2,S0,2022-08-04T22:45:00Z,0,17.8,1,88.15,15,15,1163,126,0.36,0.96,0,0
ETP2,S0,2022-08-04T23:00:00Z,0,17.8,0.999,88.13,15,15,1165,32,0.41,1.96,0,0
ETP2,S0,2022-08-04T23:15:00Z,0,17.8,0.998,88.12,15,15,1166,332,0.32,1.64,0,0
ETP2,S0,2022-08-04T23:30:00Z,0,17.8,0.998,88.09,15,15,1169,26,0.29,1.08,0,0
ETP2,S0,2022-08-04T23:45:00Z,0,17.9,0.993,88.07,15,15,1171,123,0.48,1.76,0,0
ETP2,S0,2022-08-05T00:00:00Z,0,17.9,0.995,88.05,15,15,1173,119,0.39,1.11,0,0
ETP2,S0,2022-08-05T00:15:00Z,0,17.9,0.994,88.03,15,15,1193,137,0.41,0.92,0,0
ETP2,S0,2022-08-05T00:30:00Z,0,17.9,0.973,88.02,15,15,1205,81,0.31,1.02,0,0
ETP2,S0,2022-08-05T00:45:00Z,0,17.9,0.994,88,15,15,1248,156,0.57,1.85,0,0
ETP2,S0,2022-08-05T01:00:00Z,0,18,0.993,87.98,15,15,1113,174,0.54,1.65,2,0.051
ETP2,S0,2022-08-05T01:15:00Z,0,18,0.995,87.96,15,15,1167,157,0.49,1.26,3.1,0.085
ETP2,S0,2022-08-05T01:30:00Z,0,18,0.997,87.95,15,15,1239,160,0.45,1.33,1,0.085
ETP2,S0,2022-08-05T01:45:00Z,0,18,0.999,87.94,15,15,1266,193,0.39,0.93,1,0.102
ETP2,S0,2022-08-05T02:00:00Z,0,18,0.999,87.92,15,15,1131,160,0.39,1.04,2,0.136
ETP2,S0,2022-08-05T02:15:00Z,0,18,0.998,87.92,15,15,1064,221,0.31,0.69,1,0.085
ETP2,S0,2022-08-05T02:30:00Z,0,18.1,0.996,87.92,15,15,1245,163,0.4,1.43,2,0.238
ETP2,S0,2022-08-05T02:45:00Z,0,18.1,0.997,87.92,15,15,1166,27,0.6,2.33,4.1,0.511
ETP2,S0,2022-08-05T03:00:00Z,0,18.1,0.998,87.9,15,15,1211,336,0.52,1.63,4.1,0.443
ETP2,S0,2022-08-05T03:15:00Z,0,18.1,0.998,87.91,15,15,1165,344,0.42,1.26,6.1,0.528
ETP2,S0,2022-08-05T03:30:00Z,0,18.1,0.999,87.91,15,15,1138,347,0.67,1.82,1,0.136
ETP2,S0,2022-08-05T03:45:00Z,0,18,1.001,87.91,15,15,1145,347,0.81,3.81,1,0.034
ETP2,S0,2022-08-05T04:00:00Z,0,17.9,0.999,87.91,15,15,1143,48,0.56,1.54,0,0
ETP2,S0,2022-08-05T04:15:00Z,0,17.9,0.999,87.91,15,15,1184,128,0.56,1.81,0,0
ETP2,S0,2022-08-05T04:30:00Z,0,17.9,1,87.91,15,15,1218,166,0.61,1.85,1,0.068
ETP2,S0,2022-08-05T04:45:00Z,0,17.9,0.998,87.92,15,15,1229,147,0.8,2.17,0,0
ETP2,S0,2022-08-05T05:00:00Z,0,17.9,0.998,87.93,15,15,1145,152,0.8,1.8,3.1,0.136
ETP2,S0,2022-08-05T05:15:00Z,0,17.9,0.999,87.93,15,15,1204,152,0.77,1.91,1,0.017
ETP2,S0,2022-08-05T05:30:00Z,0.1,18,0.997,87.94,15,15,1174,140,0.8,1.44,1,0.068
ETP2,S0,2022-08-05T05:45:00Z,2,18,0.998,87.95,15,15,1134,115,0.65,2.15,6.1,0.374
ETP2,S0,2022-08-05T06:00:00Z,4.8,18,0.999,87.97,15,15,1197,29,0.57,1.33,3.1,0.17
ETP2,S0,2022-08-05T06:15:00Z,6.7,18,0.999,87.98,15,15,1092,39,0.7,2.16,6.1,0.34
