Tree,MC,Timestamp,Port3_Temp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port2_ATM22_Xaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_temp,Port2_ATM22_Yaxis,Port2_Gust_speed,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes,Port4_LW_minutes_H
TV2,MC1,2023-09-30T19:15:00Z,18.7,1,85.48,0,1.3,0.64,13,18.7,-2.4,1.14,0,557,15,15
TV2,MC1,2023-09-30T19:30:00Z,18.6,1,85.48,0,1.3,0.51,23,18.6,-2.3,1.5,0,627,15,15
TV2,MC1,2023-09-30T19:45:00Z,18.6,1,85.51,0,1.3,0.74,33,18.6,-2.3,2.16,0,661,15,15
TV2,MC1,2023-09-30T20:00:00Z,18.6,0.999,85.51,0,1.4,0.83,37,18.6,-2.3,2.93,0,533,15,15
TV2,MC1,2023-09-30T20:15:00Z,18.6,1,85.5,0,1.2,0.73,40,18.6,-2.3,1.77,0,536,15,15
TV2,MC1,2023-09-30T20:30:00Z,18.7,0.997,85.51,0.01,1.3,1.1,39,18.7,-2.3,3.28,0,506,15,15
TV2,MC1,2023-09-30T20:45:00Z,18.6,0.996,85.52,0.01,1.3,0.94,35,18.6,-2.3,2.73,0,495,15,15
TV2,MC1,2023-09-30T21:00:00Z,18.6,0.992,85.52,0.02,1.3,0.76,22,18.5,-2.3,1.37,0,491,15,15
TV2,MC1,2023-09-30T21:15:00Z,18.7,0.991,85.53,0.02,1.3,1.16,33,18.7,-2.3,3.46,0,489,15,15
TV2,MC1,2023-09-30T21:30:00Z,18.7,0.99,85.53,0.02,1.4,1.31,42,18.7,-2.2,4.44,0,662,15,15
TV2,MC1,2023-09-30T21:45:00Z,18.8,0.992,85.54,0.02,1.2,0.98,20,18.7,-2.1,3.53,0,581,15,15
TV2,MC1,2023-09-30T22:00:00Z,18.8,0.991,85.55,0.02,1.2,1.41,35,18.7,-2.2,4.5,0,543,15,15
TV2,MC1,2023-09-30T22:15:00Z,18.8,0.992,85.56,0.02,1.2,0.97,26,18.7,-2.3,2.75,0,556,15,15
TV2,MC1,2023-09-30T22:30:00Z,18.7,0.993,85.56,0.02,1.3,0.81,27,18.6,-2.3,1.42,0,729,15,15
TV2,MC1,2023-09-30T22:45:00Z,18.8,0.993,85.57,0.01,1.3,1.06,37,18.6,-2.1,2.91,0,710,15,15
TV2,MC1,2023-09-30T23:00:00Z,18.6,0.992,85.57,0.02,1.1,1.25,20,18.6,-2.2,2.32,0,581,15,15
TV2,MC1,2023-09-30T23:15:00Z,18.5,0.992,85.55,0.02,1.1,1.37,35,18.4,-2.1,4.58,0,523,15,15
TV2,MC1,2023-09-30T23:30:00Z,18.4,0.991,85.53,0.02,1.2,1.37,32,18.4,-2.2,4,0,513,15,15
TV2,MC1,2023-09-30T23:45:00Z,18.3,0.991,85.51,0.02,1.1,1.59,33,18.3,-2.1,4.74,0,495,15,15
TV2,MC1,2023-10-01T00:00:00Z,18.2,0.991,85.51,0.02,1.1,1.26,30,18.2,-2.2,3.95,0,494,15,15
TV2,MC1,2023-10-01T00:15:00Z,18.4,0.991,85.49,0.02,1.3,1.33,32,18.3,-2.2,3.06,0,491,15,15
TV2,MC1,2023-10-01T00:30:00Z,18.3,0.99,85.47,0.02,1.3,1.28,30,18.2,-2.2,3.55,0,488,15,15
TV2,MC1,2023-10-01T00:45:00Z,18.2,0.989,85.47,0.02,1.3,1.32,33,18.1,-2.2,2.87,0,486,15,15
TV2,MC1,2023-10-01T01:00:00Z,18.1,0.991,85.46,0.02,1.2,1.06,24,18,-2.3,2.44,0,487,15,15
TV2,MC1,2023-10-01T01:15:00Z,18,0.992,85.44,0.02,1.2,1.23,32,17.9,-2.2,2.87,0,483,15,15
TV2,MC1,2023-10-01T01:30:00Z,17.8,0.989,85.44,0.02,1.4,1.19,32,17.8,-2.2,3.14,0,479,15,15
TV2,MC1,2023-10-01T01:45:00Z,17.7,0.981,85.43,0.04,1.2,1.47,35,17.8,-2.2,3.95,0,475,15,15
TV2,MC1,2023-10-01T02:00:00Z,17.6,0.97,85.42,0.06,1.4,1.16,37,17.5,-2.2,2.87,0,471,15,15
TV2,MC1,2023-10-01T02:15:00Z,17.4,0.96,85.41,0.08,1.3,1.15,34,17.4,-2.3,2.49,0,468,15,15
TV2,MC1,2023-10-01T02:30:00Z,17.3,0.957,85.41,0.08,1.3,1.23,32,17.2,-2.2,2.72,0,464,15,15
TV2,MC1,2023-10-01T02:45:00Z,17.2,0.957,85.4,0.08,1.2,1.29,34,17.1,-2.3,5.26,0,459,15,9
TV2,MC1,2023-10-01T03:00:00Z,17.3,0.965,85.41,0.07,1.3,1.31,32,17.2,-2.3,2.91,0,457,15,0
TV2,MC1,2023-10-01T03:15:00Z,17.5,0.974,85.4,0.05,1.3,1.53,39,17.4,-2.2,5.55,0,456,15,0
TV2,MC1,2023-10-01T03:30:00Z,17.5,0.966,85.4,0.07,1.3,1.27,35,17.5,-2.2,2.95,0,456,15,0
TV2,MC1,2023-10-01T03:45:00Z,17.7,0.952,85.4,0.1,1.3,1.31,36,17.6,-2.3,3.23,0,456,15,0
TV2,MC1,2023-10-01T04:00:00Z,17.6,0.949,85.39,0.1,1.3,1.15,36,17.5,-2.3,2.79,0,456,15,0
TV2,MC1,2023-10-01T04:15:00Z,17.6,0.951,85.39,0.1,1.4,1.3,33,17.6,-2.3,2.6,0,456,15,0
TV2,MC1,2023-10-01T04:30:00Z,17.8,0.946,85.39,0.11,1.4,1.44,38,17.7,-2.2,3.53,0,455,15,0
TV2,MC1,2023-10-01T04:45:00Z,17.8,0.945,85.4,0.11,1.3,1.47,36,17.7,-2.2,3.25,0,456,15,0
TV2,MC1,2023-10-01T05:00:00Z,17.6,0.947,85.42,0.11,1.3,1.33,35,17.6,-2.3,3.11,0,456,15,0
TV2,MC1,2023-10-01T05:15:00Z,17.5,0.946,85.44,0.11,1.3,1.07,28,17.4,-2.4,2.41,0,455,15,0
TV2,MC1,2023-10-01T05:30:00Z,17.5,0.945,85.45,0.11,1.3,1.25,32,17.4,-2.3,2.49,0,455,15,0
TV2,MC1,2023-10-01T05:45:00Z,17.6,0.946,85.45,0.11,1.4,1.27,24,17.4,-2.3,3.38,0,456,15,0
TV2,MC1,2023-10-01T06:00:00Z,17.6,0.95,85.47,0.1,1.4,1.16,25,17.4,-2.3,2.79,9.2,455,15,0
TV2,MC1,2023-10-01T06:15:00Z,17.9,0.943,85.49,0.12,1.4,1.26,32,17.8,-2.3,2.76,23.4,454,15,0
TV2,MC1,2023-10-01T06:30:00Z,18.4,0.918,85.5,0.17,1.4,1.2,30,18,-2.4,3.74,26.2,454,15,0
TV2,MC1,2023-10-01T06:45:00Z,18.6,0.902,85.51,0.21,1.3,1.3,27,18.5,-2.3,3.04,32,454,15,0
TV2,MC1,2023-10-01T07:00:00Z,19,0.899,85.52,0.22,1.5,0.97,22,19.4,-2.4,3,36.8,453,15,0
TV2,MC1,2023-10-01T07:15:00Z,19.4,0.888,85.53,0.25,1.5,0.95,21,19.6,-2.4,2.21,37.4,453,15,0
TV2,MC1,2023-10-01T07:30:00Z,19.6,0.881,85.53,0.27,1.5,1.26,36,19.7,-2.3,4.26,37.9,453,15,0
TV2,MC1,2023-10-01T07:45:00Z,19.9,0.866,85.54,0.31,1.6,1.27,31,20,-2.4,5.63,40.8,452,15,0
TV2,MC1,2023-10-01T08:00:00Z,20.4,0.843,85.55,0.38,1.5,1.33,34,20.2,-2.3,3.69,51.6,452,15,0
TV2,MC1,2023-10-01T08:15:00Z,20.5,0.841,85.56,0.38,1.5,1.57,33,20.4,-2.3,4.14,401,452,15,0
TV2,MC1,2023-10-01T08:30:00Z,21,0.841,85.58,0.39,1.5,1.54,33,20.7,-2.3,3.87,85.3,451,15,0
TV2,MC1,2023-10-01T08:45:00Z,21.5,0.831,85.58,0.43,1.5,1.32,25,21.1,-2.4,4.12,50.7,452,15,0
TV2,MC1,2023-10-01T09:00:00Z,21.5,0.818,85.59,0.47,1.6,1.15,37,21.2,-2.4,3.55,54.4,451,15,0
TV2,MC1,2023-10-01T09:15:00Z,21.7,0.825,85.58,0.45,1.7,0.96,40,21.3,-2.4,3.76,57.5,451,15,0
TV2,MC1,2023-10-01T09:30:00Z,21.7,0.837,85.59,0.42,1.6,1.27,38,21.4,-2.4,4.63,72.7,451,15,0
TV2,MC1,2023-10-01T09:45:00Z,21.6,0.845,85.59,0.4,1.6,1.28,37,21.3,-2.4,4.21,521.3,451,15,0
TV2,MC1,2023-10-01T10:00:00Z,21.6,0.843,85.59,0.4,1.6,1.31,39,21.5,-2.4,5.61,266.1,451,15,0
TV2,MC1,2023-10-01T10:15:00Z,21.9,0.84,85.59,0.42,1.6,1.37,48,21.7,-2.4,4.85,67.2,451,15,0
TV2,MC1,2023-10-01T10:30:00Z,21.7,0.838,85.58,0.42,1.5,1.67,32,21.5,-2.3,5.38,65.7,451,15,0
TV2,MC1,2023-10-01T10:45:00Z,21.5,0.845,85.57,0.4,1.6,1.31,38,21.5,-2.4,4.73,121.2,451,15,0
TV2,MC1,2023-10-01T11:00:00Z,21.6,0.828,85.56,0.44,1.4,1.62,31,21.6,-2.3,6.22,64.1,451,15,0
TV2,MC1,2023-10-01T11:15:00Z,21.9,0.828,85.54,0.45,1.6,1.37,43,21.8,-2.4,4.68,82.6,451,15,0
TV2,MC1,2023-10-01T11:30:00Z,22.2,0.824,85.52,0.47,1.7,1.26,41,22.1,-2.4,3.46,159.5,450,15,0
TV2,MC1,2023-10-01T11:45:00Z,22.6,0.806,85.5,0.53,1.6,1.01,29,22.4,-2.5,2.11,88.8,450,15,0
TV2,MC1,2023-10-01T12:00:00Z,22.7,0.818,85.5,0.5,1.6,1.09,30,22.6,-2.4,2.27,107.1,450,15,0
TV2,MC1,2023-10-01T12:15:00Z,22.6,0.829,85.48,0.47,1.6,1.16,38,22.5,-2.5,4.41,345.7,450,5,0
TV2,MC1,2023-10-01T12:30:00Z,22.1,0.84,85.46,0.43,1.7,0.68,59,22,-2.5,2.24,55.1,451,15,0
TV2,MC1,2023-10-01T12:45:00Z,21.8,0.85,85.44,0.39,1.6,0.87,37,21.9,-2.5,3.05,50.9,451,15,0
TV2,MC1,2023-10-01T13:00:00Z,21.4,0.866,85.42,0.34,1.6,0.77,29,21.4,-2.5,2.63,40.6,452,15,0
TV2,MC1,2023-10-01T13:15:00Z,21.5,0.875,85.4,0.32,1.7,1.08,32,21.6,-2.4,5.05,49.1,452,15,0
TV2,MC1,2023-10-01T13:30:00Z,21.9,0.864,85.4,0.36,1.6,0.99,43,22,-2.4,3.48,114.3,451,15,0
TV2,MC1,2023-10-01T13:45:00Z,22.5,0.851,85.38,0.4,1.6,1.02,33,22.2,-2.5,3.18,94.1,451,15,0
TV2,MC1,2023-10-01T14:00:00Z,22.2,0.848,85.38,0.41,1.6,0.56,125,22.1,-2.5,1.61,56.6,451,15,0
TV2,MC1,2023-10-01T14:15:00Z,21.5,0.904,85.36,0.25,1.6,0.82,180,21.4,-2.5,1.8,54.4,453,15,0
TV2,MC1,2023-10-01T14:30:00Z,21.3,0.932,85.33,0.17,1.7,0.78,154,21.4,-2.5,2,54,457,15,0
TV2,MC1,2023-10-01T14:45:00Z,20.5,0.949,85.33,0.12,1.5,0.73,172,20.5,-2.5,1.65,23.1,679,15,15
TV2,MC1,2023-10-01T15:00:00Z,20.2,0.963,85.31,0.09,1.4,0.58,127,20.3,-2.3,1.28,37.5,530,15,15
TV2,MC1,2023-10-01T15:15:00Z,20.1,0.971,85.31,0.07,1.3,0.44,346,20.1,-2.4,1.12,11.2,517,15,15
TV2,MC1,2023-10-01T15:30:00Z,20,0.971,85.3,0.07,1.5,0.36,120,19.9,-2.4,0.8,7.3,501,15,15
TV2,MC1,2023-10-01T15:45:00Z,19.8,0.973,85.3,0.06,1.3,0.77,170,19.5,-2.3,2.93,4.4,887,15,15
TV2,MC1,2023-10-01T16:00:00Z,19.5,0.971,85.32,0.07,1.3,0.64,156,19.1,-2,2.04,3.7,829,15,15
TV2,MC1,2023-10-01T16:15:00Z,19.2,0.979,85.34,0.05,1.3,0.29,170,19,-2.2,1.1,0.4,563,15,15
TV2,MC1,2023-10-01T16:30:00Z,19.1,0.981,85.34,0.04,1.3,0.43,110,19,-2.2,1.06,0,602,15,15
TV2,MC1,2023-10-01T16:45:00Z,19.1,0.986,85.33,0.03,1.1,0.53,36,18.9,-2.2,1.77,0,573,15,15
TV2,MC1,2023-10-01T17:00:00Z,19,0.986,85.33,0.03,1.2,1.1,46,19,-2.1,3.28,2,512,15,15
TV2,MC1,2023-10-01T17:15:00Z,18.9,0.981,85.35,0.04,1.2,1.01,40,18.8,-2.1,3.91,0,933,15,15
TV2,MC1,2023-10-01T17:30:00Z,18.7,0.982,85.37,0.04,1.2,0.77,42,18.5,-2,2.1,0,705,15,15
TV2,MC1,2023-10-01T17:45:00Z,18.5,0.984,85.39,0.03,1.2,0.59,48,18.4,-2.1,3.2,0,566,15,15
TV2,MC1,2023-10-01T18:00:00Z,18.4,0.983,85.41,0.04,1.2,1.12,42,18.4,-2.1,3.87,0,604,15,15
TV2,MC1,2023-10-01T18:15:00Z,18.4,0.981,85.41,0.04,1.3,0.81,32,18.3,-2.1,2.13,0,603,15,15
TV2,MC1,2023-10-01T18:30:00Z,18.4,0.984,85.43,0.03,1.2,0.53,42,18.3,-2.2,1.51,0,542,15,15
TV2,MC1,2023-10-01T18:45:00Z,18.3,0.984,85.43,0.03,1.3,0.48,38,18.2,-2.1,1.43,0,526,15,15
TV2,MC1,2023-10-01T19:00:00Z,18.2,0.985,85.45,0.03,1.3,0.65,45,18.1,-2.2,1.71,0,616,15,15
TV2,MC1,2023-10-01T19:15:00Z,18.1,0.985,85.45,0.03,1.3,0.94,45,18.2,-2.1,1.79,0,564,15,15
TV2,MC1,2023-10-01T19:30:00Z,18.1,0.986,85.45,0.03,1.3,0.67,46,18.1,-2.1,1.58,0,522,15,15
TV2,MC1,2023-10-01T19:45:00Z,18.1,0.987,85.47,0.03,1.3,0.54,40,18,-2.2,1.32,0,519,15,15
TV2,MC1,2023-10-01T20:00:00Z,18.1,0.987,85.49,0.03,1.3,0.34,134,17.9,-2.2,0.82,0,524,15,15
TV2,MC1,2023-10-01T20:15:00Z,18,0.99,85.51,0.02,1.4,0.48,155,17.8,-2.3,0.95,0,528,15,15
TV2,MC1,2023-10-01T20:30:00Z,17.9,0.991,85.53,0.02,1.4,0.43,121,17.7,-2.2,0.84,0,516,15,15
TV2,MC1,2023-10-01T20:45:00Z,17.9,0.994,85.54,0.01,1.3,0.41,83,17.8,-2.2,1.8,0,509,15,15
TV2,MC1,2023-10-01T21:00:00Z,18,0.995,85.55,0.01,1.3,0.54,51,17.9,-2.2,2.13,0,511,15,15
TV2,MC1,2023-10-01T21:15:00Z,18,0.997,85.57,0.01,1.4,0.62,48,18,-2.2,1.74,0,498,15,15
TV2,MC1,2023-10-01T21:30:00Z,18.1,0.994,85.57,0.01,1.4,0.81,161,18,-2.2,1.9,0,490,15,15
TV2,MC1,2023-10-01T21:45:00Z,18,0.989,85.57,0.02,1.4,0.4,132,17.7,-2.2,0.85,0,501,15,15
TV2,MC1,2023-10-01T22:00:00Z,17.8,0.989,85.57,0.02,1.4,0.45,145,17.6,-2.2,0.81,0,503,15,15
TV2,MC1,2023-10-01T22:15:00Z,17.7,0.992,85.57,0.02,1.4,0.65,162,17.6,-2.2,1.15,0,505,15,15
TV2,MC1,2023-10-01T22:30:00Z,17.6,0.994,85.58,0.01,1.3,0.36,107,17.5,-2.3,0.84,0,507,15,15
TV2,MC1,2023-10-01T22:45:00Z,17.4,0.995,85.59,0.01,1.3,0.25,96,17.3,-2.2,0.42,0,509,15,15
TV2,MC1,2023-10-01T23:00:00Z,17.5,0.999,85.59,0,1.3,0.29,136,17.4,-2.3,0.66,0,507,15,15
TV2,MC1,2023-10-01T23:15:00Z,17.7,0.999,85.58,0,1.4,0.45,144,17.6,-2.2,1.18,0,511,15,15
TV2,MC1,2023-10-01T23:30:00Z,17.6,0.999,85.57,0,1.4,0.4,107,17.5,-2.2,0.69,0,508,15,15
TV2,MC1,2023-10-01T23:45:00Z,17.6,1.001,85.54,0,1.4,0.6,95,17.5,-2.2,1.11,0,506,15,15
TV2,MC1,2023-10-02T00:00:00Z,17.7,1,85.5,0,1.4,0.32,113,17.6,-2.2,0.44,0,510,15,15
TV2,MC1,2023-10-02T00:15:00Z,17.8,1,85.51,0,1.4,0.36,119,17.6,-2.2,0.6,0,511,15,15
TV2,MC1,2023-10-02T00:30:00Z,17.8,1,85.5,0,1.4,0.33,114,17.7,-2.2,0.58,0,515,15,15
TV2,MC1,2023-10-02T00:45:00Z,17.9,0.999,85.48,0,1.4,0.33,68,17.8,-2.2,0.49,0,515,15,15
TV2,MC1,2023-10-02T01:00:00Z,17.8,0.999,85.46,0,1.3,0.34,109,17.7,-2.2,0.64,0,520,15,15
TV2,MC1,2023-10-02T01:15:00Z,17.7,1,85.44,0,1.3,0.4,111,17.6,-2.2,0.66,0,518,15,15
TV2,MC1,2023-10-02T01:30:00Z,17.6,1,85.42,0,1.4,0.41,88,17.5,-2.3,0.92,0,517,15,15
TV2,MC1,2023-10-02T01:45:00Z,17.5,1,85.41,0,1.4,0.44,94,17.4,-2.2,1.31,0,515,15,15
TV2,MC1,2023-10-02T02:00:00Z,17.4,0.999,85.38,0,1.4,0.3,87,17.3,-2.3,0.5,0,516,15,15
TV2,MC1,2023-10-02T02:15:00Z,17.3,1,85.36,0,1.3,0.71,60,17.3,-2.2,1.79,0,505,15,15
TV2,MC1,2023-10-02T02:30:00Z,17.5,1,85.34,0,1.3,0.91,52,17.6,-2.2,2.84,0,494,15,15
TV2,MC1,2023-10-02T02:45:00Z,17.5,1,85.33,0,1.2,0.91,42,17.5,-2.2,2.41,0,491,15,15
TV2,MC1,2023-10-02T03:00:00Z,17.5,1,85.31,0,1.3,1.07,47,17.5,-2.3,2.68,0,487,15,15
TV2,MC1,2023-10-02T03:15:00Z,17.6,0.999,85.29,0,1.3,1.13,38,17.6,-2.2,3.69,0,483,15,15
TV2,MC1,2023-10-02T03:30:00Z,17.7,0.997,85.29,0.01,1.3,0.99,32,17.6,-2.2,2.63,0,481,15,15
TV2,MC1,2023-10-02T03:45:00Z,17.7,0.993,85.29,0.02,1.3,1.14,29,17.6,-2.2,3.16,0,481,15,15
TV2,MC1,2023-10-02T04:00:00Z,17.8,0.994,85.29,0.01,1.2,1.53,40,17.7,-2.1,5.13,0,482,15,15
TV2,MC1,2023-10-02T04:15:00Z,17.8,0.996,85.3,0.01,1.3,1.2,22,17.6,-2.3,4.01,0,484,15,15
TV2,MC1,2023-10-02T04:30:00Z,17.8,0.998,85.31,0,1.2,1.3,18,17.7,-2.4,2.44,0,489,15,15
TV2,MC1,2023-10-02T04:45:00Z,17.9,1,85.33,0,1.2,1.27,23,17.8,-2.3,3.45,0,490,15,15
TV2,MC1,2023-10-02T05:00:00Z,17.9,1,85.34,0,1.2,1.1,17,17.8,-2.2,2.39,0,490,15,15
TV2,MC1,2023-10-02T05:15:00Z,17.9,0.999,85.34,0,1.3,1.47,38,17.8,-2.2,5.28,0,503,15,15
TV2,MC1,2023-10-02T05:30:00Z,17.8,1.001,85.36,0,1.2,1.61,38,17.7,-2.2,4.45,0,488,15,15
TV2,MC1,2023-10-02T05:45:00Z,17.5,1,85.38,0,1.2,1.5,29,17.4,-2.2,4.65,3.1,482,15,15
TV2,MC1,2023-10-02T06:00:00Z,17.4,1.001,85.38,0,1.2,1.62,33,17.6,-2.2,3.94,14.5,477,15,15
TV2,MC1,2023-10-02T06:15:00Z,17.5,1,85.39,0,1.3,1.26,32,17.5,-2.2,6.03,22.2,474,15,15
TV2,MC1,2023-10-02T06:30:00Z,17.5,0.993,85.39,0.01,1.3,1.19,38,17.4,-2.2,3.08,24.5,470,15,15
TV2,MC1,2023-10-02T06:45:00Z,17.8,0.97,85.39,0.06,1.3,1.27,40,17.8,-2.3,2.99,28.6,465,15,15
TV2,MC1,2023-10-02T07:00:00Z,18,0.949,85.4,0.11,1.3,1.46,37,18.5,-2.3,4.45,31.9,458,15,11
TV2,MC1,2023-10-02T07:15:00Z,18.4,0.931,85.41,0.15,1.4,1.39,33,18.6,-2.2,4.56,36.4,455,15,0
TV2,MC1,2023-10-02T07:30:00Z,18.7,0.922,85.42,0.17,1.5,1.37,34,18.8,-2.3,4.35,38.5,455,15,0
TV2,MC1,2023-10-02T07:45:00Z,19,0.92,85.43,0.18,1.3,1.72,37,19,-2.2,5.89,42.5,455,15,0
TV2,MC1,2023-10-02T08:00:00Z,19.3,0.91,85.45,0.2,1.3,1.83,39,19.1,-2,5.97,90.5,454,15,0
TV2,MC1,2023-10-02T08:15:00Z,19.7,0.901,85.47,0.23,1.4,1.78,41,19.4,-2,6.86,337.6,454,15,0
TV2,MC1,2023-10-02T08:30:00Z,20,0.889,85.48,0.26,1.4,1.6,40,19.6,-2.2,4.17,121.4,453,15,0
TV2,MC1,2023-10-02T08:45:00Z,20.2,0.888,85.49,0.27,1.4,1.61,36,19.8,-2.2,4.26,53.6,453,15,0
TV2,MC1,2023-10-02T09:00:00Z,20.2,0.891,85.51,0.26,1.4,1.52,39,19.8,-2.3,4.86,58.8,453,15,0
TV2,MC1,2023-10-02T09:15:00Z,20.5,0.883,85.51,0.28,1.5,1.37,41,20.1,-2.4,4.51,59.7,453,15,0
TV2,MC1,2023-10-02T09:30:00Z,20.3,0.879,85.53,0.29,1.4,1.56,44,20.1,-2.2,6.55,69.4,453,15,0
TV2,MC1,2023-10-02T09:45:00Z,20.6,0.876,85.53,0.3,1.5,1.61,35,20.5,-2.3,3.82,570.7,452,15,0
TV2,MC1,2023-10-02T10:00:00Z,21,0.865,85.52,0.34,1.5,1.12,29,20.8,-2.3,4.61,212,452,15,0
TV2,MC1,2023-10-02T10:15:00Z,21.3,0.864,85.51,0.34,1.6,1.3,34,21,-2.3,6.79,74.2,452,15,0
TV2,MC1,2023-10-02T10:30:00Z,21.3,0.851,85.5,0.38,1.6,1.3,41,21.2,-2.3,5.05,69.9,452,15,0
TV2,MC1,2023-10-02T10:45:00Z,21.3,0.867,85.5,0.34,1.4,1.58,27,21.2,-2.3,4.09,122.3,452,15,0
TV2,MC1,2023-10-02T11:00:00Z,21.6,0.857,85.5,0.37,1.5,1.2,28,21.4,-2.4,3.14,94.8,452,15,0
TV2,MC1,2023-10-02T11:15:00Z,21.4,0.856,85.48,0.37,1.6,1.14,27,21.3,-2.5,3.48,157.7,452,15,0
TV2,MC1,2023-10-02T11:30:00Z,21.5,0.852,85.47,0.38,1.6,1.05,33,21.4,-2.4,3.6,92.5,451,15,0
TV2,MC1,2023-10-02T11:45:00Z,21.6,0.84,85.45,0.41,1.6,1.4,30,21.6,-2.3,4.38,90.6,451,15,0
TV2,MC1,2023-10-02T12:00:00Z,21.7,0.844,85.44,0.4,1.5,1.23,40,21.7,-2.4,4.22,115,451,15,0
TV2,MC1,2023-10-02T12:15:00Z,21.6,0.841,85.43,0.41,1.6,1.14,46,21.6,-2.4,3.42,460.3,449,13,0
TV2,MC1,2023-10-02T12:30:00Z,22.2,0.845,85.41,0.42,1.6,0.81,24,22,-2.5,3.01,453.2,449,0,0
TV2,MC1,2023-10-02T12:45:00Z,21.9,0.842,85.4,0.42,1.6,1.21,24,22,-2.4,4.6,330.1,450,2,0
TV2,MC1,2023-10-02T13:00:00Z,22.3,0.831,85.38,0.45,1.6,0.89,43,22.2,-2.4,3.08,160.4,450,7,0
TV2,MC1,2023-10-02T13:15:00Z,22.4,0.829,85.34,0.46,1.6,0.92,30,22.4,-2.4,3.19,100,450,15,0
TV2,MC1,2023-10-02T13:30:00Z,22.8,0.828,85.31,0.48,1.6,0.98,39,22.6,-2.5,4.66,110.8,450,15,0
TV2,MC1,2023-10-02T13:45:00Z,22.2,0.841,85.29,0.43,1.6,0.92,37,22.3,-2.5,3.53,101.3,450,15,0
TV2,MC1,2023-10-02T14:00:00Z,22.7,0.83,85.25,0.47,1.7,0.85,35,22.9,-2.5,2.76,93.2,450,15,0
TV2,MC1,2023-10-02T14:15:00Z,21.9,0.871,85.21,0.34,1.5,1.39,9,22,-2.5,4.3,80.9,451,15,0
TV2,MC1,2023-10-02T14:30:00Z,21.2,0.889,85.21,0.28,1.5,1.4,45,21.2,-2.4,3.59,18.7,452,15,0
TV2,MC1,2023-10-02T14:45:00Z,20.6,0.915,85.23,0.21,1.6,1.33,33,20.6,-2.4,3.64,10.8,453,15,0
TV2,MC1,2023-10-02T15:00:00Z,20.4,0.925,85.24,0.18,1.6,0.4,39,20.6,-2.5,1.65,11.5,453,15,0
TV2,MC1,2023-10-02T15:15:00Z,20.3,0.929,85.22,0.17,1.6,0.45,6,20.4,-2.5,0.93,10.4,454,15,0
TV2,MC1,2023-10-02T15:30:00Z,20.2,0.938,85.22,0.15,1.6,0.28,73,20.2,-2.5,1.17,7.3,454,15,0
TV2,MC1,2023-10-02T15:45:00Z,20.1,0.946,85.23,0.13,1.6,0.44,14,20.1,-2.5,1.05,1.6,454,15,0
TV2,MC1,2023-10-02T16:00:00Z,20,0.956,85.22,0.1,1.7,0.54,31,20,-2.4,1.16,8.2,454,15,0
TV2,MC1,2023-10-02T16:15:00Z,20,0.947,85.2,0.12,1.6,0.56,48,20,-2.5,1.64,10.3,454,15,0
TV2,MC1,2023-10-02T16:30:00Z,20,0.938,85.19,0.14,1.6,0.8,36,20,-2.5,2.02,10.1,454,15,0
TV2,MC1,2023-10-02T16:45:00Z,20,0.938,85.21,0.14,1.5,0.92,29,19.9,-2.5,3.31,8.6,454,15,0
TV2,MC1,2023-10-02T17:00:00Z,19.8,0.943,85.22,0.13,1.5,0.98,26,19.8,-2.5,2.75,1.5,454,15,0
TV2,MC1,2023-10-02T17:15:00Z,19.8,0.945,85.26,0.13,1.6,0.77,36,19.8,-2.5,2.44,0,454,15,0
TV2,MC1,2023-10-02T17:30:00Z,19.8,0.947,85.31,0.12,1.6,0.42,67,19.8,-2.5,1.91,0,506,15,2
TV2,MC1,2023-10-02T17:45:00Z,19.8,0.952,85.34,0.11,1.7,0.25,67,19.6,-2.5,0.52,0,627,15,15
TV2,MC1,2023-10-02T18:00:00Z,19.6,0.961,85.31,0.09,1.5,0.54,32,19.4,-2.4,1.15,0,566,15,15
TV2,MC1,2023-10-02T18:15:00Z,19.5,0.965,85.32,0.08,1.6,0.48,34,19.4,-2.5,1.1,0,535,15,15
TV2,MC1,2023-10-02T18:30:00Z,19.4,0.966,85.34,0.08,1.5,0.76,46,19.4,-2.4,2.09,0,517,15,15
TV2,MC1,2023-10-02T18:45:00Z,19.4,0.971,85.37,0.07,1.5,0.79,10,19.3,-2.4,3.1,0,510,15,15
TV2,MC1,2023-10-02T19:00:00Z,19.4,0.972,85.39,0.06,1.5,0.48,53,19.4,-2.5,2.36,0,505,15,15
TV2,MC1,2023-10-02T19:15:00Z,19.4,0.971,85.42,0.06,1.6,0.48,61,19.3,-2.5,1.3,0,513,15,15
TV2,MC1,2023-10-02T19:30:00Z,19.4,0.977,85.45,0.05,1.5,0.87,38,19.2,-2.3,2.73,0,751,15,15
TV2,MC1,2023-10-02T19:45:00Z,19,0.976,85.47,0.05,1.2,1.02,30,18.9,-2.2,4.49,0,835,15,15
TV2,MC1,2023-10-02T20:00:00Z,18.6,0.976,85.46,0.05,1.2,1.31,34,18.5,-2.2,4.3,0,618,15,15
TV2,MC1,2023-10-02T20:15:00Z,18.8,0.982,85.46,0.04,1.2,1.21,20,18.8,-2.2,3.55,0,769,15,15
