Tree,MC,Timestamp,Port3_Temp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port2_ATM22_Xaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_temp,Port2_ATM22_Yaxis,Port2_Gust_speed,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port6_ECRN-100_Precip_max,Port6_ECRN-100_Precipitation
FB4,MC3,2023-05-31T18:45:00Z,NA,NA,NA,NA,4.6,0.87,113,17.4,4.6,3.97,NA,452,0,15,NA,NA
FB4,MC3,2023-05-31T19:00:00Z,NA,NA,NA,NA,4.4,0.68,98,17.4,4.7,2.13,NA,452,0,15,NA,NA
FB4,MC3,2023-05-31T19:15:00Z,NA,NA,NA,NA,4.5,0.69,113,17.4,4.6,3.28,NA,452,0,15,NA,NA
FB4,MC3,2023-05-31T19:30:00Z,NA,NA,NA,NA,4.4,0.67,106,17.5,4.6,2.01,NA,452,0,15,NA,NA
FB4,MC3,2023-05-31T19:45:00Z,NA,NA,NA,NA,4.6,0.66,93,17.5,4.6,1.99,NA,452,0,15,NA,NA
FB4,MC3,2023-05-31T20:00:00Z,NA,NA,NA,NA,4.4,0.56,69,17.7,4.7,2.38,NA,451,0,15,NA,NA
FB4,MC3,2023-05-31T20:15:00Z,NA,NA,NA,NA,4.6,0.59,67,17.9,4.6,2.08,NA,451,0,15,NA,NA
FB4,MC3,2023-05-31T20:30:00Z,NA,NA,NA,NA,4.6,0.56,77,18,4.6,1.67,NA,451,0,15,NA,NA
FB4,MC3,2023-05-31T20:45:00Z,NA,NA,NA,NA,4.5,0.56,118,17.9,4.5,1.75,NA,452,0,15,NA,NA
FB4,MC3,2023-05-31T21:00:00Z,NA,NA,NA,NA,4.6,0.66,119,17.8,4.6,3.19,NA,452,0,15,NA,NA
FB4,MC3,2023-05-31T21:15:00Z,NA,NA,NA,NA,4.5,0.53,96,17.8,4.6,1.92,NA,454,0,15,NA,NA
FB4,MC3,2023-05-31T21:30:00Z,NA,NA,NA,NA,4.6,0.61,115,17.8,4.6,2.09,NA,452,0,15,NA,NA
FB4,MC3,2023-05-31T21:45:00Z,NA,NA,NA,NA,4.5,0.47,93,17.8,4.6,1.76,NA,465,1,15,NA,NA
FB4,MC3,2023-05-31T22:00:00Z,NA,NA,NA,NA,4.5,0.51,103,17.8,4.6,2.76,NA,553,15,15,NA,NA
FB4,MC3,2023-05-31T22:15:00Z,NA,NA,NA,NA,4.5,0.61,115,17.7,4.6,2.39,NA,592,15,15,NA,NA
FB4,MC3,2023-05-31T22:30:00Z,NA,NA,NA,NA,4.6,1.37,138,17.8,4.6,3.86,NA,528,15,15,NA,NA
FB4,MC3,2023-05-31T22:45:00Z,NA,NA,NA,NA,4.5,0.53,105,17.7,4.6,2.1,NA,676,15,15,NA,NA
FB4,MC3,2023-05-31T23:00:00Z,NA,NA,NA,NA,4.5,0.48,92,17.5,4.6,2.36,NA,714,15,15,NA,NA
FB4,MC3,2023-05-31T23:15:00Z,NA,NA,NA,NA,4.4,0.49,94,17.6,4.7,2.21,NA,832,15,15,NA,NA
FB4,MC3,2023-05-31T23:30:00Z,NA,NA,NA,NA,4.4,0.84,126,17.7,4.6,3.27,NA,634,15,15,NA,NA
FB4,MC3,2023-05-31T23:45:00Z,NA,NA,NA,NA,4.4,1,130,17.7,4.6,4.09,NA,805,15,15,NA,NA
FB4,MC3,2023-06-01T00:00:00Z,NA,NA,NA,NA,4.4,1.45,136,17.6,4.6,4.08,NA,594,15,15,NA,NA
FB4,MC3,2023-06-01T00:15:00Z,NA,NA,NA,NA,4.3,1.83,137,17.6,4.6,4.51,NA,575,15,15,NA,NA
FB4,MC3,2023-06-01T00:30:00Z,NA,NA,NA,NA,4.4,1.83,138,17.6,4.7,6.9,NA,568,15,15,NA,NA
FB4,MC3,2023-06-01T00:45:00Z,NA,NA,NA,NA,4.4,2.11,140,17.4,4.7,5.61,NA,594,15,15,NA,NA
FB4,MC3,2023-06-01T01:00:00Z,NA,NA,NA,NA,4.4,1.53,136,17.6,4.7,4.85,NA,573,15,15,NA,NA
FB4,MC3,2023-06-01T01:15:00Z,NA,NA,NA,NA,4.5,1.23,125,17.5,4.7,4.19,NA,576,15,15,NA,NA
FB4,MC3,2023-06-01T01:30:00Z,NA,NA,NA,NA,4.5,1.21,125,17.5,4.8,4.05,NA,567,15,15,NA,NA
FB4,MC3,2023-06-01T01:45:00Z,NA,NA,NA,NA,4.4,1.16,125,17.3,4.7,4.71,NA,563,15,15,NA,NA
FB4,MC3,2023-06-01T02:00:00Z,NA,NA,NA,NA,4.3,1.43,131,17.2,4.7,4.88,NA,539,15,15,NA,NA
FB4,MC3,2023-06-01T02:15:00Z,NA,NA,NA,NA,4.4,1,116,17.2,4.6,3.34,NA,546,15,15,NA,NA
FB4,MC3,2023-06-01T02:30:00Z,NA,NA,NA,NA,4.4,0.88,104,17.1,4.7,3.32,NA,602,15,15,NA,NA
FB4,MC3,2023-06-01T02:45:00Z,NA,NA,NA,NA,4.4,0.93,117,17,4.7,4.11,NA,588,15,15,NA,NA
FB4,MC3,2023-06-01T03:00:00Z,NA,NA,NA,NA,4.4,0.91,104,17,4.6,3.21,NA,567,15,15,NA,NA
FB4,MC3,2023-06-01T03:15:00Z,NA,NA,NA,NA,4.3,1.12,123,16.9,4.7,3.39,NA,564,15,15,NA,NA
FB4,MC3,2023-06-01T03:30:00Z,NA,NA,NA,NA,4.3,1,107,16.9,4.7,3.54,NA,552,15,15,NA,NA
FB4,MC3,2023-06-01T03:45:00Z,NA,NA,NA,NA,4.3,1.02,124,17,4.6,3.68,NA,548,15,15,NA,NA
FB4,MC3,2023-06-01T04:00:00Z,NA,NA,NA,NA,4.4,1.2,123,17.1,4.7,5.23,NA,542,15,15,NA,NA
FB4,MC3,2023-06-01T04:15:00Z,NA,NA,NA,NA,4.3,0.88,103,17.2,4.7,4.56,NA,538,15,15,NA,NA
FB4,MC3,2023-06-01T04:30:00Z,NA,NA,NA,NA,4.3,0.74,93,17.3,4.6,2.77,NA,526,15,15,NA,NA
FB4,MC3,2023-06-01T04:45:00Z,NA,NA,NA,NA,4.3,1.35,135,17.6,4.6,3.68,NA,512,15,15,NA,NA
FB4,MC3,2023-06-01T05:00:00Z,NA,NA,NA,NA,4.4,1.61,136,18.4,4.7,4.2,NA,493,15,15,NA,NA
FB4,MC3,2023-06-01T05:15:00Z,NA,NA,NA,NA,4.4,1.55,139,18.7,4.6,3.94,NA,467,15,15,NA,NA
FB4,MC3,2023-06-01T05:30:00Z,NA,NA,NA,NA,4.4,2.31,144,19.2,4.5,4.47,NA,456,3,15,NA,NA
FB4,MC3,2023-06-01T05:45:00Z,NA,NA,NA,NA,4.4,2.32,143,19.3,4.6,3.98,NA,452,0,15,NA,NA
FB4,MC3,2023-06-01T06:00:00Z,NA,NA,NA,NA,4.6,2.44,144,19.4,4.7,4.07,NA,452,0,15,NA,NA
FB4,MC3,2023-06-01T06:15:00Z,NA,NA,NA,NA,4.4,2.41,141,19.4,4.6,4.88,NA,452,0,15,NA,NA
FB4,MC3,2023-06-01T06:30:00Z,NA,NA,NA,NA,4.5,1.98,140,19.2,4.6,3.62,NA,452,0,15,NA,NA
FB4,MC3,2023-06-01T06:45:00Z,NA,NA,NA,NA,4.5,1.98,140,19.2,4.7,3.46,NA,452,0,15,NA,NA
FB4,MC3,2023-06-01T07:00:00Z,NA,NA,NA,NA,4.5,2.3,142,19.2,4.5,3.59,NA,452,0,15,NA,NA
FB4,MC3,2023-06-01T07:15:00Z,NA,NA,NA,NA,4.5,1.85,141,19.1,4.6,3.71,NA,451,0,15,NA,NA
FB4,MC3,2023-06-01T07:30:00Z,NA,NA,NA,NA,4.5,1.67,139,19.1,4.6,4.38,NA,451,0,15,NA,NA
FB4,MC3,2023-06-01T07:45:00Z,NA,NA,NA,NA,4.5,1.59,138,19.2,4.6,3.91,NA,452,0,15,NA,NA
FB4,MC3,2023-06-01T08:00:00Z,NA,NA,NA,NA,4.5,1.81,142,19.1,4.6,4.1,NA,450,1,15,NA,NA
FB4,MC3,2023-06-01T08:15:00Z,NA,NA,NA,NA,4.6,1.67,140,19.1,4.6,3.47,NA,450,0,15,NA,NA
FB4,MC3,2023-06-01T08:30:00Z,NA,NA,NA,NA,4.5,1.16,134,19.2,4.6,2.87,NA,450,0,15,NA,NA
FB4,MC3,2023-06-01T08:45:00Z,NA,NA,NA,NA,4.5,0.63,122,19.6,4.5,2.04,NA,450,0,12,NA,NA
FB4,MC3,2023-06-01T09:00:00Z,NA,NA,NA,NA,4.5,0.66,127,19.9,4.5,2.58,NA,450,0,1,NA,NA
FB4,MC3,2023-06-01T09:15:00Z,NA,NA,NA,NA,4.5,1,135,20,4.6,2.35,NA,449,0,0,NA,NA
FB4,MC3,2023-06-01T09:30:00Z,NA,NA,NA,NA,4.5,0.4,111,20.8,4.5,1.42,NA,448,0,0,NA,NA
FB4,MC3,2023-06-01T09:45:00Z,NA,NA,NA,NA,4.6,1.11,144,20.5,4.5,2.6,NA,449,0,0,NA,NA
FB4,MC3,2023-06-01T10:00:00Z,NA,NA,NA,NA,4.5,0.57,142,21.1,4.6,2.07,NA,448,0,0,NA,NA
FB4,MC3,2023-06-01T10:15:00Z,NA,NA,NA,NA,4.5,0.66,139,21.5,4.5,2.85,NA,448,0,0,NA,NA
FB4,MC3,2023-06-01T10:30:00Z,NA,NA,NA,NA,4.6,0.53,148,21.9,4.5,2.42,NA,449,0,0,NA,NA
FB4,MC3,2023-06-01T10:45:00Z,NA,NA,NA,NA,4.5,1.01,148,21.4,4.5,2.58,NA,448,0,0,NA,NA
FB4,MC3,2023-06-01T11:00:00Z,NA,NA,NA,NA,4.5,1.01,150,21.7,4.5,2.52,NA,448,0,0,NA,NA
FB4,MC3,2023-06-01T11:15:00Z,NA,NA,NA,NA,4.6,0.88,152,22.5,4.5,2.58,NA,447,0,0,NA,NA
FB4,MC3,2023-06-01T11:30:00Z,NA,NA,NA,NA,4.6,0.79,148,22.8,4.5,1.65,NA,447,0,0,NA,NA
FB4,MC3,2023-06-01T11:45:00Z,NA,NA,NA,NA,4.6,0.64,148,22.4,4.5,2.32,NA,448,0,0,NA,NA
FB4,MC3,2023-06-01T12:00:00Z,NA,NA,NA,NA,4.6,0.54,148,22.2,4.5,1.74,NA,448,0,0,NA,NA
FB4,MC3,2023-06-01T12:15:00Z,NA,NA,NA,NA,4.6,0.77,143,22.6,4.6,2.22,NA,448,0,0,NA,NA
FB4,MC3,2023-06-01T12:30:00Z,NA,NA,NA,NA,4.6,0.69,134,22.8,4.5,2,NA,448,0,0,NA,NA
FB4,MC3,2023-06-01T12:45:00Z,NA,NA,NA,NA,4.7,0.63,131,22.4,4.6,1.42,NA,449,0,0,NA,NA
FB4,MC3,2023-06-01T13:00:00Z,NA,NA,NA,NA,4.5,1.01,149,21.9,4.5,3.17,NA,449,0,0,NA,NA
FB4,MC3,2023-06-01T13:15:00Z,NA,NA,NA,NA,4.6,0.98,143,21.9,4.5,2.51,NA,449,0,0,NA,NA
FB4,MC3,2023-06-01T13:30:00Z,NA,NA,NA,NA,4.6,1.08,147,21.6,4.6,2.33,NA,449,0,0,NA,NA
FB4,MC3,2023-06-01T13:45:00Z,NA,NA,NA,NA,4.6,1.56,146,21.8,4.5,4.02,NA,449,0,0,NA,NA
FB4,MC3,2023-06-01T14:00:00Z,NA,NA,NA,NA,4.6,1.31,148,21.1,4.6,3.8,NA,582,4,8,NA,NA
FB4,MC3,2023-06-01T14:15:00Z,NA,NA,NA,NA,4.5,1.47,144,20,4.6,4.04,NA,696,15,15,NA,NA
FB4,MC3,2023-06-01T14:30:00Z,NA,NA,NA,NA,4.5,1.87,141,19.5,4.6,3.78,NA,635,15,15,NA,NA
FB4,MC3,2023-06-01T14:45:00Z,NA,NA,NA,NA,4.5,1.61,138,19.3,4.6,4.65,NA,625,15,15,NA,NA
FB4,MC3,2023-06-01T15:00:00Z,NA,NA,NA,NA,4.4,1.01,126,19.7,4.5,3.85,NA,551,15,15,NA,NA
FB4,MC3,2023-06-01T15:15:00Z,NA,NA,NA,NA,4.6,1.25,141,20,4.6,3.74,NA,541,15,15,NA,NA
FB4,MC3,2023-06-01T15:30:00Z,NA,NA,NA,NA,4.6,0.93,131,20.2,4.6,2.53,NA,533,15,15,NA,NA
FB4,MC3,2023-06-01T15:45:00Z,NA,NA,NA,NA,4.5,1.24,136,19.9,4.6,4.28,NA,523,15,15,NA,NA
FB4,MC3,2023-06-01T16:00:00Z,NA,NA,NA,NA,4.5,1.08,139,19.8,4.6,3.68,NA,514,15,15,NA,NA
FB4,MC3,2023-06-01T16:15:00Z,NA,NA,NA,NA,4.4,0.89,128,19.4,4.5,2.97,NA,704,15,15,NA,NA
FB4,MC3,2023-06-01T16:30:00Z,NA,NA,NA,NA,4.5,0.82,125,18.8,4.6,3.13,NA,641,15,15,NA,NA
FB4,MC3,2023-06-01T16:45:00Z,NA,NA,NA,NA,4.4,1.37,135,18.4,4.6,4.84,NA,611,15,15,NA,NA
FB4,MC3,2023-06-01T17:00:00Z,NA,NA,NA,NA,4.4,0.76,98,18.6,4.6,3.15,NA,563,15,15,NA,NA
FB4,MC3,2023-06-01T17:15:00Z,NA,NA,NA,NA,4.4,0.93,114,18.6,4.7,3.6,NA,567,15,15,NA,NA
FB4,MC3,2023-06-01T17:30:00Z,NA,NA,NA,NA,4.4,0.9,113,18.6,4.6,3.62,NA,554,15,15,NA,NA
FB4,MC3,2023-06-01T17:45:00Z,NA,NA,NA,NA,4.5,0.92,114,18.7,4.6,2.96,NA,550,15,15,NA,NA
FB4,MC3,2023-06-01T18:00:00Z,NA,NA,NA,NA,4.5,0.78,99,18.7,4.6,2.55,NA,544,15,15,NA,NA
FB4,MC3,2023-06-01T18:15:00Z,NA,NA,NA,NA,4.4,0.83,101,18.5,4.6,3.18,NA,523,15,15,NA,NA
FB4,MC3,2023-06-01T18:30:00Z,NA,NA,NA,NA,4.4,1.19,123,18.4,4.6,3.89,NA,523,15,15,NA,NA
FB4,MC3,2023-06-01T18:45:00Z,NA,NA,NA,NA,4.4,1.55,126,18.5,4.6,5.86,NA,525,15,15,NA,NA
FB4,MC3,2023-06-01T19:00:00Z,NA,NA,NA,NA,4.6,1.04,111,18.5,4.7,3.68,NA,527,15,15,NA,NA
FB4,MC3,2023-06-01T19:15:00Z,NA,NA,NA,NA,4.3,1.03,119,18.3,4.6,3.98,NA,527,15,15,NA,NA
FB4,MC3,2023-06-01T19:30:00Z,NA,NA,NA,NA,4.4,1.22,126,18.3,4.6,3.38,NA,537,15,15,NA,NA
FB4,MC3,2023-06-01T19:45:00Z,NA,NA,NA,NA,4.4,1.55,135,18.5,4.7,4.8,NA,545,15,15,NA,NA
FB4,MC3,2023-06-01T20:00:00Z,NA,NA,NA,NA,4.4,1.55,132,18.6,4.6,4.64,NA,572,15,15,NA,NA
FB4,MC3,2023-06-01T20:15:00Z,NA,NA,NA,NA,4.4,1.31,126,18.6,4.6,4.89,NA,663,15,15,NA,NA
FB4,MC3,2023-06-01T20:30:00Z,NA,NA,NA,NA,4.6,1.45,129,18.5,4.6,4.58,NA,614,15,15,NA,NA
FB4,MC3,2023-06-01T20:45:00Z,NA,NA,NA,NA,4.4,1.24,131,18.5,4.6,4.02,NA,628,15,15,NA,NA
FB4,MC3,2023-06-01T21:00:00Z,NA,NA,NA,NA,4.4,1.09,119,18.5,4.6,3.78,NA,619,15,15,NA,NA
FB4,MC3,2023-06-01T21:15:00Z,NA,NA,NA,NA,4.6,1.75,134,18.5,4.9,6.57,NA,661,15,15,NA,NA
FB4,MC3,2023-06-01T21:30:00Z,NA,NA,NA,NA,4.5,1.78,137,18.6,4.5,4.76,NA,636,15,15,NA,NA
FB4,MC3,2023-06-01T21:45:00Z,NA,NA,NA,NA,4.5,1.57,131,18.4,4.5,6.82,NA,768,15,15,NA,NA
FB4,MC3,2023-06-01T22:00:00Z,NA,NA,NA,NA,4.4,1.41,125,18.2,4.7,5.28,NA,610,15,15,NA,NA
FB4,MC3,2023-06-01T22:15:00Z,NA,NA,NA,NA,4.4,2.37,140,18.1,4.9,7.99,NA,588,15,15,NA,NA
FB4,MC3,2023-06-01T22:30:00Z,NA,NA,NA,NA,4.3,1.85,134,18.1,4.6,5.27,NA,596,15,15,NA,NA
FB4,MC3,2023-06-01T22:45:00Z,NA,NA,NA,NA,4.2,2.33,139,18.2,4.8,6.48,NA,611,15,15,NA,NA
FB4,MC3,2023-06-01T23:00:00Z,NA,NA,NA,NA,4.4,2.08,137,18.2,4.6,7.43,NA,601,15,15,NA,NA
FB4,MC3,2023-06-01T23:15:00Z,NA,NA,NA,NA,4.4,2.25,138,18.3,4.7,7.51,NA,594,15,15,NA,NA
FB4,MC3,2023-06-01T23:30:00Z,NA,NA,NA,NA,4.4,1.87,133,18,4.6,5.57,NA,559,15,15,NA,NA
FB4,MC3,2023-06-01T23:45:00Z,NA,NA,NA,NA,4.4,1.89,136,17.9,4.9,4.74,NA,549,15,15,NA,NA
FB4,MC3,2023-06-02T00:00:00Z,NA,NA,NA,NA,4.5,1.34,132,17.6,4.6,5.93,NA,560,15,15,NA,NA
FB4,MC3,2023-06-02T00:15:00Z,NA,NA,NA,NA,4.3,1.59,137,17.9,4.7,5.24,NA,561,15,15,NA,NA
FB4,MC3,2023-06-02T00:30:00Z,NA,NA,NA,NA,4.3,1.23,120,17.9,4.7,4.64,NA,561,15,15,NA,NA
FB4,MC3,2023-06-02T00:45:00Z,NA,NA,NA,NA,4.4,1.44,134,18,4.7,4.25,NA,565,15,15,NA,NA
FB4,MC3,2023-06-02T01:00:00Z,NA,NA,NA,NA,4.4,1.28,128,18.1,4.6,5.05,NA,564,15,15,NA,NA
FB4,MC3,2023-06-02T01:15:00Z,NA,NA,NA,NA,4.3,1.08,116,18,4.7,5.32,NA,549,15,15,NA,NA
FB4,MC3,2023-06-02T01:30:00Z,NA,NA,NA,NA,4.4,1.1,116,18,4.7,6.44,NA,593,15,15,NA,NA
FB4,MC3,2023-06-02T01:45:00Z,NA,NA,NA,NA,4.5,1.32,123,18,4.8,5.4,NA,569,15,15,NA,NA
FB4,MC3,2023-06-02T02:00:00Z,NA,NA,NA,NA,4.3,1.34,129,18,4.6,4.46,NA,550,15,15,NA,NA
FB4,MC3,2023-06-02T02:15:00Z,NA,NA,NA,NA,4.3,1.48,127,17.9,4.5,3.81,NA,552,15,15,NA,NA
FB4,MC3,2023-06-02T02:30:00Z,NA,NA,NA,NA,4.3,1.14,120,17.9,4.7,4.81,NA,557,15,15,NA,NA
FB4,MC3,2023-06-02T02:45:00Z,NA,NA,NA,NA,4.3,0.77,92,17.9,4.7,2.49,NA,554,15,15,NA,NA
FB4,MC3,2023-06-02T03:00:00Z,NA,NA,NA,NA,4.3,0.98,111,17.8,4.6,3.26,NA,552,15,15,NA,NA
FB4,MC3,2023-06-02T03:15:00Z,NA,NA,NA,NA,4.3,0.98,116,17.7,4.6,3.47,NA,548,15,15,NA,NA
FB4,MC3,2023-06-02T03:30:00Z,NA,NA,NA,NA,4.3,0.91,104,17.6,4.6,3.26,NA,541,15,15,NA,NA
FB4,MC3,2023-06-02T03:45:00Z,NA,NA,NA,NA,4.3,0.83,93,17.6,4.6,5.39,NA,535,15,15,NA,NA
FB4,MC3,2023-06-02T04:00:00Z,NA,NA,NA,NA,4.4,0.69,72,17.5,4.6,2.18,NA,525,15,15,NA,NA
FB4,MC3,2023-06-02T04:15:00Z,NA,NA,NA,NA,4.3,0.86,113,17.5,4.5,3.36,NA,520,15,15,NA,NA
FB4,MC3,2023-06-02T04:30:00Z,NA,NA,NA,NA,4.3,0.95,111,17.5,4.6,3.16,NA,514,15,15,NA,NA
FB4,MC3,2023-06-02T04:45:00Z,NA,NA,NA,NA,4.3,0.86,97,17.5,4.6,2.45,NA,507,15,15,NA,NA
FB4,MC3,2023-06-02T05:00:00Z,NA,NA,NA,NA,4.3,1.09,116,17.6,4.6,4.17,NA,510,15,15,NA,NA
FB4,MC3,2023-06-02T05:15:00Z,NA,NA,NA,NA,4.3,0.86,109,17.6,4.6,3.84,NA,502,15,15,NA,NA
FB4,MC3,2023-06-02T05:30:00Z,NA,NA,NA,NA,4.3,0.76,86,17.7,4.6,2.21,NA,496,15,15,NA,NA
FB4,MC3,2023-06-02T05:45:00Z,NA,NA,NA,NA,4.3,0.79,102,17.7,4.6,3.28,NA,490,15,15,NA,NA
FB4,MC3,2023-06-02T06:00:00Z,NA,NA,NA,NA,4.3,1.09,123,17.8,4.6,2.84,NA,482,15,15,NA,NA
FB4,MC3,2023-06-02T06:15:00Z,NA,NA,NA,NA,4.4,1.02,122,17.9,4.7,3.56,NA,476,15,15,NA,NA
FB4,MC3,2023-06-02T06:30:00Z,NA,NA,NA,NA,4.4,0.7,89,18,4.6,1.84,NA,473,15,15,NA,NA
FB4,MC3,2023-06-02T06:45:00Z,NA,NA,NA,NA,4.3,0.85,112,17.9,4.6,2.75,NA,473,15,15,NA,NA
FB4,MC3,2023-06-02T07:00:00Z,NA,NA,NA,NA,4.3,0.65,105,17.9,4.7,2.55,NA,595,15,15,NA,NA
FB4,MC3,2023-06-02T07:15:00Z,NA,NA,NA,NA,4.4,0.63,83,17.8,4.6,4.18,NA,668,15,15,NA,NA
FB4,MC3,2023-06-02T07:30:00Z,NA,NA,NA,NA,4.4,0.61,82,17.6,4.6,1.54,NA,647,15,15,NA,NA
FB4,MC3,2023-06-02T07:45:00Z,NA,NA,NA,NA,4.3,0.54,75,17.6,4.6,2.27,NA,683,15,15,NA,NA
FB4,MC3,2023-06-02T08:00:00Z,NA,NA,NA,NA,4.2,0.57,72,17.8,4.6,1.79,NA,694,15,15,NA,NA
FB4,MC3,2023-06-02T08:15:00Z,NA,NA,NA,NA,4.3,0.67,102,17.8,4.6,2.67,NA,676,15,15,NA,NA
FB4,MC3,2023-06-02T08:30:00Z,NA,NA,NA,NA,4.3,0.58,64,18,4.5,2.08,NA,668,15,15,NA,NA
FB4,MC3,2023-06-02T08:45:00Z,NA,NA,NA,NA,4.3,0.48,52,18.1,4.6,1.28,NA,633,15,15,NA,NA
FB4,MC3,2023-06-02T09:00:00Z,NA,NA,NA,NA,4.3,0.7,109,18.2,4.6,2.5,NA,625,15,15,NA,NA
FB4,MC3,2023-06-02T09:15:00Z,NA,NA,NA,NA,4.3,0.52,71,18.3,4.7,2.52,NA,657,15,15,NA,NA
FB4,MC3,2023-06-02T09:30:00Z,NA,NA,NA,NA,4.3,0.38,67,18.4,4.7,1.01,NA,600,15,15,NA,NA
FB4,MC3,2023-06-02T09:45:00Z,NA,NA,NA,NA,4.2,0.47,75,18.6,4.5,1.32,NA,579,15,15,NA,NA
FB4,MC3,2023-06-02T10:00:00Z,NA,NA,NA,NA,4.3,0.53,78,19,4.6,2.28,NA,557,15,15,NA,NA
FB4,MC3,2023-06-02T10:15:00Z,NA,NA,NA,NA,4.3,0.9,126,19.2,4.6,2.55,NA,548,15,15,NA,NA
FB4,MC3,2023-06-02T10:30:00Z,NA,NA,NA,NA,4.2,1.12,134,19.3,4.5,2.6,NA,535,15,15,NA,NA
FB4,MC3,2023-06-02T10:45:00Z,NA,NA,NA,NA,4.3,1.29,141,19.4,4.6,3.95,NA,527,15,15,NA,NA
FB4,MC3,2023-06-02T11:00:00Z,NA,NA,NA,NA,4.4,1.32,141,19.4,4.5,3.43,NA,512,15,15,NA,NA
FB4,MC3,2023-06-02T11:15:00Z,NA,NA,NA,NA,4.3,0.9,131,19.8,4.5,2.66,NA,491,15,15,NA,NA
FB4,MC3,2023-06-02T11:30:00Z,NA,NA,NA,NA,4.4,1.04,134,20.2,4.6,2.94,NA,462,15,15,NA,NA
FB4,MC3,2023-06-02T11:45:00Z,NA,NA,NA,NA,4.3,0.98,132,20.5,4.6,3.24,NA,457,5,15,NA,NA
FB4,MC3,2023-06-02T12:00:00Z,NA,NA,NA,NA,4.4,1.05,129,20.6,4.5,3.6,NA,452,0,15,NA,NA
FB4,MC3,2023-06-02T12:15:00Z,NA,NA,NA,NA,4.4,0.54,108,21,4.6,2.29,NA,452,0,15,NA,NA
FB4,MC3,2023-06-02T12:30:00Z,NA,NA,NA,NA,4.4,0.73,125,21.3,4.5,2.25,NA,452,0,15,NA,NA
FB4,MC3,2023-06-02T12:45:00Z,NA,NA,NA,NA,4.5,1.49,141,20.7,4.6,4.13,NA,452,0,15,NA,NA
FB4,MC3,2023-06-02T13:00:00Z,NA,NA,NA,NA,4.5,0.95,139,21.2,4.6,2.57,NA,451,0,15,NA,NA
FB4,MC3,2023-06-02T13:15:00Z,NA,NA,NA,NA,4.6,1.04,137,21,4.6,3.08,NA,452,0,15,NA,NA
FB4,MC3,2023-06-02T13:30:00Z,NA,NA,NA,NA,4.4,1,128,20.8,4.6,3.14,NA,452,0,15,NA,NA
FB4,MC3,2023-06-02T13:45:00Z,NA,NA,NA,NA,4.5,1.2,135,20.1,4.6,3.05,NA,452,0,15,NA,NA
FB4,MC3,2023-06-02T14:00:00Z,NA,NA,NA,NA,4.5,1.04,128,20,4.5,4.07,NA,452,0,15,NA,NA
FB4,MC3,2023-06-02T14:15:00Z,NA,NA,NA,NA,4.5,1.13,138,20.3,4.6,3.63,NA,452,0,15,NA,NA
FB4,MC3,2023-06-02T14:30:00Z,NA,NA,NA,NA,4.5,0.7,126,20.9,4.5,2.56,NA,451,0,15,NA,NA
FB4,MC3,2023-06-02T14:45:00Z,NA,NA,NA,NA,4.5,0.7,139,21.6,4.5,2.23,NA,451,0,15,NA,NA
FB4,MC3,2023-06-02T15:00:00Z,NA,NA,NA,NA,4.7,0.61,102,23.2,4.5,2.69,NA,451,0,15,NA,NA
FB4,MC3,2023-06-02T15:15:00Z,NA,NA,NA,NA,4.7,0.68,130,24.2,4.4,2.72,NA,451,0,15,NA,NA
FB4,MC3,2023-06-02T15:30:00Z,NA,NA,NA,NA,4.7,0.85,135,23.9,4.5,3.32,NA,450,0,15,NA,NA
FB4,MC3,2023-06-02T15:45:00Z,NA,NA,NA,NA,4.6,1.13,143,23.5,4.6,2.99,NA,450,0,15,NA,NA
FB4,MC3,2023-06-02T16:00:00Z,NA,NA,NA,NA,4.7,1.26,141,23.1,4.5,3.24,NA,450,0,15,NA,NA
FB4,MC3,2023-06-02T16:15:00Z,NA,NA,NA,NA,4.6,1.14,136,22.8,4.5,3.39,NA,450,0,15,NA,NA
FB4,MC3,2023-06-02T16:30:00Z,NA,NA,NA,NA,4.5,1.33,134,21.8,4.6,3.27,NA,451,0,15,NA,NA
FB4,MC3,2023-06-02T16:45:00Z,NA,NA,NA,NA,4.5,0.86,138,21.1,4.6,3.57,NA,452,0,15,NA,NA
FB4,MC3,2023-06-02T17:00:00Z,NA,NA,NA,NA,4.5,0.64,137,20.9,4.5,1.85,NA,452,0,15,NA,NA
FB4,MC3,2023-06-02T17:15:00Z,NA,NA,NA,NA,4.5,0.49,122,21.5,4.5,1.6,NA,451,0,15,NA,NA
FB4,MC3,2023-06-02T17:30:00Z,NA,NA,NA,NA,4.5,0.4,115,21.3,4.6,2.51,NA,451,0,15,NA,NA
FB4,MC3,2023-06-02T17:45:00Z,NA,NA,NA,NA,4.5,0.5,108,20.8,4.5,1.82,NA,451,0,15,NA,NA
FB4,MC3,2023-06-02T18:00:00Z,NA,NA,NA,NA,4.4,0.4,83,20.2,4.5,1.1,NA,451,0,15,NA,NA
FB4,MC3,2023-06-02T18:15:00Z,NA,NA,NA,NA,4.5,0.43,77,19.8,4.6,0.88,NA,451,0,15,NA,NA
FB4,MC3,2023-06-02T18:30:00Z,NA,NA,NA,NA,4.4,0.44,73,19.4,4.6,1.24,NA,451,0,15,NA,NA
