Tree,MC,Timestamp,Port1_LW_minutes,Port1_LW_minutes_H,Port1_LWS_Count,Port2_Solar,Port2_Precipitation,Port2_Lightning_count,Port2_Lightning_distance,Port2_Wind_direction,Port2_Wind_speed,Port2_Gust_speed,Port2_Temp,Port2_RH,Port2_Atmos_pressure,Port2_ATM22_Xaxis,Port2_ATM22_Yaxis,Port2_Precip_max,Port2_ATM41_SensorTemp,Port7_Drop1,Port7_Drop2,Port8_Drop3,Port8_Drop4
FBP2,ATM41,2023-04-13T11:30:00Z,15,0,458,366.1,0,0,0,41,4.68,10.84,18.8,0.997,85.92,1.8,-0.2,0,21.1,100,8283,85.79,22.1
FBP2,ATM41,2023-04-13T11:45:00Z,15,9,451,647.1,0,0,0,44,5,9.99,18.7,0.992,85.9,2.1,-0.2,0,20.2,100,8292,85.78,21.2
FBP2,ATM41,2023-04-13T12:00:00Z,15,0,450,740.7,0,0,0,27,5.59,9.9,19.1,0.994,85.87,1.9,-0.2,0,20.8,100,8298,85.74,21.6
FBP2,ATM41,2023-04-13T12:15:00Z,4,0,450,961.4,0,0,0,28,5.06,11.02,19.9,0.978,85.84,2,-0.3,0,21.8,100,8305,85.73,22.3
FBP2,ATM41,2023-04-13T12:30:00Z,7,0,450,682.7,0,0,0,39,5.01,12.04,19.7,0.995,85.82,1.9,0.2,0,22.2,100,8308,85.71,22.7
FBP2,ATM41,2023-04-13T12:45:00Z,12,0,450,644.6,0,0,0,38,4.64,10.2,19.5,0.995,85.81,2,-0.1,0,21.8,100,8309,85.68,22.5
FBP2,ATM41,2023-04-13T13:00:00Z,3,0,449,816.2,0,0,0,31,4.96,9.03,20.3,0.962,85.78,2,0.1,0,22.1,100,8309,85.66,22.8
FBP2,ATM41,2023-04-13T13:15:00Z,7,0,450,614.2,0,0,0,41,5.24,10.04,20,0.984,85.75,1.9,-0.2,0,22.3,100,8306,85.63,22.9
FBP2,ATM41,2023-04-13T13:30:00Z,15,0,450,417.6,0,0,0,34,5.41,11.99,19.4,0.994,85.75,2,-0.1,0,21.7,100,8311,85.63,22.5
FBP2,ATM41,2023-04-13T13:45:00Z,15,0,451,523.3,0,0,0,39,4.45,8.17,19.7,0.987,85.74,2,-0.2,0,21.8,100,8311,85.61,22.6
FBP2,ATM41,2023-04-13T14:00:00Z,15,0,451,478.7,0,0,0,28,4.57,10.35,19.5,1.004,85.72,2.1,-0.1,0,21.7,100,8309,85.6,22.4
FBP2,ATM41,2023-04-13T14:15:00Z,15,0,451,490.9,0,0,0,37,4.61,9.8,19.5,0.997,85.72,2.2,-0.2,0,21.6,100,8308,85.6,22.3
FBP2,ATM41,2023-04-13T14:30:00Z,15,0,450,585.5,0,0,0,27,4.14,9.67,20.1,0.983,85.7,1.8,-0.2,0,21.9,100,8304,85.58,22.6
FBP2,ATM41,2023-04-13T14:45:00Z,12,0,453,404.9,0,0,0,33,3.99,8.31,20.2,0.988,85.69,2.1,-0.1,0,22.5,100,8303,85.57,23.1
FBP2,ATM41,2023-04-13T15:00:00Z,15,0,453,220.3,0,0,0,25,4.04,9.1,19.5,1.007,85.69,2,-0.2,0,21.6,100,8295,85.56,22.2
FBP2,ATM41,2023-04-13T15:15:00Z,15,0,453,196.9,0,0,0,27,4.6,9.17,19,1.003,85.68,1.8,-0.2,0,20.6,100,8292,85.56,21.4
FBP2,ATM41,2023-04-13T15:30:00Z,15,0,451,308.2,0,0,0,26,3.92,10.77,19.4,0.996,85.67,2.1,-0.1,0,20.4,100,8286,85.55,21.2
FBP2,ATM41,2023-04-13T15:45:00Z,15,5,517,326.5,0,0,0,46,4.53,8.9,19.8,0.992,85.65,2.2,-0.2,0,21.2,100,8285,85.52,22
FBP2,ATM41,2023-04-13T16:00:00Z,15,7,453,164.8,0,0,0,46,4.62,9.13,19,0.998,85.65,2,-0.3,0,20.6,100,8280,85.53,21.1
FBP2,ATM41,2023-04-13T16:15:00Z,15,0,457,194.1,0,0,0,38,3.7,8.1,19.2,0.998,85.66,1.8,-0.2,0,20.2,100,8277,85.54,20.8
FBP2,ATM41,2023-04-13T16:30:00Z,15,4,682,53.4,0,0,0,42,4.21,8.21,18.7,1.002,85.68,2.1,-0.1,0,19.8,100,8270,85.55,20.3
FBP2,ATM41,2023-04-13T16:45:00Z,15,15,498,73.1,0.136,0,0,44,4.37,8.35,18.4,1.001,85.7,1.9,-0.1,2,19,100,8267,85.57,19.6
FBP2,ATM41,2023-04-13T17:00:00Z,15,15,480,101.2,0,0,0,51,4.66,8.52,18.4,1,85.69,1.8,0,0,18.7,100,8261,85.56,19.3
FBP2,ATM41,2023-04-13T17:15:00Z,15,15,463,45,0,0,0,35,3.94,8.34,18.6,0.999,85.69,1.9,0.1,0,18.7,100,8259,85.57,19.2
FBP2,ATM41,2023-04-13T17:30:00Z,15,11,459,22.4,0,0,0,34,3.68,8.56,18.3,1.001,85.72,1.9,-0.2,0,18.5,100,8252,85.59,18.9
FBP2,ATM41,2023-04-13T17:45:00Z,15,8,499,10.7,0,0,0,39,4.42,8.52,18.3,1,85.74,2,-0.2,0,18.3,100,8246,85.61,18.7
FBP2,ATM41,2023-04-13T18:00:00Z,15,15,508,0.6,0,0,0,34,4.13,9.47,18.2,0.999,85.76,1.9,0.1,0,18.2,100,8246,85.63,18.6
FBP2,ATM41,2023-04-13T18:15:00Z,15,15,634,0,0,0,0,31,4.04,8.14,18.2,1,85.77,1.9,-0.1,0,18.2,100,8241,85.64,18.4
FBP2,ATM41,2023-04-13T18:30:00Z,15,15,565,0,0.068,0,0,34,4.52,9.34,18.2,1.001,85.79,1.7,0.1,1,18.1,100,8238,85.66,18.3
FBP2,ATM41,2023-04-13T18:45:00Z,15,15,560,0,0.017,0,0,54,4.52,9.92,18,1,85.81,2.2,0,1,18,100,8233,85.68,18.2
FBP2,ATM41,2023-04-13T19:00:00Z,15,15,790,0,0.119,0,0,44,4.11,9.87,18,1.001,85.83,2,-0.1,2,17.9,100,8232,85.71,18.1
FBP2,ATM41,2023-04-13T19:15:00Z,15,15,610,0,0.051,0,0,56,4.82,9.15,18,1,85.85,1.5,-0.2,1,17.9,100,8225,85.72,18.1
FBP2,ATM41,2023-04-13T19:30:00Z,15,15,557,0,0.102,0,0,46,4.11,9.11,18,1,85.84,1.9,-0.1,1,17.9,100,8222,85.72,18.1
FBP2,ATM41,2023-04-13T19:45:00Z,15,15,613,0,0.017,0,0,54,4.25,10.74,17.8,1,85.85,1.9,0.2,1,17.8,100,8219,85.72,18
FBP2,ATM41,2023-04-13T20:00:00Z,15,15,573,0,0.017,0,0,54,5.69,11.67,17.7,1.003,85.85,1.7,0,1,17.7,100,8216,85.71,17.9
FBP2,ATM41,2023-04-13T20:15:00Z,15,15,618,0,0.051,0,0,29,4.67,9.53,17.8,1,85.85,1.9,-0.1,1,17.7,100,8214,85.73,17.9
FBP2,ATM41,2023-04-13T20:30:00Z,15,15,569,0,0.085,0,0,33,4.34,8.68,17.9,0.998,85.86,2.1,0,1,17.8,100,8210,85.73,17.9
FBP2,ATM41,2023-04-13T20:45:00Z,15,15,667,0,0.017,0,0,36,4.22,8.2,17.9,0.999,85.87,1.9,-0.1,1,17.9,100,8206,85.75,18
FBP2,ATM41,2023-04-13T21:00:00Z,15,15,651,0,0.068,0,0,65,4.92,10.05,17.9,1.001,85.87,2.1,0.1,2,17.8,100,8203,85.75,18
FBP2,ATM41,2023-04-13T21:15:00Z,15,15,607,0,0.017,0,0,43,4.79,9.33,17.8,1.001,85.88,2,-0.1,1,17.8,100,8200,85.76,17.9
FBP2,ATM41,2023-04-13T21:30:00Z,15,15,594,0,0,0,0,43,5.19,10.73,17.6,1.002,85.89,1.8,-0.1,0,17.7,100,8199,85.77,17.8
FBP2,ATM41,2023-04-13T21:45:00Z,15,15,554,0,0.017,0,0,48,4.81,10.13,17.4,1.001,85.9,2,0,1,17.5,100,8197,85.77,17.7
FBP2,ATM41,2023-04-13T22:00:00Z,15,15,540,0,0,0,0,42,4.86,12.17,17.3,1.001,85.9,1.9,0.1,0,17.3,100,8194,85.77,17.6
FBP2,ATM41,2023-04-13T22:15:00Z,15,15,535,0,0,0,0,43,5.58,13.8,17.3,1.002,85.9,2,-0.2,0,17.3,100,8194,85.78,17.5
FBP2,ATM41,2023-04-13T22:30:00Z,15,15,587,0,0.119,0,0,49,4.47,9.09,17.3,0.999,85.9,1.8,0.2,2,17.3,100,8187,85.77,17.5
FBP2,ATM41,2023-04-13T22:45:00Z,15,15,585,0,0.017,0,0,51,5.46,11.9,17.4,1,85.89,1.7,0.2,1,17.3,100,8184,85.77,17.5
FBP2,ATM41,2023-04-13T23:00:00Z,15,15,566,0,0.034,0,0,45,5.59,12.25,17.3,1,85.89,1.8,0,1,17.3,100,8184,85.76,17.5
FBP2,ATM41,2023-04-13T23:15:00Z,15,15,600,0,0.017,0,0,50,5.76,11.92,17.2,1.001,85.89,1.9,-0.2,1,17.3,100,8181,85.76,17.4
FBP2,ATM41,2023-04-13T23:30:00Z,15,15,608,0,0.051,0,0,29,4.34,9.12,17.3,1.001,85.9,1.9,-0.4,1,17.3,100,8176,85.77,17.4
FBP2,ATM41,2023-04-13T23:45:00Z,15,15,751,0,0.068,0,0,40,4.8,8.69,17.4,1,85.89,2,-0.1,1,17.3,100,8173,85.76,17.4
FBP2,ATM41,2023-04-14T00:00:00Z,15,15,669,0,0.136,0,0,26,4.9,8.52,17.5,0.998,85.88,1.9,-0.2,1,17.4,100,8172,85.75,17.5
FBP2,ATM41,2023-04-14T00:15:00Z,15,15,635,0,0.034,0,0,24,4.94,8.5,17.5,1,85.87,1.6,0.1,1,17.4,100,8139,85.75,17.7
FBP2,ATM41,2023-04-14T00:30:00Z,15,15,765,0,0.068,0,0,25,5.28,8.9,17.5,0.975,85.86,1.8,0.1,1,17.4,100,8153,85.74,17.7
FBP2,ATM41,2023-04-14T00:45:00Z,15,15,775,0,0.153,0,0,21,4.71,9.73,17.5,1,85.86,2.2,0,1,17.5,100,8150,85.74,17.6
FBP2,ATM41,2023-04-14T01:00:00Z,15,15,646,0,0.085,0,0,23,4.97,7.72,17.6,0.999,85.86,1.8,-0.2,1,17.5,100,8147,85.74,17.6
FBP2,ATM41,2023-04-14T01:15:00Z,15,15,656,0,0.136,0,0,20,4.65,8.69,17.6,0.999,85.84,2,0.4,2,17.5,100,8147,85.72,17.6
FBP2,ATM41,2023-04-14T01:30:00Z,15,15,542,0,0.017,0,0,29,5.25,9.74,17.6,0.999,85.83,1.8,0.2,1,17.5,100,8143,85.71,17.6
FBP2,ATM41,2023-04-14T01:45:00Z,15,15,622,0,0.034,0,0,32,5.08,9.78,17.6,1,85.81,2,-0.2,1,17.5,100,8141,85.69,17.6
FBP2,ATM41,2023-04-14T02:00:00Z,15,15,792,0,0.102,0,0,32,5.65,9.16,17.6,1,85.8,1.6,0.4,2,17.5,100,8140,85.68,17.6
FBP2,ATM41,2023-04-14T02:15:00Z,15,15,754,0,0.153,0,0,17,5,10.92,17.4,1.001,85.8,1.5,-0.5,2,17.4,100,8137,85.67,17.6
FBP2,ATM41,2023-04-14T02:30:00Z,15,15,666,0,0.136,0,0,26,5.16,9.39,17.3,0.999,85.79,1.9,-0.3,1,17.3,100,8134,85.66,17.5
FBP2,ATM41,2023-04-14T02:45:00Z,15,15,636,0,0.136,0,0,30,4.9,9.14,17.3,0.999,85.78,1.8,0,2,17.2,100,8134,85.66,17.4
FBP2,ATM41,2023-04-14T03:00:00Z,15,15,633,0,0.085,0,0,31,5.13,9.61,17.3,0.999,85.78,1.6,-0.1,1,17.2,100,8131,85.65,17.4
FBP2,ATM41,2023-04-14T03:15:00Z,15,15,617,0,0.051,0,0,28,5.57,10.42,17.2,1,85.79,2.2,0.2,1,17.2,100,8129,85.66,17.4
FBP2,ATM41,2023-04-14T03:30:00Z,15,15,596,0,0.051,0,0,28,5.02,10.18,17.2,1,85.79,2.3,0.2,1,17.2,100,8127,85.67,17.3
FBP2,ATM41,2023-04-14T03:45:00Z,15,15,629,0,0.017,0,0,20,4.65,7.9,17.2,1.001,85.79,2.1,0,1,17.1,100,8124,85.67,17.3
FBP2,ATM41,2023-04-14T04:00:00Z,15,15,658,0,0.085,0,0,23,5.16,11.02,17.2,0.999,85.8,2.1,0.2,1,17.1,100,8120,85.68,17.3
FBP2,ATM41,2023-04-14T04:15:00Z,15,15,540,0,0.034,0,0,23,4.91,10.3,17.1,1,85.81,2,-0.1,1,17,100,8121,85.69,17.2
FBP2,ATM41,2023-04-14T04:30:00Z,15,15,653,0,0,0,0,42,4.68,10.12,17.3,0.998,85.82,2.2,0.1,0,17.1,100,8118,85.69,17.2
FBP2,ATM41,2023-04-14T04:45:00Z,15,15,843,0,0.187,0,0,37,3.84,7.78,17.3,0.999,85.83,2.1,0,3.1,17.2,100,8116,85.7,17.3
FBP2,ATM41,2023-04-14T05:00:00Z,15,15,585,0,0.051,0,0,28,4.12,8.21,17.3,1.002,85.84,1.9,-0.2,1,17.2,100,8114,85.71,17.3
FBP2,ATM41,2023-04-14T05:15:00Z,15,15,733,0,0.085,0,0,36,4.65,9.07,17.3,1,85.83,1.6,-0.4,1,17.2,100,8113,85.71,17.3
FBP2,ATM41,2023-04-14T05:30:00Z,15,15,714,0,0.051,0,0,26,5.02,8.45,17,1,85.85,1.8,-0.2,1,17.1,100,8111,85.73,17.2
FBP2,ATM41,2023-04-14T05:45:00Z,15,15,830,2,0.085,0,0,30,5.44,11.61,16.9,1,85.86,1.9,-0.3,2,16.9,100,8110,85.73,17.1
FBP2,ATM41,2023-04-14T06:00:00Z,15,15,646,5.1,0.085,0,0,33,4.67,9.24,16.9,1,85.88,1.7,-0.1,1,16.8,100,8108,85.76,17
FBP2,ATM41,2023-04-14T06:15:00Z,15,15,604,14,0.017,0,0,55,4.25,8.74,16.9,1,85.9,1.9,-0.3,1,16.8,100,8105,85.78,17
FBP2,ATM41,2023-04-14T06:30:00Z,15,15,599,21.8,0,0,0,38,3.66,7.77,17,1,85.92,1.8,-0.3,0,16.9,100,8102,85.8,17.1
FBP2,ATM41,2023-04-14T06:45:00Z,15,15,570,49.4,0,0,0,32,4.31,8.32,17.2,0.999,85.91,1.9,-0.1,0,17.1,100,8103,85.79,17.2
FBP2,ATM41,2023-04-14T07:00:00Z,15,15,531,80.1,0,0,0,37,4.22,8.91,17.2,0.999,85.92,1.9,-0.2,0,17.3,100,8099,85.8,17.4
FBP2,ATM41,2023-04-14T07:15:00Z,15,15,576,45.5,0,0,0,47,4.71,10.74,17.3,0.999,85.93,1.9,-0.2,0,17.4,100,8104,85.81,17.5
FBP2,ATM41,2023-04-14T07:30:00Z,15,15,552,97.8,0,0,0,44,5.18,10.92,17.3,1,85.96,1.5,0.4,0,17.4,100,8097,85.84,17.6
FBP2,ATM41,2023-04-14T07:45:00Z,15,15,609,95.6,0,0,0,50,5.68,12.07,17.4,1,85.95,1.9,-0.1,0,17.6,100,8095,85.83,17.7
FBP2,ATM41,2023-04-14T08:00:00Z,15,15,571,178.1,0,0,0,49,4.81,7.81,17.3,1,85.96,2.2,0.2,0,17.7,100,8097,85.84,17.9
FBP2,ATM41,2023-04-14T08:15:00Z,15,15,515,166.7,0,0,0,42,4.88,9.37,17.3,0.997,85.95,2.5,0.3,0,17.8,100,8098,85.84,18
FBP2,ATM41,2023-04-14T08:30:00Z,15,15,510,183.9,0,0,0,40,5.43,11.23,17.3,1.002,85.95,1.4,0.3,0,17.8,100,8097,85.83,18.1
FBP2,ATM41,2023-04-14T08:45:00Z,15,15,514,237.9,0,0,0,40,6.34,14.57,17.3,0.999,85.95,2.1,-0.1,0,17.9,100,8105,85.83,18.2
FBP2,ATM41,2023-04-14T09:00:00Z,15,15,462,271.3,0,0,0,42,5.97,12.5,17.5,1,85.94,1.2,-0.2,0,18,100,8108,85.82,18.4
FBP2,ATM41,2023-04-14T09:15:00Z,15,5,480,240.6,0,0,0,31,6.5,14.1,17.6,1.002,85.95,1.8,0.2,0,18.2,100,8112,85.83,18.6
FBP2,ATM41,2023-04-14T09:30:00Z,15,13,520,264.4,0,0,0,46,5.99,11.32,17.6,0.999,85.95,1.6,0,0,18.3,100,8113,85.82,18.6
FBP2,ATM41,2023-04-14T09:45:00Z,15,11,456,264.5,0,0,0,46,5.57,12.71,17.6,0.998,85.96,2,-0.2,0,18.4,100,8114,85.84,18.8
FBP2,ATM41,2023-04-14T10:00:00Z,15,0,454,433.1,0,0,0,52,5.9,11.57,18.1,0.998,85.96,2.2,0.6,0,18.9,100,8125,85.84,19.3
FBP2,ATM41,2023-04-14T10:15:00Z,15,0,454,325.5,0,0,0,51,6.15,13.6,18.1,1,85.96,1.7,0.4,0,19.3,100,8130,85.85,19.6
FBP2,ATM41,2023-04-14T10:30:00Z,15,0,454,585.5,0,0,0,48,5.8,12.7,18.5,0.999,85.96,2.1,-0.2,0,19.7,100,8146,85.84,20
FBP2,ATM41,2023-04-14T10:45:00Z,15,0,453,428.3,0,0,0,47,5.32,11.57,18.5,0.999,85.94,2.6,-0.7,0,20.2,100,8156,85.82,20.5
FBP2,ATM41,2023-04-14T11:00:00Z,15,0,451,767.7,0,0,0,38,5.4,10.69,19.2,1.001,85.93,2.2,0.1,0,20.8,100,8177,85.81,21.2
FBP2,ATM41,2023-04-14T11:15:00Z,15,0,452,572.8,0,0,0,28,5.72,10.13,19,1.001,85.92,2.4,0,0,21.3,100,8184,85.8,21.7
FBP2,ATM41,2023-04-14T11:30:00Z,15,0,455,299.3,0,0,0,36,5.54,10.51,18.4,0.999,85.92,1.8,0.1,0,20.7,100,8179,85.8,21.3
FBP2,ATM41,2023-04-14T11:45:00Z,15,5,456,291.8,0,0,0,36,5.91,10.7,18.2,0.999,85.91,2.1,0.2,0,19.9,100,8184,85.78,20.7
FBP2,ATM41,2023-04-14T12:00:00Z,15,1,465,293.8,0,0,0,35,4.49,10.2,18.4,1.002,85.91,2.4,-0.1,0,19.9,100,8181,85.78,20.6
FBP2,ATM41,2023-04-14T12:15:00Z,15,15,729,135.5,0,0,0,30,4.42,9.32,18.2,1,85.91,2.3,-0.4,0,19.3,100,8177,85.79,20
FBP2,ATM41,2023-04-14T12:30:00Z,15,15,746,159.2,0.187,0,0,32,4.54,9.03,18,1.001,85.88,2.1,-0.1,4.1,18.9,100,8179,85.76,19.4
FBP2,ATM41,2023-04-14T12:45:00Z,15,15,632,239.4,0.051,0,0,26,5.06,9.25,17.9,1.003,85.86,2,0,1,18.8,100,8180,85.74,19.1
FBP2,ATM41,2023-04-14T13:00:00Z,15,15,587,162.5,0.068,0,0,36,5.64,11.81,17.8,0.999,85.85,2.1,-0.1,1,18.6,100,8176,85.72,18.9
FBP2,ATM41,2023-04-14T13:15:00Z,15,15,555,116.2,0.051,0,0,47,5.85,10.51,17.6,1,85.84,1.6,-0.4,1,18.1,100,8175,85.72,18.6
FBP2,ATM41,2023-04-14T13:30:00Z,15,15,901,146.7,0.272,0,0,41,5.23,11.37,17.6,0.999,85.83,2,0,5.1,18,100,8172,85.7,18.4
FBP2,ATM41,2023-04-14T13:45:00Z,15,15,517,189.2,0.477,0,0,45,5.69,12.3,17.4,1.002,85.82,1.8,0.4,10.2,18.1,100,8174,85.69,18.3
FBP2,ATM41,2023-04-14T14:00:00Z,15,15,530,73.6,0.017,0,0,38,5.01,11.52,17.4,1.001,85.81,1.9,0.1,1,17.7,100,8168,85.69,18.1
FBP2,ATM41,2023-04-14T14:15:00Z,15,15,631,75.1,0.238,0,0,33,5.11,10.58,17.3,0.999,85.79,1.8,0.3,4.1,17.6,100,8165,85.66,17.9
FBP2,ATM41,2023-04-14T14:30:00Z,15,15,726,91.7,0.085,0,0,44,5.69,10.52,17.1,1.001,85.77,2.6,0,2,17.4,100,8162,85.65,17.7
FBP2,ATM41,2023-04-14T14:45:00Z,15,15,544,118.4,0.051,0,0,47,6,12.74,17,1,85.76,2,0,1,17.3,100,8161,85.64,17.6
FBP2,ATM41,2023-04-14T15:00:00Z,15,15,494,103.7,0.017,0,0,58,6.68,12.94,16.6,1,85.76,1.6,0.7,1,17.1,100,8160,85.63,17.4
FBP2,ATM41,2023-04-14T15:15:00Z,15,15,461,170.6,0,0,0,60,6.9,14.54,16.6,1.001,85.77,2.8,-0.2,0,16.7,100,8159,85.64,17.1
FBP2,ATM41,2023-04-14T15:30:00Z,15,0,453,411.4,0,0,0,53,6.04,12.28,16.9,0.999,85.76,1.1,-0.6,0,17.1,100,8159,85.64,17.6
FBP2,ATM41,2023-04-14T15:45:00Z,15,0,452,440.7,0,0,0,58,5.5,11.83,17.2,0.997,85.77,1.7,0.2,0,18.1,100,8160,85.64,18.5
FBP2,ATM41,2023-04-14T16:00:00Z,15,0,453,254.7,0,0,0,50,5.58,13.6,17.1,1.001,85.77,1.4,-0.4,0,18.6,100,8158,85.66,18.7
FBP2,ATM41,2023-04-14T16:15:00Z,15,0,455,131.3,0,0,0,47,5.01,9.23,17,0.998,85.78,1.8,-0.1,0,18,100,8156,85.65,18.2
FBP2,ATM41,2023-04-14T16:30:00Z,15,14,519,41.1,0,0,0,40,4.44,9.04,16.8,0.999,85.8,1.9,0.1,0,17.3,100,8153,85.67,17.7
FBP2,ATM41,2023-04-14T16:45:00Z,15,15,472,94.3,0,0,0,45,5.42,10.14,16.8,0.998,85.83,2.2,0.3,0,17,100,8152,85.7,17.3
FBP2,ATM41,2023-04-14T17:00:00Z,15,13,455,96.5,0,0,0,56,5.34,12.34,16.8,0.995,85.81,1.8,-0.3,0,17.1,100,8144,85.68,17.4
FBP2,ATM41,2023-04-14T17:15:00Z,15,0,454,32.3,0,0,0,61,5.4,10.56,16.8,0.984,85.83,1.5,-0.9,0,16.9,100,8144,85.7,17.1
FBP2,ATM41,2023-04-14T17:30:00Z,15,0,454,22.9,0,0,0,60,5.2,12.12,16.9,0.977,85.87,1.9,-0.1,0,16.9,100,8141,85.74,17
FBP2,ATM41,2023-04-14T17:45:00Z,15,0,455,8.2,0,0,0,55,4.09,8.02,16.7,0.981,85.9,1.8,0,0,16.7,100,8140,85.78,16.8
FBP2,ATM41,2023-04-14T18:00:00Z,15,0,455,1.9,0,0,0,55,4.45,8.73,16.6,0.978,85.93,1.7,0,0,16.5,100,8136,85.8,16.6
FBP2,ATM41,2023-04-14T18:15:00Z,15,0,454,0,0,0,0,56,4.07,7.96,16.6,0.98,85.95,2.1,-0.1,0,16.4,100,8133,85.82,16.4
FBP2,ATM41,2023-04-14T18:30:00Z,15,0,454,0,0,0,0,53,4.73,9.32,16.7,0.969,85.96,2.4,-0.1,0,16.4,100,8130,85.82,16.5
FBP2,ATM41,2023-04-14T18:45:00Z,15,0,454,0,0,0,0,59,4.89,10.91,16.6,0.967,85.97,1.9,0.1,0,16.4,100,8130,85.84,16.4
FBP2,ATM41,2023-04-14T19:00:00Z,15,0,454,0,0,0,0,54,4.43,10.19,16.6,0.968,85.98,1.8,-0.1,0,16.4,100,8127,85.85,16.4
FBP2,ATM41,2023-04-14T19:15:00Z,15,0,454,0,0,0,0,65,5.09,10.37,16.7,0.952,85.99,2.1,0.3,0,16.5,100,8122,85.86,16.4
FBP2,ATM41,2023-04-14T19:30:00Z,15,0,454,0,0,0,0,66,4.8,11.53,16.6,0.949,86,1.7,-0.2,0,16.5,100,8124,85.86,16.4
FBP2,ATM41,2023-04-14T19:45:00Z,15,0,454,0,0,0,0,56,4.48,9.72,16.4,0.96,86.01,1.8,-0.2,0,16.3,100,8118,85.87,16.2
FBP2,ATM41,2023-04-14T20:00:00Z,15,0,454,0,0,0,0,71,5.5,9.75,16.4,0.953,86.02,1.9,-0.4,0,16.1,100,8115,85.88,16
FBP2,ATM41,2023-04-14T20:15:00Z,15,0,454,0,0,0,0,68,5.35,9.08,16.4,0.945,86.03,2.1,0.5,0,16.1,100,8114,85.89,16
FBP2,ATM41,2023-04-14T20:30:00Z,15,0,454,0,0,0,0,71,4.87,9.62,16.3,0.951,86.05,2.3,-0.5,0,16.1,100,8111,85.92,15.9
FBP2,ATM41,2023-04-14T20:45:00Z,15,0,454,0,0,0,0,66,4.91,9.31,16.2,0.96,86.06,1.9,-0.4,0,16,100,8110,85.93,15.8
FBP2,ATM41,2023-04-14T21:00:00Z,15,0,454,0,0,0,0,68,5.24,9.09,16.3,0.956,86.07,2,0,0,15.9,100,8105,85.94,15.7
FBP2,ATM41,2023-04-14T21:15:00Z,15,0,454,0,0,0,0,75,5.8,9.31,16.4,0.953,86.09,1.5,-0.7,0,16.1,100,8107,85.95,15.7
FBP2,ATM41,2023-04-14T21:30:00Z,15,0,454,0,0,0,0,77,5.86,10.39,16.4,0.954,86.09,2.5,-0.6,0,16.1,100,8105,85.95,15.7
FBP2,ATM41,2023-04-14T21:45:00Z,15,0,454,0,0,0,0,72,5.79,9.33,16.4,0.957,86.08,2,0.5,0,16.1,100,8104,85.94,15.7
FBP2,ATM41,2023-04-14T22:00:00Z,15,0,454,0,0,0,0,77,5.34,8.98,16.4,0.948,86.08,1.6,0.2,0,16.1,100,8100,85.94,15.7
FBP2,ATM41,2023-04-14T22:15:00Z,15,0,454,0,0,0,0,78,5.79,10.96,16.4,0.943,86.07,1.8,0,0,16.1,100,8098,85.93,15.7
FBP2,ATM41,2023-04-14T22:30:00Z,15,0,454,0,0,0,0,80,4.86,9.02,16.3,0.945,86.06,2.3,-0.1,0,16,100,8093,85.92,15.6
FBP2,ATM41,2023-04-14T22:45:00Z,15,0,454,0,0,0,0,81,5.67,10.13,16.3,0.94,86.06,1.4,-0.2,0,15.9,100,8093,85.92,15.6
FBP2,ATM41,2023-04-14T23:00:00Z,15,0,454,0,0,0,0,82,6.68,10.38,16.3,0.939,86.04,1.7,-0.4,0,16,100,8092,85.91,15.6
FBP2,ATM41,2023-04-14T23:15:00Z,15,0,453,0,0,0,0,72,5.57,9.8,16.5,0.916,86.04,2.3,-0.2,0,16.1,100,8090,85.9,15.6
FBP2,ATM41,2023-04-14T23:30:00Z,15,0,453,0,0,0,0,76,6.13,9.65,16.7,0.893,86.02,1.7,0.2,0,16.2,100,8086,85.89,15.8
FBP2,ATM41,2023-04-14T23:45:00Z,15,0,453,0,0,0,0,76,5.34,11.08,16.4,0.92,86.01,1.5,0.1,0,16.2,100,8085,85.88,15.7
FBP2,ATM41,2023-04-15T00:00:00Z,15,0,453,0,0,0,0,77,5.26,9.17,16.3,0.922,86,1.5,-0.1,0,16.1,100,8086,85.86,15.6
FBP2,ATM41,2023-04-15T00:15:00Z,15,0,453,0,0,0,0,79,5.65,10.6,16.3,0.92,85.97,2.5,-0.2,0,15.9,100,8058,85.83,15.7
FBP2,ATM41,2023-04-15T00:30:00Z,15,0,453,0,0,0,0,81,6.24,10.63,16.4,0.895,85.95,1.3,-0.2,0,16,100,8065,85.81,15.8
FBP2,ATM41,2023-04-15T00:45:00Z,15,0,452,0,0,0,0,79,7,10.89,16.4,0.913,85.94,2.1,0.1,0,16,100,8067,85.8,15.7
FBP2,ATM41,2023-04-15T01:00:00Z,15,0,452,0,0,0,0,78,6.5,11.15,16.8,0.87,85.92,1.6,0.5,0,16.2,100,8064,85.77,15.8
FBP2,ATM41,2023-04-15T01:15:00Z,15,0,451,0,0,0,0,78,5.79,9.06,17,0.839,85.91,1.9,0,0,16.4,100,8062,85.77,15.9
FBP2,ATM41,2023-04-15T01:30:00Z,15,0,451,0,0,0,0,76,5.68,9.04,17,0.812,85.88,2.1,-0.2,0,16.6,100,8061,85.75,16
FBP2,ATM41,2023-04-15T01:45:00Z,15,0,451,0,0,0,0,75,5.76,9.15,16.7,0.83,85.88,2.3,0.1,0,16.5,100,8060,85.74,15.9
FBP2,ATM41,2023-04-15T02:00:00Z,15,0,452,0,0,0,0,81,5.7,9.86,16.3,0.866,85.87,2.2,-0.1,0,16.2,100,8055,85.73,15.7
