z6-16041,Port 1,Port 1,Port 1,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 7,Port 7,Port 8,Port 8
Records: 1432,PHYTOS 31,PHYTOS 31,PHYTOS 31,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,Battery,Battery,Barometer,Barometer
Timestamp, min Leaf Wetness, min Leaf Wetness (high), Wetness Level, W/m² Solar Radiation, mm Precipitation, Lightning Activity, km Lightning Distance,° Wind Direction, m/s Wind Speed, m/s Gust Speed, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure,° X-axis Level,° Y-axis Level, mm/h Max Precip Rate, °C RH Sensor Temp,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
9/26/2023 10:45,8,0,451,177.9,0.000,0,0,40,0.90,2.40,22.1,0.942,88.34,1.0,-1.8,0.0,24.9,100,8127,88.26,27.3
9/26/2023 11:00,8,0,446,528.7,0.000,0,0,56,1.07,2.60,22.0,0.936,88.31,0.9,-1.7,0.0,24.2,100,8132,88.23,26.3
9/26/2023 11:15,0,0,447,405.7,0.000,0,0,27,0.83,1.94,22.1,0.935,88.28,1.0,-1.7,0.0,24.7,100,8134,88.21,26.7
9/26/2023 11:30,0,0,448,324.7,0.000,0,0,32,0.70,2.11,22.3,0.926,88.26,1.0,-1.7,0.0,24.8,100,8132,88.18,26.6
9/26/2023 11:45,0,0,448,411.3,0.000,0,0,52,0.87,1.88,22.3,0.934,88.24,1.0,-1.7,0.0,24.8,100,8133,88.16,26.6
9/26/2023 12:00,0,0,448,461.8,0.000,0,0,39,0.95,3.03,22.5,0.932,88.21,1.0,-1.7,0.0,25.3,100,8138,88.13,26.9
9/26/2023 12:15,0,0,446,517.1,0.000,0,0,32,0.93,1.83,22.6,0.921,88.19,1.0,-1.8,0.0,25.3,100,8137,88.11,26.9
9/26/2023 12:30,0,0,447,473.9,0.000,0,0,47,0.95,1.94,22.9,0.911,88.15,1.1,-1.8,0.0,25.6,100,8137,88.07,27.1
9/26/2023 12:45,0,0,446,535.8,0.000,0,0,40,0.79,1.48,23.1,0.910,88.12,1.0,-1.7,0.0,25.9,100,8137,88.04,27.2
9/26/2023 13:00,0,0,446,651.9,0.000,0,0,44,0.91,2.11,23.8,0.909,88.09,1.0,-1.8,0.0,26.7,100,8135,88.01,28.2
9/26/2023 13:15,0,0,446,591.1,0.000,0,0,44,0.96,2.38,23.6,0.917,88.07,1.0,-1.8,0.0,27.0,100,8136,87.99,28.6
9/26/2023 13:30,0,0,444,657.0,0.000,0,0,62,0.97,1.72,24.1,0.902,88.05,1.0,-1.8,0.0,27.0,100,8132,87.98,28.9
9/26/2023 13:45,0,0,445,620.3,0.000,0,0,44,0.88,2.69,24.2,0.889,88.03,1.1,-1.8,0.0,27.5,100,8131,87.96,29.7
9/26/2023 14:00,0,0,445,680.7,0.000,0,0,45,1.06,2.37,24.2,0.899,88.01,1.1,-1.9,0.0,27.9,100,8128,87.93,30.5
9/26/2023 14:15,0,0,446,497.7,0.000,0,0,41,1.00,1.99,24.3,0.896,87.99,1.1,-1.8,0.0,27.9,100,8128,87.91,30.8
9/26/2023 14:30,0,0,449,214.7,0.000,0,0,37,1.11,2.69,23.5,0.902,88.00,1.0,-1.8,0.0,27.0,100,8122,87.91,28.9
9/26/2023 14:45,6,0,450,168.3,0.000,0,0,50,0.87,2.23,23.2,0.908,88.00,1.0,-1.8,0.0,25.6,100,8118,87.92,27.4
9/26/2023 15:00,15,0,450,159.6,0.000,0,0,45,0.62,1.25,23.1,0.900,88.02,1.0,-1.7,0.0,24.7,100,8115,87.93,26.4
9/26/2023 15:15,11,0,451,137.3,0.000,0,0,50,0.78,1.29,23.0,0.912,88.03,0.9,-1.7,0.0,24.4,100,8113,87.94,26.1
9/26/2023 15:30,15,0,451,75.7,0.000,0,0,37,0.64,0.97,22.8,0.913,88.03,1.0,-1.7,0.0,24.0,100,8109,87.94,25.4
9/26/2023 15:45,15,0,452,49.5,0.000,3,11,34,0.69,1.58,22.4,0.930,88.03,0.9,-1.8,0.0,23.4,100,8104,87.94,24.6
9/26/2023 16:00,15,0,452,59.2,0.000,3,10,39,0.64,1.01,22.2,0.930,88.02,0.9,-1.7,0.0,23.0,100,8103,87.93,24.0
9/26/2023 16:15,15,0,453,32.3,0.000,1,12,61,0.50,0.74,22.2,0.924,88.03,0.9,-1.7,0.0,22.6,100,8098,87.94,23.6
9/26/2023 16:30,15,0,454,39.7,0.000,0,0,50,0.63,1.18,21.9,0.936,88.02,0.9,-1.7,0.0,22.3,100,8095,87.94,23.2
9/26/2023 16:45,15,0,454,19.0,0.000,0,0,64,0.58,1.39,21.9,0.937,88.04,0.9,-1.7,0.0,22.1,100,8094,87.95,22.8
9/26/2023 17:00,15,0,454,19.7,0.000,0,0,51,0.46,1.09,21.8,0.937,88.05,0.9,-1.7,0.0,21.9,100,8091,87.97,22.5
9/26/2023 17:15,15,0,456,19.8,0.000,0,0,49,0.55,0.78,21.7,0.942,88.08,0.9,-1.7,0.0,21.8,100,8088,88.00,22.4
9/26/2023 17:30,15,7,461,14.2,0.000,0,0,57,0.33,0.52,21.5,0.956,88.07,0.9,-1.7,0.0,21.6,100,8087,87.99,22.1
9/26/2023 17:45,15,15,470,3.9,0.000,0,0,47,0.40,0.63,21.3,0.952,88.06,0.9,-1.7,0.0,21.3,100,8086,87.98,21.7
9/26/2023 18:00,15,15,480,0.0,0.000,0,0,39,0.23,0.40,21.1,0.958,88.06,0.9,-1.7,0.0,21.0,100,8085,87.98,21.3
9/26/2023 18:15,15,15,488,0.0,0.000,0,0,48,0.31,0.52,20.9,0.961,88.07,0.9,-1.7,0.0,20.8,100,8082,87.99,21.0
9/26/2023 18:30,15,15,498,0.0,0.000,0,0,49,0.32,0.63,20.7,0.964,88.09,0.9,-1.7,0.0,20.6,100,8083,88.02,20.8
9/26/2023 18:45,15,15,507,0.0,0.000,0,0,88,0.34,1.14,20.7,0.965,88.11,0.9,-1.7,0.0,20.4,100,8078,88.03,20.6
9/26/2023 19:00,15,15,514,0.0,0.000,0,0,42,0.45,0.73,20.7,0.962,88.13,0.9,-1.7,0.0,20.4,100,8078,88.05,20.5
9/26/2023 19:15,15,15,522,0.0,0.000,0,0,38,0.38,0.57,20.5,0.967,88.15,0.8,-1.7,0.0,20.3,100,8074,88.07,20.3
9/26/2023 19:30,15,15,531,0.0,0.000,0,0,40,0.34,0.44,20.4,0.975,88.16,0.9,-1.8,0.0,20.2,100,8074,88.08,20.2
9/26/2023 19:45,15,15,543,0.0,0.000,0,0,58,0.35,0.55,20.3,0.978,88.16,0.8,-1.7,0.0,20.1,100,8072,88.09,20.1
9/26/2023 20:00,15,15,541,0.0,0.000,0,0,30,0.46,1.39,20.4,0.968,88.19,0.9,-1.7,0.0,20.0,100,8068,88.11,20.1
9/26/2023 20:15,15,15,546,0.0,0.000,0,0,48,0.51,1.08,20.5,0.967,88.21,0.8,-1.7,0.0,20.2,100,8067,88.13,20.1
9/26/2023 20:30,15,15,555,0.0,0.000,0,0,37,0.36,0.65,20.4,0.971,88.22,0.8,-1.7,0.0,20.1,100,8067,88.14,20.0
9/26/2023 20:45,15,15,564,0.0,0.000,0,0,56,0.38,0.47,20.2,0.975,88.23,0.9,-1.7,0.0,20.0,100,8067,88.15,20.0
9/26/2023 21:00,15,15,566,0.0,0.000,0,0,56,0.38,0.58,20.2,0.976,88.23,0.9,-1.7,0.0,19.9,100,8063,88.15,20.0
9/26/2023 21:15,15,15,575,0.0,0.000,0,0,71,0.40,0.68,20.2,0.979,88.22,0.8,-1.7,0.0,19.9,100,8064,88.14,20.0
9/26/2023 21:30,15,15,587,0.0,0.000,0,0,79,0.41,1.21,20.1,0.983,88.22,0.8,-1.7,0.0,19.9,100,8061,88.14,19.9
9/26/2023 21:45,15,15,597,0.0,0.000,0,0,81,0.59,1.36,20.1,0.980,88.22,0.8,-1.7,0.0,19.9,100,8059,88.14,19.8
9/26/2023 22:00,15,15,608,0.0,0.000,0,0,96,0.56,1.19,20.2,0.968,88.23,0.9,-1.7,0.0,19.8,100,8057,88.16,19.7
9/26/2023 22:15,15,15,617,0.0,0.000,0,0,25,0.31,1.13,20.3,0.962,88.23,0.9,-1.7,0.0,19.9,100,8057,88.15,19.7
9/26/2023 22:30,15,15,631,0.0,0.000,0,0,61,0.31,0.74,20.2,0.971,88.21,0.8,-1.7,0.0,19.8,100,8058,88.14,19.7
9/26/2023 22:45,15,15,645,0.0,0.000,0,0,53,0.37,0.74,20.1,0.973,88.19,0.8,-1.7,0.0,19.7,100,8056,88.12,19.6
9/26/2023 23:00,15,15,648,0.0,0.000,0,0,116,0.50,1.37,20.2,0.969,88.18,0.9,-1.7,0.0,19.7,100,8056,88.10,19.6
9/26/2023 23:15,15,15,641,0.0,0.000,0,0,58,0.47,1.00,20.4,0.963,88.17,0.9,-1.7,0.0,19.9,100,8052,88.10,19.8
9/26/2023 23:30,15,15,719,0.0,0.000,0,0,38,0.40,0.86,20.4,0.972,88.16,0.9,-1.7,0.0,20.0,100,8054,88.09,19.9
9/26/2023 23:45,15,15,726,0.0,0.051,0,0,47,0.48,0.84,20.3,0.979,88.15,0.9,-1.7,1.0,20.1,100,8051,88.08,20.0
9/27/2023 0:00,15,15,670,0.0,0.119,0,0,52,0.35,0.50,20.4,0.976,88.14,0.9,-1.7,1.0,20.1,100,8051,88.07,20.1
9/27/2023 0:15,15,15,652,0.0,0.000,0,0,42,0.44,0.68,20.3,0.985,88.11,0.9,-1.7,0.0,20.2,100,8042,88.04,20.1
9/27/2023 0:30,15,15,723,0.0,0.102,0,0,51,0.40,0.51,20.3,0.960,88.11,0.9,-1.7,2.0,20.1,100,8042,88.03,20.1
9/27/2023 0:45,15,15,978,0.0,0.409,0,0,51,0.46,0.61,20.3,0.985,88.08,0.8,-1.7,7.1,20.1,100,8043,88.01,20.2
9/27/2023 1:00,15,15,1056,0.0,3.128,0,0,46,0.43,0.77,20.3,0.987,88.06,0.9,-1.8,29.6,20.1,100,8042,87.99,20.2
9/27/2023 1:15,15,15,866,0.0,2.753,0,0,56,0.40,0.65,20.3,0.988,88.05,0.9,-1.7,39.8,20.1,100,8041,87.97,20.2
9/27/2023 1:30,15,15,947,0.0,1.515,0,0,51,0.55,1.60,20.3,0.991,88.03,0.9,-1.7,26.5,20.1,100,8041,87.96,20.2
9/27/2023 1:45,15,15,1109,0.0,4.728,0,0,55,0.66,1.72,20.3,0.993,88.03,0.8,-1.7,45.9,20.2,100,8039,87.95,20.2
9/27/2023 2:00,15,15,886,0.0,2.787,0,0,53,0.38,0.58,20.2,0.995,88.01,0.9,-1.7,57.1,20.1,100,8039,87.94,20.2
9/27/2023 2:15,15,15,718,0.0,0.017,1,8,35,0.44,0.92,20.1,0.995,88.02,0.9,-1.7,1.0,20.0,100,8036,87.94,20.1
9/27/2023 2:30,15,15,850,0.0,0.477,0,0,45,0.40,0.67,20.1,0.990,88.00,0.9,-1.7,5.1,20.0,100,8034,87.93,20.1
