z6-16041,Port 1,Port 1,Port 1,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 2,Port 6,Port 6,Port 7,Port 7,Port 8,Port 8
Records: 761,PHYTOS 31,PHYTOS 31,PHYTOS 31,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ECRN-100,ECRN-100,Battery,Battery,Barometer,Barometer
Timestamp, min Leaf Wetness, min Leaf Wetness (high), Wetness Level, W/m² Solar Radiation, mm Precipitation, Lightning Activity, km Lightning Distance,° Wind Direction, m/s Wind Speed, m/s Gust Speed, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure,° X-axis Level,° Y-axis Level, mm/h Max Precip Rate, °C RH Sensor Temp, mm Precipitation, mm/h Max Precip Rate,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
3/14/2024 11:00,15,0,453,190.9,0.000,0,0,29,0.83,1.66,20.9,0.987,88.15,0.8,-1.9,0.0,23.1,,,100,7986,88.09,24.5
3/14/2024 11:15,15,0,452,284.7,0.000,0,0,69,0.77,1.85,20.7,0.990,88.15,0.9,-1.9,0.0,22.7,,,100,7989,88.09,23.8
3/14/2024 11:30,15,0,451,340.7,0.000,0,0,87,0.94,2.19,20.8,0.994,88.14,0.8,-1.9,0.0,22.8,,,100,7988,88.07,23.8
3/14/2024 11:45,15,0,453,223.8,0.000,0,0,79,0.85,3.40,20.7,0.997,88.12,0.9,-1.9,0.0,22.7,,,100,7988,88.05,23.8
3/14/2024 12:00,15,0,455,221.7,0.000,0,0,96,0.84,2.29,20.5,0.996,88.09,0.9,-1.8,0.0,22.3,,,100,7988,88.02,23.4
3/14/2024 12:15,15,0,454,287.1,0.000,0,0,98,0.91,2.26,20.5,0.993,88.08,0.9,-1.9,0.0,22.2,,,100,7990,88.02,23.3
3/14/2024 12:30,15,0,452,246.8,0.000,0,0,77,0.91,2.18,20.6,0.995,88.06,0.9,-1.8,0.0,22.2,,,100,7992,88.00,23.2
3/14/2024 12:45,15,0,452,281.5,0.000,0,0,65,0.90,1.89,20.8,0.993,88.03,0.9,-1.9,0.0,22.4,,,100,7995,87.97,23.5
3/14/2024 13:00,15,0,452,308.2,0.000,0,0,72,0.75,1.56,21.1,0.994,88.00,0.9,-1.9,0.0,22.9,,,100,7995,87.94,23.9
3/14/2024 13:15,15,0,451,354.4,0.000,0,0,90,0.84,2.45,20.9,0.996,88.00,0.9,-1.9,0.0,23.1,,,100,7998,87.93,24.1
3/14/2024 13:30,15,5,509,143.1,0.000,0,0,80,0.78,1.40,21.1,0.991,88.00,0.8,-1.9,0.0,23.0,,,100,7998,87.94,24.0
3/14/2024 13:45,15,9,459,235.5,0.000,0,0,95,0.87,2.32,20.6,0.997,87.99,0.9,-1.8,0.0,22.3,,,100,7998,87.92,23.3
3/14/2024 14:00,15,3,456,202.1,0.000,0,0,88,0.81,2.11,20.8,0.995,87.95,0.8,-1.8,0.0,22.2,,,100,8001,87.89,23.2
3/14/2024 14:15,15,0,457,191.1,0.000,0,0,77,0.81,2.12,20.7,0.998,87.96,0.8,-1.8,0.0,22.1,,,100,8001,87.89,23.1
3/14/2024 14:30,15,15,557,84.3,0.000,0,0,64,0.91,2.41,20.5,1.000,87.97,0.9,-1.8,0.0,21.7,,,100,7999,87.90,22.6
3/14/2024 14:45,15,15,473,172.9,0.000,0,0,116,1.02,2.55,20.2,0.997,87.95,0.9,-1.8,0.0,21.4,,,100,8000,87.88,22.2
3/14/2024 15:00,15,15,525,167.5,0.000,0,0,107,0.89,1.79,20.1,0.999,87.93,0.8,-1.8,0.0,21.1,,,100,7998,87.87,21.9
3/14/2024 15:15,15,15,978,125.4,0.034,0,0,81,0.79,2.34,20.3,0.998,87.94,0.8,-1.9,2.0,21.1,,,100,7997,87.88,21.8
3/14/2024 15:30,15,15,908,46.3,0.102,0,0,76,0.73,1.42,20.2,1.001,87.95,0.9,-1.8,2.0,20.6,,,100,7996,87.88,21.3
3/14/2024 15:45,15,15,988,42.3,0.068,0,0,71,0.68,1.75,19.9,1.001,87.95,0.8,-1.8,1.0,20.2,,,100,7994,87.89,20.8
3/14/2024 16:00,15,15,909,32.6,0.068,0,0,32,0.88,5.10,19.6,0.999,87.96,0.8,-1.8,1.0,19.9,,,100,7990,87.89,20.4
3/14/2024 16:15,15,15,1055,31.1,0.170,0,0,73,0.84,2.63,19.4,1.001,87.96,0.8,-1.8,3.1,19.5,,,100,7992,87.89,20.0
3/14/2024 16:30,15,15,987,22.6,0.017,0,0,95,0.74,1.77,19.3,1.001,87.96,0.8,-1.8,1.0,19.4,,,100,7988,87.89,19.8
3/14/2024 16:45,15,15,1026,10.7,0.289,0,0,75,0.59,1.44,19.4,0.999,87.96,0.7,-1.8,2.0,19.3,,,100,7988,87.90,19.6
3/14/2024 17:00,15,15,1059,7.5,0.272,0,0,92,0.78,2.73,19.3,0.999,87.98,0.8,-1.8,2.0,19.2,,,100,7986,87.92,19.5
3/14/2024 17:15,15,15,1043,5.3,0.306,0,0,78,0.67,1.86,19.3,0.999,87.98,0.8,-1.8,2.0,19.2,,,100,7985,87.92,19.4
3/14/2024 17:30,15,15,1030,4.7,0.102,0,0,94,0.81,3.05,19.3,0.999,87.99,0.8,-1.8,1.0,19.1,,,100,7984,87.93,19.3
3/14/2024 17:45,15,15,1023,1.4,0.136,0,0,73,0.87,2.99,19.2,0.998,88.01,0.7,-1.8,2.0,19.0,,,100,7981,87.96,19.3
3/14/2024 18:00,15,15,982,0.0,0.102,0,0,92,0.90,3.47,19.2,0.999,88.03,0.8,-1.8,1.0,19.0,,,100,7982,87.96,19.2
3/14/2024 18:15,15,15,951,0.0,0.034,0,0,77,0.89,3.22,19.1,0.999,88.02,0.8,-1.8,1.0,18.9,,,100,7981,87.96,19.2
3/14/2024 18:30,15,15,937,0.0,0.034,0,0,89,0.96,2.13,19.0,1.001,88.03,0.7,-1.8,1.0,18.9,,,100,7978,87.97,19.1
