z6-15954,Port 1,Port 2,Port 3,Port 3,Port 3,Port 4,Port 4,Port 4,Port 5,Port 5,Port 5,Port 6,Port 6,Port 6,Port 7,Port 7,Port 8,Port 8
Records: 1918,PYR,PYR,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,Battery,Battery,Barometer,Barometer
Timestamp, W/m² Solar Radiation, W/m² Solar Radiation, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
8/23/2023 9:45,176.3,145.8,20.2,0.908,87.90,15,4,465,20.4,0.887,87.79,15,5,492,100,8238,87.73,21.6
8/23/2023 10:00,167.4,139.5,20.2,0.916,87.90,15,15,465,20.4,0.895,87.79,15,15,534,100,8238,87.74,21.3
8/23/2023 10:15,153.1,126.0,20.3,0.913,87.91,15,15,489,20.4,0.893,87.80,15,15,559,100,8239,87.75,21.2
8/23/2023 10:30,140.8,116.5,20.3,0.931,87.92,15,15,548,20.4,0.911,87.81,15,15,771,100,8240,87.76,21.1
8/23/2023 10:45,153.1,126.9,20.2,0.936,87.93,15,15,538,20.4,0.915,87.83,15,15,901,100,8241,87.78,20.9
8/23/2023 11:00,183.3,150.7,20.3,0.949,87.93,15,15,533,20.4,0.929,87.83,15,15,918,100,8244,87.79,20.8
8/23/2023 11:15,208.0,172.1,20.5,0.948,87.92,15,15,544,20.4,0.933,87.81,15,15,834,100,8248,87.77,20.7
8/23/2023 11:30,230.5,188.6,20.4,0.943,87.91,15,15,535,20.6,0.923,87.80,15,15,689,100,8251,87.76,20.8
8/23/2023 11:45,243.0,199.0,20.3,0.936,87.89,15,15,499,20.5,0.914,87.78,15,15,540,100,8254,87.74,20.8
8/23/2023 12:00,262.6,216.2,20.4,0.939,87.87,15,15,472,20.6,0.915,87.76,15,15,493,100,8260,87.72,21.0
8/23/2023 12:15,329.6,269.7,20.9,0.932,87.84,15,9,453,21.1,0.906,87.74,15,15,483,100,8266,87.70,21.4
8/23/2023 12:30,400.6,325.0,21.2,0.906,87.82,15,0,452,21.5,0.881,87.71,15,2,452,100,8272,87.68,22.0
8/23/2023 12:45,368.2,299.4,21.4,0.896,87.80,15,0,452,21.8,0.868,87.69,15,0,452,100,8280,87.66,22.5
8/23/2023 13:00,359.6,296.1,21.9,0.885,87.78,15,0,451,22.2,0.857,87.67,15,0,451,100,8288,87.64,22.9
8/23/2023 13:15,327.9,271.2,21.9,0.871,87.76,15,0,452,22.0,0.854,87.65,15,0,452,100,8289,87.62,23.3
8/23/2023 13:30,336.2,273.4,21.5,0.888,87.73,15,0,452,21.8,0.861,87.63,15,0,452,100,8292,87.59,23.2
8/23/2023 13:45,327.0,270.8,21.6,0.889,87.72,15,0,452,22.1,0.859,87.61,15,5,452,100,8298,87.58,23.3
8/23/2023 14:00,319.9,265.1,21.7,0.884,87.70,15,0,451,22.0,0.856,87.59,15,0,451,100,8304,87.56,23.4
8/23/2023 14:15,262.4,220.5,21.5,0.889,87.69,15,0,452,21.8,0.861,87.59,15,0,452,100,8305,87.55,23.3
8/23/2023 14:30,221.4,184.2,21.4,0.900,87.68,15,0,452,21.5,0.881,87.57,15,0,453,100,8306,87.54,23.2
8/23/2023 14:45,244.1,210.8,21.1,0.902,87.66,15,0,453,21.3,0.882,87.55,15,0,452,100,8306,87.52,23.1
8/23/2023 15:00,242.6,369.7,20.9,0.918,87.64,15,0,452,21.3,0.886,87.53,15,0,450,100,8306,87.50,23.0
8/23/2023 15:15,181.3,174.1,20.6,0.909,87.62,15,0,453,21.1,0.873,87.51,15,0,452,100,8307,87.48,22.9
8/23/2023 15:30,151.2,123.6,20.3,0.919,87.62,15,0,453,20.5,0.894,87.51,15,0,453,100,8308,87.48,22.2
8/23/2023 15:45,127.6,104.6,20.0,0.934,87.62,15,0,453,20.2,0.911,87.51,15,0,453,100,8308,87.48,21.7
8/23/2023 16:00,107.7,89.2,20.1,0.932,87.60,15,0,453,20.2,0.911,87.50,15,0,455,100,8305,87.47,21.5
8/23/2023 16:15,77.5,62.8,20.0,0.932,87.61,15,0,453,20.1,0.911,87.51,15,0,454,100,8304,87.48,21.2
8/23/2023 16:30,63.0,49.6,19.9,0.935,87.64,15,1,460,19.9,0.916,87.54,15,8,463,100,8300,87.51,20.9
8/23/2023 16:45,53.6,42.8,19.9,0.938,87.67,15,12,480,19.9,0.919,87.56,15,15,596,100,8301,87.53,20.6
8/23/2023 17:00,25.1,20.7,19.7,0.944,87.70,15,15,478,19.7,0.928,87.59,15,15,724,100,8298,87.56,20.3
8/23/2023 17:15,9.7,8.1,19.5,0.956,87.73,15,10,456,19.4,0.942,87.62,15,15,671,100,8296,87.60,20.0
8/23/2023 17:30,7.1,5.7,19.5,0.963,87.76,15,5,478,19.5,0.947,87.65,15,15,610,100,8296,87.62,19.8
8/23/2023 17:45,5.3,3.8,19.4,0.968,87.75,15,4,456,19.4,0.951,87.65,15,15,576,100,8292,87.62,19.7
8/23/2023 18:00,0.0,0.0,19.4,0.956,87.75,15,0,457,19.4,0.939,87.64,15,15,526,100,8291,87.61,19.6
8/23/2023 18:15,0.0,0.0,19.4,0.945,87.76,15,1,455,19.4,0.929,87.65,15,12,456,100,8291,87.62,19.6
8/23/2023 18:30,0.0,0.0,19.4,0.942,87.78,15,2,463,19.4,0.925,87.68,15,3,509,100,8289,87.65,19.6
8/23/2023 18:45,0.0,0.0,19.2,0.949,87.80,15,15,705,19.2,0.933,87.70,15,15,1139,100,8290,87.67,19.5
8/23/2023 19:00,0.0,0.0,18.8,0.973,87.83,15,15,672,18.7,0.959,87.73,15,15,1066,100,8286,87.70,19.1
