z6-15982,Port 1,Port 2,Port 3,Port 3,Port 3,Port 4,Port 4,Port 4,Port 5,Port 5,Port 5,Port 6,Port 6,Port 6,Port 7,Port 7,Port 8,Port 8
Records: 3858,PYR,PYR,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,Battery,Battery,Barometer,Barometer
Timestamp, W/m² Solar Radiation, W/m² Solar Radiation, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
4/4/2024 6:30,100.2,46.5,19.5,0.834,87.65,15,0,451,19.5,0.830,87.62,15,0,452,100,7836,87.55,19.4
4/4/2024 6:45,115.9,46.1,20.0,0.849,87.66,15,0,450,19.9,0.845,87.64,15,0,452,100,7834,87.57,19.6
4/4/2024 7:00,215.1,49.6,20.8,0.839,87.67,7,0,448,20.4,0.842,87.65,15,0,452,100,7836,87.58,20.0
4/4/2024 7:15,273.9,55.3,21.3,0.814,87.68,0,0,447,20.7,0.828,87.67,15,0,451,100,7834,87.59,20.4
4/4/2024 7:30,334.9,62.8,21.6,0.783,87.70,0,0,447,20.9,0.804,87.68,15,0,451,100,7833,87.61,20.6
4/4/2024 7:45,394.4,67.6,21.5,0.773,87.71,0,0,447,21.1,0.788,87.69,15,0,451,100,7836,87.61,20.8
4/4/2024 8:00,447.1,71.6,21.7,0.775,87.73,0,0,446,21.3,0.787,87.71,15,0,450,100,7836,87.63,21.1
4/4/2024 8:15,499.5,75.8,22.0,0.781,87.74,0,0,445,21.7,0.788,87.72,15,0,451,100,7800,87.64,21.6
4/4/2024 8:30,554.4,81.8,22.5,0.774,87.75,0,0,445,21.8,0.793,87.73,15,0,451,100,7805,87.65,22.2
4/4/2024 8:45,615.1,170.8,22.7,0.776,87.74,0,0,444,21.7,0.808,87.73,15,0,451,100,7808,87.65,22.2
4/4/2024 9:00,663.0,80.4,23.1,0.783,87.74,0,0,444,22.1,0.812,87.72,15,0,451,100,7811,87.64,22.5
4/4/2024 9:15,693.8,85.3,23.1,0.796,87.74,0,0,445,22.5,0.816,87.72,15,0,451,100,7814,87.64,22.9
4/4/2024 9:30,496.0,100.0,23.0,0.810,87.73,0,0,445,22.2,0.832,87.71,15,0,451,100,7825,87.63,23.4
4/4/2024 9:45,212.8,202.1,22.6,0.830,87.74,0,0,446,22.0,0.844,87.72,15,0,452,100,7812,87.64,23.7
4/4/2024 10:00,158.6,524.6,22.7,0.823,87.74,0,0,448,22.3,0.832,87.73,15,0,451,100,7814,87.64,23.7
4/4/2024 10:15,244.1,388.2,22.8,0.818,87.73,0,0,448,22.6,0.821,87.71,15,0,451,100,7815,87.63,23.6
4/4/2024 10:30,267.2,531.0,22.8,0.824,87.73,0,0,449,22.6,0.826,87.71,13,0,450,100,7817,87.63,23.6
4/4/2024 10:45,293.2,171.9,23.0,0.820,87.72,0,0,449,22.7,0.825,87.70,12,0,451,100,7817,87.62,23.6
4/4/2024 11:00,162.2,100.9,23.3,0.801,87.72,0,0,449,23.0,0.806,87.70,15,0,451,100,7819,87.62,23.8
4/4/2024 11:15,127.4,184.0,23.5,0.799,87.71,0,0,449,23.3,0.804,87.69,15,0,450,100,7821,87.61,24.1
4/4/2024 11:30,162.0,107.7,23.4,0.803,87.69,0,0,449,23.3,0.805,87.68,15,0,451,100,7822,87.59,24.3
4/4/2024 11:45,120.8,190.8,23.4,0.813,87.68,0,0,450,23.3,0.812,87.66,15,0,451,100,7823,87.58,24.5
4/4/2024 12:00,264.4,465.3,23.5,0.822,87.67,1,0,450,23.2,0.827,87.65,15,0,451,100,7827,87.57,25.1
4/4/2024 12:15,321.0,444.0,23.7,0.813,87.64,0,0,448,23.3,0.820,87.63,15,0,451,100,7833,87.54,25.7
4/4/2024 12:30,172.3,125.1,23.9,0.788,87.63,0,0,448,23.6,0.797,87.61,15,0,451,100,7832,87.53,25.5
4/4/2024 12:45,165.9,183.3,23.7,0.793,87.62,0,0,449,23.4,0.802,87.61,15,0,451,100,7832,87.52,25.2
