z6-15982,Port 1,Port 2,Port 3,Port 3,Port 3,Port 4,Port 4,Port 4,Port 5,Port 5,Port 5,Port 6,Port 6,Port 6,Port 7,Port 7,Port 8,Port 8
Records: 1811,PYR,PYR,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,Battery,Battery,Barometer,Barometer
Timestamp, W/m² Solar Radiation, W/m² Solar Radiation, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
2/29/2024 15:00,78.9,54.7,20.2,0.896,87.55,15,0,454,20.0,0.888,87.53,15,0,453,49,7377,87.45,20.7
2/29/2024 15:15,74.7,51.3,20.2,0.884,87.53,15,0,453,20.1,0.878,87.51,15,0,453,49,7376,87.43,20.6
2/29/2024 15:30,86.6,48.7,20.5,0.876,87.52,15,0,452,20.4,0.871,87.50,15,0,453,49,7375,87.42,20.6
2/29/2024 15:45,96.1,43.9,20.3,0.884,87.52,15,0,454,20.2,0.878,87.51,15,0,453,49,7374,87.43,20.6
2/29/2024 16:00,57.5,36.3,20.0,0.890,87.54,15,0,454,19.9,0.883,87.52,15,0,453,49,7374,87.44,20.4
2/29/2024 16:15,58.6,37.4,19.8,0.892,87.54,15,0,454,19.8,0.883,87.51,15,0,453,49,7373,87.44,20.2
2/29/2024 16:30,42.8,28.6,19.6,0.901,87.55,15,0,455,19.6,0.891,87.53,15,0,454,49,7373,87.45,20.0
2/29/2024 16:45,41.4,27.1,19.4,0.918,87.56,15,0,456,19.4,0.907,87.54,15,0,454,49,7373,87.46,19.8
2/29/2024 17:00,33.5,22.7,19.3,0.918,87.58,15,0,455,19.3,0.905,87.55,15,0,454,48,7371,87.48,19.6
2/29/2024 17:15,25.6,16.7,19.1,0.933,87.58,15,0,458,19.1,0.921,87.56,15,0,455,48,7371,87.48,19.4
2/29/2024 17:30,19.6,11.7,18.9,0.949,87.60,15,0,459,18.8,0.935,87.58,15,0,456,47,7356,87.50,19.3
2/29/2024 17:45,6.0,1.8,18.6,0.966,87.61,15,10,460,18.6,0.947,87.58,15,0,457,47,7358,87.51,19.1
2/29/2024 18:00,0.0,0.0,18.4,0.975,87.62,15,15,461,18.4,0.953,87.59,15,0,457,47,7359,87.52,18.8
2/29/2024 18:15,0.0,0.0,18.3,0.977,87.64,15,15,460,18.3,0.955,87.61,15,0,457,47,7359,87.54,18.6
2/29/2024 18:30,0.0,0.0,18.3,0.973,87.64,15,15,461,18.2,0.952,87.62,15,0,457,47,7359,87.55,18.5
2/29/2024 18:45,0.0,0.0,18.2,0.973,87.65,15,14,461,18.1,0.952,87.62,15,0,457,47,7358,87.55,18.3
2/29/2024 19:00,0.0,0.0,18.1,0.965,87.66,15,11,460,18.1,0.946,87.64,15,0,456,47,7359,87.56,18.2
2/29/2024 19:15,0.0,0.0,18.1,0.957,87.68,15,4,459,18.1,0.939,87.65,15,0,456,47,7357,87.58,18.1
2/29/2024 19:30,0.0,0.0,18.0,0.947,87.67,15,2,458,18.0,0.932,87.65,15,0,456,47,7358,87.58,18.0
2/29/2024 19:45,0.0,0.0,18.1,0.936,87.70,15,0,458,18.0,0.925,87.67,15,0,456,47,7358,87.60,17.9
2/29/2024 20:00,0.0,0.0,17.9,0.933,87.70,15,0,457,17.9,0.919,87.67,15,0,455,47,7359,87.60,17.8
2/29/2024 20:15,0.0,0.0,18.0,0.910,87.71,15,0,456,17.9,0.903,87.69,15,0,455,47,7358,87.61,17.8
2/29/2024 20:30,0.0,0.0,17.9,0.902,87.73,15,0,455,17.9,0.895,87.70,15,0,454,47,7359,87.63,17.7
2/29/2024 20:45,0.0,0.0,17.9,0.893,87.73,15,0,455,17.9,0.888,87.70,15,0,454,47,7360,87.63,17.7
2/29/2024 21:00,0.0,0.0,17.9,0.895,87.74,15,0,456,17.8,0.889,87.72,15,0,454,47,7359,87.64,17.7
2/29/2024 21:15,0.0,0.0,17.8,0.904,87.75,15,0,456,17.7,0.896,87.73,15,0,455,47,7356,87.65,17.6
2/29/2024 21:30,0.0,0.0,17.7,0.912,87.76,15,0,456,17.6,0.903,87.73,15,0,454,47,7356,87.66,17.5
2/29/2024 21:45,0.0,0.0,17.7,0.904,87.77,15,0,456,17.7,0.896,87.74,15,0,454,47,7358,87.67,17.5
2/29/2024 22:00,0.0,0.0,17.7,0.914,87.79,15,0,456,17.7,0.905,87.76,15,0,455,47,7357,87.68,17.5
2/29/2024 22:15,0.0,0.0,17.6,0.916,87.79,15,0,457,17.6,0.907,87.76,15,0,455,47,7358,87.69,17.5
2/29/2024 22:30,0.0,0.0,17.6,0.930,87.80,15,0,458,17.6,0.919,87.78,15,0,455,47,7359,87.70,17.5
2/29/2024 22:45,0.0,0.0,17.5,0.942,87.79,15,0,458,17.5,0.928,87.77,15,0,455,47,7356,87.69,17.4
2/29/2024 23:00,0.0,0.0,17.5,0.948,87.79,15,0,458,17.4,0.933,87.77,15,0,456,47,7357,87.69,17.4
2/29/2024 23:15,0.0,0.0,17.6,0.945,87.78,15,0,458,17.5,0.931,87.76,15,0,456,47,7358,87.69,17.4
2/29/2024 23:30,0.0,0.0,17.6,0.924,87.77,15,0,457,17.6,0.915,87.74,15,0,455,47,7359,87.67,17.4
2/29/2024 23:45,0.0,0.0,17.6,0.927,87.75,15,0,458,17.6,0.916,87.72,15,0,455,47,7356,87.65,17.4
3/1/2024 0:00,0.0,0.0,17.6,0.936,87.74,15,0,457,17.6,0.923,87.71,15,0,455,47,7356,87.64,17.4
3/1/2024 0:15,0.0,0.0,17.6,0.924,87.73,15,0,457,17.5,0.914,87.71,15,0,455,44,7335,87.63,17.6
3/1/2024 0:30,0.0,0.0,17.6,0.922,87.71,15,0,457,17.5,0.913,87.68,15,0,455,45,7343,87.61,17.5
3/1/2024 0:45,0.0,0.0,17.5,0.933,87.70,15,0,456,17.5,0.921,87.67,15,0,455,45,7345,87.60,17.4
3/1/2024 1:00,0.0,0.0,17.6,0.927,87.68,15,0,458,17.5,0.916,87.66,15,0,455,45,7345,87.58,17.4
3/1/2024 1:15,0.0,0.0,17.6,0.942,87.68,15,6,458,17.5,0.930,87.65,15,0,455,45,7344,87.58,17.4
3/1/2024 1:30,0.0,0.0,17.7,0.940,87.67,15,0,458,17.6,0.927,87.64,15,0,455,45,7343,87.57,17.4
3/1/2024 1:45,0.0,0.0,17.6,0.936,87.66,15,0,458,17.5,0.923,87.63,15,0,455,45,7344,87.56,17.4
3/1/2024 2:00,0.0,0.0,17.5,0.934,87.66,15,0,458,17.4,0.921,87.64,15,0,455,45,7343,87.57,17.4
3/1/2024 2:15,0.0,0.0,17.5,0.934,87.67,15,0,458,17.5,0.922,87.65,15,0,455,45,7343,87.58,17.4
3/1/2024 2:30,0.0,0.0,17.5,0.942,87.68,15,1,458,17.5,0.928,87.66,15,0,455,45,7346,87.59,17.3
3/1/2024 2:45,0.0,0.0,17.5,0.949,87.69,15,15,472,17.5,0.934,87.67,15,2,457,45,7345,87.60,17.3
3/1/2024 3:00,0.0,0.0,17.5,0.955,87.71,15,15,563,17.5,0.939,87.68,15,8,462,45,7346,87.61,17.3
3/1/2024 3:15,0.0,0.0,17.4,0.969,87.71,15,15,503,17.3,0.950,87.69,15,2,458,45,7346,87.62,17.3
3/1/2024 3:30,0.0,0.0,17.3,0.974,87.72,15,15,473,17.2,0.953,87.70,15,0,457,46,7347,87.63,17.1
3/1/2024 3:45,0.0,0.0,17.2,0.969,87.73,15,15,464,17.2,0.951,87.70,15,0,458,46,7348,87.63,17.1
3/1/2024 4:00,0.0,0.0,17.1,0.983,87.73,15,15,478,17.0,0.964,87.70,15,5,461,46,7347,87.63,17.1
3/1/2024 4:15,0.0,0.0,16.9,0.995,87.74,15,15,474,16.9,0.976,87.72,15,15,460,45,7344,87.65,17.0
3/1/2024 4:30,0.0,0.0,16.9,0.999,87.76,15,15,465,16.8,0.978,87.74,15,5,459,45,7346,87.67,17.0
3/1/2024 4:45,0.0,0.0,16.9,0.991,87.77,15,15,470,16.9,0.970,87.75,15,8,460,46,7348,87.68,16.9
