z6-15982,Port 1,Port 2,Port 3,Port 3,Port 3,Port 4,Port 4,Port 4,Port 5,Port 5,Port 5,Port 6,Port 6,Port 6,Port 7,Port 7,Port 8,Port 8
Records: 1337,PYR,PYR,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,Battery,Battery,Barometer,Barometer
Timestamp, W/m² Solar Radiation, W/m² Solar Radiation, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
12/21/2023 11:00,104.2,119.0,17.3,0.920,87.63,15,0,453,17.1,0.922,87.63,15,0,455,79,7625,87.55,16.9
12/21/2023 11:15,78.4,139.7,17.4,0.917,87.62,14,0,451,17.2,0.917,87.61,15,0,455,79,7625,87.54,17.0
12/21/2023 11:30,180.7,140.3,17.8,0.920,87.59,15,0,451,17.6,0.918,87.59,15,0,454,79,7624,87.51,17.2
12/21/2023 11:45,237.3,174.1,18.0,0.920,87.56,15,0,451,17.9,0.916,87.56,15,0,454,79,7624,87.49,17.4
12/21/2023 12:00,100.7,282.7,18.0,0.923,87.54,15,0,451,17.9,0.917,87.53,15,0,454,79,7624,87.46,17.6
12/21/2023 12:15,86.2,106.6,17.9,0.926,87.52,8,0,450,17.8,0.919,87.52,15,0,454,78,7623,87.44,17.7
12/21/2023 12:30,90.1,264.6,17.9,0.917,87.51,0,0,448,17.8,0.915,87.51,15,0,454,78,7621,87.43,17.7
12/21/2023 12:45,92.7,100.0,18.0,0.918,87.48,0,0,449,17.9,0.913,87.48,15,0,454,79,7625,87.40,17.8
12/21/2023 13:00,191.7,146.5,18.0,0.919,87.46,0,0,448,17.9,0.914,87.46,15,0,454,79,7626,87.38,17.9
12/21/2023 13:15,129.8,374.5,17.9,0.919,87.44,0,0,448,17.9,0.913,87.44,15,0,453,80,7633,87.36,18.1
12/21/2023 13:30,95.9,313.5,17.7,0.923,87.42,0,0,449,17.8,0.913,87.42,15,0,454,80,7632,87.34,18.2
12/21/2023 13:45,176.9,149.8,17.5,0.932,87.41,0,0,449,17.5,0.921,87.40,15,0,454,80,7632,87.32,18.0
12/21/2023 14:00,87.9,152.3,17.6,0.935,87.40,0,0,449,17.6,0.922,87.39,15,0,454,80,7634,87.31,17.9
12/21/2023 14:15,92.7,108.8,17.5,0.938,87.40,0,0,448,17.5,0.925,87.39,15,0,454,80,7632,87.31,17.8
12/21/2023 14:30,85.3,66.3,17.3,0.952,87.40,0,0,449,17.2,0.937,87.39,15,0,454,79,7631,87.31,17.6
12/21/2023 14:45,59.3,41.9,17.0,0.971,87.39,1,0,450,16.9,0.953,87.39,15,0,455,80,7632,87.31,17.3
12/21/2023 15:00,56.2,40.5,16.9,0.979,87.39,14,0,451,16.8,0.960,87.39,15,0,455,79,7630,87.31,17.1
12/21/2023 15:15,51.5,35.3,16.9,0.983,87.39,15,0,451,16.9,0.963,87.39,15,0,455,79,7631,87.31,17.0
12/21/2023 15:30,57.7,39.6,16.9,0.988,87.40,15,0,452,16.8,0.968,87.40,15,0,455,79,7631,87.32,17.0
12/21/2023 15:45,35.9,25.3,16.9,0.989,87.41,15,0,452,16.8,0.969,87.40,15,0,456,79,7630,87.33,17.0
12/21/2023 16:00,27.6,18.9,16.9,0.997,87.41,15,0,453,16.8,0.975,87.41,15,0,456,79,7630,87.33,16.9
12/21/2023 16:15,24.7,16.7,16.9,1.000,87.42,15,0,453,16.8,0.982,87.42,15,0,456,79,7628,87.34,16.9
12/21/2023 16:30,13.5,9.5,16.9,1.000,87.43,15,0,454,16.9,0.982,87.43,15,0,456,79,7630,87.35,16.8
12/21/2023 16:45,14.1,10.1,16.9,1.000,87.45,15,0,454,16.8,0.984,87.44,15,0,456,79,7631,87.37,16.8
12/21/2023 17:00,8.6,5.3,16.9,1.000,87.47,15,0,454,16.9,0.981,87.46,15,0,456,79,7630,87.38,16.8
12/21/2023 17:15,1.3,0.0,16.9,1.000,87.48,15,0,454,16.9,0.984,87.47,15,0,456,79,7630,87.40,16.8
12/21/2023 17:30,0.0,0.0,17.0,1.000,87.49,15,0,457,16.9,0.985,87.49,15,0,457,79,7628,87.41,16.8
12/21/2023 17:45,0.0,0.0,17.0,0.999,87.51,15,2,460,16.9,0.984,87.50,15,0,457,79,7628,87.43,16.7
12/21/2023 18:00,0.0,0.0,17.0,0.999,87.51,15,0,456,16.8,0.986,87.50,15,0,457,79,7626,87.43,16.7
12/21/2023 18:15,0.0,0.0,16.9,0.999,87.52,15,0,455,16.8,0.985,87.52,15,0,457,79,7626,87.44,16.7
12/21/2023 18:30,0.0,0.0,17.0,1.000,87.53,15,0,455,16.9,0.985,87.53,15,0,457,79,7626,87.46,16.7
12/21/2023 18:45,0.0,0.0,17.0,1.000,87.53,15,0,456,16.9,0.990,87.53,15,0,458,79,7625,87.45,16.7
12/21/2023 19:00,0.0,0.0,17.0,1.000,87.54,15,0,457,16.9,0.996,87.54,15,0,458,79,7626,87.47,16.8
12/21/2023 19:15,0.0,0.0,17.0,0.999,87.58,15,2,460,17.0,0.999,87.57,15,0,459,79,7627,87.50,16.8
12/21/2023 19:30,0.0,0.0,17.1,0.999,87.59,15,15,607,17.0,0.999,87.59,15,15,491,79,7628,87.52,16.8
12/21/2023 19:45,0.0,0.0,17.1,1.000,87.61,15,15,581,17.0,1.001,87.61,15,15,490,79,7628,87.54,16.9
12/21/2023 20:00,0.0,0.0,17.1,0.999,87.62,15,15,585,17.0,0.999,87.62,15,15,501,79,7625,87.55,16.9
12/21/2023 20:15,0.0,0.0,17.1,0.999,87.64,15,15,576,17.0,1.000,87.64,15,15,507,79,7627,87.56,16.9
12/21/2023 20:30,0.0,0.0,17.2,1.000,87.64,15,15,601,17.1,0.999,87.64,15,15,539,79,7626,87.57,17.0
12/21/2023 20:45,0.0,0.0,17.2,1.000,87.64,15,15,576,17.1,1.000,87.64,15,15,539,79,7627,87.57,17.0
12/21/2023 21:00,0.0,0.0,17.2,1.000,87.65,15,15,606,17.2,1.000,87.65,15,15,550,79,7625,87.58,17.0
12/21/2023 21:15,0.0,0.0,17.2,0.999,87.65,15,15,598,17.2,1.000,87.65,15,15,556,79,7625,87.58,17.0
12/21/2023 21:30,0.0,0.0,17.2,1.000,87.64,15,15,587,17.2,1.000,87.64,15,15,571,79,7625,87.57,17.1
12/21/2023 21:45,0.0,0.0,17.2,1.000,87.64,15,15,611,17.2,0.999,87.64,15,15,571,79,7626,87.57,17.1
12/21/2023 22:00,0.0,0.0,17.2,1.000,87.64,15,15,602,17.1,1.000,87.63,15,15,550,79,7624,87.56,17.1
12/21/2023 22:15,0.0,0.0,17.2,1.000,87.63,15,15,661,17.1,0.999,87.63,15,15,574,79,7625,87.56,17.1
12/21/2023 22:30,0.0,0.0,17.3,0.999,87.63,15,15,648,17.2,0.999,87.63,15,15,537,79,7625,87.55,17.1
12/21/2023 22:45,0.0,0.0,17.2,1.000,87.62,15,15,684,17.2,1.000,87.62,15,15,552,79,7625,87.54,17.1
12/21/2023 23:00,0.0,0.0,17.3,1.000,87.61,15,15,767,17.2,0.999,87.61,15,15,582,78,7623,87.54,17.1
12/21/2023 23:15,0.0,0.0,17.4,1.000,87.60,15,15,754,17.4,1.000,87.60,15,15,577,79,7625,87.53,17.2
12/21/2023 23:30,0.0,0.0,17.1,1.000,87.61,15,15,666,17.1,0.999,87.61,15,15,598,79,7625,87.53,17.2
12/21/2023 23:45,0.0,0.0,16.8,1.000,87.60,15,15,681,16.8,1.000,87.60,15,15,610,79,7625,87.52,17.0
