z6-15982,Port 1,Port 2,Port 3,Port 3,Port 3,Port 4,Port 4,Port 4,Port 5,Port 5,Port 5,Port 6,Port 6,Port 6,Port 7,Port 7,Port 8,Port 8
Records: 3266,PYR,PYR,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,Battery,Battery,Barometer,Barometer
Timestamp, W/m² Solar Radiation, W/m² Solar Radiation, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
11/17/2023 10:15,139.2,98.0,20.4,0.954,87.63,15,0,451,20.3,0.937,87.64,15,0,456,91,7725,87.56,20.2
11/17/2023 10:30,128.9,89.5,20.3,0.949,87.63,15,0,451,20.2,0.933,87.63,15,0,454,91,7729,87.55,20.3
11/17/2023 10:45,104.6,72.5,20.2,0.951,87.62,15,0,452,20.1,0.935,87.63,15,0,454,91,7728,87.55,20.2
11/17/2023 11:00,111.9,73.1,20.1,0.955,87.61,15,0,452,20.0,0.938,87.62,15,0,454,91,7726,87.54,20.2
11/17/2023 11:15,164.6,118.1,20.1,0.961,87.59,15,0,451,20.1,0.940,87.59,15,0,454,91,7727,87.51,20.2
11/17/2023 11:30,160.2,113.0,20.3,0.962,87.56,15,0,451,20.2,0.941,87.57,15,0,454,91,7729,87.49,20.4
11/17/2023 11:45,142.6,148.1,20.6,0.951,87.54,15,0,451,20.5,0.932,87.55,15,0,453,91,7729,87.47,20.6
11/17/2023 12:00,105.3,155.8,20.6,0.934,87.52,15,0,451,20.6,0.918,87.53,15,0,453,91,7729,87.45,20.8
11/17/2023 12:15,170.1,260.4,21.3,0.922,87.49,14,0,450,21.3,0.910,87.50,15,0,452,92,7735,87.42,21.1
11/17/2023 12:30,117.9,80.2,21.7,0.908,87.47,12,0,450,21.6,0.896,87.48,15,0,453,92,7734,87.40,21.5
11/17/2023 12:45,120.8,90.8,21.2,0.915,87.46,15,0,450,21.2,0.903,87.46,15,0,452,92,7734,87.38,21.5
11/17/2023 13:00,144.5,152.9,21.4,0.905,87.44,3,0,450,21.3,0.889,87.44,15,0,452,91,7732,87.36,21.7
11/17/2023 13:15,174.0,98.0,21.6,0.881,87.42,1,0,450,21.6,0.872,87.43,15,0,452,92,7733,87.35,21.9
11/17/2023 13:30,126.7,74.3,22.1,0.889,87.40,2,0,449,22.1,0.880,87.41,15,0,452,92,7733,87.33,22.0
11/17/2023 13:45,102.5,87.2,22.5,0.886,87.38,0,0,450,22.3,0.876,87.39,15,0,452,92,7735,87.30,22.0
11/17/2023 14:00,56.0,46.5,21.8,0.896,87.38,15,0,450,21.8,0.883,87.39,15,0,452,92,7736,87.31,22.0
