z6-15982,Port 1,Port 2,Port 3,Port 3,Port 3,Port 4,Port 4,Port 4,Port 5,Port 5,Port 5,Port 6,Port 6,Port 6,Port 7,Port 7,Port 8,Port 8
Records: 4035,PYR,PYR,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,Battery,Battery,Barometer,Barometer
Timestamp, W/m² Solar Radiation, W/m² Solar Radiation, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
6/25/2024 8:30,184.9,92.1,20.9,0.971,87.69,12,0,450,20.7,0.962,87.67,1,#N/A,450,100,8156,87.60,21.0
6/25/2024 8:45,200.1,89.0,21.1,0.964,87.70,15,0,451,20.9,0.957,87.69,#N/A,#N/A,#N/A,100,8161,87.61,21.1
6/25/2024 9:00,176.0,81.8,21.2,0.963,87.72,15,0,451,21.0,0.953,87.70,#N/A,#N/A,#N/A,100,8162,87.63,21.1
6/25/2024 9:15,294.3,112.4,21.5,0.958,87.72,7,0,449,21.3,0.950,87.71,#N/A,#N/A,#N/A,100,8160,87.64,21.2
6/25/2024 9:30,436.3,134.0,22.1,0.932,87.71,0,0,448,21.7,0.932,87.70,#N/A,#N/A,#N/A,100,8161,87.63,21.5
6/25/2024 9:45,435.6,120.1,22.5,0.920,87.72,0,0,449,22.0,0.925,87.71,#N/A,#N/A,#N/A,100,8162,87.64,21.8
6/25/2024 10:00,412.7,107.7,22.6,0.918,87.73,0,0,446,22.3,0.917,87.72,#N/A,#N/A,#N/A,100,8162,87.64,22.0
6/25/2024 10:15,396.2,139.7,22.5,0.918,87.73,0,0,448,22.2,0.916,87.72,#N/A,#N/A,#N/A,100,8162,87.65,22.2
6/25/2024 10:30,198.7,111.1,22.5,0.917,87.73,0,0,449,22.3,0.911,87.72,#N/A,#N/A,#N/A,100,8160,87.64,22.3
6/25/2024 10:45,169.6,99.1,22.4,0.913,87.73,0,0,449,22.1,0.908,87.72,#N/A,#N/A,#N/A,100,8157,87.64,22.2
6/25/2024 11:00,166.3,98.0,22.4,0.907,87.73,0,0,449,22.3,0.896,87.72,#N/A,#N/A,#N/A,100,8158,87.64,22.2
6/25/2024 11:15,204.9,121.8,22.6,0.917,87.71,0,0,449,22.5,0.908,87.70,#N/A,#N/A,#N/A,100,8161,87.62,22.5
6/25/2024 11:30,244.8,120.7,22.8,0.918,87.70,0,0,450,22.6,0.911,87.70,#N/A,#N/A,#N/A,100,8160,87.62,22.8
6/25/2024 11:45,159.9,98.1,22.7,0.933,87.71,4,0,450,22.2,0.932,87.70,#N/A,#N/A,#N/A,100,8159,87.62,22.8
6/25/2024 12:00,153.3,92.3,22.3,0.924,87.70,3,0,450,22.2,0.922,87.69,#N/A,#N/A,#N/A,100,8157,87.61,22.7
6/25/2024 12:15,159.5,98.5,22.7,0.922,87.67,0,0,450,22.7,0.914,87.66,#N/A,#N/A,#N/A,100,8159,87.59,22.7
6/25/2024 12:30,249.6,118.5,22.9,0.924,87.66,0,0,449,22.6,0.920,87.65,#N/A,#N/A,#N/A,100,8159,87.58,22.9
6/25/2024 12:45,168.5,91.0,22.9,0.920,87.66,4,0,450,22.4,0.921,87.65,#N/A,#N/A,#N/A,100,8156,87.57,22.9
6/25/2024 13:00,121.8,73.8,22.4,0.940,87.65,14,4,658,22.0,0.935,87.64,#N/A,#N/A,#N/A,100,8155,87.56,22.7
6/25/2024 13:15,68.1,41.0,21.6,0.967,87.62,15,15,582,21.5,0.954,87.61,#N/A,#N/A,#N/A,100,8154,87.53,22.4
6/25/2024 13:30,61.2,35.7,21.1,0.983,87.60,15,15,518,21.0,0.967,87.59,#N/A,#N/A,#N/A,100,8150,87.51,21.9
6/25/2024 13:45,124.3,75.3,21.2,0.993,87.58,15,15,477,21.1,0.972,87.56,#N/A,#N/A,#N/A,100,8153,87.49,21.6
6/25/2024 14:00,59.5,36.3,21.4,0.991,87.55,15,15,467,21.4,0.969,87.54,#N/A,#N/A,#N/A,100,8150,87.47,21.6
6/25/2024 14:15,34.8,21.8,21.2,0.993,87.53,15,15,478,21.1,0.975,87.52,#N/A,#N/A,#N/A,100,8148,87.44,21.4
6/25/2024 14:30,13.4,8.4,20.9,0.998,87.56,15,15,860,20.9,0.980,87.54,#N/A,#N/A,#N/A,100,8148,87.47,21.1
6/25/2024 14:45,7.3,1.8,20.3,1.000,87.59,15,15,646,20.4,0.983,87.57,#N/A,#N/A,#N/A,100,8146,87.50,20.7
