z6-15982,Port 1,Port 2,Port 3,Port 3,Port 3,Port 4,Port 4,Port 4,Port 5,Port 5,Port 5,Port 6,Port 6,Port 6,Port 7,Port 7,Port 8,Port 8
Records: 1433,PYR,PYR,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,ATMOS 14,ATMOS 14,ATMOS 14,PHYTOS 31,PHYTOS 31,PHYTOS 31,Battery,Battery,Barometer,Barometer
Timestamp, W/m² Solar Radiation, W/m² Solar Radiation, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure, min Leaf Wetness, min Leaf Wetness (high), Wetness Level,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
11/2/2023 11:45,120.7,82.9,20.2,0.961,87.62,12,6,450,20.1,0.944,87.62,#N/A,#N/A,#N/A,100,7908,87.54,21.0
11/2/2023 12:00,153.1,126.9,20.7,0.959,87.60,0,0,449,20.5,0.938,87.60,#N/A,#N/A,#N/A,100,7909,87.52,20.9
11/2/2023 12:15,108.8,72.5,20.7,0.950,87.58,0,0,449,20.4,0.935,87.59,#N/A,#N/A,#N/A,100,7906,87.51,20.9
11/2/2023 12:30,79.1,53.6,20.3,0.963,87.55,10,2,470,20.2,0.948,87.56,#N/A,#N/A,#N/A,100,7906,87.48,20.7
11/2/2023 12:45,140.1,92.3,20.2,0.977,87.53,15,15,561,20.2,0.956,87.53,#N/A,#N/A,#N/A,100,7907,87.45,20.7
11/2/2023 13:00,135.9,98.9,20.4,0.981,87.50,15,15,465,20.4,0.954,87.51,#N/A,#N/A,#N/A,100,7908,87.43,20.9
11/2/2023 13:15,119.8,87.5,20.8,0.967,87.48,11,1,449,20.7,0.941,87.48,#N/A,#N/A,#N/A,100,7908,87.41,21.1
11/2/2023 13:30,91.9,66.8,21.0,0.955,87.45,0,0,449,20.8,0.932,87.46,#N/A,#N/A,#N/A,100,7910,87.38,21.1
11/2/2023 13:45,106.9,80.4,21.2,0.942,87.43,0,0,448,20.9,0.923,87.43,#N/A,#N/A,#N/A,100,7906,87.36,21.1
11/2/2023 14:00,103.3,77.3,21.6,0.919,87.41,0,0,448,21.4,0.904,87.42,#N/A,#N/A,#N/A,100,7906,87.34,21.3
11/2/2023 14:15,71.2,51.6,21.2,0.937,87.42,0,0,449,21.0,0.921,87.42,#N/A,#N/A,#N/A,100,7909,87.35,21.2
11/2/2023 14:30,91.4,61.0,21.0,0.941,87.42,0,0,448,20.9,0.925,87.42,#N/A,#N/A,#N/A,100,7905,87.34,21.2
11/2/2023 14:45,98.3,69.6,21.5,0.928,87.40,0,0,448,21.3,0.914,87.40,#N/A,#N/A,#N/A,100,7907,87.32,21.3
11/2/2023 15:00,65.4,46.7,21.4,0.933,87.40,0,0,449,21.2,0.918,87.40,#N/A,#N/A,#N/A,100,7910,87.32,21.4
