Tree,MC,Timestamp,Port3_Temp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port2_ATM22_Xaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_temp,Port2_ATM22_Yaxis,Port2_Gust_speed,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port6_ECRN-100_Precip_max,Port6_ECRN-100_Precipitation
FB5,MC2,2023-08-24T16:30:00Z,18.4,0.983,86.05,0.04,4.6,3.13,173,18.5,-2.9,7.29,19,461,15,15,NA,NA
FB5,MC2,2023-08-24T16:45:00Z,18.3,0.988,86.08,0.02,4.6,2.54,176,18.4,-2.8,6.03,12.6,461,15,15,NA,NA
FB5,MC2,2023-08-24T17:00:00Z,18.2,0.991,86.09,0.02,4.4,2.86,190,18.3,-3,5.57,9.9,462,15,15,NA,NA
FB5,MC2,2023-08-24T17:15:00Z,18.4,0.986,86.09,0.03,4.9,3.24,179,18.4,-2.9,5.88,8.8,462,15,15,NA,NA
FB5,MC2,2023-08-24T17:30:00Z,18.3,0.985,86.1,0.03,4.6,2.64,183,18.4,-2.9,4.89,7.5,468,15,15,NA,NA
FB5,MC2,2023-08-24T17:45:00Z,18.2,0.989,86.11,0.02,4.7,2.56,183,18.4,-2.9,5.47,0.9,461,15,15,NA,NA
FB5,MC2,2023-08-24T18:00:00Z,18.2,0.987,86.11,0.03,4.6,2.75,187,18.2,-3.1,5.08,0,462,15,15,NA,NA
FB5,MC2,2023-08-24T18:15:00Z,18,0.989,86.1,0.02,4.6,2.92,182,18.2,-3.1,5.76,0,468,15,15,NA,NA
FB5,MC2,2023-08-24T18:30:00Z,17.8,0.998,86.09,0,4.7,3.14,181,17.9,-2.9,5.07,0,466,15,15,NA,NA
FB5,MC2,2023-08-24T18:45:00Z,18,0.991,86.07,0.02,5.2,3.88,179,18.2,-2.6,6.66,0,460,15,15,NA,NA
FB5,MC2,2023-08-24T19:00:00Z,18.2,0.967,86.08,0.07,4.8,3.27,174,18.3,-2.7,5.76,0,460,12,15,NA,NA
FB5,MC2,2023-08-24T19:15:00Z,18,0.961,86.1,0.08,4.6,2.21,166,18.1,-2.8,4.36,0,460,13,15,NA,NA
FB5,MC2,2023-08-24T19:30:00Z,17.9,0.957,86.1,0.09,4.6,2.36,172,18,-2.7,4.74,0,459,8,15,NA,NA
FB5,MC2,2023-08-24T19:45:00Z,17.9,0.935,86.1,0.13,4.5,2.36,171,18,-2.8,4.01,0,459,0,15,NA,NA
FB5,MC2,2023-08-24T20:00:00Z,18.2,0.914,86.1,0.18,4.7,3.28,179,18.4,-3,5.81,0,458,0,15,NA,NA
FB5,MC2,2023-08-24T20:15:00Z,18.3,0.907,86.12,0.2,4.5,2.8,184,18.4,-3,5.69,0,457,0,15,NA,NA
FB5,MC2,2023-08-24T20:30:00Z,18.4,0.903,86.15,0.21,4.6,2.54,187,18.4,-2.8,5.2,0,457,0,15,NA,NA
FB5,MC2,2023-08-24T20:45:00Z,18.4,0.901,86.17,0.21,4.8,2.57,189,18.4,-2.8,4.53,0,457,0,15,NA,NA
FB5,MC2,2023-08-24T21:00:00Z,18.3,0.905,86.18,0.2,4.6,2.98,186,18.4,-2.9,5.9,0,457,0,15,NA,NA
FB5,MC2,2023-08-24T21:15:00Z,18,0.92,86.2,0.16,4.4,2.63,190,18.1,-3.1,6.94,0,458,0,15,NA,NA
FB5,MC2,2023-08-24T21:30:00Z,18,0.932,86.21,0.14,4.5,2.51,171,18,-2.9,5.41,0,458,0,15,NA,NA
FB5,MC2,2023-08-24T21:45:00Z,18,0.928,86.2,0.15,4.9,2.86,176,18.1,-2.8,5.62,0,458,0,15,NA,NA
FB5,MC2,2023-08-24T22:00:00Z,18.2,0.918,86.19,0.17,4.6,2.67,174,18.3,-3,5.8,0,457,0,15,NA,NA
FB5,MC2,2023-08-24T22:15:00Z,18.3,0.91,86.19,0.19,4.6,3.22,175,18.4,-2.7,6.17,0,457,0,15,NA,NA
FB5,MC2,2023-08-24T22:30:00Z,18.3,0.907,86.19,0.19,4.4,2.58,174,18.4,-3,5.13,0,457,0,15,NA,NA
FB5,MC2,2023-08-24T22:45:00Z,18.4,0.907,86.18,0.2,4.7,2.49,177,18.4,-3,5.56,0,457,0,15,NA,NA
FB5,MC2,2023-08-24T23:00:00Z,18.6,0.897,86.18,0.22,4.4,2.33,173,18.7,-2.8,4.4,0,457,0,15,NA,NA
FB5,MC2,2023-08-24T23:15:00Z,18.8,0.887,86.2,0.24,4.4,1.46,161,18.8,-2.8,2.97,0,456,0,15,NA,NA
FB5,MC2,2023-08-24T23:30:00Z,18.9,0.879,86.19,0.27,4.3,0.93,137,19,-2.8,1.65,0,456,0,15,NA,NA
FB5,MC2,2023-08-24T23:45:00Z,18.8,0.882,86.18,0.25,4.3,0.71,131,18.8,-2.8,1.37,0,456,0,15,NA,NA
FB5,MC2,2023-08-25T00:00:00Z,18.9,0.877,86.17,0.27,4.3,0.71,121,19,-2.8,2.15,0,456,0,15,NA,NA
FB5,MC2,2023-08-25T00:15:00Z,19.2,0.87,86.16,0.29,4.2,1.13,143,19.3,-2.9,3.15,0,456,0,15,NA,NA
FB5,MC2,2023-08-25T00:30:00Z,19.3,0.869,86.14,0.29,4.2,0.92,153,19.2,-2.8,2.5,0,456,0,15,NA,NA
FB5,MC2,2023-08-25T00:45:00Z,18.9,0.879,86.12,0.26,4.3,0.95,151,18.9,-2.8,3.09,0,456,0,15,NA,NA
FB5,MC2,2023-08-25T01:00:00Z,18.7,0.886,86.12,0.25,4.2,0.88,148,18.8,-2.8,1.49,0,456,0,15,NA,NA
FB5,MC2,2023-08-25T01:15:00Z,19,0.87,86.12,0.29,4.2,0.6,132,19,-2.8,1.23,0,456,0,15,NA,NA
FB5,MC2,2023-08-25T01:30:00Z,18.9,0.879,86.1,0.26,4.2,0.88,53,19,-2.8,1.42,0,456,0,15,NA,NA
FB5,MC2,2023-08-25T01:45:00Z,18.7,0.89,86.09,0.24,4.3,0.71,65,18.8,-2.8,1.31,0,456,0,15,NA,NA
FB5,MC2,2023-08-25T02:00:00Z,18.6,0.895,86.08,0.22,4.2,0.73,138,18.6,-2.9,1.61,0,456,0,15,NA,NA
FB5,MC2,2023-08-25T02:15:00Z,18.3,0.898,86.06,0.22,4.2,0.85,151,18.2,-2.8,2.26,0,458,0,15,NA,NA
FB5,MC2,2023-08-25T02:30:00Z,17.8,0.921,86.07,0.16,4.3,1.09,153,18.2,-2.8,2.47,0,456,0,15,NA,NA
FB5,MC2,2023-08-25T02:45:00Z,18.7,0.885,86.07,0.25,4.3,1.2,167,18.8,-2.8,3.01,0,456,0,15,NA,NA
FB5,MC2,2023-08-25T03:00:00Z,19.5,0.853,86.07,0.33,4.3,1.22,156,19.5,-2.9,2.29,0,455,0,15,NA,NA
FB5,MC2,2023-08-25T03:15:00Z,19.2,0.861,86.07,0.31,4.2,0.83,142,19.2,-2.8,1.6,0,455,0,15,NA,NA
FB5,MC2,2023-08-25T03:30:00Z,19.4,0.849,86.07,0.34,4.2,0.62,110,19.4,-2.8,1.24,0,455,0,15,NA,NA
FB5,MC2,2023-08-25T03:45:00Z,19,0.865,86.06,0.3,4.2,0.74,138,18.9,-2.8,1.75,0,456,0,15,NA,NA
FB5,MC2,2023-08-25T04:00:00Z,18.4,0.886,86.07,0.24,4.3,1.1,155,18.6,-2.8,2.99,0,456,0,15,NA,NA
FB5,MC2,2023-08-25T04:15:00Z,18.4,0.886,86.07,0.24,4.2,0.67,139,18.5,-2.8,1.54,0,456,0,15,NA,NA
FB5,MC2,2023-08-25T04:30:00Z,18.2,0.893,86.05,0.22,4.2,0.73,157,18.3,-2.9,1.24,0,456,0,15,NA,NA
FB5,MC2,2023-08-25T04:45:00Z,18.3,0.89,86.04,0.23,4.2,0.69,150,18.4,-2.8,1.32,0,456,0,15,NA,NA
FB5,MC2,2023-08-25T05:00:00Z,18.5,0.882,86.06,0.25,4.2,0.59,141,18.5,-2.8,0.9,0,456,0,15,NA,NA
FB5,MC2,2023-08-25T05:15:00Z,18.2,0.89,86.07,0.23,4.2,1.11,159,18.3,-2.9,2.11,0,456,0,15,NA,NA
FB5,MC2,2023-08-25T05:30:00Z,18.7,0.873,86.07,0.27,4.3,1.08,158,18.7,-2.8,2.01,0,456,0,15,NA,NA
FB5,MC2,2023-08-25T05:45:00Z,18.7,0.872,86.09,0.28,4.2,1.02,161,18.7,-2.8,1.81,2.4,456,0,15,NA,NA
FB5,MC2,2023-08-25T06:00:00Z,18.9,0.866,86.11,0.29,4.2,0.72,143,18.9,-2.8,1.96,11.4,455,0,15,NA,NA
FB5,MC2,2023-08-25T06:15:00Z,18.7,0.871,86.12,0.28,4.2,0.96,156,18.8,-2.8,2.13,19.4,455,0,15,NA,NA
FB5,MC2,2023-08-25T06:30:00Z,19.2,0.856,86.13,0.32,4.1,1.07,155,19.3,-2.8,1.87,26.7,455,0,15,NA,NA
FB5,MC2,2023-08-25T06:45:00Z,19.5,0.846,86.14,0.35,4,0.61,119,19.9,-2.7,1.41,31.9,455,0,15,NA,NA
FB5,MC2,2023-08-25T07:00:00Z,19.7,0.844,86.16,0.36,3.9,0.5,48,20.3,-2.7,1.21,37.4,455,0,15,NA,NA
FB5,MC2,2023-08-25T07:15:00Z,20.1,0.86,86.17,0.33,3.9,1.2,36,20.5,-2.8,2.01,55.8,455,0,15,NA,NA
FB5,MC2,2023-08-25T07:30:00Z,20.1,0.87,86.19,0.31,3.9,1.49,34,20.4,-2.9,2.52,40.8,455,0,15,NA,NA
FB5,MC2,2023-08-25T07:45:00Z,20,0.875,86.21,0.29,4,1.61,35,20,-2.9,2.31,42.5,456,0,15,NA,NA
FB5,MC2,2023-08-25T08:00:00Z,20,0.896,86.24,0.24,4,0.92,45,20.2,-2.9,1.74,59.9,456,0,15,NA,NA
FB5,MC2,2023-08-25T08:15:00Z,20.1,0.896,86.25,0.24,4,0.59,34,20.3,-2.9,1.33,59,455,0,15,NA,NA
FB5,MC2,2023-08-25T08:30:00Z,20.6,0.904,86.26,0.23,4,0.73,33,20.8,-2.9,1.57,70.1,454,0,15,NA,NA
FB5,MC2,2023-08-25T08:45:00Z,21,0.907,86.26,0.23,4,1.15,32,21.2,-2.9,2.23,74.2,455,0,15,NA,NA
FB5,MC2,2023-08-25T09:00:00Z,21.4,0.895,86.27,0.27,4,1.17,33,21.5,-2.9,2.37,124.7,455,0,15,NA,NA
FB5,MC2,2023-08-25T09:15:00Z,21.4,0.889,86.29,0.28,4,1.32,31,21.4,-3,2.73,126.5,455,0,15,NA,NA
FB5,MC2,2023-08-25T09:30:00Z,20.6,0.899,86.31,0.25,4,0.83,228,20.9,-2.9,2.22,218.6,454,0,15,NA,NA
FB5,MC2,2023-08-25T09:45:00Z,20.9,0.887,86.31,0.28,3.9,0.92,197,21.4,-3,3.37,291.7,454,0,15,NA,NA
FB5,MC2,2023-08-25T10:00:00Z,21.4,0.905,86.31,0.24,3.9,1.18,36,22,-3,3.04,239.1,454,0,15,NA,NA
FB5,MC2,2023-08-25T10:15:00Z,21.3,0.909,86.31,0.23,3.8,1.46,10,21.6,-3,3.27,237.3,455,0,15,NA,NA
FB5,MC2,2023-08-25T10:30:00Z,20.6,0.93,86.32,0.17,4.1,0.74,194,21,-3,2.06,115.7,456,0,15,NA,NA
FB5,MC2,2023-08-25T10:45:00Z,20.1,0.942,86.32,0.14,4.1,1.63,212,20.5,-3,3.68,134.9,455,0,15,NA,NA
FB5,MC2,2023-08-25T11:00:00Z,20.5,0.933,86.3,0.16,4.2,1.29,211,20.7,-3,3.15,108.6,456,0,15,NA,NA
FB5,MC2,2023-08-25T11:15:00Z,20.2,0.948,86.29,0.12,4,1.29,205,20.4,-3,3.24,134.2,456,0,15,NA,NA
FB5,MC2,2023-08-25T11:30:00Z,20.4,0.947,86.28,0.13,4.1,1.26,202,20.6,-3,3.18,173.2,456,0,15,NA,NA
FB5,MC2,2023-08-25T11:45:00Z,20.8,0.926,86.27,0.18,4,0.85,197,21.1,-3.1,3.13,169.2,455,0,15,NA,NA
FB5,MC2,2023-08-25T12:00:00Z,21.8,0.912,86.25,0.23,3.9,0.89,36,22.2,-3,2.07,182.7,454,0,15,NA,NA
FB5,MC2,2023-08-25T12:15:00Z,22,0.921,86.23,0.21,4,0.69,12,22.2,-3,1.59,109.3,455,0,15,NA,NA
FB5,MC2,2023-08-25T12:30:00Z,21.9,0.914,86.21,0.23,4,0.67,105,22.3,-2.9,2.16,180.5,455,0,15,NA,NA
FB5,MC2,2023-08-25T12:45:00Z,21.6,0.915,86.19,0.22,4,0.83,219,22,-3,2.98,174.9,454,0,15,NA,NA
FB5,MC2,2023-08-25T13:00:00Z,21.9,0.892,86.17,0.28,3.9,0.71,161,22.4,-3,2.1,170.3,454,0,15,NA,NA
FB5,MC2,2023-08-25T13:15:00Z,21.7,0.905,86.15,0.25,4,0.89,151,22.2,-3,2.06,174.5,454,0,15,NA,NA
FB5,MC2,2023-08-25T13:30:00Z,21.3,0.924,86.15,0.19,4,1.5,211,21.5,-3.1,3.13,122.3,456,0,15,NA,NA
FB5,MC2,2023-08-25T13:45:00Z,21.2,0.938,86.12,0.16,4,1.5,229,21.6,-3,2.98,137.3,455,0,15,NA,NA
FB5,MC2,2023-08-25T14:00:00Z,21,0.927,86.1,0.18,4,2.01,197,21.3,-3.1,5.96,115.4,455,0,15,NA,NA
FB5,MC2,2023-08-25T14:15:00Z,21.6,0.916,86.08,0.21,3.8,1.66,186,22.1,-3.1,3.78,399.5,454,0,15,NA,NA
FB5,MC2,2023-08-25T14:30:00Z,22.2,0.888,86.09,0.3,3.8,1.56,204,22.6,-3.2,4.81,208,455,0,15,NA,NA
FB5,MC2,2023-08-25T14:45:00Z,21.4,0.91,86.09,0.23,4,1.73,212,21.7,-3,3.45,113.9,456,0,15,NA,NA
FB5,MC2,2023-08-25T15:00:00Z,21.1,0.931,86.09,0.17,4,1.01,196,21.4,-2.7,3.34,108.6,734,15,15,NA,NA
FB5,MC2,2023-08-25T15:15:00Z,20.8,0.969,86.08,0.08,4.1,1.05,34,20.9,-2.6,2.46,35.2,639,15,15,NA,NA
FB5,MC2,2023-08-25T15:30:00Z,21,0.991,86.07,0.02,4.2,1.06,50,21,-2.7,1.46,68.5,586,15,15,NA,NA
FB5,MC2,2023-08-25T15:45:00Z,20.9,0.994,86.07,0.01,4.2,0.83,69,20.8,-2.6,1.36,31.1,906,15,15,NA,NA
FB5,MC2,2023-08-25T16:00:00Z,20.3,0.992,86.07,0.02,4.3,0.84,160,20.4,-2.6,2.38,20.1,644,15,15,NA,NA
FB5,MC2,2023-08-25T16:15:00Z,19.7,0.993,86.08,0.02,4.3,1.25,168,19.8,-2.6,2.75,19.8,612,15,15,NA,NA
FB5,MC2,2023-08-25T16:30:00Z,19.6,0.989,86.1,0.02,4.3,1.51,160,19.7,-2.6,4.01,18.5,557,15,15,NA,NA
FB5,MC2,2023-08-25T16:45:00Z,19.6,0.985,86.13,0.03,4.3,0.84,153,19.6,-2.6,3.24,9.7,555,15,15,NA,NA
FB5,MC2,2023-08-25T17:00:00Z,19.6,0.993,86.13,0.02,4.3,1.31,160,19.6,-2.6,3.09,7.3,544,15,15,NA,NA
FB5,MC2,2023-08-25T17:15:00Z,19.6,0.987,86.11,0.03,4.3,1.8,158,19.7,-2.6,3.87,7.9,540,15,15,NA,NA
FB5,MC2,2023-08-25T17:30:00Z,19.4,0.994,86.09,0.01,4.4,1.84,171,19.5,-2.7,4.61,8.2,559,15,15,NA,NA
FB5,MC2,2023-08-25T17:45:00Z,19.5,0.997,86.1,0.01,4.5,2.04,168,19.5,-2.7,6.15,4.8,589,15,15,NA,NA
FB5,MC2,2023-08-25T18:00:00Z,19.5,0.995,86.09,0.01,4.4,2.22,166,19.6,-2.8,5.36,0,547,15,15,NA,NA
FB5,MC2,2023-08-25T18:15:00Z,19.5,0.992,86.11,0.02,4.5,1.6,169,19.5,-2.6,3.76,0,569,15,15,NA,NA
FB5,MC2,2023-08-25T18:30:00Z,19.4,0.995,86.11,0.01,4.5,1.76,173,19.5,-2.8,3.12,0,559,15,15,NA,NA
FB5,MC2,2023-08-25T18:45:00Z,19.4,0.988,86.13,0.03,4.4,1.83,171,19.4,-2.8,3.35,0,548,15,15,NA,NA
FB5,MC2,2023-08-25T19:00:00Z,19.3,0.984,86.15,0.04,4.4,1.43,169,19.4,-2.7,3.21,0,516,15,15,NA,NA
FB5,MC2,2023-08-25T19:15:00Z,19.3,0.981,86.16,0.04,4.4,1.42,161,19.4,-2.7,3.23,0,498,15,15,NA,NA
FB5,MC2,2023-08-25T19:30:00Z,19.2,0.981,86.16,0.04,4.3,1.21,153,19.3,-2.7,2.46,0,474,15,15,NA,NA
FB5,MC2,2023-08-25T19:45:00Z,19.2,0.973,86.18,0.06,4.4,1.16,160,19.2,-2.7,2.28,0,463,15,15,NA,NA
FB5,MC2,2023-08-25T20:00:00Z,19.2,0.977,86.19,0.05,4.4,1.55,159,19.3,-2.7,2.17,0,460,15,15,NA,NA
FB5,MC2,2023-08-25T20:15:00Z,19,0.975,86.19,0.06,4.3,1.34,167,19,-2.7,2.2,0,461,15,15,NA,NA
FB5,MC2,2023-08-25T20:30:00Z,19.3,0.953,86.19,0.1,4.4,1.28,155,19.3,-2.7,2.22,0,458,7,15,NA,NA
FB5,MC2,2023-08-25T20:45:00Z,19.2,0.917,86.21,0.18,4.4,1.18,146,19.3,-2.7,2.67,0,457,0,15,NA,NA
FB5,MC2,2023-08-25T21:00:00Z,19,0.908,86.23,0.2,4.4,0.6,120,19,-2.7,1.44,0,457,0,15,NA,NA
FB5,MC2,2023-08-25T21:15:00Z,19.1,0.918,86.24,0.18,4.4,0.67,127,18.9,-2.7,1.57,0,459,0,15,NA,NA
FB5,MC2,2023-08-25T21:30:00Z,18.8,0.951,86.25,0.11,4.3,0.69,119,18.8,-2.8,2.03,0,460,8,15,NA,NA
FB5,MC2,2023-08-25T21:45:00Z,18.8,0.952,86.26,0.1,4.3,0.58,116,18.9,-2.7,1.14,0,459,0,15,NA,NA
FB5,MC2,2023-08-25T22:00:00Z,19.1,0.962,86.26,0.08,4.3,0.65,75,19,-2.7,1.29,0,460,10,15,NA,NA
FB5,MC2,2023-08-25T22:15:00Z,18.9,0.967,86.26,0.07,4.4,0.47,90,18.8,-2.7,0.9,0,463,15,15,NA,NA
FB5,MC2,2023-08-25T22:30:00Z,18.9,0.986,86.26,0.03,4.3,0.86,60,18.8,-2.8,1.26,0,466,15,15,NA,NA
FB5,MC2,2023-08-25T22:45:00Z,18.8,0.997,86.25,0.01,4.4,0.85,69,18.8,-2.7,1.11,0,467,15,15,NA,NA
FB5,MC2,2023-08-25T23:00:00Z,18.6,0.999,86.25,0,4.3,0.6,85,18.6,-2.7,1.16,0,467,15,15,NA,NA
FB5,MC2,2023-08-25T23:15:00Z,18.6,0.999,86.24,0,4.3,0.64,74,18.7,-2.7,1.16,0,468,15,15,NA,NA
FB5,MC2,2023-08-25T23:30:00Z,18.8,1,86.24,0,4.3,0.9,70,18.8,-2.7,1.83,0,469,15,15,NA,NA
FB5,MC2,2023-08-25T23:45:00Z,19,1,86.24,0,4.3,1.43,50,19.1,-2.7,2.43,0,464,15,15,NA,NA
FB5,MC2,2023-08-26T00:00:00Z,19.1,1,86.23,0,4.3,1.45,45,19.1,-2.7,2.72,0,465,15,15,NA,NA
FB5,MC2,2023-08-26T00:15:00Z,19.1,1,86.21,0,4.3,1.22,48,19,-2.7,1.8,0,466,15,15,NA,NA
FB5,MC2,2023-08-26T00:30:00Z,19.1,1,86.19,0,4.3,1.48,48,19.1,-2.7,2.64,0,468,15,15,NA,NA
FB5,MC2,2023-08-26T00:45:00Z,19,1,86.17,0,4.4,1.28,54,19,-2.7,2.61,0,468,15,15,NA,NA
FB5,MC2,2023-08-26T01:00:00Z,18.9,0.999,86.14,0,4.4,0.93,56,19,-2.7,1.77,0,469,15,15,NA,NA
FB5,MC2,2023-08-26T01:15:00Z,18.8,1.001,86.12,0,4.3,1.57,42,19,-2.7,2.6,0,471,15,15,NA,NA
FB5,MC2,2023-08-26T01:30:00Z,18.9,1,86.09,0,4.3,1.7,49,19,-2.7,4,0,470,15,15,NA,NA
FB5,MC2,2023-08-26T01:45:00Z,19,1.001,86.08,0,4.3,1.74,49,19,-2.7,2.8,0,470,15,15,NA,NA
FB5,MC2,2023-08-26T02:00:00Z,19,0.999,86.07,0,4.4,1.16,64,19,-2.7,2.18,0,473,15,15,NA,NA
FB5,MC2,2023-08-26T02:15:00Z,18.9,1,86.06,0,4.3,1.24,44,18.9,-2.7,2.75,0,480,15,15,NA,NA
FB5,MC2,2023-08-26T02:30:00Z,18.9,1,86.06,0,4.4,1.66,51,18.9,-2.6,3.19,0,484,15,15,NA,NA
FB5,MC2,2023-08-26T02:45:00Z,18.9,1.001,86.05,0,4.3,1.73,47,19,-2.6,3.38,0,507,15,15,NA,NA
FB5,MC2,2023-08-26T03:00:00Z,19,1,86.04,0,4.3,2.15,47,19,-2.6,4.29,0,530,15,15,NA,NA
FB5,MC2,2023-08-26T03:15:00Z,19,1,86.05,0,4.3,2.15,43,19,-2.7,3.84,0,545,15,15,NA,NA
FB5,MC2,2023-08-26T03:30:00Z,18.7,1.001,86.03,0,4.3,1.21,56,18.8,-2.6,2.13,0,545,15,15,NA,NA
FB5,MC2,2023-08-26T03:45:00Z,18.8,1,86.04,0,4.4,1.12,62,18.8,-2.7,1.98,0,545,15,15,NA,NA
FB5,MC2,2023-08-26T04:00:00Z,18.9,1,86.05,0,4.4,1.32,60,19,-2.7,2.2,0,555,15,15,NA,NA
FB5,MC2,2023-08-26T04:15:00Z,19,1,86.06,0,4.3,1.44,60,19,-2.6,2.9,0,593,15,15,NA,NA
FB5,MC2,2023-08-26T04:30:00Z,18.9,1.001,86.07,0,4.4,1.28,51,19,-2.7,2.24,0,609,15,15,NA,NA
FB5,MC2,2023-08-26T04:45:00Z,18.9,1,86.07,0,4.4,1,59,19,-2.7,1.54,0,617,15,15,NA,NA
FB5,MC2,2023-08-26T05:00:00Z,19,1,86.08,0,4.3,1.08,59,19,-2.7,1.56,0,654,15,15,NA,NA
FB5,MC2,2023-08-26T05:15:00Z,19,1.001,86.09,0,4.3,1.01,46,19,-2.7,1.49,0,723,15,15,NA,NA
FB5,MC2,2023-08-26T05:30:00Z,19,0.999,86.09,0,4.3,1.12,57,19,-2.7,1.68,0,868,15,15,NA,NA
FB5,MC2,2023-08-26T05:45:00Z,19,1,86.11,0,4.4,0.97,57,19,-2.6,1.61,0,822,15,15,NA,NA
FB5,MC2,2023-08-26T06:00:00Z,19,1,86.12,0,4.3,1.2,51,19.1,-2.7,1.6,2.9,709,15,15,NA,NA
FB5,MC2,2023-08-26T06:15:00Z,19.1,1,86.13,0,4.3,1.19,47,19.1,-2.6,1.73,14.1,661,15,15,NA,NA
FB5,MC2,2023-08-26T06:30:00Z,19.2,1,86.13,0,4.3,1.06,55,19.2,-2.5,1.33,15,659,15,15,NA,NA
FB5,MC2,2023-08-26T06:45:00Z,19.3,1,86.15,0,4.3,1.13,49,19.4,-2.6,1.7,37.7,622,15,15,NA,NA
FB5,MC2,2023-08-26T07:00:00Z,19.4,1,86.17,0,4.3,1.1,47,19.4,-2.6,1.88,22,621,15,15,NA,NA
FB5,MC2,2023-08-26T07:15:00Z,19.5,1,86.17,0,4.3,1.06,54,19.5,-2.6,1.59,47.6,601,15,15,NA,NA
FB5,MC2,2023-08-26T07:30:00Z,19.7,1,86.19,0,4.3,1.14,57,19.7,-2.6,1.67,45,572,15,15,NA,NA
FB5,MC2,2023-08-26T07:45:00Z,19.7,0.999,86.2,0,4.3,1.27,51,19.6,-2.6,1.83,41.9,570,15,15,NA,NA
FB5,MC2,2023-08-26T08:00:00Z,19.8,0.999,86.21,0,4.3,1.28,48,19.8,-2.6,1.77,73.4,552,15,15,NA,NA
FB5,MC2,2023-08-26T08:15:00Z,19.8,1,86.22,0,4.4,1.47,51,19.7,-2.6,2.43,46.5,559,15,15,NA,NA
FB5,MC2,2023-08-26T08:30:00Z,19.8,1,86.23,0,4.3,1.26,60,19.9,-2.7,2.18,105.8,549,15,15,NA,NA
FB5,MC2,2023-08-26T08:45:00Z,20,1.001,86.23,0,4.3,1.35,58,20.3,-2.7,2.36,76.7,622,15,15,NA,NA
FB5,MC2,2023-08-26T09:00:00Z,19.9,1,86.24,0,4.3,1.7,49,20.2,-2.6,2.39,105.1,570,15,15,NA,NA
FB5,MC2,2023-08-26T09:15:00Z,20.3,1,86.23,0,4.3,1.9,47,20.5,-2.6,3.38,153.6,513,15,15,NA,NA
FB5,MC2,2023-08-26T09:30:00Z,20.9,1,86.22,0,4.3,1.64,50,21,-2.7,2.83,133.5,509,15,15,NA,NA
FB5,MC2,2023-08-26T09:45:00Z,21.3,1,86.22,0,4.3,1.17,53,21.8,-2.7,2.17,424.1,477,15,15,NA,NA
FB5,MC2,2023-08-26T10:00:00Z,21.9,0.991,86.21,0.02,4.2,1.51,47,22.3,-2.7,2.6,245.7,456,7,15,NA,NA
FB5,MC2,2023-08-26T10:15:00Z,22.4,0.952,86.2,0.13,4.1,1.46,44,22.7,-2.8,2.92,369.1,455,0,15,NA,NA
FB5,MC2,2023-08-26T10:30:00Z,22,0.927,86.2,0.19,4.1,2.27,40,22.2,-2.7,4.1,330.7,455,0,15,NA,NA
FB5,MC2,2023-08-26T10:45:00Z,22.4,0.925,86.19,0.2,4.1,1.89,33,22.5,-2.8,3.79,192.1,455,0,15,NA,NA
FB5,MC2,2023-08-26T11:00:00Z,21.9,0.929,86.18,0.19,4,2.2,33,22,-2.9,3.59,148.7,456,0,15,NA,NA
FB5,MC2,2023-08-26T11:15:00Z,22.2,0.933,86.17,0.18,4,1.85,37,22.5,-2.9,3.4,187.7,455,0,15,NA,NA
FB5,MC2,2023-08-26T11:30:00Z,22.6,0.92,86.15,0.22,4,1.94,38,22.7,-2.9,3.74,198.7,455,0,15,NA,NA
FB5,MC2,2023-08-26T11:45:00Z,22,0.93,86.13,0.18,4,1.98,35,22,-2.9,3.47,141.5,456,0,15,NA,NA
FB5,MC2,2023-08-26T12:00:00Z,21.9,0.927,86.12,0.19,3.9,2.22,44,22,-2.9,3.72,157.8,455,0,15,NA,NA
FB5,MC2,2023-08-26T12:15:00Z,22.4,0.923,86.11,0.21,3.9,1.92,47,22.2,-2.9,2.92,130.7,456,0,15,NA,NA
FB5,MC2,2023-08-26T12:30:00Z,21.9,0.931,86.09,0.18,4,1.9,42,21.9,-2.9,3.07,139.5,456,0,15,NA,NA
FB5,MC2,2023-08-26T12:45:00Z,22,0.934,86.07,0.17,4,1.61,32,22.2,-3,3.46,151.8,455,0,15,NA,NA
FB5,MC2,2023-08-26T13:00:00Z,22.2,0.939,86.04,0.16,4,1.48,39,22.3,-2.9,3.03,124.3,456,0,15,NA,NA
FB5,MC2,2023-08-26T13:15:00Z,22.1,0.928,86.01,0.19,4,1.99,35,22.3,-3,3.34,151.6,455,0,15,NA,NA
FB5,MC2,2023-08-26T13:30:00Z,21.9,0.937,86,0.17,3.9,2.43,22,22,-3,4.46,118.5,456,0,15,NA,NA
FB5,MC2,2023-08-26T13:45:00Z,21.5,0.94,85.99,0.15,4,1.99,33,21.6,-2.9,3.64,61.9,457,0,15,NA,NA
FB5,MC2,2023-08-26T14:00:00Z,21.2,0.956,85.97,0.11,4,1.81,43,21.3,-2.8,5.11,33.7,931,6,15,NA,NA
FB5,MC2,2023-08-26T14:15:00Z,20.7,0.976,85.96,0.06,4.2,1.03,96,20.8,-2.7,2.51,56.6,566,15,15,NA,NA
