z6-15899,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 1,Port 2,Port 2,Port 2,Port 6,Port 6,Port 7,Port 7,Port 8,Port 8
Records: 1631,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,ATMOS 41,PHYTOS 31,PHYTOS 31,PHYTOS 31,ECRN-100,ECRN-100,Battery,Battery,Barometer,Barometer
Timestamp, W/m² Solar Radiation, mm Precipitation, Lightning Activity, km Lightning Distance,° Wind Direction, m/s Wind Speed, m/s Gust Speed, °C Air Temperature, RH Relative Humidity, kPa Atmospheric Pressure,° X-axis Level,° Y-axis Level, mm/h Max Precip Rate, °C RH Sensor Temp, min Leaf Wetness, min Leaf Wetness (high), Wetness Level, mm Precipitation, mm/h Max Precip Rate,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
8/6/2024 8:45,230.1,0.000,0,0,123,2.80,6.37,19.1,1.003,87.77,0.8,-0.6,0.0,19.5,15,15,474,0.0,0.0,100,8003,87.71,20.2
8/6/2024 9:00,152.1,0.000,0,0,139,2.31,5.03,19.3,0.998,87.79,0.7,-0.4,0.0,19.7,15,15,462,0.0,0.0,100,8003,87.73,20.3
8/6/2024 9:15,160.3,0.000,0,0,165,1.92,5.16,19.3,0.999,87.83,0.8,-0.6,0.0,19.8,15,15,467,0.0,0.0,100,7997,87.77,20.3
8/6/2024 9:30,184.1,0.000,0,0,190,1.98,7.03,19.4,1.002,87.84,0.8,-0.4,0.0,19.8,15,15,512,0.0,0.0,100,8004,87.78,20.1
8/6/2024 9:45,158.6,0.034,0,0,177,1.68,4.81,19.5,1.000,87.84,0.7,-0.4,1.0,19.7,15,15,683,0.0,0.0,100,8002,87.78,20.1
8/6/2024 10:00,277.7,0.187,0,0,144,1.68,3.84,19.4,1.003,87.83,0.7,-0.5,3.1,19.9,15,15,652,0.0,0.0,100,8010,87.77,20.0
8/6/2024 10:15,323.3,0.051,0,0,331,2.03,5.97,19.5,0.999,87.82,0.7,-0.3,2.0,20.3,15,15,777,0.0,0.0,100,8014,87.76,20.4
8/6/2024 10:30,129.1,0.051,0,0,128,1.83,5.22,19.5,0.997,87.83,0.7,-0.4,1.0,20.0,15,15,593,0.0,0.0,100,8015,87.77,20.2
8/6/2024 10:45,170.6,0.000,0,0,222,2.27,6.36,19.5,0.999,87.84,0.6,-0.6,0.0,19.8,15,15,628,0.0,0.0,100,8014,87.78,20.0
8/6/2024 11:00,131.5,0.187,0,0,58,1.94,5.35,19.5,1.000,87.84,0.7,-0.5,2.0,19.7,15,15,721,0.0,0.0,100,8015,87.78,20.0
8/6/2024 11:15,114.3,0.630,0,0,182,1.61,3.81,19.4,1.001,87.83,0.7,-0.5,3.1,19.6,15,15,763,0.0,0.0,100,8010,87.77,19.7
8/6/2024 11:30,92.2,0.647,0,0,177,2.31,6.54,19.3,0.995,87.80,0.8,-0.5,4.1,19.3,15,15,829,0.0,0.0,100,8012,87.73,19.3
8/6/2024 11:45,114.2,0.630,0,0,157,1.75,5.16,19.1,0.991,87.79,0.7,-0.8,4.1,18.9,15,15,790,0.2,12.0,100,8014,87.73,19.1
8/6/2024 12:00,100.6,0.715,0,0,189,1.60,4.56,19.2,0.985,87.79,0.7,-0.4,5.1,18.7,15,15,666,0.0,0.0,100,8011,87.73,19.0
8/6/2024 12:15,150.8,0.136,0,0,179,1.62,4.63,19.1,0.988,87.80,0.7,-0.5,2.0,18.7,15,15,642,0.0,0.0,100,8014,87.74,19.0
8/6/2024 12:30,207.7,0.017,0,0,157,2.15,6.38,19.3,0.991,87.77,0.7,-0.5,1.0,18.9,15,15,586,0.0,0.0,100,8018,87.71,19.2
